Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	2540.19	12.9875	3.95812	8.82573	4.15477	9.40943	0.00767066	147.145	23.236	4.67005	1.35733	0.519634	0.508574	0.820532	0.354513	21.3584	4.48422	0.510353	0.133481	6.29496	12.9809	36.8591	1.03166	70.8772	0.0769971	0.240687	0.106276	0.042924	0.29039	0.132221	0.0476623	21.3584	36.8591	1.03166	70.8772	0.825262	0.0752291	0.00630222	0.000867643	0.0089837	0.000506601	0.00349937	0.0678334	0.0115705	0.000463831	0.354513	0.589052	0.122847	0.0395043	0.267255	0.121687	0.00259261	9.00609	0.0280756	1.52139	1.25554	663.851	1e-15	0.00372251	0
1	3046.23	7.51008	3.23918	11.0659	3.98223	7.39591	0.00312808	159.523	32.1601	5.71669	1.48022	0.0640007	0.128857	0.790836	0.339156	22.5016	4.94006	0.125377	0.169428	5.4252	8.50727	37.9273	0.43664	56.9018	0.133154	0.251116	0.13521	0.016685	0.500076	0.141306	0.0395783	22.5016	37.9273	0.43664	56.9018	0.767426	0.0600222	0.00792756	0.00120518	0.0127346	0.000581616	0.00257389	0.135527	0.0122635	0.000359961	0.339156	0.873218	0.135453	0.0133391	0.399796	0.11297	0.0023482	6.94614	0.0345605	1.39715	1.07221	1931.95	24.573	0.0143134	0.000311656
2	242.913	8.5056	4.00082	17.7865	2.67336	6.18814	0.00757331	168.837	41.4306	4.49461	1.18173	0.170562	0.658258	0.6923	0.324762	18.5427	5.82578	0.146447	0.220065	8.12532	13.0369	41.0616	0.3037	48.7907	0.11757	0.374061	0.161599	0.0840974	0.485915	0.260381	0.0363495	18.5427	41.0616	0.3037	48.7907	0.884538	0.0400126	0.00240612	0.00042815	0.00411032	0.00030627	0.00196132	0.0533938	0.0124567	0.000436264	0.324762	0.848145	0.154111	0.0588933	0.340285	0.182344	0.00384006	9.42385	0.0308296	1.11459	0.985899	1684.78	29.6753	0.01295	0.000343789
3	148.23	18.7777	4.37693	11.5586	2.06251	6.27701	0.00535537	125.66	20.312	7.69181	1.34588	0.0345761	0.259255	0.81184	0.321839	21.0307	4.79851	0.413178	0.145153	5.6721	10.2793	24.9951	0.522554	72.0614	0.0532547	0.484846	0.159312	0.0264172	0.582347	0.139804	0.060327	21.0307	24.9951	0.522554	72.0614	0.809065	0.0881793	0.00309655	0.000511758	0.00750465	0.000344547	0.00214657	0.0763195	0.0124637	0.000398181	0.321839	0.62599	0.142149	0.0258705	0.570294	0.136911	0.00372372	7.8161	0.0377641	1.36736	1.10628	1828.97	31.0345	0.0139595	0.000324053
4	1064.68	15.7809	3.5554	15.0701	2.65845	5.1107	0.00278318	158.074	27.5877	6.72021	1.53076	0.529748	0.40262	0.639182	0.394894	21.4597	4.80166	0.421265	0.228654	4.60589	13.4969	40.5848	0.691623	48.5846	0.0633677	0.376159	0.195668	0.0180081	0.196358	0.235712	0.0461628	21.4597	40.5848	0.691623	48.5846	0.597264	0.161504	0.0039046	0.000909794	0.00754955	0.000984557	0.0014209	0.213457	0.0127407	0.000482964	0.394894	0.676101	0.192269	0.0151425	0.165112	0.198203	0.00381855	12.258	0.0312107	1.46588	0.875516	1396.41	25.2131	0.0141068	0.000407178
5	583.856	17.4816	4.08377	17.9896	2.35412	6.77533	0.00459148	132.681	19.0096	9.93946	1.09782	0.223522	0.291085	0.822454	0.335828	21.5515	6.50076	0.438557	0.119421	3.86344	11.1784	34.5792	0.698795	71.9063	0.057203	0.424787	0.147594	0.0187024	0.581714	0.161726	0.033505	21.5515	34.5792	0.698795	71.9063	0.709513	0.148518	0.00431828	0.000568419	0.0100539	0.000326579	0.00213184	0.113189	0.0110556	0.00044467	0.335828	0.619691	0.116682	0.0182734	0.568371	0.158016	0.00368259	14.3907	0.0207627	1.59119	1.12897	1748.67	28.3163	0.0129481	0.000367825
6	4488.79	8.15274	3.44871	7.11065	3.55621	10.1041	0.00579291	173.711	30.7041	5.1313	1.55041	0.346001	0.338522	0.695533	0.410907	22.3229	6.17939	0.513718	0.389965	4.72574	12.4729	42.0856	0.82488	50.9384	0.122658	0.281198	0.0989697	0.0300092	0.293392	0.196378	0.0480009	22.3229	42.0856	0.82488	50.9384	0.808758	0.0738943	0.00279805	0.00105907	0.00679536	0.00084081	0.00288275	0.0925223	0.010942	0.000422416	0.410907	0.633247	0.284047	0.0218585	0.213704	0.14304	0.00195086	6.3771	0.0303964	1.14858	0.928926	1621.64	21.8732	0.0135537	0.000356098
7	519.707	7.96632	3.34919	14.4094	4.99951	5.93866	0.00450431	140.758	37.3036	3.53578	1.04553	0.22033	0.223255	0.630362	0.466894	25.9595	7.58952	0.378712	0.228627	3.44251	6.01085	47.5052	0.664078	47.9948	0.125528	0.20002	0.168388	0.0310325	0.470072	0.353541	0.0391386	25.9595	47.5052	0.664078	47.9948	0.796491	0.0934917	0.0080735	0.00188333	0.00769506	0.000529862	0.00211002	0.0772428	0.0122414	0.000347534	0.466894	0.749426	0.193172	0.0262201	0.397175	0.298716	0.00353676	11.8289	0.0293315	1.43847	1.14572	1966.67	31.33	0.0140289	0.000305444
8	547.426	8.22359	3.5883	14.4924	3.96812	5.73199	0.00587502	150.876	24.1481	6.4643	1.68785	0.0368214	0.627763	0.786802	0.359704	23.6104	7.72849	0.298803	0.0747561	3.90801	12.8119	41.3654	0.550326	52.488	0.121601	0.252009	0.174459	0.0735947	0.448992	0.126313	0.0431959	23.6104	41.3654	0.550326	52.488	0.874066	0.0226106	0.0055198	0.00039081	0.00546482	0.000184764	0.00219019	0.0759122	0.0133294	0.000442707	0.359704	0.736741	0.0672986	0.0662531	0.404202	0.113713	0.00337865	10.3197	0.0318242	1.27253	1.11228	2041.94	26.0024	0.0145983	0.000359541
9	583.493	7.91866	3.60359	12.796	3.64813	6.14132	0.00544704	158.943	35.3594	7.38719	1.11604	0.277456	0.713535	0.841068	0.454236	21.6239	5.80169	0.602933	0.156834	6.79661	11.3069	36.5404	0.507591	39.1685	0.126284	0.274113	0.162831	0.0586991	0.544522	0.142407	0.0458563	21.6239	36.5404	0.507591	39.1685	0.872783	0.0341814	0.00352719	0.000479325	0.00468286	0.000245109	0.00183332	0.0690398	0.0129631	0.000384364	0.454236	0.621389	0.122561	0.0458716	0.425528	0.111287	0.0031169	9.35721	0.0284946	1.12098	0.978371	1569.37	24.5096	0.0137471	0.000321659
