Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	2625.22	19.1373	2.87433	11.1035	2.99153	5.68279	0.00705883	105.234	11.3664	8.3866	2.61035	0.535114	0.0399489	0.761708	0.279234	21.0912	4.30549	0.0934525	0.34166	1.76504	6.91212	32.8325	1.06574	63.3263	0.052254	0.334277	0.17597	0.00362834	0.291803	0.0912874	0.0455528	21.0912	32.8325	1.06574	63.3263	0.70734	0.188767	0.00359338	0.00186423	0.00268816	0.000709994	0.00102226	0.0842595	0.00545383	0.000184383	0.279234	0.887614	0.341602	0.00362772	0.291754	0.091272	0.00466197	11.6296	0.0404333	1.74284	1.23278	819.661	1e-15	0.00629003	0
1	1571.88	19.4601	3.25806	7.18349	3.65588	5.28068	0.010965	103.124	8.75967	9.7746	1.11089	0.468283	0.0186901	0.853372	0.27248	18.9747	3.50441	0.153686	0.45134	2.55441	4.91161	37.6537	1.07334	49.051	0.0513872	0.273532	0.18937	0.00163174	0.768188	0.131991	0.0858882	18.9747	37.6537	1.07334	49.051	0.860026	0.0769202	0.00200673	0.00165073	0.00129421	0.000257352	0.000869025	0.0498118	0.00527441	0.000194431	0.27248	0.818877	0.451336	0.00163172	0.76818	0.13199	0.00548047	7.56677	0.0703319	1.53491	1.32006	789.902	15.7723	0.00633272	0.000173033
2	780.285	8.60428	3.86119	10.2317	3.34311	6.42985	0.0049975	104.789	9.40688	6.74106	2.11553	0.216787	0.220681	0.647476	0.246968	21.2261	5.27282	0.305307	0.136032	2.43105	6.00592	35.2448	0.718503	41.9133	0.116221	0.299123	0.155525	0.0211963	0.306059	0.166636	0.0586911	21.2261	35.2448	0.718503	41.9133	0.87277	0.0457946	0.0052928	0.000833315	0.0058036	0.000384066	0.0012131	0.060389	0.00546733	0.000188155	0.246968	0.652483	0.136028	0.0211958	0.30605	0.166632	0.00416297	8.06282	0.0382949	1.55413	1.3564	909.512	15.7252	0.00658374	0.000161152
3	1633.08	7.61388	3.64644	16.0185	3.17012	7.5312	0.00918128	104.558	8.87545	11.6173	1.31105	0.126179	0.0691515	0.709729	0.143529	21.9005	4.59211	0.148498	0.400586	13.4061	6.57605	26.4703	1.00822	57.3408	0.131339	0.315445	0.132781	0.00422463	0.541344	0.221403	0.0302262	21.9005	26.4703	1.00822	57.3408	0.836887	0.104856	0.00170876	0.00114192	0.0027922	0.000397433	0.00133974	0.044836	0.00553943	0.000224793	0.143529	0.749561	0.400581	0.00422458	0.541337	0.2214	0.00415217	16.1313	0.0226564	1.60543	1.34356	880.539	17.5918	0.00697688	0.00019198
4	1351.39	9.02607	2.96274	8.34442	3.80347	6.17466	0.00956599	104.206	13.3378	10.2234	1.68118	0.271056	0.130902	0.909968	0.353148	20.7398	4.16561	0.319361	0.265799	7.37869	9.64459	35.8462	0.98522	46.1161	0.11079	0.262918	0.161952	0.0116514	0.541267	0.0535529	0.0575022	20.7398	35.8462	0.98522	46.1161	0.905231	0.0460746	0.00266409	0.000963477	0.00247819	0.00029499	0.000938998	0.0351644	0.0049897	0.000213211	0.353148	0.717191	0.265649	0.0116448	0.540963	0.0535227	0.00550493	8.26464	0.0412401	1.4699	1.3306	720.631	14.6508	0.00595333	0.000170749
5	1217.37	8.46002	3.93017	18.2519	3.42633	7.97907	0.00679099	101.103	8.57493	5.73602	1.17681	0.453929	0.119275	0.64631	0.241773	22.4777	5.32385	0.338143	0.204929	1.77027	2.98258	28.4441	0.879405	52.6102	0.118203	0.291857	0.125328	0.0134394	0.549205	0.30055	0.0269868	22.4777	28.4441	0.879405	52.6102	0.757571	0.152674	0.00453423	0.00116868	0.00444546	0.000214066	0.00114143	0.0683116	0.00499291	0.000199351	0.241773	0.618734	0.204928	0.0134393	0.549202	0.300548	0.00419971	16.583	0.0166976	1.66371	1.26038	691.61	17.5113	0.00623028	0.000185612
6	531.743	10.2207	4.42621	15.4331	3.13322	9.61152	0.00461852	104.092	10.8669	3.23983	1.35974	0.0838462	0.0614015	0.741279	0.232321	24.198	5.94194	0.423751	0.132129	4.10516	3.45496	34.5072	0.801521	36.7258	0.0978407	0.31916	0.104042	0.0140488	0.545162	0.190272	0.0298392	24.198	34.5072	0.801521	36.7258	0.870825	0.0747073	0.00293642	0.000446984	0.00581099	0.000171285	0.00127192	0.0385247	0.00463008	0.000133641	0.232321	0.53874	0.132116	0.0140473	0.545107	0.190253	0.0024447	13.0816	0.0160756	1.56303	1.36113	654.546	11.0314	0.00572048	0.000123492
7	900.258	15.7554	4.1777	14.6229	5.306	5.11894	0.00886297	103.731	8.91105	8.54448	1.62291	0.275846	0.174449	0.831272	0.214149	18.3125	4.46566	0.23165	0.392513	3.57374	3.84815	35.1447	0.885219	49.2716	0.0634703	0.188466	0.195353	0.0169717	0.512211	0.103966	0.0558115	18.3125	35.1447	0.885219	49.2716	0.871126	0.081978	0.00224067	0.00144769	0.00125788	0.000305879	0.000768389	0.0349197	0.00517585	0.000160144	0.214149	0.699778	0.392508	0.0169715	0.512204	0.103965	0.00473093	13.3039	0.0390557	1.52226	1.32608	695.441	12.7034	0.00603239	0.000147006
8	501.626	12.733	3.76259	12.7678	2.60907	8.63496	0.0113359	104.975	11.171	5.94712	2.02729	0.258993	0.307622	0.69324	0.31108	21.866	6.09344	0.478458	0.127349	3.99645	8.70372	28.254	0.989999	49.132	0.0785361	0.383278	0.115808	0.0358587	0.341954	0.151315	0.034128	21.866	28.254	0.989999	49.132	0.865266	0.0830413	0.00305758	0.000446111	0.00471463	0.000241866	0.0016184	0.0337086	0.00543974	0.000257927	0.31108	0.571953	0.127331	0.0358536	0.341906	0.151294	0.00463494	12.6798	0.0195196	1.53835	1.33108	912.11	21.4995	0.00668502	0.000202035
9	2169.25	15.4126	3.12284	12.2728	4.62514	6.42511	0.00573662	105.807	11.4673	5.61202	2.69285	0.417365	0.0513097	0.788307	0.217915	24.7182	5.23142	0.0997672	0.249885	5.36514	3.66578	33.7418	0.810909	41.5907	0.064882	0.21621	0.155639	0.00720735	0.292741	0.078613	0.0396028	24.7182	33.7418	0.810909	41.5907	0.76602	0.141105	0.00570699	0.00190041	0.00381145	0.000605808	0.00109223	0.0708794	0.00547468	0.000171176	0.217915	0.858979	0.249837	0.00720597	0.292685	0.078598	0.00397868	10.4578	0.034018	1.67048	1.27962	795.301	15.4548	0.00660104	0.000156058
