Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	86.549	10.1828	3.81654	16.568	3.11019	5.89185	0.00469208	104.153	9.52363	8.94166	1.24138	0.229742	0.838826	0.115808	19.7058	4.72426	0.349284	0.337484	7.10933	5.2202	25.4751	1.46475	39.8214	0.0982048	0.321524	0.169726	0.0215523	0.675721	0.129835	0.0390974	19.7058	25.4751	1.46475	39.8214	0.973962	0.013568	0.000199925	0.000101669	0.000266763	3.82599e-05	0.000142084	0.0109901	0.00082395	2.58209e-05	0.115808	0.470954	0.337212	0.021535	0.675177	0.12973	0.0022573	23.3763	0.0184131	1.49159	1.45275	18.8974	1e-15	0.000686336	0
1	261.815	14.6963	2.65824	16.3222	3.76615	5.22531	0.0109208	99.3916	5.56832	4.41829	1.68067	0.472487	0.688356	0.150294	18.0921	2.59623	0.207968	0.162866	2.27169	4.0011	25.2119	1.60074	40.6312	0.0680443	0.265523	0.191376	0.073612	0.409572	0.185428	0.0311676	18.0921	25.2119	1.60074	40.6312	0.982405	0.0085513	0.000384821	7.48673e-05	0.000306658	2.99806e-05	0.000130957	0.00775894	0.000666465	4.93671e-05	0.150294	0.674264	0.162866	0.0736119	0.409571	0.185428	0.00626232	24.2074	0.0210152	1.60713	1.57885	23.1384	0.45609	0.000799624	4.65031e-05
2	533.252	13.0639	2.84819	12.9383	3.85545	6.70285	0.00494964	113.805	11.7028	6.09698	1.95416	0.729085	0.630283	0.0850054	17.4752	2.59363	0.171907	0.121006	3.88245	5.58886	27.3926	1.41828	41.2181	0.0765468	0.259373	0.14919	0.0753701	0.322534	0.189195	0.0328422	17.4752	27.3926	1.41828	41.2181	0.983966	0.0045786	0.000309459	4.21452e-05	0.000289974	1.94699e-05	0.000135971	0.0105864	0.000763018	3.76597e-05	0.0850054	0.654582	0.120174	0.0748518	0.320316	0.187894	0.00202455	17.8901	0.0214979	1.51035	1.48613	17.4921	0.148341	0.000860576	3.63341e-05
3	33.3896	12.5777	4.46903	9.57076	3.93635	8.13404	0.00341102	72.5807	7.02605	9.34379	1.84004	0.45999	0.805115	0.176467	18.921	4.56869	0.381038	0.0945031	12.8365	5.00291	25.337	1.17414	28.5191	0.0795058	0.254042	0.12294	0.0396354	0.437553	0.105913	0.0574064	18.921	25.337	1.17414	28.5191	0.986815	0.00656629	0.000877386	9.15692e-05	0.000970718	3.81173e-05	0.000287731	0.00339192	0.000995192	1.21188e-05	0.176467	0.516357	0.094503	0.0396354	0.437553	0.105913	0.00142913	10.9433	0.0296422	1.80672	1.7829	24.0458	0.214738	0.000964588	1.03742e-05
4	102.547	7.53403	2.84002	15.1517	4.01736	5.5488	0.00418354	85.2237	11.6952	6.48691	2.93087	0.246014	0.608643	0.259717	18.1106	3.118	0.158946	0.290863	9.98452	2.23971	33.3499	1.23418	28.9142	0.132731	0.24892	0.180219	0.0230826	0.207666	0.133529	0.0337801	18.1106	33.3499	1.23418	28.9142	0.979787	0.0129169	0.000556556	0.000228015	0.000517112	0.000139961	0.00016499	0.0049503	0.000861072	1.78874e-05	0.259717	0.807118	0.290689	0.0230688	0.207542	0.133449	0.00297731	17.7784	0.0272645	1.69128	1.6571	25.8038	0.310569	0.000956456	1.68663e-05
5	83.9832	15.3954	3.00025	19.6912	2.98318	11.5464	0.0112133	85.3695	8.35286	7.05	1.54055	0.591314	0.698797	0.149005	21.1848	4.67331	0.130658	0.0650153	6.94912	3.31052	15.7102	1.26205	38.774	0.0649545	0.335213	0.0866071	0.0586111	0.453602	0.195517	0.0131959	21.1848	15.7102	1.26205	38.774	0.987394	0.00821244	0.000372461	2.58982e-05	0.000630921	1.23749e-05	0.000300541	0.00227365	0.000865488	2.67301e-05	0.149005	0.77978	0.0650133	0.0586093	0.453588	0.19551	0.00235958	24.0824	0.0102899	1.59551	1.5754	22.8471	0.435692	0.000977958	2.45772e-05
6	80.0789	16.9558	3.03576	10.4524	3.27474	10.7762	0.0104609	83.2326	10.2419	5.45031	2.42548	0.493613	0.645423	0.260444	19.4243	4.54847	0.079567	0.100032	5.62378	4.39549	31.1746	1.12648	26.2717	0.0589769	0.305368	0.0927971	0.0584534	0.266101	0.146188	0.0269517	19.4243	31.1746	1.12648	26.2717	0.990894	0.00499732	0.000356444	3.96086e-05	0.000522838	2.57862e-05	0.000245962	0.00216477	0.000837672	2.47732e-05	0.260444	0.898484	0.100015	0.0584433	0.266055	0.146163	0.00241556	11.4301	0.0242156	1.64708	1.63208	21.2534	0.338894	0.000961863	2.24717e-05
7	150.671	9.55023	2.97038	13.3681	5.79698	7.22631	0.00967369	97.7785	9.61871	6.82837	1.34586	0.656471	0.612361	0.0692755	21.3564	5.0797	0.0992188	0.128762	4.70112	8.86019	25.7592	1.2821	26.0838	0.10471	0.172504	0.138383	0.0588716	0.454996	0.288023	0.0307486	21.3564	25.7592	1.2821	26.0838	0.986459	0.00668385	0.000773416	0.000114199	0.000521581	2.4589e-05	0.000207958	0.00456143	0.000822215	3.75147e-05	0.0692755	0.767297	0.128705	0.0588454	0.454793	0.287895	0.00406768	16.878	0.0235933	1.75916	1.73534	25.2311	0.366662	0.000941902	3.16873e-05
8	58.8791	13.4959	3.45656	10.2924	2.88793	5.1544	0.00335734	87.0468	12.6524	8.05214	2.37273	0.335743	0.601573	0.375932	16.4398	2.18152	0.636741	0.0732111	4.26777	3.19144	40.3522	1.21647	28.141	0.0740966	0.346269	0.194009	0.0250833	0.253536	0.167919	0.0651552	16.4398	40.3522	1.21647	28.141	0.977504	0.00875748	0.00146173	0.000115283	0.00168602	7.95373e-05	0.000222538	0.00927998	0.000947059	2.73183e-05	0.375932	0.536358	0.0731224	0.0250529	0.253229	0.167716	0.00444208	11.6828	0.0349465	1.72746	1.6886	36.5668	0.556828	0.00104497	2.455e-05
9	14.8166	7.72311	4.39079	13.1872	3.39606	7.02956	0.00645159	80.3525	5.64632	7.82881	2.02131	0.309854	0.789168	0.169229	21.0743	2.2758	0.250044	0.189241	5.37205	6.44588	24.5668	0.798551	31.9624	0.129482	0.294459	0.142256	0.0312342	0.390424	0.104305	0.0473655	21.0743	24.5668	0.798551	31.9624	0.9908	0.00458623	0.000323676	7.555e-05	0.000420004	4.0592e-05	0.000145571	0.00283483	0.00077539	1.85764e-05	0.169229	0.641335	0.189241	0.0312342	0.390424	0.104305	0.0031773	10.9802	0.0303771	1.55874	1.5444	18.7919	0.239584	0.000878309	1.60592e-05
