Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
21	4113.15	11.0619	2.95952	10.1699	5.5906	7.53168	0.0362514	89.7832	7.98365	2.23757	1.49053	0.718711	0.723194	0.641296	18.6628	3.27711	0.889656	0.370805	6.24217	7.89878	49.6475	0.804967	25.76	11.8628	8.33472	4113.15
22	54.3199	9.89649	2.02115	18.0606	3.01286	7.91822	0.01079	145.298	8.67315	10.1753	2.12626	0.520007	0.779138	0.619746	19.0643	3.51001	0.523182	0.123017	10.6115	5.80086	26.8697	0.484707	41.2442	36.3742	16.2008	54.3199
23	238.069	13.9729	3.33151	19.961	4.45029	8.61041	0.0257675	60.8012	3.6342	7.18018	1.13383	0.660267	0.668721	0.34483	19.7223	3.78167	0.791247	0.305778	7.16915	10.0556	20.1027	1.13284	26.7009	5.57426	13.9606	238.069
24	100.006	12.233	2.97593	10.8968	4.2435	13.7254	0.0142736	80.3323	2.2653	8.38617	2.83805	0.655409	0.736873	0.263381	20.1052	4.3665	0.540516	0.335865	5.00404	5.36856	25.7379	1.04047	46.3231	5.69384	12.5114	100.006
25	3267.35	16.7619	2.4933	12.0107	2.87835	25.7953	0.0138128	113.772	3.16386	6.17711	2.24288	0.531463	0.75145	0.525468	20.9475	2.80641	0.863268	0.352121	12.2798	9.00168	47.3877	0.839989	46.3368	18.923	18.7721	3267.35
26	32	19.8473	3.7704	17.441	3.4444	10.4513	0.00832862	102.972	9.14049	6.33565	2.20515	0.754478	0.852898	0.603822	19.5135	5.25741	0.278652	0.154052	6.33309	11.4362	34.4937	0.861378	28.0477	19.3161	22.5524	32
27	5515.31	18.5512	3.67588	10.8917	4.57252	9.15367	0.0121282	61.5705	9.16975	5.93755	2.95764	0.481144	0.693902	0.64532	21.3901	5.1641	0.486248	0.531973	3.15215	11.9247	36.6366	0.492333	53.3264	19.2384	11.362	5515.31
28	59.2132	7.93732	3.60692	10.8638	4.67546	15.3256	0.00474005	104.491	4.19612	8.13822	1.47865	0.382517	0.84318	0.687445	18.2183	3.16944	0.616735	0.546447	8.46829	5.61103	5.01497	0.657021	41.0367	7.81642	37.3871	59.2132
29	1912.3	17.1055	2.03883	18.4428	2.82543	12.3934	0.0130535	88.8757	1.58069	8.70698	1.17726	0.646529	0.629445	0.457758	18.4726	4.40371	0.30348	0.138635	6.56759	5.32903	46.2196	0.678335	47.4639	12.5342	34.5773	1912.3
30	5863.87	14.5026	3.19658	15.0266	4.58222	13.3986	0.0117887	62.0365	9.90346	3.32394	2.67432	0.400203	0.669322	0.45935	21.838	5.08668	0.818188	0.52873	9.84632	2.00114	27.3537	0.464534	58.4355	18.2543	36.8445	5863.87
31	1381.58	18.2828	3.33993	8.73039	4.57228	13.2505	0.00536628	136.089	11.0988	8.18814	2.1313	0.200091	0.727544	0.289355	20.7969	3.70945	0.851245	0.436925	6.20655	1.53224	4.91334	0.768159	40.6791	8.0964	31.0201	1381.58
32	86.3067	16.11	3.19727	15.7335	4.9053	17.0476	0.0405015	70.2105	3.37919	3.1306	1.48473	0.606939	0.63987	0.374629	20.034	4.25655	0.938115	0.323774	4.0799	7.49527	13.5424	1.31534	29.5851	17.5414	10.5226	86.3067
33	204.589	14.2119	3.05681	12.1137	5.11189	13.3395	0.0470838	102.949	9.21707	9.79325	1.12948	0.714704	0.791708	0.490786	19.2593	2.79929	0.702988	0.121534	8.26893	5.71977	31.6878	0.661244	50.5877	17.1445	9.45312	204.589
34	1212.06	19.6445	3.05341	14.3872	4.77432	10.8358	0.0157982	87.6663	11.3261	9.3788	1.28996	0.635421	0.706497	0.520338	20.6784	5.2049	0.752907	0.154595	13.7874	9.66153	33.1628	1.22922	60.6242	9.20631	19.949	1212.06
35	93.1655	11.9677	3.86197	11.9166	3.81614	9.57106	0.012223	119.134	7.22098	7.64858	2.9495	0.608886	0.606689	0.394621	19.5247	3.57492	0.742188	0.326638	4.45428	7.56619	21.4818	1.65635	29.5198	33.7395	20.9079	93.1655
36	5197.54	7.48279	2.29312	15.7915	3.12026	11.2509	0.00426633	78.4722	6.61526	8.28792	1.85065	0.426621	0.787507	0.400751	17.7578	5.09787	0.654129	0.124661	5.57019	8.03622	21.5571	0.848755	26.8415	22.5713	15.6021	5197.54
37	340.172	11.1742	3.97847	7.09238	4.4598	16.534	0.00720205	84.6067	8.66617	3.3601	2.18886	0.791635	0.778206	0.0802638	20.3864	3.86564	0.404699	0.402263	8.77606	6.89788	13.3198	1.30533	39.36	7.11947	12.2599	340.172
38	889.428	14.5413	3.45068	15.7445	3.53889	8.15477	0.00613655	116.437	11.4768	3.40403	1.32374	0.326969	0.805711	0.300758	19.1485	4.99515	0.602421	0.37908	9.27547	10.099	38.3705	0.593541	47.2387	8.04021	8.08531	889.428
39	174.06	7.56953	3.54239	14.1105	3.79077	8.41397	0.0592482	120.648	3.89515	6.96547	1.77877	0.290167	0.897585	0.230655	18.2713	4.81647	0.354175	0.221081	7.49495	7.07186	36.9135	0.997789	59.0784	29.7936	27.2526	174.06
40	687.294	7.80051	3.98131	9.62615	3.97014	8.64319	0.00694326	93.0186	8.80047	6.35141	2.81132	0.467585	0.753655	0.486949	21.9552	5.51304	0.529447	0.269042	8.34815	9.48783	28.6273	1.18494	47.0381	26.6346	23.254	687.294
41	202.267	17.372	2.89272	8.41482	5.7771	5.92591	0.00991748	110.131	5.07654	8.46424	1.73471	0.446875	0.683503	0.359572	20.1494	3.28715	0.432583	0.417408	8.88304	6.35673	13.7511	0.950833	41.9556	37.0463	9.09146	202.267
42	4513.59	15.2735	2.77599	7.77317	5.10129	11.4101	0.00985565	119.107	8.7163	7.95773	2.53194	0.597939	0.681259	0.093192	18.0894	5.52965	0.407512	0.234765	3.9744	6.75521	47.2387	0.804873	41.6911	22.4877	13.039	4513.59
43	2758.24	10.2647	2.7561	17.791	4.84204	6.08355	0.0085614	104.891	5.64269	8.92424	2.94318	0.594418	0.634351	0.406732	21.869	4.31743	0.224323	0.247769	6.15619	4.70358	23.103	0.755071	39.5998	13.1924	16.5463	2758.24
44	7198.31	13.8379	2.68273	12.1654	4.51577	12.4946	0.00766301	96.2815	3.20448	11.0996	2.35148	0.396931	0.711944	0.574543	21.5372	3.71744	0.408717	0.479444	13.2186	5.42646	36.0577	1.30935	39.1525	6.6719	13.7752	7198.31
45	563.836	19.3453	2.40702	15.9679	4.49867	12.0019	0.00636778	110.398	9.77569	11.1259	2.50527	0.612541	0.686623	0.534788	16.914	2.30715	0.650629	0.353817	2.26034	5.19797	47.7313	0.430302	43.8983	10.1829	16.4891	563.836
46	681.288	16.7537	2.71566	14.557	3.82406	12.5786	0.0124761	85.3654	8.65737	6.9334	1.05475	0.295543	0.618311	0.136196	18.9705	4.34745	0.48635	0.300405	2.64811	4.61265	24.2575	0.993622	38.1442	11.2371	18.3975	681.288
47	821.941	11.1488	2.53921	7.69209	5.57553	16.7184	0.00433459	96.861	7.25784	8.26176	1.06965	0.507804	0.813716	0.453088	18.6205	2.40508	0.810537	0.133244	4.47304	8.19982	35.5496	0.810603	64.3266	14.1261	21.4957	821.941
48	557.555	10.4584	4.05297	14.7551	2.59553	13.3706	0.0038912	112.52	6.01615	7.3213	2.08287	0.759567	0.799916	0.652948	17.4055	4.55572	0.54013	0.441228	3.43761	10.0298	33.9617	0.67989	26.9166	11.3333	26.5892	557.555
49	614.941	18.5349	2.88174	11.8998	2.28666	6.45033	0.0110853	96.97	10.9964	11.3197	1.52778	0.577116	0.853314	0.58719	16.2671	5.22986	0.558386	0.0639658	11.9906	7.24645	31.3603	1.13633	60.5622	18.7556	24.1809	614.941
50	121.101	20.6679	3.38832	10.9306	4.16632	10.9223	0.00567426	82.6273	6.38639	4.81525	2.78867	0.463752	0.755225	0.723027	16.2633	4.00414	0.579492	0.221057	5.00018	5.70592	20.3192	1.32554	54.1541	14.6618	12.8408	121.101
51	79.3314	10.5418	2.7956	16.2928	6.64406	5.72768	0.00725223	84.1332	3.04285	8.82227	1.86606	0.225373	0.701406	0.760722	20.0776	2.42173	0.191553	0.176657	6.77966	9.55512	26.0262	0.507337	43.211	18.7872	37.9454	79.3314
52	46.1332	9.21224	2.55719	14.9077	4.72711	12.4642	0.00957401	111.342	10.2056	9.57063	1.52318	0.52968	0.809765	0.390554	18.9882	4.47517	0.472441	0.259291	3.61925	4.74842	50.1885	1.06997	45.1504	5.92903	25.039	46.1332
53	412.152	7.36105	2.49189	10.4573	2.26206	9.64422	0.0243774	101.846	10.5491	6.58804	1.6332	0.528586	0.668369	0.173511	17.4017	5.29695	0.424948	0.0776579	12.4868	6.6137	32.7467	0.900303	46.7263	20.7902	16.1334	412.152
54	29.7562	16.4689	2.55589	16.2912	5.11742	17.8605	0.0162094	66.2362	4.66457	8.27344	1.1908	0.426367	0.809842	0.662299	20.9172	5.25574	0.278336	0.0714745	6.24692	8.83613	39.3163	1.31268	40.6984	12.2476	8.78959	29.7562
55	1367.49	9.92501	3.3343	8.72902	5.57302	7.10399	0.00258075	71.7895	7.86933	5.69624	1.25791	0.672525	0.840154	0.0263974	19.224	3.61384	0.762984	0.14855	8.85493	5.03614	40.7775	0.986388	36.3626	17.0363	34.0955	1367.49
56	404.754	14.728	2.44153	9.90175	3.26907	9.90384	0.0148597	120.468	11.0498	8.54716	2.07182	0.61943	0.761235	0.340578	18.7187	3.26619	0.193814	0.0804411	4.33896	4.78404	23.4654	1.23319	42.6838	14.2842	30.833	404.754
57	255.057	16.9262	4.42708	15.157	3.16932	6.89366	0.0143333	134.62	9.55379	8.69226	2.87642	0.506181	0.782262	0.69479	21.6052	6.04699	0.807035	0.129213	6.92768	1.07607	22.1451	0.729355	26.3423	37.801	12.6422	255.057
58	752.793	12.5258	4.41844	10.7033	3.72361	10.9754	0.00686649	65.6964	9.25582	4.53747	2.33833	0.388274	0.672873	0.489353	18.9742	5.8209	0.612195	0.778521	6.09924	2.67492	16.7622	1.08984	35.29	39.811	15.7685	752.793
59	1559.16	10.5738	2.61509	8.76899	3.8077	9.65808	0.0083392	117.803	3.25409	6.2247	2.91672	0.391707	0.682951	0.657572	18.8258	5.62326	0.292382	0.444973	6.17032	7.74131	19.089	0.546171	47.7722	5.43954	27.472	1559.16
60	1489.42	7.24649	3.60138	15.7186	4.56064	17.2758	0.00431456	145.788	4.1118	9.52731	1.70847	0.398068	0.750037	0.200488	16.84	5.38085	0.409356	0.0963425	4.64359	9.9348	14.8724	0.778057	58.0598	4.77095	17.796	1489.42
61	236.979	14.9059	2.74148	8.68966	2.9847	9.38463	0.0289346	106.451	6.60309	8.62533	1.15761	0.364057	0.918026	0.218764	19.5004	5.08288	0.454483	0.0855055	5.66879	2.35552	36.0416	0.765747	31.4202	4.60651	16.9795	236.979
62	3809.88	18.4632	3.64236	18.6781	4.94061	5.32439	0.00272771	86.2707	10.8878	9.70658	1.361	0.54141	0.720632	0.606264	17.9631	3.08295	0.395458	0.0988235	1.91245	7.74648	34.9022	0.823844	48.8222	30.5484	14.8617	3809.88
63	110.625	9.19667	3.62354	9.17808	4.19746	7.38864	0.0044955	80.7639	6.86421	4.03738	1.28342	0.570939	0.644064	0.200974	17.4933	2.28768	0.733741	0.144198	12.8726	5.16614	33.489	0.801125	42.5635	8.30076	28.7926	110.625
64	2330.86	7.6184	3.77225	17.5456	2.44009	19.7002	0.0150146	90.4944	1.54595	3.82876	2.96538	0.512223	0.830546	0.380652	20.3003	2.02424	0.707386	0.223153	4.08962	11.087	12.428	0.97426	53.2355	6.37539	18.6973	2330.86
65	967.28	9.16833	1.94315	9.773	4.64117	6.48842	0.0181186	69.4863	11.5524	3.5664	1.82426	0.324862	0.710213	0.410391	16.4646	4.45258	0.51376	0.17647	9.44846	3.83338	20.0067	0.938315	27.4262	13.3735	38.2447	967.28
66	101.831	20.3288	1.83642	10.959	3.39742	6.92903	0.0107464	95.2317	6.09149	5.18328	2.6739	0.648941	0.655555	0.636129	17.0918	3.64484	0.634404	0.0740424	2.06622	8.49827	41.8827	0.935117	33.1754	7.87598	14.5918	101.831
67	120.634	17.9014	2.03109	19.9474	4.30405	11.932	0.00897832	95.2529	11.1048	8.44224	1.70791	0.789669	0.745949	0.432424	17.7396	4.13806	0.790926	0.0808969	4.64886	3.99202	46.2114	1.16576	63.2118	14.5703	20.1811	120.634
68	156.368	15.5591	3.63378	7.46303	3.06569	13.2181	0.00784491	91.7097	6.06426	10.9893	2.47185	0.309459	0.663564	0.100327	21.7745	5.60886	0.909231	0.211306	4.76077	8.82569	40.6748	0.448655	32.3661	4.07684	33.1041	156.368
69	652.41	17.9097	2.57384	9.92895	4.04363	8.39062	0.00745559	70.1424	3.55224	9.84047	1.47284	0.491304	0.860152	0.27029	17.6854	3.33393	0.404124	0.169655	6.35079	10.4181	48.0562	0.430013	46.5314	24.9611	39.3185	652.41
70	575.344	12.8965	3.26215	12.2448	4.22122	11.8139	0.00778575	82.73	4.03493	5.24397	1.93536	0.61215	0.747063	0.357692	20.3451	3.05241	0.589703	0.381648	5.03543	13.3183	38.6472	1.04762	52.2086	22.6862	16.9858	575.344
71	154.189	20.6783	3.81029	13.152	3.83334	7.81524	0.0217192	100.049	7.73981	9.89803	2.10035	0.23468	0.638866	0.302066	20.1128	5.38971	0.356269	0.330357	7.49425	10.9939	16.6371	0.430453	31.3816	14.5448	29.9853	154.189
72	7742.42	14.6878	3.09039	13.5804	5.23377	6.15724	0.0130182	90.1134	8.80918	9.1119	2.61641	0.654822	0.729458	0.628312	17.0347	4.0704	0.941375	0.581998	10.875	6.97243	28.9107	0.511678	37.8021	7.03612	13.0851	7742.42
73	3599.93	17.6212	2.08416	16.8785	3.68835	7.12	0.00538908	119.805	9.27322	5.42365	2.46862	0.267003	0.745817	0.151782	19.1964	5.4188	0.832064	0.329199	9.46133	7.43909	9.99447	0.863608	47.0358	17.3773	19.2872	3599.93
74	575.644	13.795	2.09009	11.2989	5.05441	14.8621	0.0103265	73.8803	5.98613	6.64145	1.96397	0.295195	0.67466	0.330763	17.0742	3.60927	0.777067	0.103964	7.22344	5.30286	10.2423	1.25353	59.2693	9.22617	12.8702	575.644
75	246.587	9.15521	3.59511	12.7826	5.25095	9.76259	0.00173664	90.8397	9.94048	3.72523	2.25557	0.703115	0.713217	0.590531	20.5769	2.50428	0.395049	0.269213	7.26316	9.02981	9.60397	1.19195	37.833	4.09276	13.6699	246.587
76	280.111	9.93867	3.33607	19.0697	3.89286	13.2571	0.00534449	120.868	3.29413	10.2988	1.1057	0.662272	0.748727	0.682787	17.4947	5.51401	0.677782	0.221398	3.56239	2.7433	29.7012	0.556158	44.1688	8.87822	24.308	280.111
77	89.0461	15.5174	3.39987	19.6847	4.81979	10.4834	0.0107408	98.1426	4.92095	8.70371	2.34817	0.582535	0.774816	0.472394	19.1776	4.79201	0.210217	0.816342	3.03155	3.05576	33.5144	0.445603	37.5114	5.69163	16.3504	89.0461
78	2346.72	18.8315	3.61671	11.3434	3.7524	9.32516	0.0139359	72.6682	4.93438	9.01419	2.84333	0.486343	0.862409	0.372643	17.2874	4.65949	0.553613	0.525962	13.6401	4.72292	23.4117	1.1243	46.6911	10.2266	24.9948	2346.72
79	6968.27	12.1285	4.44406	14.1827	4.88001	9.65404	0.0152953	76.7569	11.501	11.3944	1.28358	0.400927	0.792955	0.169006	20.795	4.44597	0.491287	0.201865	6.02394	4.51944	3.60574	0.846971	38.5773	4.58806	10.5273	6968.27
80	272.67	10.9394	2.47038	10.4435	6.21037	10.3251	0.00941403	106.346	3.47446	7.20838	1.10013	0.502453	0.74911	0.444236	19.2763	5.98136	0.491486	0.0587424	7.23709	3.37489	29.2543	1.18393	52.9056	19.6437	15.0207	272.67
81	467.131	10.2379	3.71714	7.15921	2.63052	15.1666	0.00943706	84.0057	8.66582	2.96509	2.61471	0.685243	0.621403	0.474028	19.354	3.69733	0.450745	0.479107	3.1656	11.0525	17.8938	0.470947	33.9167	4.35357	12.1023	467.131
82	1608.91	17.2497	2.60706	13.4867	4.41534	5.73796	0.00838636	82.4686	13.2017	5.78487	2.93969	0.451782	0.874382	0.312564	18.2132	4.57044	0.878607	0.319297	9.80474	3.72407	27.7125	0.432419	55.5602	16.6813	10.9519	1608.91
83	5287.37	16.7397	3.73969	13.1305	5.20079	6.07358	0.0137935	92.425	7.64942	3.50501	1.48615	0.262094	0.630254	0.215115	19.9448	5.08176	0.870928	0.169369	7.96159	4.69568	19.6004	0.675984	59.8187	5.52018	10.7038	5287.37
84	577.554	14.3737	2.91311	17.989	4.83314	9.9052	0.0134537	78.1465	12.1208	10.1599	1.86996	0.631634	0.775655	0.386019	16.8043	2.85198	0.800628	0.111735	6.20211	12.7276	28.4387	1.381	50.8816	12.6832	10.5666	577.554
85	1581.61	13.3918	3.25233	15.4075	3.47636	16.9318	0.0195365	130.844	4.96242	9.62627	2.32146	0.467273	0.674285	0.144881	16.5143	4.0667	0.780715	0.937583	1.92336	3.50046	25.908	0.796433	25.9603	36.0791	37.9494	1581.61
86	98.8427	15.4659	2.78323	13.6237	3.21505	17.5191	0.0230332	94.5223	13.2591	9.34748	1.78	0.41942	0.717662	0.463242	21.7574	3.93424	0.476826	0.467455	2.6673	13.5887	10.4544	0.554031	43.5583	5.43153	8.21167	98.8427
87	656.211	15.1843	1.8826	10.0184	2.80147	9.75379	0.01433	94.8276	7.95261	9.82199	1.43162	0.332159	0.660847	0.00754238	20.5626	3.91288	0.591797	0.14346	4.08823	6.53243	44.6359	0.924415	36.5209	17.7908	10.9682	656.211
88	7432.07	11.0687	2.37754	17.7874	3.61797	5.94756	0.0384636	81.8327	11.5879	8.67001	1.8829	0.57904	0.82339	0.275342	17.0383	3.67295	0.887117	0.538606	8.034	4.86374	22.7197	0.739067	50.7665	36.0173	16.6116	7432.07
89	734.234	13.829	1.99858	14.6333	5.9819	10.6319	0.0120925	129.772	4.82253	6.76251	2.52136	0.791409	0.829016	0.657188	20.6623	4.8196	0.705437	0.270127	7.13893	13.0977	40.0819	0.5069	63.5411	27.6613	25.7961	734.234
90	348.51	8.54522	3.26238	11.041	6.50928	16.8987	0.0143844	98.7696	5.62047	6.04603	1.40233	0.310691	0.628503	0.0900401	17.2027	5.23495	0.209086	0.59648	4.41869	3.75884	13.8491	0.640283	40.6184	4.94281	29.1964	348.51
91	3539.18	9.23453	3.2881	12.1922	3.45733	21.6296	0.00726484	84.5945	1.66019	10.7043	1.76536	0.758308	0.705333	0.53632	20.277	4.39128	0.296729	0.183577	9.96058	3.54965	14.161	1.13497	30.0095	27.4446	13.2396	3539.18
92	113.861	10.2543	3.68721	11.2099	3.02794	25.7502	0.00155024	95.7584	5.95833	4.93166	1.73972	0.259789	0.797707	0.604093	16.8413	2.48978	0.485247	0.313646	7.84367	4.66257	11.1998	1.37684	59.6873	17.3586	25.5513	113.861
93	135.899	10.5531	3.14826	13.3294	3.78391	11.1284	0.0305765	116.537	1.34135	3.51726	1.18518	0.444541	0.684064	0.685283	18.9452	5.1869	0.495791	0.337332	11.2311	6.03238	22.7175	1.09338	45.2551	12.0737	22.6911	135.899
94	2948.31	17.6204	3.27028	13.7958	4.50742	8.79455	0.0143874	133.602	2.59121	10.2226	1.96243	0.558046	0.812715	0.258111	19.43	5.28844	0.915044	0.352067	5.84929	1.7059	26.3381	0.947509	47.3937	31.8136	20.355	2948.31
95	110.458	10.4017	2.22781	15.8708	6.45378	14.2536	0.00939127	70.8247	4.91169	11.1457	2.3137	0.328853	0.711721	0.238895	21.1092	3.83	0.535745	0.103466	5.99752	6.15698	23.7995	0.508221	36.5668	19.832	8.41182	110.458
96	56.1819	7.57824	2.64163	15.0723	4.96471	6.04188	0.043173	80.378	8.14822	8.5451	2.84676	0.220813	0.613442	0.0427735	20.2221	5.31138	0.715303	0.185835	4.51339	5.12926	18.074	0.888327	47.3577	26.0102	18.11	56.1819
97	6768.33	15.3876	3.55211	7.20192	3.76518	8.26649	0.00710188	89.5067	6.25412	9.34965	1.23581	0.476074	0.642455	0.471787	18.1919	4.84006	0.158538	0.230418	10.3111	2.67932	32.453	0.810955	38.9099	4.55502	15.9807	6768.33
98	38.4079	16.3101	3.52351	12.8422	4.21805	12.3651	0.00386823	111.782	6.36323	5.8165	2.34002	0.63242	0.614778	0.310618	21.4662	5.78384	0.426178	0.344829	4.97142	4.74507	36.3985	1.08671	51.1625	21.997	12.6592	38.4079
99	376.363	11.0952	3.01102	16.6263	5.79325	23.6193	0.0190413	132.137	5.58242	8.64114	1.00791	0.357677	0.620923	0.0140891	18.2856	3.55081	0.225875	0.333918	4.3633	11.992	25.5368	0.980331	54.4416	11.611	16.4748	376.363
100	551.617	16.2042	3.69297	18.0814	4.28299	13.2598	0.00515202	99.0118	9.08821	3.52507	1.93062	0.648231	0.7936	0.687664	16.601	3.89124	0.675249	0.0992547	11.1736	6.30142	35.7009	0.802445	39.7534	18.8311	39.7924	551.617
101	384.667	14.4756	3.08471	18.135	3.46227	15.1365	0.0133266	62.0822	11.9677	5.46834	1.51088	0.382531	0.698686	0.105554	16.3097	2.88767	0.728344	0.230363	7.14638	5.13842	42.736	1.24052	48.4684	13.7591	17.3194	384.667
102	8030	17.3951	1.74555	14.195	4.26126	14.9209	0.00438579	106.811	10.5058	4.81524	1.43245	0.562048	0.643837	0.478592	15.9399	3.76823	0.38375	0.132578	6.45332	2.30502	26.3101	1.43347	45.8634	5.32923	11.6028	8030
