Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
22	5.05822	7.55218	2.64467	11.2407	3.3767	9.70469	0.0146489	145.326	8.65965	11.1766	1.71264	0.275614	0.706006	0.558048	16.0276	5.31028	0.791247	0.20127	7.16915	10.0556	28.313	0.882485	39.6389	13.7943	9.60094	5.05822
23	39.2887	12.233	2.5719	14.2175	4.78099	12.3139	0.00799818	103.862	13.1147	9.33114	2.3391	0.573747	0.709612	0.530949	18.8615	4.66838	0.506128	0.178716	9.99738	4.87684	31.6203	0.595765	73.0074	15.3487	16.7646	39.2887
24	2924.22	20.319	3.51806	11.6285	4.38228	25.795	0.0111521	105.435	8.03761	9.14972	2.32352	0.525941	0.63268	0.431626	18.7704	5.32657	0.55649	0.541704	7.74981	7.08377	34.3755	0.610236	62.6884	19.4678	26.1227	2924.22
25	2362.38	13.366	2.6942	15.162	4.7135	9.14123	0.0118612	78.3725	3.9329	10.8172	2.0091	0.644705	0.630149	0.0349259	17.4893	5.16015	0.235122	0.311222	2.82689	11.704	40.5047	0.617618	48.443	8.70984	35.4743	2362.38
26	1392.7	8.02241	3.46414	11.2293	3.90572	9.75577	0.0177188	118.071	12.0806	8.97344	2.10557	0.563831	0.797428	0.661824	18.9411	5.79953	0.115267	0.0826635	4.21059	10.0631	40.1845	0.368037	61.5024	5.2053	17.2946	1392.7
27	4839.37	18.01	3.72131	7.61488	4.48303	6.84574	0.0130081	72.3775	4.71046	3.62472	2.26682	0.373096	0.625313	0.500809	17.3045	4.7112	0.284177	0.366617	5.61103	2.6394	28.8517	0.551136	56.4403	26.0224	35.5521	4839.37
28	78.6922	14.0726	3.74908	14.9222	3.96252	12.5949	0.0116957	67.6982	9.19793	4.88334	1.07397	0.524466	0.762683	0.61865	18.6867	2.51868	0.108056	0.657877	5.83573	7.49635	37.9297	0.883922	61.3811	27.518	29.7796	78.6922
29	980.287	17.1165	3.08517	8.33942	4.96782	6.08451	0.0119599	103.999	6.02031	7.99272	1.40892	0.438644	0.70814	0.6757	18.9262	4.29266	0.130081	0.271218	7.56769	4.01012	38.9818	0.685059	61.2249	29.9183	11.76	980.287
30	3664.49	17.14	2.23394	8.50997	2.97483	18.6436	0.02578	101.881	2.50137	10.4734	1.185	0.543782	0.764203	0.410922	16.5185	2.52635	0.348795	0.436925	6.20655	1.53224	19.6643	0.370384	46.4311	37.7987	30.9265	3664.49
31	86.3067	16.11	3.19727	15.7335	4.9053	17.0476	0.0405015	70.2105	3.37919	3.1306	1.48473	0.606939	0.63987	0.440706	17.5468	3.97197	0.938115	0.323774	4.0799	7.49527	24.5776	0.332064	60.5	5.926	38.7136	86.3067
32	204.589	14.2119	3.05681	12.1137	5.11189	13.3395	0.0470838	102.949	9.21707	9.79325	1.12948	0.714704	0.791708	0.56755	16.8986	5.51935	0.197564	0.620477	4.00782	8.4296	33.1462	0.721246	37.8284	16.1301	34.7691	204.589
33	4568.38	7.09267	2.83932	16.9647	4.6771	11.7376	0.00519914	91.9492	7.97605	8.75012	1.43991	0.452832	0.70366	0.708185	18.7527	4.73497	0.248471	0.485401	1.81188	2.02906	29.6864	0.599461	73.7133	13.5485	33.6891	4568.38
34	1645.1	20.4255	3.32465	8.33446	3.82249	10.0497	0.00726321	84.0328	10.2318	8.1573	2.63314	0.369567	0.711221	0.432661	15.0695	4.21844	0.135398	0.410635	2.78531	1.42816	28.4291	0.879019	37.5226	32.0646	37.2679	1645.1
35	4084.85	9.44907	2.11695	15.4266	3.21919	15.1226	0.0149777	80.1112	7.59749	6.1545	1.81493	0.5338	0.649063	0.188444	17.8771	6.06063	0.057359	0.560717	12.0371	2.58903	35.1731	0.58026	68.8203	27.0807	33.1883	4084.85
36	4855.25	12.5462	2.88346	8.78906	5.32487	8.20344	0.00557766	63.133	6.84733	9.11801	1.93187	0.281952	0.856257	0.660847	16.3207	3.07973	0.165829	0.283342	3.00469	3.84292	40.348	0.502016	56.3844	5.82219	39.3804	4855.25
37	669.841	20.5265	1.84094	16.0029	4.40606	12.3912	0.0181748	75.6866	7.24754	4.7221	1.1424	0.664714	0.722211	0.45388	16.3802	5.68695	0.598284	0.122008	3.38274	3.92849	42.8574	0.487414	68.2024	6.72057	14.9945	669.841
38	1254.77	19.4927	3.32612	17.7023	4.35402	12.2651	0.00893254	131.589	7.73602	5.4593	1.19712	0.365046	0.697014	0.412823	16.2105	4.11206	0.553724	0.285546	13.0946	9.50116	27.1954	0.675959	62.7207	6.43638	8.27865	1254.77
39	1795.15	12.6383	2.95302	9.52962	4.51125	15.0877	0.0101423	129.037	6.972	4.24889	1.99389	0.634205	0.635885	0.644246	16.6511	3.36357	0.67452	0.157784	11.6874	5.12425	31.4635	0.40115	54.1218	8.33398	36.7789	1795.15
40	74.3388	9.59331	3.23339	11.4984	5.80162	13.0393	0.0148213	98.9672	6.52304	3.8639	1.91147	0.565069	0.697902	0.775871	18.0668	4.4859	0.587306	0.351037	2.68351	4.31409	39.1606	0.601825	67.7387	4.81162	16.5952	74.3388
41	888.475	12.311	4.04287	11.4026	4.44063	7.13671	0.0208223	69.8747	6.44654	9.87458	1.52581	0.455184	0.749636	0.387485	18.184	3.99546	0.603509	0.346951	8.8738	8.04215	29.9489	0.496571	47.0748	12.1167	20.9686	888.475
42	1.52015	20.5023	3.72836	17.2862	3.72145	14.7394	0.012414	84.9923	8.54731	8.64783	1.34599	0.423197	0.836653	0.37031	15.3652	4.95137	0.216091	0.86096	5.65903	10.7328	23.7566	0.78095	36.5845	26.4468	8.20075	1.52015
43	119.231	15.5585	4.29276	11.1633	4.70461	17.1828	0.00705423	82.5346	4.99017	3.56075	2.85059	0.373595	0.759358	0.647136	17.8606	2.82655	0.417693	0.279464	6.38014	9.12933	20.7849	0.290512	46.5074	16.1889	17.2448	119.231
44	3170.12	10.6317	3.82656	10.853	5.49873	6.96968	0.0089531	84.9999	3.47263	6.29099	2.44212	0.469102	0.755246	0.50494	15.3723	2.54313	0.48635	0.107976	8.41134	2.64811	26.4633	0.622094	52.3961	11.8837	31.9775	3170.12
45	52.0545	11.1488	2.53921	7.69209	5.57553	16.7184	0.00433459	96.861	7.25784	8.26176	1.06965	0.507804	0.813716	0.526384	16.3642	7.08639	0.810537	0.102582	3.73082	4.47304	33.4103	0.82489	68.0572	14.1261	21.4957	52.0545
46	557.555	10.4584	4.05297	14.7551	2.59553	13.3706	0.0038912	112.52	6.01615	7.3213	2.08287	0.759567	0.799916	0.744631	15.3477	4.33224	0.54013	0.441228	3.43761	10.0298	36.2041	0.579755	52.5512	11.1581	8.11177	557.555
47	40.7283	18.5349	2.72837	7.59321	4.14865	10.9878	0.0251776	133.197	8.15674	4.52722	1.72545	0.368542	0.853314	0.672823	20.1661	5.14405	0.558386	0.0639658	11.9906	7.24645	34.7229	0.88482	56.26	7.93051	25.9757	40.7283
48	4227.16	18.6066	2.57718	8.91252	3.75424	9.20413	0.00603636	84.5628	8.65675	10.4083	1.26574	0.606067	0.718728	0.78175	18.5857	3.11001	0.506165	0.203783	4.11302	6.37978	37.0122	0.285156	46.9054	16.8076	11.62	4227.16
49	3412.07	13.4308	2.8395	13.0703	5.28689	11.2293	0.00413675	105.371	5.39449	5.3658	2.73577	0.56828	0.649902	0.498403	17.8587	3.97795	0.129966	0.622	2.77285	3.91976	22.9105	0.531973	70.0305	7.421	8.47176	3412.07
50	2407.32	10.1854	3.32375	12.686	4.71139	15.4226	0.0018761	115.706	7.68403	7.44519	1.22564	0.71953	0.717265	0.428135	19.6814	3.43141	0.645693	0.414384	6.67398	10.1419	24.4486	0.546375	35.5181	7.77421	16.1934	2407.32
51	299.764	17.4095	3.20798	18.9151	3.86268	10.5966	0.00685885	82.8654	6.05108	3.81413	2.38862	0.420461	0.729613	0.588018	16.0094	3.08347	0.548422	0.591582	6.6137	9.75892	34.0068	0.659981	63.592	4.86687	28.3856	299.764
52	29.7562	16.4689	2.55589	16.2912	5.11742	17.8605	0.0162094	66.2362	4.66457	8.27344	1.1908	0.426367	0.809842	0.754843	18.2857	5.17523	0.278336	0.0714745	6.24692	8.83613	39.253	0.544665	53.963	35.4404	21.3267	29.7562
53	113.025	7.52334	1.65777	8.72902	5.57302	7.10399	0.00258075	71.7895	7.86933	5.69624	1.25791	0.672525	0.840154	0.0604379	16.8691	3.19801	0.762984	0.14855	8.85493	5.03614	40.0849	0.784603	66.3065	17.0363	34.0955	113.025
54	404.754	14.728	2.44153	9.90175	3.26907	9.90384	0.0148597	120.468	11.0498	8.54716	2.07182	0.61943	0.761235	0.403523	19.3823	3.27864	0.743176	0.892054	4.33896	4.78404	30.2277	0.949554	37.1135	14.2842	30.833	404.754
55	4260.25	20.4725	3.57483	15.157	3.16932	6.89366	0.0143333	134.62	9.55379	8.69226	2.87642	0.506181	0.782262	0.790323	18.8613	6.12806	0.807035	0.129213	6.92768	1.07607	29.4759	0.612814	74.4711	15.7578	17.7572	4260.25
56	37.0071	12.5258	4.41844	10.7033	3.72361	10.9754	0.00686649	65.6964	9.25582	4.53747	2.33833	0.388274	0.672873	0.565985	16.6601	5.8558	0.612195	0.778521	6.09924	2.67492	26.4109	0.853743	58.807	39.811	15.7685	37.0071
57	1769.47	10.5738	2.74178	11.1736	3.1538	9.24991	0.0094226	82.1394	9.78031	3.25409	2.91672	0.448313	0.645854	0.464457	18.5775	3.36931	0.677589	0.422065	1.10895	6.17032	32.7155	0.529273	55.0312	20.2202	18.2688	1769.47
58	252.909	12.6244	2.85041	10.6558	4.8992	12.4665	0.0147492	130.451	3.36186	4.1118	1.70847	0.668487	0.649034	0.6476	15.4877	5.32588	0.409356	0.0963425	4.64359	9.9348	25.3349	0.645365	64.7644	4.77095	17.796	252.909
59	236.979	14.9059	2.74148	8.68966	2.9847	9.38463	0.0289346	106.451	6.60309	8.62533	1.15761	0.364057	0.918026	0.270502	17.1003	4.96706	0.454483	0.0855055	5.66879	2.35552	37.3884	0.637137	61.5047	4.60651	16.9795	236.979
60	824.795	15.4621	3.69847	17.703	2.44552	9.50846	0.0245536	117.066	8.59137	3.96304	1.61528	0.541264	0.766906	0.303285	15.7349	3.00614	0.470007	0.0988235	1.91245	7.74648	36.7396	0.675967	70.5947	21.1575	12.3486	824.795
61	1574.93	9.19667	2.30378	13.9873	3.25359	6.26453	0.0030055	80.7639	6.86421	4.03738	1.28342	0.570939	0.644064	0.251075	15.4212	2.58246	0.733741	0.459735	5.16614	10.1065	31.9053	0.580345	46.8847	27.4156	21.3671	1574.93
62	8111.96	13.1723	1.68327	13.0824	2.18198	6.51414	0.0104327	129.164	6.29983	8.18855	1.30286	0.419193	0.604771	0.78637	18.9184	3.65975	0.458592	0.146058	4.17807	4.52819	21.2323	0.477615	42.3596	7.43499	28.5006	8111.96
63	71.6913	13.4501	4.29119	8.62154	4.10213	9.5466	0.0415618	94.7024	7.90401	8.37417	2.28476	0.399499	0.743272	0.273835	16.4455	4.61671	0.4665	0.732236	3.51917	2.72034	28.0834	0.488918	37.8414	27.4795	21.4002	71.6913
64	124.508	9.4534	2.55333	16.9426	2.8078	8.46126	0.0170209	125.276	6.93992	8.85206	1.15151	0.555963	0.810086	0.616825	15.5172	4.69613	0.678351	0.438444	9.76826	1.43076	36.467	0.594671	49.0732	11.8838	38.3259	124.508
65	134.433	14.209	2.8495	9.86394	4.74412	5.16849	0.00664122	124.214	4.56929	11.186	1.08771	0.694307	0.823999	0.291002	18.6899	4.14631	0.339432	0.241216	11.2782	5.49144	31.977	0.565655	64.4352	4.20816	12.8034	134.433
66	111.505	7.8054	2.6158	18.6299	4.97103	9.06319	0.0145981	69.1445	6.15093	11.7317	2.71281	0.388768	0.615609	0.239308	18.956	3.62283	0.913909	0.187095	5.18589	5.21891	25.9597	0.344597	58.3049	6.89412	17.7559	111.505
67	904.735	11.4774	4.14919	8.50835	5.70658	7.74249	0.00678619	99.5092	7.37686	10.6807	2.89021	0.413995	0.852083	0.267728	17.1528	3.52948	0.0497624	0.22515	8.16001	9.30802	28.4777	0.584024	66.8472	11.7419	12.8288	904.735
68	102.717	13.1885	2.64632	15.0917	5.46837	7.14446	0.040593	94.1814	8.83095	5.57428	2.45722	0.63449	0.744265	0.454753	19.8456	2.55157	0.680114	0.561376	8.82935	8.30488	39.5855	0.297777	56.6523	8.57166	11.0968	102.717
69	283.311	14.7678	3.13664	17.6003	3.52879	15.6745	0.0307989	75.3667	4.88254	7.29528	1.38678	0.630255	0.788888	0.577154	19.0327	5.27564	0.397347	0.325454	7.01836	10.6325	37.3922	0.654502	43.5937	31.4154	22.9088	283.311
70	60.1953	17.6594	4.10872	11.7151	3.1591	25.3618	0.0155357	89.8292	7.65524	2.26076	1.17719	0.363128	0.63987	0.290076	15.3069	4.89126	0.526507	0.121082	5.64003	3.91661	24.0349	0.910281	64.3676	5.44352	9.46099	60.1953
71	68.3939	7.06159	3.25737	7.25565	3.84969	14.0417	0.0131679	84.0272	7.41705	8.91828	2.39565	0.226475	0.743469	0.534962	15.2944	4.29329	0.574889	0.121721	5.52944	13.7807	31.8879	0.506147	63.0711	12.1351	24.4099	68.3939
72	459.243	10.9716	2.5623	10.8143	2.73415	11.668	0.0258036	60.1799	7.19258	7.13599	1.31908	0.738747	0.845897	0.771522	16.0724	2.54755	0.964059	0.124523	6.7183	1.21565	31.7343	0.906762	59.9042	14.1809	33.0522	459.243
73	80.9858	13.8593	3.31582	16.0589	3.168	19.3464	0.0168431	112.814	7.07516	7.32046	2.53603	0.510649	0.736734	0.212074	18.854	7.25177	0.154049	0.165046	2.468	6.499	37.3202	0.409377	46.1141	4.26375	9.27852	80.9858
74	6476.82	7.41845	3.28007	17.8757	3.00725	14.4287	0.00885593	108.988	8.84299	5.61696	1.59479	0.746454	0.727219	0.354912	16.8635	6.18918	0.308597	0.1198	12.356	7.58837	32.3629	0.719655	65.4379	18.8862	13.9313	6476.82
75	202.76	13.1811	2.77551	14.9789	5.58348	17.1046	0.00839885	68.4693	13.751	11.7213	2.26474	0.25854	0.614836	0.341094	16.7807	6.06381	0.614344	0.323192	9.7551	4.69013	25.7369	0.825249	72.2177	6.06978	37.6942	202.76
76	854.502	8.22031	4.16679	14.5123	5.07303	14.5872	0.00926198	130.2	7.14581	9.88728	2.81084	0.386465	0.920814	0.522694	19.8416	2.70765	0.529774	0.813184	7.01063	8.24715	38.8657	0.625076	65.4542	15.6141	21.2448	854.502
77	4102.89	8.17993	2.51362	17.6478	2.92003	12.9685	0.0111118	80.7438	8.16477	7.55258	1.72761	0.45667	0.636879	0.100678	17.378	3.00784	0.748264	0.155854	6.31975	4.91115	32.1605	0.625002	55.4242	4.48875	16.5907	4102.89
78	3506.41	20.3321	2.91634	12.4464	5.23335	7.61618	0.00371171	64.7739	7.14417	3.84246	2.31681	0.548357	0.61047	0.420757	18.8705	5.69658	0.257398	0.235927	4.63579	11.2493	39.2524	0.440505	34.7154	14.4297	29.0597	3506.41
79	1380.74	12.8426	3.04469	17.6921	2.85513	15.611	0.0157893	74.0691	4.63757	2.27884	2.18547	0.402474	0.807889	0.408472	17.2645	4.65023	0.408468	0.0967239	5.92275	4.93008	26.1679	0.711293	36.9362	8.32823	34.3487	1380.74
80	2254.09	10.9917	3.27918	8.44763	4.13691	6.98484	0.0160828	111.697	3.37148	8.43031	2.58723	0.715305	0.702609	0.175268	17.8841	4.07822	0.424988	0.145822	3.18672	4.31661	24.0043	0.706138	62.0005	25.2679	10.5326	2254.09
81	3979.53	7.80434	2.46183	13.9285	3.42398	8.45148	0.00830243	119.823	6.21975	6.11946	2.06932	0.699562	0.783314	0.504587	17.8233	3.26435	0.404329	0.39452	2.30215	11.8261	29.7262	0.29569	57.1325	33.2146	10.1282	3979.53
82	107.045	9.79076	1.99376	12.127	4.86253	10.7847	0.0286086	100.395	3.0917	7.01399	2.52615	0.53982	0.74517	0.684012	17.9138	3.04458	0.506076	0.156128	12.8418	11.7059	34.0303	0.604801	40.3073	22.3361	36.6355	107.045
83	48.2227	11.8298	3.47922	13.9115	5.90702	6.66718	0.0100986	91.0962	2.6218	3.98483	2.44314	0.470059	0.712473	0.296708	19.437	5.99836	0.807208	0.430026	5.29435	3.90808	32.9783	0.6736	51.7712	4.82921	9.05517	48.2227
84	3072.18	15.7066	3.25021	17.7849	2.96288	7.91355	0.00880148	84.5113	3.88038	10.3066	1.75138	0.260295	0.693852	0.652697	17.372	4.48299	0.524474	0.479853	2.11627	10.0796	29.6308	0.436462	64.2444	10.6167	8.01561	3072.18
85	437.411	11.4172	2.81058	19.4408	4.36055	7.5469	0.00458656	106.442	9.61333	4.99052	1.83416	0.691495	0.661797	0.16115	16.6399	6.55511	0.511924	0.328781	4.44666	3.00781	28.2166	0.940328	36.904	32.9349	16.011	437.411
86	1580.39	13.7762	2.74186	12.4565	5.60175	11.4695	0.00958877	107.95	6.5975	3.53302	2.23949	0.565332	0.89819	0.552254	17.5633	6.20698	0.354686	0.151163	3.45587	12.8181	36.3162	0.757616	43.1836	27.8795	8.96005	1580.39
87	53.8417	13.8724	2.98362	17.5194	4.97836	5.83618	0.00617086	127.915	5.62665	8.4967	1.45776	0.649074	0.675839	0.157374	17.8852	3.27003	0.45884	0.181766	5.61531	1.679	23.5774	0.459247	34.7443	9.56253	23.2361	53.8417
88	40.1939	16.1195	2.08579	12.3763	4.65603	12.816	0.00631242	63.088	4.58145	5.92366	1.05869	0.420557	0.75489	0.280418	15.658	4.79084	0.777549	0.223515	2.03837	4.30951	42.3102	0.66208	34.8068	4.39032	21.6003	40.1939
89	38.6529	15.8842	2.78375	15.5444	3.02032	7.27402	0.0185781	138.607	5.50876	9.68273	2.45324	0.763247	0.664197	0.245627	17.4244	3.34625	0.707499	0.104605	2.88669	13.7792	37.0273	0.300527	75.1764	4.7393	34.5241	38.6529
90	59.497	7.3813	2.52587	16.7383	4.32721	10.6883	0.0286952	72.4131	4.04078	11.5177	2.27491	0.696918	0.613322	0.597893	15.8251	3.54128	0.308014	0.0676288	3.13061	5.77595	30.1662	0.908075	64.1864	19.2853	37.9903	59.497
91	531.29	14.8794	3.43201	18.9333	3.78537	9.21027	0.0172705	88.1632	13.5383	6.10524	2.63596	0.598842	0.782798	0.55445	17.9575	3.39826	0.603062	0.814449	6.38223	8.55984	40.9343	0.456982	57.8777	16.5193	37.9983	531.29
92	923.339	18.4025	3.30791	11.0363	3.19415	10.6102	0.0140827	82.2272	12.7787	7.13022	2.65563	0.583802	0.709375	0.249792	17.3985	5.44746	0.4802	0.458219	6.57389	4.49455	25.6736	0.988056	45.8341	4.8084	19.7502	923.339
93	6260.59	8.40267	2.68028	10.9944	5.03698	5.96866	0.0236267	83.3103	6.4446	6.61214	1.44436	0.249919	0.666876	0.489476	16.8748	4.64873	0.958021	0.487917	5.60464	9.12671	35.8108	0.279473	72.2895	9.00654	16.0925	6260.59
94	26.0072	9.70716	3.17884	9.22854	2.10309	10.0007	0.0140088	71.0057	5.65419	5.44367	1.74035	0.518227	0.854649	0.520114	19.4112	5.36012	0.749265	0.446287	5.05542	4.97132	31.3624	0.582362	51.8461	5.24763	20.9889	26.0072
95	265.796	11.2434	3.00229	15.1481	3.88232	12.5428	0.0038276	103.782	7.21991	5.43693	1.11286	0.216884	0.721456	0.729229	17.0467	4.31287	0.108213	0.35938	13.6634	9.86282	37.0418	0.423014	68.2387	17.3446	30.1023	265.796
96	51.2124	15.2594	2.08836	10.5315	3.43907	13.4325	0.0170695	101.005	12.0146	4.35034	2.30244	0.697579	0.772527	0.764653	19.4737	3.13198	0.526028	0.365273	4.61454	5.02476	21.755	0.657331	37.0106	20.6741	19.4005	51.2124
97	208	10.1074	3.50578	12.9445	4.5021	17.8441	0.0152042	82.2491	1.92666	8.41809	2.42175	0.566254	0.728299	0.700973	15.483	4.45367	0.729595	0.417878	2.98366	13.3925	39.8253	0.269125	41.5089	5.09969	32.4224	208
98	1013.09	10.895	4.139	16.4017	4.05176	8.29881	0.00750064	66.961	7.9569	7.71042	2.634	0.705399	0.741431	0.256948	19.8985	3.06695	0.893906	0.0991814	2.34241	3.63524	39.8565	0.49223	45.2131	16.7588	8.22277	1013.09
99	358.071	14.2694	3.80395	13.8581	4.90472	5.40129	0.0678413	104.435	8.63752	2.55979	2.74494	0.547799	0.756036	0.312187	16.5753	3.5532	0.826042	0.870608	2.06324	5.58735	23.8407	0.583157	59.5716	6.92725	17.3458	358.071
100	1100.28	13.0222	2.07089	12.9143	3.67223	8.75354	0.00727884	84.505	12.9	8.05558	2.07607	0.524955	0.644485	0.594442	14.8484	5.29779	0.468705	0.164492	8.71892	3.70224	39.4572	0.722345	61.4033	15.2806	8.3032	1100.28
101	5603.22	11.6106	3.21861	11.8668	2.76185	11.4476	0.00289838	62.0985	7.43375	3.98677	1.58954	0.759833	0.858689	0.476135	17.8225	6.51279	0.96042	0.0533869	10.1616	7.09837	37.8068	0.8645	48.183	14.8031	12.8922	5603.22
102	755.533	7.51815	2.20664	14.8964	2.55777	6.28198	0.00677885	75.4455	8.51812	5.17738	2.13349	0.751901	0.792464	0.300435	18.4923	3.71512	0.773437	0.656125	3.94023	7.54092	39.0245	0.472218	68.1345	5.3519	11.2191	755.533
