"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",24.498,7.00087,1.47686,7.01067,2.00966,5.00122,0.00185542,93.7436,6.61861,2.00626,1.00078,0.0200563,0.00713851,0.600185,0.421692,11.3133,1.0025,0.00250028,0.0512669,1.00085,1.00482,21.0161,0.0129052,15.0973,2.85967,0.680846,-57.13719,-945.7619,-996.3561
"1st Qu.",217.138,10.6018,2.4311575,11.55195,3.4271175,6.878575,0.006314365,103.7205,9.31466,5.220185,1.6040575,0.15297875,0.366514,0.6600315,0.627483,15.9878,2.96688,0.18468475,0.275876,6.15584,2.34771,31.270475,0.52570475,59.12425,4.4288,1.3293475,-47.45403,-935.26215,-981.687475
"Median",391.8605,13.81385,2.8158,14.33445,4.05363,8.33792,0.00741778,104.833,10.09515,6.94733,2.083535,0.2847785,0.5279625,0.713083,0.69944,17.1175,4.025355,0.3003475,0.3525005,9.1925,3.171905,37.26115,0.688314,68.56975,4.856845,1.5674,-45.856335,-933.38255,-979.38095
"Mean",575.985006694757,13.8758363030587,2.85773697877653,14.1740427013109,4.06750707397004,8.67960698970037,0.00756030212546817,104.336339591136,10.157158147628,6.98544084425718,2.05482709893883,0.290088015777154,0.522926738469101,0.720909659644195,0.705856202247191,17.1261340043695,4.08842946161049,0.319761177559301,0.351684578838951,8.86632764825218,3.37713619538077,37.6404353464419,0.692455363529963,68.3827968789014,4.88863069756554,1.62905388935705,-46.0891195474407,-933.575796878901,-979.664916916355
"3rd Qu.",703.5445,17.0734,3.2587375,16.9879,4.70094,10.107925,0.008677975,105.505,10.926925,8.70386,2.50647,0.42595325,0.68112325,0.77056875,0.7752785,18.257875,5.1529125,0.43725325,0.4291145,11.7357,4.2141575,43.42905,0.85017975,78.10445,5.3059575,1.8588875,-44.46601,-931.661475,-977.31745
"Max.",9345.55,20.9969,4.47498,19.9958,6.96335,23.1144,0.0167456,106,13.9789,11.9738,2.99986,0.569879,0.998163,0.948652,0.998001,22.9429,9.9375,0.934132,0.688249,13.999,8.76337,69.7064,1.7345,104.833,7.6524,4.92921,-39.9948,-925.4455,-970.5573
"rhat.vec",1.02584373515724,1.00003166981276,1.05045625169266,0.999853635183321,1.00404878705946,1.00520523587542,1.00243271875609,1.00371804585733,1.00409056809788,1.00103167660998,1.00010255009505,1.00163486938197,1.00042857682551,1.00002692453505,1.02573590214934,1.00034923094115,1.00022190529527,1.0065667556825,1.00905007589759,1.00019286090539,1.00119000962699,1.00055422554473,1.00074887131432,1.00071703601875,1.00080319162501,1.00045271169668,1.00041002937534,1.00286486037666,1.00190005798831
