"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_TStartTesting.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",1374.34,7.00572,3.10576,7.00158,2.0001,5.00002,0.0047492,106.994,11.8129,2.01762,1.00002,0.20035,0.600042,0.139831,15.0016,3.05538,0.00537064,0.0500028,1.00025,7.29606,29.8855,0.398043,21.3717,4.00007,8.00004,-59.71294,-1398.034,-1451.343
"1st Qu.",6142.29,9.674285,3.9578425,10.67115,2.2596975,5.4119825,0.0094495575,116.21075,13.62435,6.0351675,1.22164,0.37353375,0.66700225,0.21584475,17.085425,4.3949025,0.18524325,0.0798612,1.1964275,9.0881875,44.83875,0.6707895,52.026675,4.6601475,8.2460575,-55.0204225,-1385.5285,-1439.4755
"Median",7721.995,12.53595,4.16046,13.287,2.5696,5.82161,0.01113035,118.278,13.80785,7.51912,1.56293,0.4744915,0.7177635,0.2477675,17.83065,4.964975,0.276901,0.107042,1.41735,9.54767,48.8874,0.756173,59.46295,5.076395,8.60101,-54.04206,-1383.29,-1437.415
"Mean",7429.93199750312,12.9835348548689,4.12069795099875,13.3373029416355,2.68875709425718,5.94440809925094,0.0113969007662297,118.230630617978,13.733434082397,7.55361068196005,1.7060515948814,0.481597904338327,0.725110024656679,0.249294775280899,17.8292776373283,4.96057224875156,0.284464830385456,0.117971334956305,1.52763128277154,9.55503917290886,48.937832880774,0.746248626248439,57.9140172284644,5.13650301966292,8.86550982677903,-54.1010607475031,-1383.62011579276,-1437.72117275281
"3rd Qu.",8963.0925,15.943425,4.3394925,15.96675,2.9937475,6.3594975,0.013031825,120.28525,13.9198,9.111455,2.126645,0.58623225,0.77482675,0.279097,18.5541,5.5364275,0.37070975,0.14386275,1.7581125,10.004625,52.94015,0.83273775,65.46845,5.5426625,9.2142975,-53.08689,-1381.4445,-1435.65875
"Max.",9997.64,20.9964,4.49988,19.9963,5.13944,9.07016,0.0239646,129.59,14,11.9987,2.99855,0.799798,0.94926,0.398683,20.8978,6.58951,0.723825,0.40541,4.50986,12.0191,67.4244,0.917977,72.3929,8.09997,17.0474,-49.13347,-1375.383,-1430.52
"rhat.vec",1.00285944353219,1.00041539172683,1.0226404450962,0.999829849854969,1.00513181778932,1.00492522315331,1.03297707479697,1.01120659998959,1.00217360617122,1.01554008152874,1.00450145918522,1.00638278977479,1.00136055623727,1.07164687810845,1.00270625461601,0.999883174541744,1.08177615196206,1.01283371240842,1.00007526375362,1.00154128258448,1.04158556741267,1.04261336823255,1.02740334799575,1.00160879318535,1.00012366032282,1.00219263958153,1.00201776535284,1.0039407328667
