Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	1417.54	13.1267	2.80869	7.54982	4.03272	6.12714	0.0174726	102.097	8.9331	8.18075	2.38962	0.471724	0.308483	0.849618	0.203565	19.3064	5.72536	0.407353	0.53085	2.08105	10.5197	25.6188	1.59976	15.793	0.0761806	0.247972	0.163208	0.0320377	0.355545	0.0629313	0.0607169	19.3064	25.6188	1.59976	15.793	0.958616	0.011072	8.80203e-05	9.95917e-05	6.27704e-05	3.20587e-05	8.5285e-05	0.0283124	0.00240203	0.000139918	0.203565	0.522875	0.530844	0.0320374	0.355541	0.0629306	0.00558577	11.1561	0.0317474	0.929861	0.891379	15.3216	1e-15	0.00195862	0
1	333.709	11.9071	3.70431	13.3978	2.80983	10.7797	0.0153158	97.5632	11.795	9.35554	1.88997	0.224909	0.15034	0.785229	0.326474	18.3787	3.57079	0.47443	0.569319	5.16725	4.06979	31.8017	1.08692	16.1727	0.0839835	0.355893	0.092767	0.0126183	0.415472	0.113637	0.0256488	18.3787	31.8017	1.08692	16.1727	0.969523	0.0186581	4.62639e-05	6.11338e-05	0.000134182	3.24999e-05	0.000177442	0.00905088	0.00236715	9.36954e-05	0.326474	0.58797	0.56925	0.0126168	0.415422	0.113624	0.00294011	14.1821	0.0150807	0.90095	0.873492	20.5487	0.730598	0.00262929	9.15267e-05
2	266.005	13.3827	3.13952	8.79518	3.70002	5.89358	0.013725	104.547	12.8245	11.8104	1.01829	0.135702	0.219475	0.713275	0.268607	18.7993	4.9095	0.195101	0.568816	8.179	7.28702	28.0077	0.807701	18.7702	0.0747233	0.270269	0.169676	0.0132549	0.700464	0.281575	0.0605675	18.7993	28.0077	0.807701	18.7702	0.979567	0.00531619	4.45313e-05	5.86609e-05	6.36898e-05	1.42423e-05	6.94168e-05	0.0125149	0.00240308	0.000120818	0.268607	0.773785	0.568572	0.0132493	0.700163	0.281454	0.00550452	7.55817	0.0468662	0.844283	0.827032	14.7364	0.591171	0.00258582	0.000117828
3	469.469	16.9411	3.45299	18.1706	5.6366	7.56219	0.0104519	100.219	11.427	5.49892	2.51806	0.386227	0.453512	0.612474	0.296541	18.1533	6.10728	0.339593	0.484632	4.75296	3.91202	25.8338	0.868519	14.9345	0.059028	0.177412	0.132237	0.0505125	0.243232	0.153899	0.0251292	18.1533	25.8338	0.868519	14.9345	0.955287	0.0277803	0.000142097	0.00013356	9.1232e-05	3.78669e-05	0.000112979	0.0138802	0.00264367	8.15188e-05	0.296541	0.661795	0.484577	0.0505068	0.243205	0.153881	0.0032233	16.49	0.0166304	0.88757	0.847884	18.9749	0.515503	0.00281554	8.00527e-05
4	383.766	19.2175	3.39979	12.9095	2.22094	6.31577	0.0129065	102.742	9.69601	7.32026	2.30233	0.263721	0.0600677	0.653229	0.219821	17.6341	5.62735	0.24867	0.661389	4.51169	7.75479	32.2261	1.28687	17.3844	0.0520359	0.45026	0.158334	0.00536019	0.283725	0.150617	0.0416981	17.6341	32.2261	1.28687	17.3844	0.950757	0.0228792	3.21718e-05	6.28322e-05	7.05836e-05	4.93768e-05	9.56119e-05	0.0236394	0.00250679	0.000114722	0.219821	0.686108	0.66137	0.00536003	0.283717	0.150613	0.00475012	15.7988	0.0286094	0.943378	0.896923	19.3696	0.67367	0.00271536	0.000111016
5	2005.95	17.8592	2.50528	13.5114	4.68325	7.0244	0.0113964	103.53	12.6612	11.8464	2.25438	0.157784	0.0586955	0.714809	0.245466	17.2969	4.40354	0.181012	0.523942	2.11907	10.2223	25.3572	0.948655	26.7436	0.0559935	0.213527	0.142361	0.00354167	0.317076	0.126505	0.0263965	17.2969	25.3572	0.948655	26.7436	0.953757	0.02245	9.10109e-05	0.00010004	0.000125345	4.20067e-05	0.000104557	0.022069	0.00258352	0.000119128	0.245466	0.775499	0.523755	0.00354041	0.316962	0.12646	0.00433167	12.9879	0.0204705	0.871246	0.830957	18.5127	0.71022	0.0028063	0.000114117
6	388.246	11.2212	3.4532	8.45216	4.43937	7.87194	0.0125461	99.2228	13.7572	9.11935	1.82543	0.381032	0.132739	0.623307	0.396001	16.9746	1.78561	0.339246	0.733167	2.72529	4.03531	32.8976	1.35279	27.6752	0.089117	0.225257	0.127033	0.0090727	0.341458	0.206359	0.0519006	16.9746	32.8976	1.35279	27.6752	0.974914	0.00916736	4.45187e-05	0.000121973	5.38803e-05	3.22787e-05	0.000104425	0.0130257	0.00260123	8.90099e-05	0.396001	0.730332	0.732806	0.00906824	0.34129	0.206257	0.00344958	10.2532	0.0379046	0.783734	0.764074	15.5038	0.525418	0.00279329	8.74937e-05
7	1106.47	17.7764	2.89259	10.6481	4.37852	9.72143	0.019755	103.229	9.18728	9.93817	1.06709	0.414179	0.413699	0.782451	0.195068	20.0919	4.34733	0.215291	0.724492	3.03926	8.71488	28.5479	1.94453	25.7119	0.0562544	0.228388	0.102866	0.0325713	0.733257	0.203871	0.0279437	20.0919	28.5479	1.94453	25.7119	0.973975	0.011698	1.38017e-05	3.62888e-05	1.71955e-05	5.33987e-06	5.71259e-05	0.0129661	0.00189719	9.39357e-05	0.195068	0.703369	0.72448	0.0325707	0.733244	0.203868	0.003313	15.1387	0.0196548	0.684689	0.66687	6.08334	0.32419	0.00204646	9.20675e-05
8	467.864	17.0045	3.19643	19.0837	3.44572	7.97489	0.0139943	99.3865	13.2514	5.65084	2.54325	0.471888	0.350603	0.691883	0.349738	18.2784	3.64548	0.416552	0.545438	9.64224	11.3656	24.8713	1.22189	23.2003	0.058808	0.290215	0.125394	0.0429275	0.272047	0.121151	0.0210028	18.2784	24.8713	1.22189	23.2003	0.9421	0.0408889	8.02514e-05	9.6187e-05	7.88166e-05	3.86914e-05	0.000118994	0.0141207	0.00251688	9.50257e-05	0.349738	0.645573	0.545235	0.0429115	0.271945	0.121106	0.00366198	21.8372	0.0135589	0.929234	0.875431	19.2692	0.673414	0.00269625	8.97105e-05
9	3349.04	8.19873	2.69881	16.3954	4.34702	7.87907	0.0109921	105.884	11.1604	4.91122	1.33257	0.433379	0.0164587	0.661705	0.27882	18.823	5.59017	0.299623	0.510525	4.37602	8.58737	36.0194	1.01924	15.6227	0.12197	0.230043	0.126919	0.00221754	0.496563	0.253867	0.0208918	18.823	36.0194	1.01924	15.6227	0.929782	0.0222616	0.000154664	0.00016123	0.00017455	2.85212e-05	0.000123702	0.0468292	0.00255869	0.000139084	0.27882	0.682034	0.510447	0.0022172	0.496488	0.253828	0.00416226	16.6229	0.0142489	0.904725	0.841198	19.5869	0.777056	0.00281973	0.000134393
