Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	625.014	7.74266	4.04567	15.1295	3.14264	5.65313	0.00735269	126.717	12.7663	10.483	2.75833	0.568315	0.791663	0.200255	21.1846	3.96462	0.301134	0.153511	4.81224	9.215	31.5258	0.774943	50.5947	0.129155	0.318204	0.176893	0.0429184	0.287008	0.0755301	0.0473017	21.1846	31.5258	0.774943	50.5947	0.947417	0.00823042	0.000682943	0.000118702	0.000839187	9.56976e-05	0.000273374	0.0404723	0.00183283	0.000195051	0.200255	0.616145	0.149212	0.0417166	0.278971	0.0734151	0.00476205	12.4064	0.0291447	1.4072	1.33321	105.639	1e-15	0.000746507	0
1	1880.05	16.665	3.80009	14.812	3.56611	6.41263	0.00587381	126.648	13.4612	9.5232	2.98429	0.404551	0.702889	0.145563	20.6138	5.44966	0.0718605	0.11897	5.38018	10.137	37.2851	0.637836	52.2408	0.060006	0.280418	0.155942	0.0298591	0.23553	0.0995584	0.0400077	20.6138	37.2851	0.637836	52.2408	0.928901	0.0112694	0.00109338	0.000140634	0.00126808	0.000102297	0.000278584	0.0554153	0.00179543	0.000211021	0.145563	0.870676	0.115011	0.0288655	0.227692	0.0962455	0.00429643	10.2286	0.0348338	1.70622	1.58491	201.065	2.96637	0.0021157	0.000201353
2	3249.87	10.1913	4.20134	14.9981	4.83323	7.8213	0.0053578	130.48	13.9906	7.75668	2.09006	0.284169	0.662808	0.129059	20.1128	5.19985	0.0891551	0.164985	4.32592	7.90681	44.8826	0.641323	36.8393	0.0981229	0.206901	0.127856	0.0242822	0.317124	0.161331	0.0358156	20.1128	44.8826	0.641323	36.8393	0.924649	0.0169862	0.00167843	0.000305733	0.00176335	0.000125587	0.000428878	0.0528794	0.00183676	0.000168255	0.129059	0.833148	0.156916	0.0230947	0.301615	0.153441	0.00300932	10.3129	0.0298397	1.71874	1.58923	281.688	3.37687	0.00227555	0.000159799
3	197.729	14.2346	4.40752	14.0238	3.34331	5.60192	0.00864458	121.149	13.2455	9.49923	2.66146	0.662197	0.761106	0.192317	20.6851	5.58068	0.1744	0.178864	2.25709	8.60775	37.9299	0.719444	50.5904	0.0702514	0.299105	0.17851	0.0530572	0.285973	0.0897605	0.0561037	20.6851	37.9299	0.719444	50.5904	0.963105	0.00993158	0.000761466	0.000160577	0.000768176	0.000109956	0.000285845	0.0228351	0.0019478	0.000144999	0.192317	0.750123	0.175097	0.0519398	0.279951	0.0878702	0.00496919	10.846	0.0420847	1.63388	1.5736	257.963	3.48503	0.00229511	0.000135347
4	923.9	17.3986	4.32528	19.5795	4.85628	6.85874	0.00794476	123.32	13.5884	5.12551	2.73628	0.251895	0.850378	0.206554	21.3863	4.56523	0.384208	0.105216	4.05445	7.53086	35.4336	0.867076	42.2497	0.0574759	0.205919	0.145799	0.0417921	0.310779	0.0546808	0.0322083	21.3863	35.4336	0.867076	42.2497	0.954151	0.0159302	0.00101867	0.000114719	0.000937986	5.98792e-05	0.000294824	0.0258254	0.00175261	0.000147737	0.206554	0.545545	0.102369	0.0406615	0.302371	0.0532014	0.00421439	17.5145	0.0175711	1.48152	1.41359	201.276	3.6127	0.00205231	0.000139632
5	394.828	18.6481	4.43176	9.36145	3.41172	6.93903	0.00832648	127.779	13.4273	8.20664	2.56347	0.633639	0.736074	0.215366	21.4032	6.54889	0.354285	0.137764	4.50533	8.53479	36.976	0.902789	49.1489	0.0536248	0.293107	0.144112	0.0568327	0.28714	0.102957	0.0682236	21.4032	36.976	0.902789	49.1489	0.964753	0.00732951	0.000600736	9.09938e-05	0.000714787	6.24478e-05	0.00028908	0.024367	0.00174391	0.000148065	0.215366	0.580436	0.132832	0.0547981	0.27686	0.0992707	0.00365454	8.6474	0.0395994	1.49286	1.44025	193.903	2.92358	0.00202313	0.000140486
6	639.057	11.0426	3.72476	10.5995	2.76942	6.96276	0.00654576	131.045	13.9778	7.09154	1.79588	0.530785	0.743122	0.189485	21.8151	6.12655	0.0867616	0.0905612	6.36782	7.94173	40.9568	0.832658	57.7775	0.0905584	0.361086	0.143621	0.0556209	0.413793	0.143037	0.0504698	21.8151	40.9568	0.832658	57.7775	0.959889	0.00434597	0.00078172	7.2728e-05	0.00109005	4.38533e-05	0.000365204	0.0314231	0.00199475	0.000155052	0.189485	0.865608	0.0859706	0.0528015	0.392817	0.135787	0.0031022	8.10336	0.0436871	1.64735	1.58127	228.492	3.01302	0.00221239	0.000147621
7	1081.17	9.34163	3.58975	11.6985	4.03296	5.28641	0.00775446	127.203	13.1649	5.57445	1.42968	0.469371	0.717459	0.23749	20.1564	6.35833	0.28726	0.0859704	6.6424	9.8801	36.5645	0.913383	46.4815	0.107048	0.247957	0.189164	0.0604103	0.501832	0.197625	0.0580461	20.1564	36.5645	0.913383	46.4815	0.954168	0.00550663	0.00132703	0.000119058	0.0010909	4.03029e-05	0.000330876	0.0355445	0.00193053	0.000215381	0.23749	0.66168	0.0832014	0.0584646	0.485668	0.19126	0.00546537	10.9259	0.0384079	1.55364	1.48243	253.211	4.15282	0.00212438	0.000201542
8	1124.53	7.32784	4.20492	8.06705	2.65345	9.18723	0.0104753	133.534	13.5991	8.09158	1.37902	0.689053	0.688124	0.124562	20.4736	4.82725	0.0481105	0.145175	4.92663	9.24949	47.4735	0.944851	41.0115	0.136466	0.376868	0.108847	0.0585984	0.498995	0.226158	0.056736	20.4736	47.4735	0.944851	41.0115	0.959859	0.00681823	0.00117589	0.000184642	0.00170467	8.85897e-05	0.000662251	0.0277864	0.0017996	0.000204785	0.124562	0.904646	0.137074	0.0553287	0.471151	0.213538	0.00304327	7.67758	0.0513259	2.07122	1.98808	401.205	3.77425	0.00229921	0.000191769
9	143.951	16.0487	4.45109	14.104	2.40191	5.38145	0.0084692	118.78	10.7017	9.34965	1.88686	0.455335	0.720126	0.213356	20.3643	6.83097	0.302741	0.322297	3.95616	7.33576	36.4095	0.80676	41.5196	0.0623103	0.416335	0.185824	0.0350707	0.381653	0.148328	0.0586442	20.3643	36.4095	0.80676	41.5196	0.945761	0.0177544	0.000322288	0.000151328	0.000517873	0.000111486	0.000260626	0.0329962	0.00200408	0.000156982	0.213356	0.626459	0.320081	0.0348296	0.379029	0.147308	0.00477838	11.96	0.0367382	1.35393	1.2805	228.405	3.62668	0.00235564	0.000149088
