Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	3969.88	7.59075	3.61907	15.7511	3.86258	6.59365	0.00815102	143.755	17.6375	4.90893	2.57384	0.280907	0.676112	0.751336	0.31053	18.7829	4.58632	0.180826	0.173391	9.30567	13.3665	66.2154	0.704636	42.7831	0.131739	0.258894	0.151661	0.0744134	0.209912	0.0966121	0.0348466	18.7829	66.2154	0.704636	42.7831	0.912601	0.0159308	0.00128838	0.000257492	0.00135083	0.000207286	0.000765815	0.0605093	0.00714084	0.000413349	0.31053	0.809392	0.167876	0.0720465	0.203235	0.0935391	0.00329824	12.5435	0.0282046	1.31597	1.20095	359.583	1e-15	0.00180792	0
1	712.121	13.4139	4.22834	18.3021	3.42128	5.76029	0.00845767	143.853	26.7515	5.311	1.63521	0.031051	0.786043	0.602681	0.279308	17.126	3.80336	0.0468689	0.249235	12.5565	13.3801	66.196	0.54638	68.092	0.0745495	0.292288	0.173602	0.0864288	0.357121	0.242977	0.0401074	17.126	66.196	0.54638	68.092	0.926904	0.0237284	0.00106659	0.000305588	0.00111004	0.000154933	0.000657087	0.038151	0.00767449	0.000331599	0.279308	0.941973	0.225435	0.0781756	0.323019	0.219775	0.00400951	11.5341	0.0377801	1.34056	1.24257	981.095	16.0324	0.00775191	0.000301562
2	2048.42	16.6421	3.44905	14.8785	4.31188	5.29166	0.0046468	131.525	20.9604	4.48117	2.44714	0.279484	0.147155	0.787859	0.342418	22.2833	3.4446	0.120365	0.243233	3.79998	6.48452	64.7321	0.453144	57.7608	0.0600886	0.231917	0.188977	0.0186413	0.231971	0.0866894	0.0438075	22.2833	64.7321	0.453144	57.7608	0.865089	0.0379046	0.00148662	0.000454446	0.00154852	0.000322362	0.000482281	0.0841945	0.00845103	0.000306696	0.342418	0.878976	0.235805	0.018072	0.224886	0.0840419	0.00375737	9.47113	0.0385057	1.34604	1.16445	845.261	14.1798	0.00913702	0.000295421
3	1043.17	8.94415	3.52496	12.0027	2.41446	5.75899	0.00535005	144.46	22.3014	8.18896	1.90681	0.160205	0.515261	0.793216	0.410084	20.4406	4.63079	0.395828	0.224385	9.26153	11.0527	63.5395	0.660024	60.3434	0.111805	0.414171	0.173642	0.0419144	0.349347	0.108445	0.0509952	20.4406	63.5395	0.660024	60.3434	0.900825	0.0168557	0.00073024	0.000192148	0.00130744	0.000176625	0.000554696	0.0713029	0.00785629	0.000321097	0.410084	0.702691	0.209849	0.0391992	0.326717	0.10142	0.00309342	9.57581	0.0358338	1.27387	1.14753	876.361	12.3197	0.00829698	0.000303558
4	2996.22	20.4989	3.82251	10.1037	4.17629	6.20177	0.00643938	142.476	19.5501	3.44011	1.76775	0.25234	0.224618	0.821882	0.290743	20.2914	3.77699	0.147595	0.29455	9.35461	12.6879	70.0748	0.716899	50.0322	0.0487831	0.239447	0.161244	0.0401223	0.34761	0.10076	0.0610032	20.2914	70.0748	0.716899	50.0322	0.888901	0.028914	0.00115607	0.00044911	0.00119686	0.000231426	0.000623609	0.0711416	0.00739665	0.000340876	0.290743	0.833329	0.282412	0.0384689	0.333285	0.0966074	0.00296044	8.07496	0.0508357	1.47495	1.31109	960.551	11.1952	0.00798967	0.000321095
5	1137.44	14.5456	4.23639	14.052	3.42971	10.0105	0.0141956	148.664	24.1667	2.43347	2.64008	0.295173	0.728552	0.674892	0.297006	20.1595	4.45757	0.0576844	0.226632	10.8846	10.6509	67.3195	0.893709	40.7155	0.0687493	0.29157	0.0998951	0.142414	0.180177	0.123143	0.0301163	20.1595	67.3195	0.893709	40.7155	0.947005	0.0229678	0.000829424	0.000211328	0.000953555	0.000202818	0.00116038	0.019315	0.00717907	0.000308385	0.297006	0.932367	0.205788	0.129315	0.163605	0.111817	0.00254993	13.002	0.0280795	1.26503	1.19799	1061.99	17.6651	0.00750781	0.000281658
6	6231.31	16.8524	3.72348	17.8221	3.4172	9.81819	0.0136832	151.362	17.8703	4.46948	2.8465	0.0946097	0.796101	0.635802	0.251156	19.1388	4.62931	0.10265	0.230812	11.9768	13.8476	67.1941	0.971428	36.3162	0.0593387	0.292637	0.101852	0.102534	0.20223	0.127946	0.0212794	19.1388	67.1941	0.971428	36.3162	0.908912	0.0411664	0.000765748	0.000212161	0.00103533	0.000186188	0.00105135	0.0409857	0.00594654	0.000468537	0.251156	0.867769	0.219284	0.097413	0.19213	0.121555	0.00277461	17.4408	0.0184656	1.2618	1.14687	981.215	16.6987	0.00640803	0.000434658
7	802.847	12.3551	3.31685	7.45827	3.23221	5.71615	0.00693648	140.6	23.6229	5.13627	2.81722	0.275293	0.637729	0.878531	0.38919	22.5871	4.4585	0.199342	0.080705	7.31874	9.02408	56.7732	0.357723	49.8113	0.0809382	0.309386	0.174943	0.0790511	0.225995	0.0431166	0.0778008	22.5871	56.7732	0.357723	49.8113	0.938816	0.00375541	0.000902628	7.29826e-05	0.00111054	8.81569e-05	0.000543166	0.046252	0.00822968	0.000323201	0.38919	0.828518	0.0755452	0.073997	0.211546	0.04036	0.00366283	4.53232	0.0644594	1.08492	1.01854	844.11	15.8002	0.00850761	0.00030569
8	1177.48	7.89697	3.6291	8.02202	2.3891	7.51768	0.0105925	142.349	22.7816	7.10078	2.072	0.104017	0.776786	0.844748	0.371114	18.5732	4.05718	0.208818	0.196704	11.5455	11.5189	71.9332	0.777245	42.3676	0.126631	0.418568	0.13302	0.0827985	0.36529	0.0749286	0.0601771	18.5732	71.9332	0.777245	42.3676	0.947835	0.00879682	0.00072738	0.000163105	0.00125462	0.00015297	0.000867435	0.0326308	0.00736849	0.000341835	0.371114	0.813028	0.184388	0.0776145	0.342419	0.0702373	0.00318099	6.89824	0.0489257	1.30686	1.23869	1010.15	15.7333	0.00766045	0.00031555
9	3640.14	12.9399	4.41528	10.932	5.00312	6.00643	0.00478287	135.914	17.1558	11.0087	2.30188	0.454542	0.851815	0.670126	0.288283	19.9711	3.70845	0.264451	0.292415	8.22731	11.6578	63.5205	0.6818	59.0679	0.0772803	0.199875	0.166488	0.0282831	0.158794	0.143306	0.0672422	19.9711	63.5205	0.6818	59.0679	0.848196	0.0312589	0.00179706	0.000716862	0.00164265	0.000442622	0.000594166	0.107214	0.00820653	0.000357188	0.288283	0.719695	0.286991	0.0277585	0.155849	0.140648	0.00321136	8.45665	0.0483939	1.50221	1.27417	917.117	13.2	0.00881681	0.000337208
