Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	410.136	15.1829	3.18046	19.798	4.16192	5.24178	0.00592988	104.115	11.9349	8.94403	1.16372	0.0686371	0.661011	0.647287	0.528873	16.9813	3.97571	0.30443	0.182764	4.90287	8.79883	66.366	0.491147	44.3183	0.0658636	0.240274	0.190775	0.0478379	0.556222	0.303091	0.0306471	16.9813	66.366	0.491147	44.3183	0.86503	0.0678365	0.00252686	0.000564862	0.00221105	0.000144376	0.000874158	0.0484938	0.0119069	0.000296236	0.528873	0.82372	0.182722	0.0478268	0.556093	0.303021	0.00409638	15.0517	0.0252447	1.32392	1.14523	253.31	1e-15	0.0051704	0
1	497.138	16.5007	3.51993	13.5593	5.57167	7.02075	0.0083895	102.055	13.5675	8.20005	2.24771	0.347354	0.319344	0.763181	0.573795	20.1127	6.06897	0.311698	0.453054	3.96616	2.14405	65.138	1.07615	53.4803	0.0606035	0.179479	0.142435	0.0297214	0.339537	0.10536	0.0369754	20.1127	65.138	1.07615	53.4803	0.824918	0.114066	0.00172296	0.00142492	0.00105859	0.00036029	0.000941548	0.0427439	0.011449	0.000251458	0.573795	0.841017	0.452807	0.0297052	0.339352	0.105303	0.0027686	13.9994	0.031097	1.48409	1.22425	477.869	7.91531	0.0125218	0.000245975
2	163.652	20.8821	3.5315	10.3462	3.19071	5.56996	0.00712631	105.633	12.7631	8.96987	1.99195	0.330316	0.284194	0.761845	0.534212	18.9839	8.8219	0.398402	0.390732	6.71913	6.11777	57.2862	0.660606	49.6429	0.0478879	0.31341	0.179535	0.0241377	0.382462	0.119559	0.0612811	18.9839	57.2862	0.660606	49.6429	0.841353	0.085583	0.00120052	0.000769159	0.00117193	0.000314938	0.000761993	0.05581	0.0117488	0.000271538	0.534212	0.77897	0.390556	0.0241268	0.38229	0.119505	0.00352831	8.71061	0.0477361	1.29952	1.09335	462.111	7.84961	0.0125998	0.000255701
3	530.063	16.9217	3.36791	14.034	2.84965	6.65977	0.0070909	105.849	13.0212	7.8631	2.46598	0.478085	0.364	0.613593	0.471196	17.6336	7.06706	0.0998395	0.369439	7.9143	7.85939	66.0577	0.954903	60.9309	0.0590957	0.35092	0.150155	0.0284046	0.248823	0.156695	0.0360346	17.6336	66.0577	0.954903	60.9309	0.74249	0.154672	0.00207758	0.00121595	0.00181131	0.000508831	0.000969082	0.0823014	0.0107902	0.00028488	0.471196	0.927625	0.369242	0.0283894	0.248691	0.156612	0.00332973	13.6325	0.0334266	1.75536	1.30334	527.003	8.15574	0.0116832	0.000262209
4	192.712	12.5417	3.94162	11.475	3.1092	7.85098	0.0119229	105.892	11.6005	6.94718	2.45542	0.273468	0.73006	0.805954	0.437998	17.1728	5.38788	0.0865285	0.36594	3.04164	5.85867	56.5776	0.594124	47.17	0.079734	0.321626	0.127373	0.0846955	0.328235	0.0790276	0.043752	17.1728	56.5776	0.594124	47.17	0.911525	0.0450664	0.000954416	0.000550582	0.000971107	0.000303102	0.00122236	0.026835	0.0114348	0.00028718	0.437998	0.931059	0.365862	0.0846775	0.328165	0.0790108	0.00283238	8.85752	0.0407357	1.2752	1.16237	559.547	9.7824	0.0127011	0.000267973
5	156.839	9.61805	3.67588	17.0517	3.0861	6.04827	0.0107262	104.997	13.4496	7.17695	1.19531	0.425583	0.405895	0.780833	0.484535	17.5779	5.02157	0.160832	0.479214	9.12646	7.02825	56.1156	0.758029	50.4251	0.103971	0.324034	0.165337	0.0441603	0.653247	0.183356	0.035642	17.5779	56.1156	0.758029	50.4251	0.862223	0.0784023	0.000987436	0.000907196	0.000817416	0.00019851	0.000893811	0.0429646	0.0109219	0.000290094	0.484535	0.89	0.47891	0.0441322	0.652832	0.183239	0.00374926	14.9249	0.0317214	1.31155	1.13085	506.65	9.36891	0.0117999	0.000267887
6	1668.66	9.03277	2.19578	18.3574	2.76838	6.46765	0.00611685	105.858	10.5005	6.57646	2.31108	0.563127	0.368396	0.809208	0.657024	21.9797	8.08879	0.167347	0.18342	3.67304	2.04863	52.9393	0.542396	46.8116	0.110708	0.361222	0.154616	0.0453297	0.350143	0.0825553	0.018494	21.9797	52.9393	0.542396	46.8116	0.799025	0.0808603	0.00196331	0.000440935	0.0015358	0.000160313	0.000785537	0.100488	0.0118891	0.000257921	0.657024	0.932122	0.183404	0.0453257	0.350112	0.0825481	0.00288858	15.4763	0.0172387	1.26949	1.01436	395.039	7.11943	0.0126779	0.000253285
7	704.887	10.9066	2.51894	12.2924	3.98363	6.3865	0.00906704	101.235	11.1965	5.89618	1.15525	0.484886	0.0684259	0.850076	0.669975	21.251	4.38798	0.0553457	0.447968	1.89063	3.02001	54.7633	0.899323	52.5248	0.0916876	0.251027	0.15658	0.00986524	0.735837	0.129776	0.0320862	21.251	54.7633	0.899323	52.5248	0.838619	0.0870643	0.00132972	0.00107875	0.000991302	0.00015999	0.000761809	0.0572864	0.0108681	0.000272258	0.669975	0.978077	0.447922	0.00986422	0.735761	0.129763	0.00351052	11.884	0.0313828	1.27483	1.0691	401.834	8.24923	0.0118838	0.000264274
8	728.986	11.5964	3.30222	18.0428	3.85964	7.10281	0.00569696	105.648	9.28632	9.87167	1.0554	0.163825	0.381414	0.626075	0.574231	18.8828	8.8334	0.606916	0.280612	1.43133	4.1345	49.6003	0.645828	47.2003	0.0862337	0.259092	0.140789	0.0241898	0.593211	0.354297	0.0257675	18.8828	49.6003	0.645828	47.2003	0.824134	0.098124	0.00162683	0.000634541	0.00208126	0.000144519	0.000916232	0.059978	0.0116527	0.000278481	0.574231	0.714144	0.280605	0.0241892	0.593196	0.354288	0.00291175	15.322	0.0184017	1.26406	1.04176	428.349	8.24238	0.012775	0.00026757
9	610.161	11.4699	4.01136	16.1556	4.51417	6.27049	0.00802405	104.449	9.57658	4.20843	2.95547	0.441258	0.143132	0.748729	0.383934	17.4025	6.02171	0.166654	0.337058	1.79736	6.12293	48.3832	0.384844	53.8234	0.0871847	0.221525	0.159477	0.0254649	0.253337	0.085019	0.0395974	17.4025	48.3832	0.384844	53.8234	0.827164	0.078929	0.00224866	0.00114319	0.00144647	0.000409602	0.000820129	0.0747324	0.011014	0.00030104	0.383934	0.85254	0.337048	0.0254641	0.253329	0.0850164	0.00381288	10.033	0.0337584	1.29966	1.07503	442.014	9.3586	0.0120694	0.000282382
