Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
20	3153.63	19.7171	4.42638	9.29385	2.7454	10.0363	0.0104535	155.646	35.0942	7.09276	1.69188	0.0200227	0.644385	0.663403	0.200105	23.2646	3.8891	0.1432	0.173762	3.19881	7.39395	50.5433	0.646866	39.5049	0.0507174	0.364246	0.0996383	0.0602709	0.39211	0.198949	0.0474547	23.2646	50.5433	0.646866	39.5049	0.795211	0.0652409	0.00338211	0.0005351	0.0072586	0.000389163	0.00353245	0.106698	0.0171672	0.00103062	0.200105	0.794219	0.138774	0.0481349	0.313156	0.158889	0.00287614	6.66862	0.0376894	1.47896	1.17609	2091.06	36.7257	0.0206578	0.000963023
21	5950.25	7.85017	4.13452	12.9217	4.87063	5.50382	0.0090312	145.951	29.6773	6.97531	2.51535	0.376485	0.722009	0.665408	0.320611	19.5219	6.25902	0.468741	0.161142	4.19705	12.2149	47.2668	0.780859	34.1024	0.127386	0.205312	0.181692	0.0688759	0.264539	0.13302	0.0581355	19.5219	47.2668	0.780859	34.1024	0.704018	0.0494094	0.00703784	0.00112735	0.00363834	0.000405464	0.00156071	0.214044	0.0156299	0.00108434	0.320611	0.586721	0.141177	0.0603422	0.231763	0.116539	0.0054875	10.9979	0.0341093	1.49753	1.05429	1429.4	32.0066	0.0173747	0.000987585
22	6351.44	12.976	3.44443	12.8345	3.27031	7.47663	0.0108565	167.02	41.8501	5.24887	1.97733	0.201658	0.41532	0.816019	0.239112	21.9217	6.11856	0.204784	0.129251	6.27104	13.566	22.2112	0.629952	64.3253	0.0770654	0.305781	0.13375	0.064568	0.412687	0.0930452	0.0358949	21.9217	22.2112	0.629952	64.3253	0.783041	0.0497792	0.00410985	0.000403217	0.00544506	0.000270228	0.00210986	0.138414	0.0146979	0.00113493	0.239112	0.746015	0.0914546	0.0456866	0.292007	0.0658363	0.00492059	9.22075	0.0267781	1.33632	1.0464	1476.83	36.2083	0.0164465	0.00100657
23	8005.9	15.7353	4.24383	16.6296	3.35139	7.66606	0.00723306	169.743	32.4091	9.01981	2.22406	0.154942	0.749241	0.76387	0.215522	19.0452	6.64949	0.125026	0.174174	6.15497	11.7176	45.6088	0.652143	60.2286	0.0635514	0.298384	0.130445	0.0634517	0.343457	0.106171	0.0332892	19.0452	45.6088	0.652143	60.2286	0.638199	0.103715	0.00576854	0.000830072	0.00770779	0.00060422	0.00321246	0.220557	0.0178993	0.00114588	0.215522	0.825409	0.129258	0.0470888	0.254887	0.0787914	0.00292602	12.0916	0.0274772	1.72068	1.09814	2256.79	29.171	0.0201682	0.00105083
24	7079.33	10.5723	4.05089	10.4746	3.75806	7.89461	0.0136171	173.597	25.686	6.18096	2.29893	0.274511	0.9209	0.777552	0.235082	21.8184	6.50715	0.247017	0.145452	2.70706	12.3591	46.8288	0.727875	43.1097	0.0945868	0.266095	0.126669	0.115847	0.338223	0.0967615	0.0489872	21.8184	46.8288	0.727875	43.1097	0.745491	0.0355877	0.00426127	0.000512551	0.00378205	0.00029051	0.00274722	0.190535	0.0141345	0.00161844	0.235082	0.699327	0.111358	0.0886929	0.258944	0.0740808	0.00392959	8.29428	0.0342581	1.39783	1.04207	1896.4	36.7794	0.017607	0.00149799
25	9866.3	9.07843	4.03377	16.4368	3.53741	8.97307	0.00915207	171.949	35.1582	4.60323	1.13208	0.0523585	0.421336	0.816215	0.189929	20.245	4.15659	0.0456901	0.222517	5.59197	11.9699	51.484	0.565629	36.9268	0.110151	0.282693	0.111445	0.0747086	0.720987	0.162343	0.0273497	20.245	51.484	0.565629	36.9268	0.739974	0.0683496	0.00420762	0.000766479	0.00663614	0.000322556	0.00384869	0.155456	0.0207338	0.00122744	0.189929	0.926913	0.158729	0.053292	0.514303	0.115804	0.00259823	10.6532	0.0253508	1.4137	1.0461	2348.78	33.7281	0.0239138	0.00112027
26	2783.42	13.7664	3.81071	13.2623	3.48989	6.56463	0.0110908	178.457	33.3216	5.35526	2.02687	0.197581	0.954462	0.809525	0.223615	21.2057	5.78742	0.0474019	0.175686	2.71349	10.1605	44.8065	0.447152	43.1065	0.0726406	0.286542	0.152332	0.144281	0.399397	0.0939749	0.04377	21.2057	44.8065	0.447152	43.1065	0.811599	0.0340694	0.00332289	0.000435454	0.0030795	0.00029505	0.00225885	0.126601	0.0165058	0.00107412	0.223615	0.931462	0.119954	0.0985115	0.272699	0.0641639	0.0039142	7.56982	0.0407701	1.2211	0.991046	1790.76	33.9843	0.0190247	0.000989039
27	6239.25	19.2546	4.321	15.79	3.2234	6.52978	0.00757298	155.29	31.5866	4.70838	1.14305	0.427872	0.490352	0.731544	0.297901	16.8965	6.67265	0.277793	0.0997279	5.76825	11.0219	58.6967	0.702489	37.5461	0.0519356	0.310231	0.153145	0.0761863	0.639993	0.234859	0.0419086	16.8965	58.6967	0.702489	37.5461	0.575535	0.1085	0.00890083	0.000780571	0.00703477	0.000190318	0.00303093	0.269249	0.0193133	0.00106313	0.297901	0.714333	0.082153	0.0627601	0.527208	0.19347	0.00363186	12.4918	0.0299367	1.86854	1.07541	2376.55	36.8618	0.0209821	0.000955826
28	7573.02	14.6707	3.99467	13.7535	2.09272	9.75623	0.00946934	176.26	28.9685	6.16563	2.43717	0.159075	0.57719	0.695439	0.178084	21.4838	5.9817	0.0657862	0.166109	6.43887	11.6954	48.7242	0.611426	44.6762	0.0681631	0.477847	0.102499	0.0651029	0.285347	0.124965	0.0297705	21.4838	48.7242	0.611426	44.6762	0.683272	0.0840301	0.00326864	0.000435603	0.00836328	0.000571796	0.00385759	0.199998	0.0141309	0.00128301	0.178084	0.892692	0.120037	0.0470459	0.206203	0.0903046	0.00276648	9.36097	0.0265758	1.57075	1.07325	2252.24	33.0618	0.0168946	0.00117477
29	4411.53	19.6803	4.09002	13.7426	3.15428	6.13938	0.00532688	163.357	34.4201	8.08244	1.62855	0.0774219	0.487919	0.646036	0.265097	19.2181	4.60028	0.151197	0.187849	5.43355	9.72476	46.1038	0.57926	56.1789	0.0508122	0.31703	0.162883	0.0389998	0.396694	0.217349	0.0484766	19.2181	46.1038	0.57926	56.1789	0.610375	0.10128	0.00556245	0.000909609	0.00819809	0.000559891	0.00222829	0.252508	0.0173247	0.00107772	0.265097	0.818127	0.143721	0.0298383	0.303507	0.166292	0.00394216	9.49335	0.03966	1.69658	1.03555	1874.47	31.944	0.0193541	0.000999013
30	9133.11	11.245	3.82773	13.3601	2.81509	7.23054	0.00690916	177.97	37.4103	8.22175	1.85079	0.439305	0.843474	0.761077	0.244032	19.1677	5.90026	0.110575	0.114601	5.69157	11.3426	38.3195	0.594813	59.6092	0.0889284	0.355228	0.138302	0.0780793	0.411217	0.129092	0.0396242	19.1677	38.3195	0.594813	59.6092	0.586272	0.0644537	0.00821942	0.00066197	0.00842687	0.00036061	0.00332025	0.300947	0.0188359	0.00103566	0.244032	0.855592	0.0764681	0.0520988	0.274387	0.0861376	0.00314335	9.26779	0.0339022	1.77621	1.04134	2421.44	35.556	0.0207981	0.000928654
31	6615.46	8.07191	4.47617	8.74208	3.5188	6.3402	0.00876839	176.784	30.8087	8.18022	1.97916	0.192567	0.440474	0.767495	0.136829	19.8585	7.20369	0.0677673	0.464732	7.39031	11.9637	30.259	0.590048	61.874	0.123886	0.284188	0.157724	0.0413267	0.387788	0.117477	0.0807586	19.8585	30.259	0.590048	61.874	0.629246	0.0534751	0.0040318	0.00187358	0.00512214	0.00120959	0.00274355	0.283688	0.0165854	0.00140912	0.136829	0.873899	0.328809	0.0292396	0.274369	0.0831175	0.00396771	5.64862	0.0705748	1.48223	0.932687	2251.57	38.794	0.0196568	0.00128684
32	7194.47	18.4457	4.09723	10.1889	3.26277	6.95137	0.00795854	173.371	31.3301	10.9982	1.70686	0.168945	0.925812	0.684281	0.261905	19.5183	4.57526	0.243536	0.318955	5.3224	13.2725	49.832	0.796492	46.4284	0.0542132	0.306488	0.143857	0.0576017	0.4009	0.184971	0.0578486	19.5183	49.832	0.796492	46.4284	0.627691	0.112858	0.00395447	0.00114749	0.0054453	0.000684725	0.00259124	0.228335	0.0158489	0.00122205	0.261905	0.721601	0.231764	0.0418555	0.291309	0.134406	0.00353604	8.65844	0.0417436	1.56864	0.984622	1973.24	29.7012	0.0184823	0.00111287
33	9912.29	13.0008	3.97781	10.9535	4.89993	8.04696	0.012556	175.249	36.4809	6.78967	1.06731	0.065691	0.591511	0.736117	0.19869	18.3098	6.57663	0.079784	0.529983	8.05122	12.7759	52.3934	0.769898	42.7995	0.0769183	0.204085	0.124271	0.06413	0.689694	0.247241	0.0451294	18.3098	52.3934	0.769898	42.7995	0.739684	0.119283	0.00407414	0.00218454	0.0045383	0.00064098	0.00336293	0.110574	0.0160174	0.00115442	0.19869	0.879034	0.364324	0.0440846	0.474113	0.16996	0.00369676	8.93386	0.0396703	1.36936	1.0129	2288.84	39.2453	0.0190168	0.00101493
34	9493.52	14.6564	3.95498	15.4842	4.41896	6.98619	0.00981859	129.896	24.0155	5.34934	1.06715	0.0732142	0.259123	0.769779	0.185995	18.9632	5.07504	0.0531601	0.239746	4.89369	11.8222	40.764	0.674666	60.3472	0.0682296	0.226298	0.14314	0.0372882	0.721341	0.215734	0.0365608	18.9632	40.764	0.674666	60.3472	0.707284	0.112019	0.00492021	0.00144709	0.00522858	0.000332334	0.00241946	0.149306	0.0172619	0.00117825	0.185995	0.914464	0.229269	0.0356587	0.689817	0.206306	0.00438677	11.3836	0.0334335	1.67052	1.18153	1850.48	35.027	0.0199943	0.00107003
35	3771.64	8.76052	4.00836	11.8669	2.26956	6.54168	0.00850107	165.565	24.5519	7.18972	1.92522	0.183435	0.808327	0.802314	0.371082	17.1662	7.5542	0.516127	0.105481	4.67379	11.4111	53.6981	0.86061	52.6085	0.114148	0.440614	0.152866	0.0902027	0.416739	0.102682	0.0516345	17.1662	53.6981	0.86061	52.6085	0.73429	0.0311937	0.00317037	0.000297574	0.00480545	0.000242292	0.002459	0.206243	0.0151919	0.00124337	0.371082	0.599504	0.0872471	0.0746098	0.344699	0.0849322	0.00360106	10.8266	0.0309551	1.46515	1.07584	1965.87	29.473	0.0172896	0.00115392
36	6818.03	10.062	4.18546	12.9128	3.7844	8.43008	0.0128235	141.599	29.9242	6.01834	1.00366	0.395176	0.557437	0.661297	0.219319	18.5122	7.99302	0.0611081	0.15192	2.83056	9.89435	60.6405	0.578211	38.5225	0.0993838	0.264243	0.118623	0.0612513	0.658885	0.337468	0.0384495	18.5122	60.6405	0.578211	38.5225	0.728463	0.0776493	0.00825459	0.00126909	0.0065964	0.000222417	0.00307865	0.153184	0.0149736	0.00108571	0.219319	0.911453	0.135128	0.054481	0.586056	0.300166	0.00436191	8.66084	0.035045	1.79169	1.30518	2148.85	41.864	0.0181657	0.000974065
37	9750.35	8.95845	4.34533	10.092	3.69211	12.4077	0.0190103	178.464	37.3273	4.41431	1.71775	0.0607661	0.687484	0.844906	0.142561	18.7904	2.99802	0.0366029	0.373061	7.40577	10.292	50.5753	0.751229	41.2785	0.111626	0.270848	0.0805951	0.131586	0.491868	0.090289	0.034702	18.7904	50.5753	0.751229	41.2785	0.869556	0.0466257	0.00227788	0.000718665	0.00334167	0.000459785	0.00405697	0.0584387	0.0150744	0.00104029	0.142561	0.931181	0.247957	0.0874591	0.326923	0.0600111	0.00263313	7.93932	0.0323138	1.22376	1.06413	1970.82	36.0019	0.0181385	0.000943348
38	3286.93	11.3776	3.55239	14.7331	3.84677	5.86151	0.013229	169.441	35.2462	4.52664	2.39305	0.02924	0.838387	0.818838	0.206456	20.9984	4.26463	0.0129516	0.143293	6.27405	11.54	39.4668	0.581459	55.3893	0.087892	0.259958	0.170605	0.151658	0.342173	0.0757034	0.0411355	20.9984	39.4668	0.581459	55.3893	0.854973	0.0249198	0.00378648	0.00042618	0.00325165	0.000334347	0.00218166	0.0932517	0.0161928	0.00122051	0.206456	0.979774	0.104204	0.110287	0.248831	0.0550521	0.00532526	9.83979	0.0403035	1.28864	1.10175	1899.12	37.2134	0.0174984	0.00110415
