"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
111900 2105.37 16.2743 3.85356 10.7099 2.6053 9.33589 0.00389582 126.763 10.2712 6.41047 2.25946 0.398698 0.681601 0.235503 21.1201 5.25942 0.272989 0.0894511 2.73341 7.84249 49.1663 0.819428 40.5926 4.00087 8.19662 -48.97003 -1474.241 -1523.211
66300 607.473 15.932 4.35008 12.6753 3.44447 6.58723 0.00542944 130.46 11.3281 3.66403 1.19917 0.343104 0.866514 0.232072 20.5315 4.64016 0.278559 0.122289 2.32943 9.95517 47.5676 0.852027 47.425 4.00585 8.22164 -50.035 -1474.886 -1524.921
200000 1516.36 13.8999 3.49469 13.1459 3.72061 5.7273 0.00300137 133.66 11.9675 6.39968 1.21087 0.544615 0.690734 0.262824 21.1979 4.97924 0.210343 0.076047 4.74461 9.78629 47.1966 0.770146 50.5971 4.00393 8.07094 -48.55485 -1475.695 -1524.25
161800 591.38 14.1301 3.52507 17.5854 2.82027 5.24711 0.00396729 133.888 11.2689 4.96119 2.28001 0.621706 0.763311 0.309874 21.0082 4.94275 0.290566 0.10624 1.50961 10.351 49.5488 0.853734 44.0602 4.00565 8.14464 -49.72066 -1470.629 -1520.349
170600 8715.82 11.4928 3.27399 9.69677 5.08779 8.38239 0.00344178 128.261 11.1251 8.51895 2.99587 0.434916 0.750832 0.16837 21.0644 3.01762 0.0702695 0.113622 1.72351 9.03006 44.9577 0.817248 51.5048 4.01271 8.12413 -51.64255 -1478.757 -1530.399
168200 3936.95 10.0951 3.95549 16.9236 5.35307 7.26524 0.00522613 132.076 11.4858 4.96873 2.98634 0.450295 0.746746 0.223497 18.1372 3.03687 0.243356 0.135837 4.16725 10.9163 46.9398 0.777045 48.9448 4.00141 8.38954 -49.47629 -1491.589 -1541.065
67100 1808.84 8.55553 3.39225 16.3638 5.45553 5.29776 0.00497197 125.883 10.7703 3.53511 2.43417 0.577578 0.635744 0.228184 19.0599 4.07374 0.0639123 0.0731558 1.933 11.004 49.4995 0.75544 43.085 4.00842 8.00171 -50.64759 -1478.575 -1529.222
106100 944.969 7.22041 3.77157 7.27058 4.05923 6.34145 0.00501467 133.066 11.4101 4.61428 1.00652 0.652164 0.702501 0.253347 20.9715 3.51347 0.194427 0.117531 1.90504 10.5858 47.4811 0.850515 49.7449 4.00112 10.6089 -49.27375 -1484.301 -1533.575
168900 428.018 7.14345 4.17088 8.39599 2.35583 6.0452 0.00468591 127.212 10.951 7.56874 2.94486 0.514492 0.693674 0.224866 19.0517 4.44541 0.151886 0.243225 3.63844 9.15202 48.7543 0.721939 55.0273 4.01289 8.06207 -48.18938 -1475.935 -1524.124
47000 795.784 12.3897 4.09083 17.4663 4.14461 5.98686 0.00513589 129.813 11.9 4.88572 2.86074 0.532277 0.761818 0.216524 20.5694 3.38676 0.178058 0.220149 2.92225 9.334 46.9839 0.858509 47.8161 4.01595 8.06678 -48.38725 -1476.309 -1524.696
