Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	6097.2	10.0242	2.99114	12.9046	5.17123	9.05594	0.00270821	100.516	9.95869	6.34662	2.14982	0.15194	0.134368	0.801428	0.312393	18.4018	3.00515	0.0893116	0.149561	9.12455	5.48407	36.7826	0.477505	49.6124	0.0997586	0.193378	0.110425	0.0169675	0.372788	0.0923668	0.0255952	18.4018	36.7826	0.477505	49.6124	0.87939	0.0402684	0.00293227	0.000515642	0.00347578	0.000177807	0.0010168	0.0649585	0.00840291	0.000121055	0.312393	0.901303	0.149556	0.016967	0.372777	0.092364	0.00129787	8.26835	0.023069	1.30309	1.14593	193.101	1e-15	0.00446743	0
1	3889.44	12.0304	3.6547	8.91874	4.76659	14.341	0.00697315	68.6937	5.36616	9.06743	1.5508	0.0201425	0.755663	0.72049	0.346226	16.6003	3.26966	0.263868	0.118465	1.18871	10.0082	23.3222	0.928859	38.5049	0.0831228	0.209794	0.0697301	0.0600443	0.464592	0.180236	0.0285739	16.6003	23.3222	0.928859	38.5049	0.958797	0.0164826	0.00119237	0.000160237	0.00167652	4.98333e-05	0.0014149	0.0124331	0.00893184	0.000130259	0.346226	0.755878	0.118465	0.0600443	0.464592	0.180236	0.000999977	8.50393	0.0215983	1.26928	1.21699	353.934	3.48064	0.0103312	0.000117252
2	1228.41	7.26186	3.09938	8.6322	4.71934	6.55948	0.0044612	82.3343	2.97837	9.22406	2.79662	0.490756	0.708979	0.783272	0.429406	21.9225	4.00819	0.28636	0.145739	3.68161	5.56413	44.1194	0.783776	57.0742	0.137706	0.211894	0.152451	0.0602038	0.280078	0.0774964	0.0547374	21.9225	44.1194	0.783776	57.0742	0.906003	0.0261501	0.00482949	0.000823923	0.00209148	0.000225821	0.000985515	0.0476957	0.00839982	0.000109741	0.429406	0.784997	0.145739	0.0602038	0.280078	0.0774964	0.00193468	7.56719	0.0429687	1.55932	1.41275	504.415	4.49334	0.00906222	0.000100179
3	1264.85	13.5464	2.4779	11.7061	4.51576	5.53457	0.00570713	81.8112	3.58431	9.92111	2.86335	0.540806	0.657372	0.69349	0.737293	20.8786	4.11905	0.293799	0.4161	6.48014	5.04736	42.7482	0.758797	31.2379	0.0738204	0.221447	0.180683	0.0459506	0.242195	0.107046	0.0382461	20.8786	42.7482	0.758797	31.2379	0.893045	0.0503479	0.000858379	0.000611699	0.000384398	0.000177915	0.00033041	0.0450672	0.0085156	0.000124115	0.737293	0.914351	0.4161	0.0459506	0.242195	0.107046	0.00256997	10.9643	0.0349704	1.12373	1.00354	176.802	2.46473	0.00885586	0.000119837
4	1380.62	9.48682	2.51373	7.17239	4.22607	13.078	0.0135712	87.0908	11.5044	6.83535	1.46709	0.272655	0.749083	0.700636	0.673768	17.3842	2.35169	0.263204	0.0800364	3.42709	5.53323	28.3894	0.479153	43.6492	0.105409	0.236626	0.0764643	0.0767824	0.477569	0.204053	0.0267987	17.3842	28.3894	0.479153	43.6492	0.975008	0.00548414	0.000714137	6.21255e-05	0.000775459	1.5569e-05	0.000797525	0.0115767	0.00527735	0.00015046	0.673768	0.901287	0.0800333	0.0767794	0.47755	0.204045	0.00206127	5.95368	0.0241533	1.09963	1.07215	192.003	4.64575	0.00602299	0.000141505
5	68.0556	12.2679	3.82705	7.60676	2.31057	7.12573	0.00730963	90.8642	5.22535	5.12985	2.841	0.260165	0.487781	0.761081	0.447851	20.1233	4.9873	0.332662	0.222856	7.17998	2.11929	39.3087	0.461621	37.575	0.0815135	0.432794	0.140336	0.0723688	0.267892	0.0840968	0.0706049	20.1233	39.3087	0.461621	37.575	0.96307	0.0131538	0.000584608	0.000167644	0.000807813	0.000144735	0.000599553	0.0154452	0.00542071	9.77846e-05	0.447851	0.7655	0.222856	0.0723688	0.267892	0.0840968	0.00240399	5.34553	0.0540481	1.19721	1.153	261.251	4.02352	0.00572654	9.46781e-05
6	371.679	19.7792	3.19601	11.8902	2.67948	7.12867	0.00598448	82.4404	3.22354	5.54565	1.94444	0.429395	0.660667	0.712198	0.645328	17.2608	2.73451	0.461659	0.3209	1.76312	4.75498	33.403	0.568815	67.3466	0.0505582	0.373207	0.140279	0.0848459	0.366274	0.148013	0.037706	17.2608	33.403	0.568815	67.3466	0.906857	0.0557187	0.000574155	0.00027131	0.000524514	0.000110677	0.000564969	0.0260308	0.00845565	0.000107796	0.645328	0.816927	0.3209	0.0848459	0.366274	0.148013	0.00175442	10.0718	0.0308031	1.17892	1.06912	245.926	2.77055	0.00904978	0.000103179
7	3008.66	15.1861	3.73483	18.6276	6.02649	14.0169	0.0073238	66.5419	6.64141	4.7188	2.9614	0.349509	0.428513	0.926035	0.541237	16.4906	1.12927	0.157873	0.231084	4.30819	4.50697	47.6564	0.3749	60.3466	0.0658497	0.165934	0.0713425	0.084093	0.312702	0.0249764	0.0143041	16.4906	47.6564	0.3749	60.3466	0.920887	0.0523928	0.000962326	0.00028921	0.000640791	9.07122e-05	0.00104459	0.0146671	0.00901893	0.000107273	0.541241	0.907632	0.231084	0.084093	0.312702	0.0249764	0.000839133	13.2858	0.0129829	1.2048	1.10948	235.093	2.47956	0.00994202	0.000103381
8	4008.56	15.6011	3.17526	11.3617	5.22856	9.5702	0.00379269	80.6178	6.34301	10.5909	2.66352	0.17809	0.215632	0.666276	0.351246	19.1845	2.81762	0.259669	0.214158	11.9875	7.86201	38.0122	0.807115	36.5962	0.064098	0.191257	0.104491	0.0135655	0.250149	0.125294	0.0292022	19.1845	38.0122	0.807115	36.5962	0.831238	0.105701	0.00348448	0.000949591	0.00402872	0.000380678	0.00119609	0.0454572	0.00757735	0.000131452	0.351246	0.762095	0.214158	0.0135655	0.250149	0.125294	0.00172911	9.93995	0.0222548	1.50654	1.25229	403.583	5.1479	0.00831884	0.00011639
9	2166.57	17.1482	2.80662	19.6111	3.01034	7.41128	0.00295271	81.7779	11.3006	9.53151	1.77697	0.0723338	0.273273	0.797212	0.446512	20.7134	4.20281	0.183055	0.260641	2.0964	10.4324	27.3312	0.597742	32.066	0.0583152	0.332188	0.134929	0.0228565	0.448636	0.11412	0.0193103	20.7134	27.3312	0.597742	32.066	0.845594	0.0963865	0.000846905	0.000298542	0.00163195	0.000162973	0.000795955	0.0424283	0.0122689	0.000129364	0.446512	0.86278	0.260636	0.022856	0.448627	0.114118	0.00127723	15.2448	0.0166605	1.20473	1.01871	321.24	2.87112	0.0131153	0.000118913
