Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	7078.68	10.6051	4.48552	7.60913	2.43527	9.92359	0.00562989	175.766	39.8065	4.16537	1.53237	0.396085	0.329404	0.7751	0.288978	19.3132	4.29495	0.247715	0.34878	10.4835	10.015	45.2585	0.433451	50.4451	0.0942943	0.410632	0.10077	0.0370176	0.305471	0.146766	0.0594031	19.3132	45.2585	0.433451	50.4451	0.880369	0.0473636	0.00195246	0.000580083	0.00604389	0.000762848	0.00244087	0.0519351	0.00847033	0.000260577	0.288978	0.735272	0.233767	0.0248108	0.20474	0.0983689	0.00186832	4.54395	0.0436774	1.21096	1.06609	6171.22	1e-15	0.00517927	0
1	9581.93	13.0937	4.00555	10.7693	2.72919	7.12483	0.00469286	168.232	31.9752	3.90788	1.97479	0.328249	0.229483	0.747155	0.325614	19.1087	2.75414	0.301462	0.323395	5.85059	11.6937	53.2462	0.443485	36.6896	0.0763726	0.366409	0.140354	0.0294733	0.254155	0.128036	0.0522036	19.1087	53.2462	0.443485	36.6896	0.837047	0.0656197	0.00194151	0.000607765	0.00442823	0.000771312	0.00157623	0.0792939	0.00865183	0.000304966	0.325614	0.713015	0.243753	0.0222149	0.191565	0.0965051	0.00252611	6.72752	0.0372219	1.16487	0.975054	9723.78	126.21	0.00997007	0.00026099
2	9455.7	10.7085	3.53808	12.1215	2.71832	7.64496	0.0052173	176.222	30.8782	3.88627	2.22908	0.45755	0.766185	0.602348	0.336167	20.2667	4.17583	0.188368	0.250044	5.1299	12.8856	50.3537	0.436588	42.4361	0.0933838	0.367874	0.130805	0.0644181	0.146582	0.178393	0.03818	20.2667	50.3537	0.436588	42.4361	0.875434	0.043221	0.00187523	0.000392402	0.00399855	0.000623633	0.00169407	0.0642469	0.00845472	0.00029936	0.336167	0.814363	0.177748	0.0457927	0.104201	0.126814	0.00236821	7.58792	0.0310924	1.09849	0.961656	9882.42	122.902	0.00952574	0.000251015
3	6795.23	8.03698	3.89488	18.7195	2.36588	7.19905	0.00456512	165.365	30.302	3.4355	1.11031	0.24943	0.237117	0.768141	0.309309	19.1784	3.83491	0.197991	0.111135	6.75066	12.8004	50.9683	0.312413	38.1345	0.124425	0.422676	0.138907	0.0397928	0.519264	0.208824	0.0289018	19.1784	50.9683	0.312413	38.1345	0.861725	0.0336919	0.00272928	0.000254647	0.00657095	0.000187131	0.00175937	0.0840514	0.00885837	0.000344098	0.309309	0.792688	0.0868628	0.031102	0.405855	0.163216	0.00282542	9.82942	0.0229101	1.20954	1.04229	10687.3	147.391	0.00964709	0.000285913
4	4627.31	7.0642	4.45661	12.4047	2.53816	7.80745	0.00627907	168.572	28.1308	7.26205	2.8743	0.228346	0.874673	0.709962	0.224206	19.2067	3.64766	0.0635961	0.222312	5.6523	11.0959	51.4985	0.332278	43.9422	0.141559	0.393986	0.128083	0.0659848	0.190601	0.100907	0.046016	19.2067	51.4985	0.332278	43.9422	0.900057	0.0238558	0.00198755	0.000405952	0.00424392	0.000676035	0.00210669	0.0574809	0.00898329	0.00032019	0.224206	0.909293	0.173164	0.0513971	0.148464	0.0785991	0.0023398	5.97888	0.041842	1.15249	1.0373	12248.1	145.555	0.0102277	0.000270724
5	8187.04	12.0297	4.30502	19.6981	5.3992	5.97431	0.00554079	166.124	28.06	4.28023	1.41385	0.530965	0.854945	0.801946	0.260217	20.3944	4.28581	0.189612	0.153921	6.2516	13.9357	40.3656	0.414781	61.6743	0.0831276	0.185213	0.167383	0.0751314	0.26604	0.140081	0.0365816	20.3944	40.3656	0.414781	61.6743	0.879111	0.0385594	0.00433501	0.000575522	0.00341929	0.000319027	0.00142433	0.0633124	0.00882628	0.000325296	0.260217	0.774713	0.122229	0.0596619	0.211263	0.111239	0.00303893	11.1701	0.0283403	1.22385	1.0759	10263.3	120.075	0.00936464	0.000271786
6	8906.99	10.0483	4.20132	14.2708	2.98175	8.98149	0.00874725	176.174	31.7466	7.29886	1.12634	0.22113	0.645665	0.816261	0.249082	18.8516	3.83352	0.098633	0.445711	7.64516	12.9847	51.5322	0.409083	42.3099	0.0995193	0.335374	0.11134	0.0562401	0.564449	0.163129	0.0327785	18.8516	51.5322	0.409083	42.3099	0.894798	0.0505577	0.00108943	0.000479479	0.00254416	0.000315491	0.00180191	0.0406724	0.00764667	0.000319875	0.249082	0.871885	0.314715	0.039711	0.398556	0.115185	0.0023436	7.93841	0.0285791	1.02927	0.920989	9091.59	129.999	0.00900911	0.000268284
7	3519.48	11.2899	4.02977	10.6494	3.45289	6.39381	0.00724886	179.686	37.8193	2.80485	2.9322	0.109533	0.571258	0.629599	0.354625	18.4908	2.79055	0.280014	0.0799513	5.64433	12.553	52.6319	0.358328	42.9075	0.0885747	0.289612	0.156401	0.114184	0.1912	0.126322	0.0591828	18.4908	52.6319	0.358328	42.9075	0.928418	0.00930718	0.00288247	0.000154152	0.00351428	0.000203545	0.00160274	0.0445502	0.00912125	0.000335089	0.354625	0.748047	0.0524008	0.074837	0.125314	0.0827924	0.00342535	6.23928	0.0442715	1.13194	1.05091	10939.8	158.598	0.00964334	0.000272898
8	9884.86	15.0068	4.31339	15.231	3.98293	6.20694	0.00430649	159.946	29.4647	3.50776	2.17657	0.184023	0.14939	0.706544	0.265787	18.3892	3.8229	0.16084	0.260199	6.342	12.6214	49.5271	0.338076	44.7003	0.0666365	0.251071	0.16111	0.0245532	0.264877	0.134825	0.045626	18.3892	49.5271	0.338076	44.7003	0.806704	0.0800757	0.00368219	0.000960763	0.00503911	0.00072921	0.0014484	0.0923789	0.00890703	0.000324488	0.265787	0.808057	0.212543	0.0200563	0.216365	0.110132	0.00310128	7.82884	0.0368684	1.25459	1.01208	10122.4	137.828	0.0100594	0.000271882
9	5530.13	19.4654	3.96444	10.8933	3.42512	5.97025	0.00540364	174.366	34.5063	5.65878	2.94114	0.0595833	0.459744	0.631725	0.300204	19.7533	4.2549	0.214496	0.414027	6.91051	11.9638	44.3645	0.438253	47.9634	0.0513732	0.291961	0.167497	0.048266	0.201991	0.125215	0.0609579	19.7533	44.3645	0.438253	47.9634	0.854299	0.0676288	0.00187581	0.000736088	0.00281108	0.000939974	0.00125775	0.0620458	0.00825643	0.000288936	0.300204	0.772517	0.290817	0.0339025	0.141881	0.0879523	0.00308376	6.61105	0.047091	1.09625	0.936522	9130.16	123.768	0.00915463	0.000244738
