"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_TStartTesting.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",197.065,7.00185,1.86334,7.00172,2.00074,5.00041,0.00182533,110.162,8.41003,2.0002,1.0012,0.200201,0.600028,0.12197,15.7188,2.9526,0.00439748,0.050005,1.00656,2.10642,20.1306,0.314405,22.1074,4.00001,8.00001,-56.33956,-967.617,-1016.286
"1st Qu.",1325.165,9.709705,2.9938625,10.604675,3.2934875,5.922885,0.004722485,123.4415,10.81405,5.3550075,1.677215,0.4137735,0.66487375,0.28833675,18.877025,3.7844475,0.267804,0.1079015,3.48304,7.963005,37.30585,0.57611525,36.855725,4.00467,8.17856,-48.863495,-953.7006,-1001.67725
"Median",2217.465,12.5137,3.368955,13.2835,3.92294,6.75145,0.00559924,126.189,11.4527,6.862345,2.131685,0.51758,0.720614,0.336378,19.7805,4.439495,0.4205995,0.1543065,4.78526,8.90778,42.09335,0.6683,42.5836,4.011,8.42687,-47.55324,-951.5349,-999.20365
"Mean",2719.14078792135,12.9768644225968,3.36909846598002,13.3089840589888,3.95536311329588,7.07037419787765,0.0057494208988764,126.270141541823,11.4987763420724,6.96550475811486,2.0941471519975,0.517525354556804,0.727437876248439,0.338638399812734,19.5956687265918,4.54689338639201,0.438123021853933,0.169901976123596,5.03384306491885,8.89956959425718,41.0945040262172,0.660739325218477,42.300701045568,4.01598117197253,8.67830166198502,-47.6751416260924,-951.813913093009,-999.489055961298
"3rd Qu.",3612.065,16.017625,3.75954,15.960225,4.57862,7.922875,0.00661916,128.986,12.135825,8.5173375,2.54,0.6236505,0.7804865,0.38450575,20.491925,5.2262475,0.594683,0.21410775,6.2793225,9.82874,45.785225,0.7554925,48.2065,4.02222,8.900955,-46.3308975,-949.61965,-996.97565
"Max.",9975.26,20.9993,4.4992,19.9905,6.97137,16.0629,0.0138709,141.292,13.988,11.9918,2.99971,0.79979,0.949411,0.589825,21.3,7.04306,0.976426,0.762221,13.7838,13.8099,50.098,0.865975,56.1997,4.13506,18.0124,-42.71384,-944.3439,-990.166
"rhat.vec",1.00361123607332,1.00005439890293,1.01764062520214,1.00005045863591,1.0008063530961,1.01182431909524,1.00421007296326,1.00305252281931,1.00075907694779,0.999839296263112,0.999832898181354,1.00025701598061,1.00018136539754,1.04009496110121,0.999862745679324,1.00022395334068,1.01345049275156,1.00455605361382,1.00008352780257,1.00020464774354,1.00267818531429,1.00011613332967,1.00092885974405,1.00109529786271,1.00087590598053,1.00229461946545,1.00124256910318,1.00112771006023
