"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",11.0985,7.00283,1.46378,7.00539,2.00748,5.00044,0.00379495,61.0008,1.01117,2.01729,1.00132,0.0201558,0.00607859,0.600046,0.0506498,7.03105,1.00586,0.00101676,0.0502164,1.00853,1.00392,21.0026,0.000178485,14.0246,2.21966,0.827023,-62.89364,-228.2213,-282.9322
"1st Qu.",124.219,9.7985675,2.44003,10.6158,3.4707525,7.4710475,0.017118275,75.806125,4.7895525,6.2040575,1.5642175,0.1787865,0.2084405,0.6556865,0.40550075,18.729725,4.77094,0.1915125,0.13573125,3.8797175,5.102445,35.744,0.57820275,33.238575,5.0906025,6.0511925,-53.148725,-219.06905,-271.40915
"Median",230.2155,12.68935,2.87995,13.34655,4.11599,9.36643,0.0226878,79.5615,6.585175,7.86986,2.015005,0.300303,0.349214,0.7041345,0.492458,22.57465,6.049775,0.308637,0.204667,5.833385,6.89362,49.82635,1.013365,48.51905,6.16628,12.18465,-51.425175,-217.66345,-269.31045
"Mean",356.558672097378,13.0833796004994,2.89767581616729,13.3156550593009,4.14064658707865,9.93949784332085,0.0241976929837703,79.4707213795256,6.73939083801498,7.78252371254682,2.0124607849563,0.29918409605181,0.380603053734395,0.713381345817728,0.50671647562422,22.4275340121723,6.07379902621723,0.32702341960362,0.234312052184769,6.27740571161049,7.07808963014981,51.0724130617978,1.0136866117564,50.8953658395755,6.39176658395755,14.8997150989388,-51.5588656913233,-217.965740152934,-269.524605586767
"3rd Qu.",448.8505,16.13965,3.3332775,15.90675,4.784585,11.690375,0.0299872,83.1754,8.521285,9.50988,2.4614925,0.42314825,0.5313685,0.760621,0.59576275,26.4677,7.4097525,0.4480065,0.29881625,8.2853375,8.8279275,64.954425,1.45183,66.51445,7.438065,21.9727,-49.807225,-216.546575,-267.344975
"Max.",4318.35,20.9895,4.49617,19.9998,6.98825,29.8034,0.0839497,105.891,13.9894,11.9945,2.99975,0.569982,0.991901,0.947914,0.985278,34.9643,10.9797,0.921084,0.956671,13.9962,13.9829,89.9456,1.99915,104.898,16.4533,39.9949,-44.62323,-214.0102,-261.4364
"rhat.vec",1.02159100472745,0.999972546300577,1.02386103136686,0.999797129160026,0.999915328223098,1.0026399488039,1.00168550506489,1.0052349445394,1.00027007110906,1.00098796370704,0.999701228619934,0.999977439843838,1.00044888891136,0.999959766127655,1.00152912318463,1.00124538795463,1.00076559008602,1.00004514478003,1.00233679121636,1.00051026180384,1.00041740219337,0.9999997264472,1.00003742155171,1.00006885791457,1.00036723442346,0.999913136182585,1.00132113868865,1.00017080097403,1.00200920592871
