Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	1633.76	20.0804	3.87158	14.902	2.74574	7.90893	0.00818539	105.727	10.0496	11.0572	2.44881	0.271413	0.684076	0.182272	18.361	7.40587	0.143046	0.13016	4.07984	9.8932	30.4965	0.618016	49.761	0.0497998	0.364201	0.126439	0.0167915	0.27935	0.129011	0.0328493	18.361	30.4965	0.618016	49.761	0.902992	0.0412378	0.00164908	0.00024625	0.00322529	0.000199287	0.000623945	0.0470337	0.00307022	0.000253171	0.182272	0.783879	0.129982	0.0167686	0.278969	0.128835	0.00566773	10.2472	0.0257499	1.60303	1.44752	171.241	1e-15	0.00160668	0
1	3591.61	18.5561	3.79944	12.9952	4.56094	6.273	0.00677611	114.035	12.8705	9.58668	1.69323	0.333803	0.615468	0.186739	17.0568	8.29673	0.140817	0.076748	5.73092	11.5654	34.2605	0.525918	42.1488	0.0538906	0.219253	0.159413	0.0214303	0.363488	0.2271	0.0466081	17.0568	34.2605	0.525918	42.1488	0.900998	0.0183019	0.0030064	0.000245677	0.00308799	8.72915e-05	0.000480115	0.071554	0.00304617	0.000358728	0.186739	0.789546	0.0759079	0.0211957	0.359509	0.224614	0.00727943	7.98487	0.0367992	1.50343	1.35458	263.176	7.09315	0.00354453	0.000325442
2	1277.2	17.554	4.11603	11.2242	2.51395	7.81942	0.00763761	107.886	12.1095	8.5721	1.63453	0.216725	0.669452	0.171909	17.5098	6.19379	0.0549905	0.125781	5.3531	11.7075	35.1188	0.461155	51.7661	0.0569671	0.39778	0.127887	0.0169255	0.409568	0.202228	0.0468974	17.5098	35.1188	0.461155	51.7661	0.921571	0.0209145	0.00149399	0.000213448	0.00310458	0.0001296	0.000585077	0.0489173	0.00321851	0.000266738	0.171909	0.907713	0.125153	0.016841	0.407523	0.201218	0.00548901	6.21582	0.0425694	1.59947	1.47403	287.81	6.06921	0.0038232	0.000237299
3	2289.05	14.5011	3.91932	12.3818	4.95768	5.6063	0.00612084	113.536	13.0562	9.02907	2.16469	0.33485	0.702515	0.189694	17.8581	8.5371	0.15249	0.0937221	2.41366	12.311	31.8256	0.570571	54.26	0.0689603	0.201707	0.178371	0.0260533	0.324534	0.137426	0.0564613	17.8581	31.8256	0.570571	54.26	0.912719	0.0137423	0.00280117	0.000284484	0.00231024	0.000115233	0.000427092	0.0646674	0.00338599	0.000290111	0.189694	0.776087	0.0926696	0.0257607	0.320889	0.135883	0.00629329	8.07332	0.0438189	1.57242	1.43518	280.099	5.23567	0.00396652	0.000263729
4	773.542	10.2491	4.34027	13.8007	4.23317	7.24608	0.0118195	101.573	11.2983	6.56749	2.78207	0.207669	0.689454	0.181381	18.345	6.13785	0.0997152	0.221772	3.05089	8.79787	33.7585	0.556698	44.9679	0.0975695	0.23623	0.138006	0.0218011	0.247821	0.111624	0.0434023	18.345	33.7585	0.556698	44.9679	0.942261	0.023326	0.00156666	0.000444807	0.0018375	0.000262518	0.000561205	0.0265168	0.00324034	0.000234199	0.181381	0.843471	0.221338	0.0217584	0.247335	0.111405	0.00660845	8.79249	0.0366086	1.56879	1.47821	308.374	7.87454	0.00392138	0.000206946
5	1784.13	7.81666	4.25089	14.7423	5.07805	7.34415	0.00928571	109.257	12.0897	10.6231	1.78175	0.327357	0.726712	0.157816	18.0077	5.51406	0.0911881	0.170393	4.28537	9.36083	36.7062	0.564493	44.0415	0.127932	0.196926	0.136163	0.0223941	0.407864	0.153382	0.0392621	18.0077	36.7062	0.564493	44.0415	0.938218	0.0173103	0.00208197	0.000423277	0.00205065	0.000138987	0.00055415	0.0365232	0.00304352	0.000235205	0.157816	0.845047	0.169449	0.0222699	0.405604	0.152532	0.00548294	9.33516	0.0331783	1.62367	1.52336	291.243	6.30749	0.00365393	0.000211682
6	1243.56	7.03592	4.07331	9.32248	4.19383	5.08413	0.00813258	120.472	12.8709	8.38373	1.22417	0.460217	0.669844	0.17692	17.233	7.68675	0.0588995	0.146758	3.54239	11.6904	39.1906	0.54548	53.0807	0.142128	0.238446	0.19669	0.0367705	0.547182	0.269698	0.0859408	17.233	39.1906	0.54548	53.0807	0.923925	0.00639577	0.0021721	0.000363079	0.00179272	0.00010052	0.000458214	0.061587	0.00324468	0.000364343	0.17692	0.903014	0.144127	0.0361113	0.537374	0.264863	0.00723245	5.83489	0.0776057	1.66475	1.53811	330.669	5.94424	0.00385955	0.000334724
7	576.727	10.543	4.23313	10.7986	3.31579	5.98912	0.00890243	110.461	12.9481	10.2542	1.58051	0.226409	0.648203	0.175412	18.244	6.69559	0.0500989	0.302922	7.08802	9.77517	37.788	0.532498	44.966	0.0948497	0.301587	0.166969	0.0143121	0.410123	0.222584	0.0654532	18.244	37.788	0.532498	44.966	0.932071	0.0199293	0.00120835	0.000516879	0.0016095	0.000231768	0.000531	0.0405468	0.00330454	0.00023848	0.175412	0.916491	0.300331	0.0141897	0.406614	0.22068	0.00617865	6.63578	0.0599873	1.53739	1.43296	341.032	6.3317	0.00393616	0.000212785
8	698.977	12.5048	4.49216	18.9258	4.50006	6.44541	0.00977378	101.766	12.0845	10.327	1.25594	0.369151	0.60634	0.197189	17.1917	8.53953	0.0910665	0.172167	2.78279	10.7842	44.3654	0.543403	39.6674	0.0799693	0.222219	0.155149	0.0216744	0.482778	0.313439	0.0368257	17.1917	44.3654	0.543403	39.6674	0.925537	0.0328311	0.00254377	0.000526335	0.00241952	0.0001376	0.000538033	0.0322327	0.00320737	0.000253455	0.197189	0.862556	0.171653	0.0216097	0.481338	0.312504	0.00775346	11.9883	0.0317642	1.78455	1.65166	341.318	7.04306	0.00386442	0.00021979
9	336.425	11.4154	4.03262	16.9837	4.49299	5.83556	0.0136985	100.025	13.786	7.43992	1.84394	0.36384	0.729853	0.272016	17.7551	7.05864	0.105369	0.264484	2.76467	8.48601	44.4051	0.612294	39.2988	0.087601	0.222569	0.171363	0.0356925	0.395812	0.146505	0.0406886	17.7551	44.4051	0.612294	39.2988	0.956043	0.0210797	0.00108073	0.000384753	0.000950741	0.000146211	0.00040413	0.0165294	0.00327982	0.000211041	0.272016	0.871814	0.263063	0.0355008	0.393685	0.145718	0.00770233	12.1902	0.0354729	1.54046	1.47275	268.759	6.49039	0.00380754	0.000189187
