"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",205.238,7.00233,1.77079,7.00202,2.00035,5.00079,0.00372606,72.3461,2.57374,2.00085,1.00107,0.0200065,0.000694524,0.60002,0.139035,7.39526,1.00858,0.00576904,0.0500235,1.00111,2.65741,21.0008,2.9338e-05,14.0314,11.6693,0.673881,-67.72589,-470.3825,-528.5539
"1st Qu.",1163.815,9.6554525,2.9654625,10.5968,3.0601,6.839775,0.02026375,85.92405,4.4075025,5.76746,1.6486525,0.1738835,0.22943075,0.6561495,0.3911175,24.0092,5.2133375,0.1864895,0.141148,3.4353575,5.78304,35.468725,0.555032,33.334275,26.90405,1.5508225,-57.941655,-456.267275,-513.41235
"Median",2150.825,12.6243,3.39705,13.1497,3.73633,8.211135,0.0283962,87.41575,5.12703,7.549025,2.09652,0.2910995,0.4053025,0.706573,0.4767475,27.53685,6.47643,0.304846,0.212318,4.904995,6.72927,49.60505,1.00603,49.0684,31.0452,1.826855,-56.360325,-454.5819,-511.2401
"Mean",2782.13787421973,13.0380685955056,3.36101032147316,13.2194994600499,3.77177731585518,8.6697460315231,0.0298914565449438,90.217778448814,6.84522833489388,7.46669483926342,2.06750731741573,0.292523987624844,0.419764642644195,0.714967015761548,0.494024478776529,26.7737631289014,6.47063809769039,0.322133951231273,0.23878780585206,5.37049535268415,7.02342170724095,50.8660589263421,1.00829955364622,50.8011893570537,30.757979525593,1.86389738498752,-56.6156086797753,-454.909411501248,-511.525019616105
"3rd Qu.",3875.66,16.094625,3.7622325,15.823575,4.4256825,9.99325,0.0379416,89.3049,6.5583325,9.2594,2.5013625,0.4111,0.5927815,0.76310625,0.582774,30.30985,7.7602475,0.4346935,0.30920725,6.88441,7.892315,64.9074,1.4583575,66.422875,35.238975,2.123995,-54.9684875,-453.207625,-509.313975
"Max.",9996.29,20.9965,4.49986,19.9997,6.89459,25.6102,0.0983258,158.701,41.3815,11.9973,2.99968,0.569985,0.992683,0.949868,0.990262,34.9841,10.992,0.952652,0.862825,13.9902,13.9803,89.9234,1.99947,104.98,39.9875,4.02221,-50.32669,-448.4996,-503.408
"rhat.vec",1.03056687378908,1.00019019834518,1.01950197946483,0.999992735207783,1.00025017679625,1.0273602710724,1.02174773797589,1.17141364785951,1.15750349471135,1.00139707216102,1.00080301238104,1.00012652061188,1.00980825842116,1.00019856397173,1.03647284366214,1.00763430802673,1.00174458342701,1.00310033474804,1.00191550727506,1.00166252313596,1.06007072538886,0.999844167091202,0.999991244871398,1.0001555889499,1.00041658120529,0.999882225134266,1.01359296271913,1.00431224082853,1.00551585844948
