Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	5960.4	9.47766	3.95699	9.38576	4.02303	6.57778	0.0115383	99.5756	8.20211	7.18132	2.64261	0.293474	0.676044	0.209827	18.8164	4.61729	0.175808	0.186833	2.58666	9.31724	30.386	0.729392	49.6829	0.105511	0.248569	0.152027	0.0276274	0.255824	0.122589	0.0640938	18.8164	30.386	0.729392	49.6829	0.948189	0.015444	0.00179596	0.000412515	0.00193601	0.000238983	0.000545063	0.0281831	0.0032957	0.000236819	0.209827	0.759937	0.186806	0.0276234	0.255787	0.122571	0.00731532	7.37883	0.0487073	1.62685	1.54256	1312.9	1e-15	0.00174697	0
1	2723.16	12.4387	3.70087	17.1665	3.5029	7.15851	0.0108028	86.1833	7.83799	8.21221	2.83312	0.244731	0.73421	0.292538	19.6936	3.92836	0.118748	0.0949	6.63278	8.69003	37.2297	0.664364	50.6138	0.0803943	0.285478	0.139694	0.0218801	0.259152	0.0938153	0.0301161	19.6936	37.2297	0.664364	50.6138	0.933934	0.0318524	0.00340289	0.000356783	0.00418753	0.000240323	0.000712293	0.0219102	0.00331201	0.000218772	0.292538	0.864192	0.0948983	0.0218797	0.259148	0.0938136	0.00831735	13.0903	0.0260261	1.90848	1.78239	2577.26	73.7633	0.00375753	0.000179463
2	1123.91	13.4377	3.9659	14.8988	3.89561	5.68197	0.00751732	86.5873	7.84104	9.02114	1.18575	0.30729	0.774815	0.334402	20.8056	3.72937	0.270406	0.0567387	3.67902	7.39982	39.1183	0.591256	48.6606	0.0744175	0.256699	0.175995	0.0263928	0.653439	0.189909	0.0468481	20.8056	39.1183	0.591256	48.6606	0.948822	0.0147648	0.00378137	0.000227448	0.00361004	6.41358e-05	0.000552935	0.0245904	0.0034596	0.000179832	0.334402	0.743634	0.0567376	0.0263923	0.653427	0.189906	0.00829737	10.8454	0.0348378	1.76095	1.67083	2504.84	63.6593	0.00388136	0.000152536
3	1992.87	14.2408	3.85134	10.7207	3.29082	6.9632	0.0125875	101.758	9.15173	8.66612	2.78137	0.65074	0.784121	0.224724	20.9412	3.85031	0.077669	0.0793835	1.10131	8.75382	30.6909	0.529549	38.4884	0.0702208	0.303876	0.143612	0.0588797	0.281919	0.0776161	0.0515917	20.9412	30.6909	0.529549	38.4884	0.969258	0.00685484	0.00124465	0.000107245	0.00154289	8.10776e-05	0.000591108	0.0167212	0.003496	0.000196045	0.224724	0.890519	0.0793467	0.0588524	0.281788	0.0775801	0.00569817	6.81055	0.0459434	1.42283	1.37909	2349.6	49.6966	0.00418353	0.000171481
4	867.455	11.1898	3.72095	11.9481	2.3498	7.21709	0.0133266	91.8859	9.19408	4.66623	2.69178	0.33866	0.67317	0.343424	20.7815	5.13988	0.162812	0.118456	4.71332	8.98106	36.3991	0.604856	40.9865	0.0893671	0.425568	0.13856	0.0488565	0.250084	0.121418	0.0431512	20.7815	36.3991	0.604856	40.9865	0.964705	0.0134906	0.00112904	0.000151676	0.00198403	0.00015155	0.00067593	0.0138627	0.00369652	0.000193027	0.343424	0.840287	0.118437	0.0488485	0.250042	0.121398	0.00623443	8.84826	0.0362594	1.50919	1.45592	2418.58	55.9084	0.00416328	0.000163065
5	1235.68	14.3078	3.32594	18.8216	3.28945	5.16357	0.0146552	94.2629	8.50972	9.65789	2.25985	0.624415	0.70135	0.35056	19.9611	6.09507	0.174831	0.16196	3.28092	9.42309	34.7727	0.730095	43.9944	0.0698919	0.304002	0.193664	0.0453446	0.310352	0.132155	0.0342222	19.9611	34.7727	0.730095	43.9944	0.948439	0.0283067	0.0014985	0.000289545	0.00153617	0.000176184	0.00047293	0.0159251	0.0031885	0.000225337	0.35056	0.83255	0.161943	0.0453397	0.310319	0.132141	0.0110048	15.5224	0.0284917	1.55076	1.4708	2410.7	64.5644	0.00367873	0.00018763
6	8858.98	13.1107	4.05894	12.1999	3.47892	8.43716	0.0109854	105.28	11.7686	8.54763	2.7329	0.246407	0.696293	0.216451	19.0294	5.02268	0.267269	0.120456	6.39172	11.4652	31.7982	0.724967	42.3644	0.0762736	0.287446	0.118523	0.0200724	0.254782	0.11113	0.039433	19.0294	31.7982	0.724967	42.3644	0.928888	0.0292311	0.0020783	0.000283133	0.00332129	0.000200656	0.000700295	0.0324924	0.00295169	0.00026605	0.216451	0.664297	0.120042	0.0200034	0.253906	0.110748	0.00652103	9.5708	0.0261952	1.59257	1.47932	2184.85	59.8957	0.00354586	0.000224639
7	1052.88	18.4734	3.96875	11.6805	3.77498	5.31138	0.00879039	96.3768	10.764	10.5584	2.89675	0.452498	0.754784	0.292021	21.1682	3.78194	0.189872	0.125267	1.96053	8.77923	38.3208	0.576714	44.9598	0.0541319	0.264902	0.188275	0.0323475	0.260562	0.0846521	0.0639713	21.1682	38.3208	0.576714	44.9598	0.949022	0.0183722	0.00231757	0.000331418	0.00218553	0.000216602	0.000496706	0.0232952	0.00362249	0.000189032	0.292021	0.791584	0.125156	0.0323188	0.260331	0.0845769	0.00773922	8.18012	0.0506386	1.64278	1.55903	2558.41	50.3907	0.00417769	0.00016258
8	575.332	13.0753	3.91367	10.7116	2.81168	5.31924	0.013129	94.8718	10.4408	8.34456	2.00734	0.497702	0.676931	0.354017	19.7268	4.97021	0.34231	0.180847	4.09271	9.73359	28.6217	0.608817	47.9216	0.0764801	0.355659	0.187997	0.0403748	0.337228	0.160944	0.0686879	19.7268	28.6217	0.608817	47.9216	0.959835	0.016211	0.0011065	0.000244042	0.00145197	0.000160649	0.000467875	0.0168939	0.00343486	0.000220798	0.354017	0.700852	0.180735	0.0403498	0.337019	0.160844	0.00971798	8.0048	0.0481401	1.38257	1.32704	2217.91	63.9422	0.0039038	0.000184707
9	1430.96	14.9457	3.70679	10.8994	3.23946	6.83447	0.012853	92.2538	8.37216	7.98301	1.88438	0.368595	0.766688	0.348244	20.6309	5.18171	0.211974	0.19813	4.92175	8.13286	38.9685	0.699743	36.5483	0.0669089	0.308693	0.146317	0.0353999	0.406865	0.123814	0.0497612	20.6309	38.9685	0.699743	36.5483	0.954309	0.0229557	0.00123423	0.000304918	0.0016502	0.000162485	0.000616191	0.0149089	0.00373469	0.000190656	0.348244	0.799634	0.198116	0.0353973	0.406835	0.123805	0.0063697	8.76645	0.0397907	1.53932	1.46898	2402.35	56.4392	0.00428648	0.000164376
