"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_TStartTesting.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",45.5394,7.00153,2.19899,7.00732,2.00036,5.0001,0.00156492,77.1558,4.45081,2.00093,1.0002,0.200018,0.600024,0.00191217,15.9044,2.78007,0.000542026,0.0502108,1.01599,1.08783,22.1329,0.430618,21.402,4.00006,8.00039,-59.28706,-492.8437,-540.7979
"1st Qu.",1004.2575,9.64133,3.3374525,10.61985,2.9051125,5.2620425,0.0042931,132.4105,11.464175,4.3263675,1.38356,0.438153,0.6701645,0.011390575,18.08625,3.5488425,0.0561186,0.10936475,3.54695,12.36685,28.919,0.6957395,26.8009,4.07543,11.1807,-53.746635,-473.844125,-526.3574
"Median",1689.375,12.4874,3.645855,13.1928,3.34607,5.569465,0.005622145,138.069,12.16305,5.779105,1.75569,0.553183,0.7213145,0.0229609,18.81435,4.041855,0.0891872,0.1563125,4.5859,13.3046,31.98525,0.775714,31.17615,4.18459,16.3388,-52.53756,-470.0206,-523.05425
"Mean",2071.88178831149,12.971173940387,3.64611059300874,13.2498076326467,3.4048244397628,5.80250955524345,0.0061188910221598,133.859112765293,12.0567490933208,6.0538006835206,1.81730463171036,0.542451159644195,0.730764128589263,0.0302431320552434,18.7710871254682,4.06052782147316,0.0989368079946941,0.175040421488764,4.58383733458177,12.1645271332709,31.8467958645443,0.767304569756554,31.6315165730337,4.26507656210986,18.7588867509363,-52.3110711672909,-471.420430727216,-523.731501794632
"3rd Qu.",2667.6875,16.027025,3.978505,15.7911,3.8513025,6.02799,0.00733975,142.07075,12.872425,7.565375,2.19659,0.65839,0.7828815,0.03988085,19.529775,4.5563,0.12955425,0.2191395,5.5727525,13.7113,34.80775,0.84989475,35.614775,4.367115,25.077,-51.186465,-467.71715,-520.680775
"Max.",9815.51,20.9974,4.49977,19.9995,6.69332,12.8064,0.0245783,149.987,13.9974,11.9842,2.99965,0.799961,0.949742,0.223741,20.6998,5.47758,0.44402,0.582574,11.9187,13.9997,45.0493,0.938985,58.5659,6.26407,39.9889,-42.73383,-462.4718,-514.4671
"rhat.vec",1.0236132041038,1.00014514222947,1.0077569615409,1.00004093018726,1.02722107428257,1.05746184968453,1.04293270338813,1.13671598492045,1.02783303363587,1.02226228342266,1.00139374168976,1.01367469922761,1.0005111328938,1.09777650858227,1.00555798923439,1.0004399139348,1.02622706713495,1.03372965705895,1.00947413901579,1.15845367854015,1.00963741394416,1.00236499719225,1.00092141035012,1.00064253509683,1.0001284748886,1.06740523090931,1.09586123511741,1.05764134656692
