Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	615.006	12.0015	2.95711	14.2849	4.83658	9.19615	0.0236861	84.9692	3.70992	9.17825	2.12273	0.698383	0.773822	0.727138	19.4754	4.246	0.783906	0.152	3.6809	4.74084	41.8533	0.40024	36.5317	0.0833229	0.206758	0.108741	0.058881	0.364541	0.106551	0.0225105	19.4754	41.8533	0.40024	36.5317	0.983114	0.00817291	0.000335651	6.01638e-05	0.000404684	2.61913e-05	0.000281424	0.00500764	0.00253933	0.000158553	0.727138	0.77897	0.152	0.058881	0.364541	0.106551	0.00657367	11.9472	0.017535	1.05982	1.04193	58.599	1e-15	0.00077115	0
1	449.579	11.4881	3.35536	16.827	2.78099	8.61104	0.0256591	85.9758	8.46197	7.08984	2.03665	0.611134	0.718668	0.62665	16.9643	3.42967	0.767796	0.186088	7.82786	11.5608	34.6018	0.811212	40.1193	0.0870466	0.359584	0.11613	0.0619481	0.352868	0.138135	0.0231567	16.9643	34.6018	0.811212	40.1193	0.978346	0.0124104	0.000242743	5.54954e-05	0.000451453	3.94261e-05	0.000301876	0.00548703	0.00255593	0.000183118	0.62665	0.698484	0.186081	0.0619458	0.352854	0.138129	0.007617	15.641	0.0161746	1.15631	1.13127	237.514	11.9477	0.00283469	0.000158668
2	1198.5	9.7433	2.70329	18.5487	4.39449	13.4228	0.0329398	86.1857	3.55523	7.95441	1.43766	0.498903	0.751	0.70467	19.058	6.29519	0.410989	0.141537	1.1836	2.79981	37.7598	0.796756	47.5551	0.102635	0.227558	0.0745001	0.0471029	0.522377	0.173198	0.0108577	19.058	37.7598	0.796756	47.5551	0.98139	0.0110209	0.000301006	4.96277e-05	0.000518806	1.59908e-05	0.000371808	0.00423826	0.0021111	0.000177345	0.70467	0.866012	0.141537	0.0471029	0.522377	0.173198	0.00604617	17.4353	0.00940286	1.15736	1.13582	199.412	13.5193	0.00263151	0.000171116
3	1369.39	12.4319	2.5753	16.101	4.52174	7.64906	0.0209997	88.7598	5.25879	5.20309	2.55355	0.399561	0.700585	0.502782	18.3662	3.55356	0.0970367	0.0968916	5.085	7.98504	33.504	0.709546	51.0251	0.0804382	0.221154	0.130735	0.0538	0.274357	0.117254	0.0209106	18.3662	33.504	0.709546	51.0251	0.978627	0.00879178	0.000700876	7.51946e-05	0.000731182	3.9673e-05	0.000303621	0.00824143	0.00252284	0.00018921	0.502782	0.935455	0.0968916	0.0538	0.274357	0.117254	0.00885107	13.7757	0.0195609	1.31876	1.29057	276.761	13.6186	0.00282901	0.00016974
4	917.729	13.5655	4.00892	16.7711	4.5837	13.0743	0.0234456	85.9903	3.85093	7.03098	2.69741	0.403426	0.639006	0.518854	17.5829	4.91847	0.541655	0.174362	6.48949	2.82394	41.7626	0.718791	58.2708	0.0737164	0.218164	0.0764859	0.0366651	0.236896	0.13383	0.018283	17.5829	41.7626	0.718791	58.2708	0.973508	0.0168859	0.00039557	8.35383e-05	0.000661146	4.65888e-05	0.000379119	0.00575972	0.0022736	0.00015591	0.518854	0.700895	0.174362	0.0366651	0.236896	0.13383	0.00504419	13.9429	0.0128145	1.30372	1.26918	202.349	11.3915	0.00265935	0.000150595
5	443.868	7.14398	4.02474	14.8505	5.42654	9.25028	0.0211377	85.1836	4.66713	8.49487	2.65295	0.668503	0.654769	0.572135	17.9061	4.45397	0.659607	0.174569	7.39047	4.65744	44.9608	0.542506	47.523	0.139978	0.184279	0.108105	0.051527	0.246808	0.130131	0.0292983	17.9061	44.9608	0.542506	47.523	0.983004	0.00697432	0.000532561	0.00011263	0.000552644	5.23545e-05	0.00032203	0.00582702	0.00253929	0.000155199	0.572135	0.691902	0.174569	0.051527	0.246808	0.130131	0.00635448	11.9438	0.0202715	1.25196	1.23068	234.556	11.8375	0.00281873	0.000145957
6	1581.71	8.07833	3.0043	19.5137	2.23522	10.4258	0.0150635	88.3537	4.71148	10.4088	2.75368	0.216628	0.653961	0.555179	18.2198	5.68943	0.716622	0.173345	5.80559	5.41268	33.5311	0.686735	52.9001	0.123788	0.447383	0.0959159	0.0136102	0.237486	0.125664	0.0147671	18.2198	33.5311	0.686735	52.9001	0.95822	0.0242989	0.000340988	7.15034e-05	0.0012231	8.4495e-05	0.000314253	0.0133612	0.0021685	0.000175268	0.555179	0.655926	0.173345	0.0136102	0.237486	0.125664	0.00718744	16.7945	0.00968611	1.22779	1.17649	216.667	12.9233	0.00256553	0.000163472
7	1950.04	14.9445	2.38253	8.14474	5.0749	9.46147	0.018499	85.1209	2.88557	6.82702	1.94996	0.336366	0.800714	0.749493	17.1426	3.81894	0.732582	0.113038	7.67154	3.73139	37.9451	0.354	42.1928	0.0669142	0.197048	0.105692	0.039451	0.410631	0.1022	0.0309174	17.1426	37.9451	0.354	42.1928	0.980196	0.00730097	0.000507944	6.47344e-05	0.000680304	2.47792e-05	0.000325879	0.00823678	0.00280906	0.000171444	0.749493	0.809575	0.113038	0.039451	0.410631	0.1022	0.00624471	6.8267	0.0250299	1.04419	1.02351	224.651	12.4173	0.00310206	0.000163873
8	238.169	17.6031	4.03073	12.3369	3.53824	10.3475	0.0289999	83.7974	6.19783	6.4288	2.88808	0.544672	0.751633	0.52411	20.6223	5.51947	0.431135	0.107996	6.04934	6.31933	48.416	0.698378	36.7313	0.0568082	0.282626	0.0966417	0.0636812	0.260254	0.0859973	0.0315749	20.6223	48.416	0.698378	36.7313	0.984482	0.00737117	0.000411974	4.98781e-05	0.000592431	3.67898e-05	0.000352845	0.00427044	0.00229984	0.000171089	0.52411	0.756891	0.107996	0.0636811	0.260253	0.0859972	0.00689476	10.5661	0.0238988	1.40495	1.38315	245.294	12.5676	0.00261871	0.000157022
9	2753.29	14.1916	1.95226	16.0721	4.47507	8.5606	0.0196942	87.7725	3.84081	11.931	1.44803	0.574158	0.845302	0.711861	18.3367	3.95345	0.329805	0.0751949	4.5188	4.35544	36.8919	0.705743	39.7697	0.0704642	0.22346	0.116814	0.0406786	0.58376	0.106833	0.0141893	18.3367	36.8919	0.705743	39.7697	0.97948	0.00850524	0.000447245	3.6365e-05	0.000608758	1.16552e-05	0.000240728	0.00861581	0.00232852	0.00017466	0.711861	0.893962	0.0751949	0.0406786	0.58376	0.106833	0.00813682	14.7094	0.0126847	1.09563	1.07315	189.202	11.7115	0.0026337	0.00016624
