Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	2605.01	11.8896	3.24113	8.81162	2.71234	6.6403	0.00954934	105.189	11.7234	8.01867	1.56332	0.35513	0.172984	0.877311	0.264359	16.4521	3.43769	0.107209	0.212082	2.21267	9.42573	34.7244	0.704661	59.1448	0.0841071	0.368685	0.150596	0.0189259	0.561185	0.0784798	0.0553928	16.4521	34.7244	0.704661	59.1448	0.791499	0.0953574	0.00520964	0.00140177	0.00619403	0.00049965	0.00210559	0.083992	0.00938185	0.000433872	0.264359	0.86707	0.212036	0.0189218	0.561062	0.0784626	0.00543854	6.89718	0.0480294	1.60853	1.27315	863.474	1e-15	0.00808496	0
1	4085.89	8.83959	4.41508	8.9541	4.08191	8.25351	0.00466102	103.914	12.4783	8.72258	2.73377	0.210511	0.0238089	0.719945	0.136761	17.5741	6.95364	0.0399902	0.221887	5.94434	5.26504	35.2793	0.588697	66.1802	0.113127	0.244983	0.121161	0.00196514	0.263352	0.102443	0.0597418	17.5741	35.2793	0.588697	66.1802	0.717071	0.106729	0.0116179	0.003311	0.0141294	0.00160857	0.00276848	0.129677	0.0091993	0.000315894	0.136761	0.923521	0.221814	0.0019645	0.263266	0.102409	0.00337256	5.77492	0.0551728	2.02063	1.44894	1372.29	23.1988	0.0121359	0.000271609
2	1738.57	14.4348	3.59434	15.8545	4.31514	5.53483	0.00577236	105.422	13.1682	8.46865	2.38819	0.445507	0.182891	0.751528	0.231992	19.0778	7.14329	0.0730965	0.190439	3.49449	7.54962	37.8979	0.660947	54.9945	0.069277	0.231742	0.180674	0.0162302	0.314685	0.104042	0.0409602	19.0778	37.8979	0.660947	54.9945	0.642272	0.192967	0.0117316	0.002757	0.00690777	0.000811206	0.00173588	0.124413	0.00925558	0.000326131	0.231992	0.898707	0.190332	0.0162211	0.314509	0.103984	0.00511304	11.7261	0.0368113	1.84602	1.18565	1103.42	21.657	0.0109416	0.000265992
3	3579.14	8.86889	4.45038	10.4381	4.44017	7.0423	0.00437215	105.379	11.4202	8.18772	1.69869	0.347437	0.0593222	0.689588	0.180626	18.3581	10.5149	0.156973	0.18395	5.28803	7.11598	39.5879	0.679154	52.8585	0.112754	0.225217	0.141999	0.00499625	0.405953	0.182736	0.0605426	18.3581	39.5879	0.679154	52.8585	0.647863	0.121532	0.0145657	0.00328223	0.0122961	0.000789114	0.00217302	0.180744	0.00931186	0.000353662	0.180626	0.764424	0.183917	0.00499536	0.405881	0.182704	0.00413375	7.694	0.0462802	2.00105	1.2964	1148	21.8467	0.0115376	0.000296515
4	2280.82	10.1405	3.32766	16.407	2.67998	7.51999	0.00496745	105.557	13.7806	6.51692	1.41354	0.366319	0.135757	0.729898	0.258666	18.1947	7.00944	0.054812	0.174212	4.62406	6.52852	41.6193	0.650457	48.623	0.0986145	0.373137	0.132979	0.0152048	0.516362	0.191082	0.0269707	18.1947	41.6193	0.650457	48.623	0.667978	0.18333	0.00683509	0.00144027	0.00962057	0.000472034	0.00243686	0.110899	0.0100572	0.000299129	0.258666	0.928562	0.174074	0.0151928	0.515954	0.190931	0.0031946	12.1555	0.025044	1.7679	1.18092	1155.8	20.0393	0.0121506	0.00025243
5	451.828	17.0432	4.30347	11.8221	3.66192	6.11933	0.0132195	104.348	10.6936	5.87436	2.20393	0.348042	0.456601	0.752952	0.205884	17.3556	6.80359	0.0601643	0.152464	1.42868	9.22376	35.1565	0.508772	60.0455	0.0586744	0.273081	0.163417	0.0585253	0.341641	0.112094	0.0594868	17.3556	35.1565	0.508772	60.0455	0.82039	0.0848242	0.00876735	0.00157693	0.00594559	0.000569976	0.00253219	0.0602003	0.0100526	0.000490156	0.205884	0.909295	0.15245	0.05852	0.34161	0.112084	0.00664602	7.21039	0.054091	1.67506	1.37421	1609.71	33.3039	0.0125879	0.000364095
6	961.098	17.8529	3.71401	16.758	3.05863	6.10686	0.0072367	103.636	10.3194	10.6506	1.46992	0.201554	0.449034	0.616301	0.213869	18.8078	5.48405	0.137997	0.154043	3.95403	8.06085	26.8948	0.662827	59.5896	0.0560133	0.326944	0.16375	0.0259835	0.419275	0.261034	0.0362913	18.8078	26.8948	0.662827	59.5896	0.704806	0.175479	0.00692027	0.00126001	0.00854846	0.000471481	0.00214675	0.0872436	0.0100958	0.00044367	0.213869	0.808281	0.154034	0.025982	0.41925	0.261018	0.00582197	12.3161	0.0293336	1.66235	1.17163	1230.59	30.023	0.011848	0.000353941
7	8671.57	8.52879	4.28809	13.357	5.94894	7.43355	0.00394428	105.731	11.7438	9.16435	1.92964	0.339081	0.0494075	0.693294	0.150443	18.1913	6.9916	0.0378733	0.158002	5.3995	8.16743	45.4527	0.663595	50.917	0.11725	0.168097	0.134525	0.00373774	0.359287	0.158945	0.0431876	18.1913	45.4527	0.663595	50.917	0.574135	0.146071	0.0242105	0.00454095	0.0161553	0.000932208	0.00232622	0.214951	0.00907067	0.000362507	0.150443	0.930774	0.157965	0.00373687	0.359203	0.158908	0.00413469	9.53963	0.0401979	2.3574	1.35347	1188.12	22.0503	0.011459	0.000294065
8	3964.5	10.294	3.23368	7.15317	2.53777	8.26458	0.0095774	105.495	9.69018	5.16083	1.02892	0.500221	0.19825	0.719848	0.208645	17.8655	7.63801	0.0317667	0.268	2.6707	5.76047	38.6054	0.763811	42.9031	0.097144	0.394047	0.120998	0.0276525	0.699615	0.272278	0.0546988	17.8655	38.6054	0.763811	42.9031	0.768545	0.104651	0.00466835	0.00170906	0.00523257	0.000338198	0.00247192	0.0956431	0.00921546	0.000361963	0.208645	0.951437	0.26799	0.0276514	0.699588	0.272267	0.00362706	5.81618	0.0520424	1.66095	1.27651	1142.19	23.0057	0.0116776	0.000314687
9	4146.98	8.48073	3.93585	14.0655	2.92671	9.24967	0.00617513	105.78	10.5912	7.31179	2.63637	0.0969932	0.0479048	0.787021	0.156277	19.2418	5.60184	0.141942	0.247658	2.77804	6.45809	36.8089	0.844312	53.8808	0.117914	0.341681	0.108112	0.00515634	0.298524	0.0807849	0.0302522	19.2418	36.8089	0.844312	53.8808	0.706211	0.16571	0.00474415	0.00156143	0.0102972	0.00119222	0.00286502	0.0976692	0.00924126	0.000331509	0.156277	0.768387	0.247635	0.00515586	0.298496	0.0807774	0.00299421	12.2179	0.0232454	1.89522	1.33843	1246.52	21.1531	0.0122964	0.000281724
