Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	310.242	7.87024	4.09751	17.4071	5.62777	10.0575	0.0103117	100.206	13.0471	5.18874	2.08571	0.488717	0.723102	0.371748	17.505	3.08212	0.165989	0.144183	2.50945	3.8678	40.1279	0.757063	20.83	0.127061	0.17769	0.0994283	0.0681075	0.346693	0.13276	0.0234047	17.505	40.1279	0.757063	20.83	0.963912	0.0205148	0.00189799	0.00031741	0.00166618	0.000110005	0.00109149	0.00723278	0.00327312	8.69035e-05	0.371748	0.848528	0.143598	0.0678311	0.345286	0.132221	0.00232577	14.7503	0.0198596	1.49989	1.44576	114.626	1e-15	0.0009758	0
1	143.497	13.8945	4.28944	9.86631	4.39184	8.83829	0.00688279	74.1168	8.36686	7.87028	1.72328	0.238687	0.731609	0.569044	16.4041	2.8859	0.546035	0.301014	5.41524	5.05194	48.259	0.613749	12.956	0.0719709	0.227695	0.113144	0.022188	0.424544	0.155744	0.0491901	16.4041	48.259	0.613749	12.956	0.936637	0.044802	0.00158824	0.000683951	0.00212896	0.00025366	0.00102815	0.00921682	0.00363111	7.74423e-05	0.569044	0.735023	0.301012	0.0221878	0.424541	0.155743	0.00237466	8.22399	0.0361559	1.53579	1.43848	442.894	6.1572	0.00450392	6.61725e-05
2	91.4147	7.75734	4.15056	8.77971	3.92555	7.26944	0.00558999	78.9353	9.98537	11.1715	1.24993	0.517812	0.80429	0.472439	19.9574	4.99541	0.53326	0.0998599	5.36958	1.91278	32.8763	0.80298	52.1153	0.12891	0.254741	0.137562	0.0372798	0.643468	0.156577	0.0650318	19.9574	32.8763	0.80298	52.1153	0.956865	0.0153808	0.00381499	0.000423167	0.0040875	0.000125018	0.0011497	0.0141633	0.00393587	8.52814e-05	0.472439	0.670412	0.099851	0.0372764	0.64341	0.156563	0.00288398	7.86715	0.0435981	1.76588	1.68971	569.893	8.88991	0.00447726	7.93018e-05
3	331.108	19.849	3.30361	16.5276	2.85758	8.32194	0.00755039	97.3026	13.5186	11.5387	1.87797	0.49846	0.889142	0.369295	17.0339	3.15783	0.0867682	0.133343	3.94359	6.08596	43.4016	0.644418	18.455	0.0503804	0.349946	0.120164	0.03841	0.473459	0.0590308	0.024019	17.0339	43.4016	0.644418	18.455	0.921986	0.0541273	0.00193974	0.000296767	0.00336085	0.000181315	0.00126731	0.0131151	0.00373422	0.000101248	0.369295	0.917195	0.132814	0.0382576	0.47158	0.0587965	0.00283564	12.821	0.0220301	1.54609	1.42547	583.81	8.14013	0.00463861	8.22042e-05
4	196.38	19.3007	3.08429	10.3417	2.59993	8.62572	0.0088431	63.3985	12.1133	5.05421	1.68514	0.287508	0.687822	0.65118	17.6477	4.103	0.367055	0.160016	6.61957	8.68636	50.6128	0.724716	16.576	0.0518116	0.384626	0.115932	0.0391267	0.408169	0.185253	0.0345755	17.6477	50.6128	0.724716	16.576	0.941647	0.0394899	0.00139423	0.000265548	0.00271556	0.000160913	0.00105649	0.00972684	0.00350766	0.00010046	0.65118	0.854315	0.159996	0.0391217	0.408117	0.18523	0.00327387	9.34864	0.0295383	1.49601	1.40871	438.77	7.10216	0.00405294	7.55012e-05
5	302.526	16.7789	3.63969	16.2933	5.91988	6.45523	0.00463831	80.0857	11.1863	5.90723	2.36154	0.309365	0.660838	0.543152	17.5618	4.02722	0.614503	0.0665509	2.91464	4.50693	38.1901	0.70814	42.1662	0.0595987	0.168922	0.154913	0.0346085	0.279833	0.143619	0.0346054	17.5618	38.1901	0.70814	42.1662	0.929132	0.0349634	0.00578835	0.000412478	0.00419599	0.000149421	0.000922945	0.0202687	0.00417091	9.63011e-05	0.543152	0.68724	0.0665329	0.0345991	0.279758	0.14358	0.00342565	14.1208	0.0237822	1.65415	1.53692	511.608	7.80868	0.00479297	8.34006e-05
6	426.064	16.4405	3.34655	18.7184	5.51788	7.38905	0.0055303	62.5749	9.25731	7.80388	2.60111	0.250295	0.705675	0.463024	18.8639	3.18047	0.100441	0.124162	7.74795	10.6004	40.9026	0.635183	29.9159	0.0608254	0.181229	0.135335	0.0226332	0.271298	0.113154	0.0241958	18.8639	40.9026	0.635183	29.9159	0.866485	0.091567	0.00704941	0.000999334	0.00621436	0.000420699	0.0013497	0.021442	0.00449303	0.000120704	0.463024	0.925578	0.124161	0.0226331	0.271296	0.113153	0.00360569	15.0515	0.0223951	1.8689	1.61938	632.581	8.45333	0.00505746	8.09435e-05
7	107.613	10.7468	3.55586	14.2304	2.72169	8.58308	0.00780863	75.0958	5.711	9.98774	2.65194	0.532223	0.689659	0.587974	17.2346	2.97383	0.149622	0.294955	2.96183	3.22479	42.7507	0.618674	34.3298	0.093051	0.367419	0.116508	0.0367503	0.260058	0.117024	0.0291128	17.2346	42.7507	0.618674	34.3298	0.938193	0.045158	0.000974577	0.000407713	0.00185355	0.000359899	0.00101241	0.0082307	0.00376473	8.13864e-05	0.587974	0.923615	0.294955	0.0367503	0.260058	0.117024	0.00249475	11.9946	0.026889	1.48372	1.39202	464.874	6.67878	0.00466852	7.3764e-05
8	42.2629	14.797	4.35066	10.2984	3.5379	6.82545	0.00966824	68.8214	9.87666	9.06839	1.5863	0.513198	0.793997	0.442942	20.3252	4.01244	0.196477	0.198724	8.80528	10.6559	36.3187	0.699271	57.9139	0.0675813	0.282654	0.14651	0.0449338	0.500534	0.129864	0.0618948	20.3252	36.3187	0.699271	57.9139	0.943171	0.0336158	0.00292603	0.000725646	0.00313135	0.000290931	0.00129973	0.0104575	0.00427191	0.000124302	0.442942	0.852149	0.198718	0.0449325	0.500519	0.12986	0.00421354	8.39601	0.0527436	1.85348	1.74815	671.252	8.3567	0.00477293	8.24542e-05
9	427.157	13.2837	3.41916	18.4236	5.38405	8.54529	0.00581594	86.5958	8.08177	7.60496	1.17493	0.375655	0.629092	0.416511	19.228	4.60193	0.105921	0.200238	2.8798	3.69831	47.0211	0.740951	4.45213	0.0752802	0.185734	0.117024	0.0310747	0.535429	0.315685	0.0217179	19.228	47.0211	0.740951	4.45213	0.896921	0.0768195	0.00314918	0.000788409	0.00314319	0.000164997	0.00117195	0.0139103	0.00398776	8.48253e-05	0.416511	0.911403	0.200233	0.0310739	0.535416	0.315677	0.00236356	15.6388	0.0197938	1.67166	1.49935	530.42	7.21415	0.00497855	7.53207e-05
