"date","State.Abbr","MobilityMetric","AbbrMobMet","variable","value"
2020-04-10,"WI","Google_residential_neg","Gglrsdntln","thetamin",0.805432693867263
2020-04-10,"WY","Google_residential_neg","Gglrsdntln","thetamin",0.853292602189475
2020-04-10,"AL","OpenTable Bookings","OpnTblBkng","thetamin",-0.000371522078774088
2020-04-10,"AZ","OpenTable Bookings","OpnTblBkng","thetamin",-0.000521353834678115
2020-04-10,"CA","OpenTable Bookings","OpnTblBkng","thetamin",-0.00138229141398348
2020-04-10,"CO","OpenTable Bookings","OpnTblBkng","thetamin",-0.000693966457820688
2020-04-10,"CT","OpenTable Bookings","OpnTblBkng","thetamin",-0.00171885071184807
2020-04-10,"DC","OpenTable Bookings","OpnTblBkng","thetamin",0.000856753600889671
2020-04-10,"FL","OpenTable Bookings","OpnTblBkng","thetamin",-0.000973221518059957
2020-04-10,"GA","OpenTable Bookings","OpnTblBkng","thetamin",0.00315494732279583
2020-04-10,"HI","OpenTable Bookings","OpnTblBkng","thetamin",-7.15278602283552e-07
2020-04-10,"IL","OpenTable Bookings","OpnTblBkng","thetamin",-0.00141227247836151
2020-04-10,"IN","OpenTable Bookings","OpnTblBkng","thetamin",-0.00200798096271532
2020-04-10,"KS","OpenTable Bookings","OpnTblBkng","thetamin",0.000699411211147562
2020-04-10,"KY","OpenTable Bookings","OpnTblBkng","thetamin",0.015803169212094
2020-04-10,"LA","OpenTable Bookings","OpnTblBkng","thetamin",-0.00132642252218835
2020-04-10,"MD","OpenTable Bookings","OpnTblBkng","thetamin",-3.27342112603493e-05
2020-04-10,"MA","OpenTable Bookings","OpnTblBkng","thetamin",-0.000843808732419733
2020-04-10,"MI","OpenTable Bookings","OpnTblBkng","thetamin",0.00447697624415308
2020-04-10,"MN","OpenTable Bookings","OpnTblBkng","thetamin",-2.17908582919969e-05
2020-04-10,"MO","OpenTable Bookings","OpnTblBkng","thetamin",-0.000634646167419167
2020-04-10,"NE","OpenTable Bookings","OpnTblBkng","thetamin",-0.00200129437582115
2020-04-10,"NV","OpenTable Bookings","OpnTblBkng","thetamin",0.0020112279320991
2020-04-10,"NJ","OpenTable Bookings","OpnTblBkng","thetamin",0.0022766326612069
2020-04-10,"NM","OpenTable Bookings","OpnTblBkng","thetamin",0.000435208645467442
2020-04-10,"NY","OpenTable Bookings","OpnTblBkng","thetamin",0.000821157936648011
2020-04-10,"NC","OpenTable Bookings","OpnTblBkng","thetamin",0.000300039346391042
2020-04-10,"OH","OpenTable Bookings","OpnTblBkng","thetamin",-0.00151193011356017
2020-04-10,"OK","OpenTable Bookings","OpnTblBkng","thetamin",-0.000955482969940972
2020-04-10,"OR","OpenTable Bookings","OpnTblBkng","thetamin",-0.000849545128479848
2020-04-10,"PA","OpenTable Bookings","OpnTblBkng","thetamin",-0.000858539529935376
2020-04-10,"RI","OpenTable Bookings","OpnTblBkng","thetamin",-0.00190619192233543
2020-04-10,"SC","OpenTable Bookings","OpnTblBkng","thetamin",-0.00142481109979765
2020-04-10,"TN","OpenTable Bookings","OpnTblBkng","thetamin",-0.00139356890140376
2020-04-10,"TX","OpenTable Bookings","OpnTblBkng","thetamin",-0.00242247897801193
2020-04-10,"UT","OpenTable Bookings","OpnTblBkng","thetamin",-0.00146738510643601
2020-04-10,"VA","OpenTable Bookings","OpnTblBkng","thetamin",0.00157729394956248
2020-04-10,"WA","OpenTable Bookings","OpnTblBkng","thetamin",0.00122783066129975
2020-04-10,"WI","OpenTable Bookings","OpnTblBkng","thetamin",-0.00122006123812794
2020-04-10,"AK","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"AR","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"DE","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"ID","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"IA","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"ME","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"MS","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"MT","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"NH","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"ND","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"SD","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"VT","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"WV","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"WY","OpenTable Bookings","OpnTblBkng","thetamin",0.0018971773581829
2020-04-10,"AL","UnacastTravelDistance","UncstTrvlD","tautheta",21.3065830525797
2020-04-10,"AK","UnacastTravelDistance","UncstTrvlD","tautheta",19.4253878717561
2020-04-10,"AZ","UnacastTravelDistance","UncstTrvlD","tautheta",20.6256283732451
2020-04-10,"AR","UnacastTravelDistance","UncstTrvlD","tautheta",16.9268733575234
2020-04-10,"CA","UnacastTravelDistance","UncstTrvlD","tautheta",17.6633319420749
2020-04-10,"CO","UnacastTravelDistance","UncstTrvlD","tautheta",19.2207868773058
2020-04-10,"CT","UnacastTravelDistance","UncstTrvlD","tautheta",17.5514921969008
2020-04-10,"DE","UnacastTravelDistance","UncstTrvlD","tautheta",19.5157235509023
2020-04-10,"DC","UnacastTravelDistance","UncstTrvlD","tautheta",17.4381748787994
2020-04-10,"FL","UnacastTravelDistance","UncstTrvlD","tautheta",21.2662973083459
2020-04-10,"GA","UnacastTravelDistance","UncstTrvlD","tautheta",21.3714197787879
2020-04-10,"HI","UnacastTravelDistance","UncstTrvlD","tautheta",22.9457256078438
2020-04-10,"ID","UnacastTravelDistance","UncstTrvlD","tautheta",20.7474465510744
2020-04-10,"IL","UnacastTravelDistance","UncstTrvlD","tautheta",19.0616335095005
2020-04-10,"IN","UnacastTravelDistance","UncstTrvlD","tautheta",21.3591667257497
2020-04-10,"IA","UnacastTravelDistance","UncstTrvlD","tautheta",21.7585703467663
2020-04-10,"KS","UnacastTravelDistance","UncstTrvlD","tautheta",20.1138674831284
2020-04-10,"KY","UnacastTravelDistance","UncstTrvlD","tautheta",21.2221451595356
2020-04-10,"LA","UnacastTravelDistance","UncstTrvlD","tautheta",19.2442355776717
2020-04-10,"ME","UnacastTravelDistance","UncstTrvlD","tautheta",17.6054200710563
2020-04-10,"MD","UnacastTravelDistance","UncstTrvlD","tautheta",19.3719179965257
2020-04-10,"MA","UnacastTravelDistance","UncstTrvlD","tautheta",17.6718590995181
2020-04-10,"MI","UnacastTravelDistance","UncstTrvlD","tautheta",19.622088069277
2020-04-10,"MN","UnacastTravelDistance","UncstTrvlD","tautheta",18.309111549626
2020-04-10,"MS","UnacastTravelDistance","UncstTrvlD","tautheta",20.1332808409591
2020-04-10,"MO","UnacastTravelDistance","UncstTrvlD","tautheta",20.615304489091
2020-04-10,"MT","UnacastTravelDistance","UncstTrvlD","tautheta",20.9786618427369
2020-04-10,"NE","UnacastTravelDistance","UncstTrvlD","tautheta",17.3739108752339
2020-04-10,"NV","UnacastTravelDistance","UncstTrvlD","tautheta",18.8247903164501
2020-04-10,"NH","UnacastTravelDistance","UncstTrvlD","tautheta",17.9260688028636
2020-04-10,"NJ","UnacastTravelDistance","UncstTrvlD","tautheta",17.9645135181412
2020-04-10,"NM","UnacastTravelDistance","UncstTrvlD","tautheta",23.4667655910454
2020-04-10,"NY","UnacastTravelDistance","UncstTrvlD","tautheta",18.6847336247594
2020-04-10,"NC","UnacastTravelDistance","UncstTrvlD","tautheta",20.8811825845035
2020-04-10,"ND","UnacastTravelDistance","UncstTrvlD","tautheta",18.3773693601574
2020-04-10,"OH","UnacastTravelDistance","UncstTrvlD","tautheta",18.7845664739023
2020-04-10,"OK","UnacastTravelDistance","UncstTrvlD","tautheta",20.9710280114124
2020-04-10,"OR","UnacastTravelDistance","UncstTrvlD","tautheta",19.9683424761592
2020-04-10,"PA","UnacastTravelDistance","UncstTrvlD","tautheta",19.006396368427
2020-04-10,"RI","UnacastTravelDistance","UncstTrvlD","tautheta",18.8192849459592
2020-04-10,"SC","UnacastTravelDistance","UncstTrvlD","tautheta",22.5883730750478
2020-04-10,"SD","UnacastTravelDistance","UncstTrvlD","tautheta",17.3557882090069
2020-04-10,"TN","UnacastTravelDistance","UncstTrvlD","tautheta",21.2637956728361
2020-04-10,"TX","UnacastTravelDistance","UncstTrvlD","tautheta",20.0199402089694
2020-04-10,"UT","UnacastTravelDistance","UncstTrvlD","tautheta",18.722568101666
2020-04-10,"VT","UnacastTravelDistance","UncstTrvlD","tautheta",17.9269608651684
2020-04-10,"VA","UnacastTravelDistance","UncstTrvlD","tautheta",19.2943760646334
2020-04-10,"WA","UnacastTravelDistance","UncstTrvlD","tautheta",19.2507059564776
2020-04-10,"WV","UnacastTravelDistance","UncstTrvlD","tautheta",21.2146595699537
2020-04-10,"WI","UnacastTravelDistance","UncstTrvlD","tautheta",19.2890186802512
2020-04-10,"WY","UnacastTravelDistance","UncstTrvlD","tautheta",32.7996175419939
2020-04-10,"AL","UnacastVisitation","UncstVsttn","tautheta",18.5743152889564
2020-04-10,"AK","UnacastVisitation","UncstVsttn","tautheta",18.4718894143488
2020-04-10,"AZ","UnacastVisitation","UncstVsttn","tautheta",18.8961105664765
2020-04-10,"AR","UnacastVisitation","UncstVsttn","tautheta",17.6110174313325
2020-04-10,"CA","UnacastVisitation","UncstVsttn","tautheta",17.4946710144222
2020-04-10,"CO","UnacastVisitation","UncstVsttn","tautheta",17.6615282049477
2020-04-10,"CT","UnacastVisitation","UncstVsttn","tautheta",17.0122902765271
2020-04-10,"DE","UnacastVisitation","UncstVsttn","tautheta",17.7891009252148
2020-04-10,"DC","UnacastVisitation","UncstVsttn","tautheta",16.2389684660551
2020-04-10,"FL","UnacastVisitation","UncstVsttn","tautheta",19.0673063645903
2020-04-10,"GA","UnacastVisitation","UncstVsttn","tautheta",18.0237566351147
2020-04-10,"HI","UnacastVisitation","UncstVsttn","tautheta",20.4442361446257
2020-04-10,"ID","UnacastVisitation","UncstVsttn","tautheta",20.0435918784562
2020-04-10,"IL","UnacastVisitation","UncstVsttn","tautheta",17.086277118209
2020-04-10,"IN","UnacastVisitation","UncstVsttn","tautheta",17.2485580984153
2020-04-10,"IA","UnacastVisitation","UncstVsttn","tautheta",16.8946064838368
2020-04-10,"KS","UnacastVisitation","UncstVsttn","tautheta",18.2506114586488
2020-04-10,"KY","UnacastVisitation","UncstVsttn","tautheta",16.5237671229576
2020-04-10,"LA","UnacastVisitation","UncstVsttn","tautheta",17.9424188821403
2020-04-10,"ME","UnacastVisitation","UncstVsttn","tautheta",17.6390761196833
2020-04-10,"MD","UnacastVisitation","UncstVsttn","tautheta",17.7871821379759
2020-04-10,"MA","UnacastVisitation","UncstVsttn","tautheta",17.0557244272687
2020-04-10,"MI","UnacastVisitation","UncstVsttn","tautheta",17.6130810526767
2020-04-10,"MN","UnacastVisitation","UncstVsttn","tautheta",17.2727754347773
2020-04-10,"MS","UnacastVisitation","UncstVsttn","tautheta",18.6204415155774
2020-04-10,"MO","UnacastVisitation","UncstVsttn","tautheta",18.0977601090466
2020-04-10,"MT","UnacastVisitation","UncstVsttn","tautheta",17.6180019321561
2020-04-10,"NE","UnacastVisitation","UncstVsttn","tautheta",17.0367777183005
2020-04-10,"NV","UnacastVisitation","UncstVsttn","tautheta",17.6892810409141
2020-04-10,"NH","UnacastVisitation","UncstVsttn","tautheta",17.7262655233413
2020-04-10,"NJ","UnacastVisitation","UncstVsttn","tautheta",16.9282154209884
2020-04-10,"NM","UnacastVisitation","UncstVsttn","tautheta",19.0235568729653
2020-04-10,"NY","UnacastVisitation","UncstVsttn","tautheta",17.5549362248423
2020-04-10,"NC","UnacastVisitation","UncstVsttn","tautheta",18.1500660143548
2020-04-10,"ND","UnacastVisitation","UncstVsttn","tautheta",18.7460889161707
2020-04-10,"OH","UnacastVisitation","UncstVsttn","tautheta",16.6852701698856
2020-04-10,"OK","UnacastVisitation","UncstVsttn","tautheta",18.414696986234
2020-04-10,"OR","UnacastVisitation","UncstVsttn","tautheta",17.9115938823352
2020-04-10,"PA","UnacastVisitation","UncstVsttn","tautheta",16.9605611959865
2020-04-10,"RI","UnacastVisitation","UncstVsttn","tautheta",16.5702394370289
2020-04-10,"SC","UnacastVisitation","UncstVsttn","tautheta",18.4451456722522
2020-04-10,"SD","UnacastVisitation","UncstVsttn","tautheta",18.8820739918784
2020-04-10,"TN","UnacastVisitation","UncstVsttn","tautheta",17.8706272094257
2020-04-10,"TX","UnacastVisitation","UncstVsttn","tautheta",18.8655542518817
2020-04-10,"UT","UnacastVisitation","UncstVsttn","tautheta",17.7868652982297
2020-04-10,"VT","UnacastVisitation","UncstVsttn","tautheta",17.7338369128785
2020-04-10,"VA","UnacastVisitation","UncstVsttn","tautheta",17.9922592911108
2020-04-10,"WA","UnacastVisitation","UncstVsttn","tautheta",17.5879567852475
2020-04-10,"WV","UnacastVisitation","UncstVsttn","tautheta",18.1626776335803
2020-04-10,"WI","UnacastVisitation","UncstVsttn","tautheta",17.1014626705633
2020-04-10,"WY","UnacastVisitation","UncstVsttn","tautheta",17.4422581763412
2020-04-10,"AL","UnacastEncounters","UncstEncnt","tautheta",15.8644344938822
2020-04-10,"AK","UnacastEncounters","UncstEncnt","tautheta",19.0332749980465
2020-04-10,"AZ","UnacastEncounters","UncstEncnt","tautheta",16.6877728810657
2020-04-10,"AR","UnacastEncounters","UncstEncnt","tautheta",14.8485518084252
2020-04-10,"CA","UnacastEncounters","UncstEncnt","tautheta",16.4652190854113
2020-04-10,"CO","UnacastEncounters","UncstEncnt","tautheta",15.4333368693553
2020-04-10,"CT","UnacastEncounters","UncstEncnt","tautheta",15.1077196122352
2020-04-10,"DE","UnacastEncounters","UncstEncnt","tautheta",16.2120818365455
2020-04-10,"DC","UnacastEncounters","UncstEncnt","tautheta",12.9776747790104
2020-04-10,"FL","UnacastEncounters","UncstEncnt","tautheta",17.106738763007
2020-04-10,"GA","UnacastEncounters","UncstEncnt","tautheta",15.4575815101507
2020-04-10,"HI","UnacastEncounters","UncstEncnt","tautheta",19.4317107414411
2020-04-10,"ID","UnacastEncounters","UncstEncnt","tautheta",18.3318074614112
2020-04-10,"IL","UnacastEncounters","UncstEncnt","tautheta",15.0306516452437
2020-04-10,"IN","UnacastEncounters","UncstEncnt","tautheta",15.8154629616159
2020-04-10,"IA","UnacastEncounters","UncstEncnt","tautheta",15.0659836653073
2020-04-10,"KS","UnacastEncounters","UncstEncnt","tautheta",15.7253275314949
2020-04-10,"KY","UnacastEncounters","UncstEncnt","tautheta",14.9798358881952
2020-04-10,"LA","UnacastEncounters","UncstEncnt","tautheta",16.0430101815742
2020-04-10,"ME","UnacastEncounters","UncstEncnt","tautheta",17.3917038826438
2020-04-10,"MD","UnacastEncounters","UncstEncnt","tautheta",15.8080245071972
2020-04-10,"MA","UnacastEncounters","UncstEncnt","tautheta",14.4104319010982
2020-04-10,"MI","UnacastEncounters","UncstEncnt","tautheta",15.907185460739
2020-04-10,"MN","UnacastEncounters","UncstEncnt","tautheta",15.3304772853636
2020-04-10,"MS","UnacastEncounters","UncstEncnt","tautheta",14.0442400416373
2020-04-10,"MO","UnacastEncounters","UncstEncnt","tautheta",16.3861414332751
2020-04-10,"MT","UnacastEncounters","UncstEncnt","tautheta",18.1145810865285
2020-04-10,"NE","UnacastEncounters","UncstEncnt","tautheta",14.4225864872915
2020-04-10,"NV","UnacastEncounters","UncstEncnt","tautheta",16.4724432620603
2020-04-10,"NH","UnacastEncounters","UncstEncnt","tautheta",17.4517036034234
2020-04-10,"NJ","UnacastEncounters","UncstEncnt","tautheta",15.2264442398184
2020-04-10,"NM","UnacastEncounters","UncstEncnt","tautheta",19.348525978572
2020-04-10,"NY","UnacastEncounters","UncstEncnt","tautheta",14.568879678631
2020-04-10,"NC","UnacastEncounters","UncstEncnt","tautheta",16.1132607923744
2020-04-10,"ND","UnacastEncounters","UncstEncnt","tautheta",16.9456464951969
2020-04-10,"OH","UnacastEncounters","UncstEncnt","tautheta",15.3036556879354
2020-04-10,"OK","UnacastEncounters","UncstEncnt","tautheta",15.7329728012402
2020-04-10,"OR","UnacastEncounters","UncstEncnt","tautheta",16.4104837520161
2020-04-10,"PA","UnacastEncounters","UncstEncnt","tautheta",14.889394354757
2020-04-10,"RI","UnacastEncounters","UncstEncnt","tautheta",14.811608098998
2020-04-10,"SC","UnacastEncounters","UncstEncnt","tautheta",16.819898076217
2020-04-10,"SD","UnacastEncounters","UncstEncnt","tautheta",16.6864370308687
2020-04-10,"TN","UnacastEncounters","UncstEncnt","tautheta",15.5940186783415
2020-04-10,"TX","UnacastEncounters","UncstEncnt","tautheta",14.945023980774
2020-04-10,"UT","UnacastEncounters","UncstEncnt","tautheta",16.6222649247762
2020-04-10,"VT","UnacastEncounters","UncstEncnt","tautheta",18.4852673518801
2020-04-10,"VA","UnacastEncounters","UncstEncnt","tautheta",15.4395028806075
2020-04-10,"WA","UnacastEncounters","UncstEncnt","tautheta",15.7377042343788
2020-04-10,"WV","UnacastEncounters","UncstEncnt","tautheta",15.9131120929311
2020-04-10,"WI","UnacastEncounters","UncstEncnt","tautheta",15.9264145223069
2020-04-10,"WY","UnacastEncounters","UncstEncnt","tautheta",18.7421240594607
2020-04-10,"AL","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.4318300271316
2020-04-10,"AK","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.7472113450833
2020-04-10,"AZ","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.7027064516568
2020-04-10,"AR","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.0249109710933
2020-04-10,"CA","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.4563580443896
2020-04-10,"CO","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.3429497271276
2020-04-10,"CT","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.7818347959048
2020-04-10,"DE","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.4044888972152
2020-04-10,"DC","Google_retail_and_recreation","Gglrtlndrc","tautheta",16.8918671397236
2020-04-10,"FL","Google_retail_and_recreation","Gglrtlndrc","tautheta",19.5999387317866
2020-04-10,"GA","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.7320954664422
2020-04-10,"HI","Google_retail_and_recreation","Gglrtlndrc","tautheta",20.485902557385
2020-04-10,"ID","Google_retail_and_recreation","Gglrtlndrc","tautheta",21.6883187995094
2020-04-10,"IL","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.5238487700413
2020-04-10,"IN","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.5079816657226
2020-04-10,"IA","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.1615403409201
2020-04-10,"KS","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.6032324616976
2020-04-10,"KY","Google_retail_and_recreation","Gglrtlndrc","tautheta",16.7552149944692
2020-04-10,"LA","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.020085438544
2020-04-10,"ME","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.2070230163408
2020-04-10,"MD","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.7004684838319
2020-04-10,"MA","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.8626160806464
2020-04-10,"MI","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.1413057463488
2020-04-10,"MN","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.489866210156
2020-04-10,"MS","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.6017704395834
2020-04-10,"MO","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.4171021860522
2020-04-10,"MT","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.6867102750396
2020-04-10,"NE","Google_retail_and_recreation","Gglrtlndrc","tautheta",16.6819140371268
2020-04-10,"NV","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.0046782531026
2020-04-10,"NH","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.9534119983767
2020-04-10,"NJ","Google_retail_and_recreation","Gglrtlndrc","tautheta",19.5512048864988
2020-04-10,"NM","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.3344559371063
2020-04-10,"NY","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.656673544068
2020-04-10,"NC","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.3535982408488
2020-04-10,"ND","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.4448217019042
2020-04-10,"OH","Google_retail_and_recreation","Gglrtlndrc","tautheta",16.808480736355
2020-04-10,"OK","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.4472060793454
2020-04-10,"OR","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.3955927484659
2020-04-10,"PA","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.4045051674283
2020-04-10,"RI","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.372969348076
2020-04-10,"SC","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.3940896735769
2020-04-10,"SD","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.6472511478485
2020-04-10,"TN","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.3072481703189
2020-04-10,"TX","Google_retail_and_recreation","Gglrtlndrc","tautheta",19.0099760650374
2020-04-10,"UT","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.100115357952
2020-04-10,"VT","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.7067523244297
2020-04-10,"VA","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.3504532473152
2020-04-10,"WA","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.1839025783228
2020-04-10,"WV","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.390106156991
2020-04-10,"WI","Google_retail_and_recreation","Gglrtlndrc","tautheta",17.8272574945314
2020-04-10,"WY","Google_retail_and_recreation","Gglrtlndrc","tautheta",18.102648337942
2020-04-10,"AL","Google_transit_stations","Ggltrnstst","tautheta",22.5536428403607
2020-04-10,"AK","Google_transit_stations","Ggltrnstst","tautheta",21.2754664160579
2020-04-10,"AZ","Google_transit_stations","Ggltrnstst","tautheta",19.8902361053656
2020-04-10,"AR","Google_transit_stations","Ggltrnstst","tautheta",20.8765123711161
2020-04-10,"CA","Google_transit_stations","Ggltrnstst","tautheta",16.9647466995363
2020-04-10,"CO","Google_transit_stations","Ggltrnstst","tautheta",18.195928966285
2020-04-10,"CT","Google_transit_stations","Ggltrnstst","tautheta",18.0358323908264
2020-04-10,"DE","Google_transit_stations","Ggltrnstst","tautheta",18.2926702174957
2020-04-10,"DC","Google_transit_stations","Ggltrnstst","tautheta",16.520334612935
2020-04-10,"FL","Google_transit_stations","Ggltrnstst","tautheta",20.12824401263
2020-04-10,"GA","Google_transit_stations","Ggltrnstst","tautheta",20.6540235210614
2020-04-10,"HI","Google_transit_stations","Ggltrnstst","tautheta",22.1603546813796
2020-04-10,"ID","Google_transit_stations","Ggltrnstst","tautheta",22.3323341256291
2020-04-10,"IL","Google_transit_stations","Ggltrnstst","tautheta",17.6357076494976
2020-04-10,"IN","Google_transit_stations","Ggltrnstst","tautheta",20.3351462993434
2020-04-10,"IA","Google_transit_stations","Ggltrnstst","tautheta",20.2145561706411
2020-04-10,"KS","Google_transit_stations","Ggltrnstst","tautheta",21.2546457890501
2020-04-10,"KY","Google_transit_stations","Ggltrnstst","tautheta",21.2004585693628
2020-04-10,"LA","Google_transit_stations","Ggltrnstst","tautheta",19.413221177247
2020-04-10,"ME","Google_transit_stations","Ggltrnstst","tautheta",20.7448388942168
2020-04-10,"MD","Google_transit_stations","Ggltrnstst","tautheta",18.1086183052665
2020-04-10,"MA","Google_transit_stations","Ggltrnstst","tautheta",17.1795896387123
2020-04-10,"MI","Google_transit_stations","Ggltrnstst","tautheta",19.7081599372247
2020-04-10,"MN","Google_transit_stations","Ggltrnstst","tautheta",18.2179003582861
2020-04-10,"MS","Google_transit_stations","Ggltrnstst","tautheta",22.6445324320867
2020-04-10,"MO","Google_transit_stations","Ggltrnstst","tautheta",18.8902075597175
2020-04-10,"MT","Google_transit_stations","Ggltrnstst","tautheta",23.5604442918551
2020-04-10,"NE","Google_transit_stations","Ggltrnstst","tautheta",18.0912966656369
2020-04-10,"NV","Google_transit_stations","Ggltrnstst","tautheta",18.406672743429
2020-04-10,"NH","Google_transit_stations","Ggltrnstst","tautheta",20.2147331835483
2020-04-10,"NJ","Google_transit_stations","Ggltrnstst","tautheta",17.9655761926438
2020-04-10,"NM","Google_transit_stations","Ggltrnstst","tautheta",22.4837532407079
2020-04-10,"NY","Google_transit_stations","Ggltrnstst","tautheta",18.0716054580355
2020-04-10,"NC","Google_transit_stations","Ggltrnstst","tautheta",19.3601636520659
2020-04-10,"ND","Google_transit_stations","Ggltrnstst","tautheta",21.7214879050101
2020-04-10,"OH","Google_transit_stations","Ggltrnstst","tautheta",18.5828287296627
2020-04-10,"OK","Google_transit_stations","Ggltrnstst","tautheta",21.9758001325229
2020-04-10,"OR","Google_transit_stations","Ggltrnstst","tautheta",19.6626008299827
2020-04-10,"PA","Google_transit_stations","Ggltrnstst","tautheta",17.6014613150486
2020-04-10,"RI","Google_transit_stations","Ggltrnstst","tautheta",18.1385003252359
2020-04-10,"SC","Google_transit_stations","Ggltrnstst","tautheta",21.8616334619274
2020-04-10,"SD","Google_transit_stations","Ggltrnstst","tautheta",19.7848308987682
2020-04-10,"TN","Google_transit_stations","Ggltrnstst","tautheta",20.5236809804003
2020-04-10,"TX","Google_transit_stations","Ggltrnstst","tautheta",19.9846709335632
2020-04-10,"UT","Google_transit_stations","Ggltrnstst","tautheta",18.5800319464892
2020-04-10,"VT","Google_transit_stations","Ggltrnstst","tautheta",18.5048174209655
2020-04-10,"VA","Google_transit_stations","Ggltrnstst","tautheta",18.6947759337113
2020-04-10,"WA","Google_transit_stations","Ggltrnstst","tautheta",18.7043937899476
2020-04-10,"WV","Google_transit_stations","Ggltrnstst","tautheta",21.3117891325471
2020-04-10,"WI","Google_transit_stations","Ggltrnstst","tautheta",18.2464989907982
2020-04-10,"WY","Google_transit_stations","Ggltrnstst","tautheta",21.7497922920239
2020-04-10,"AL","Google_workplaces","Gglwrkplcs","tautheta",20.3841976552687
2020-04-10,"AK","Google_workplaces","Gglwrkplcs","tautheta",22.1826177074008
2020-04-10,"AZ","Google_workplaces","Gglwrkplcs","tautheta",19.6982821256972
2020-04-10,"AR","Google_workplaces","Gglwrkplcs","tautheta",19.0425481184054
2020-04-10,"CA","Google_workplaces","Gglwrkplcs","tautheta",18.3920958782727
2020-04-10,"CO","Google_workplaces","Gglwrkplcs","tautheta",18.5604266930209
2020-04-10,"CT","Google_workplaces","Gglwrkplcs","tautheta",19.0654467477766
2020-04-10,"DE","Google_workplaces","Gglwrkplcs","tautheta",19.4546359821929
2020-04-10,"DC","Google_workplaces","Gglwrkplcs","tautheta",17.2053321238108
2020-04-10,"FL","Google_workplaces","Gglwrkplcs","tautheta",20.4865543669388
2020-04-10,"GA","Google_workplaces","Gglwrkplcs","tautheta",20.3910992933959
2020-04-10,"HI","Google_workplaces","Gglwrkplcs","tautheta",20.7441109542392
2020-04-10,"ID","Google_workplaces","Gglwrkplcs","tautheta",21.2064106708821
2020-04-10,"IL","Google_workplaces","Gglwrkplcs","tautheta",18.7534954532471
2020-04-10,"IN","Google_workplaces","Gglwrkplcs","tautheta",20.8360510134033
2020-04-10,"IA","Google_workplaces","Gglwrkplcs","tautheta",19.0826468631104
