Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	57.7369	19.9274	3.94277	11.4942	4.2228	8.70834	0.00864066	74.9477	11.2002	4.46801	2.52138	0.0948434	0.395373	0.688625	0.0360789	20.1761	4.26552	0.163574	0.0905892	9.96586	8.3282	27.9485	1.33152	14.1972	0.0501822	0.23681	0.114832	0.0609362	0.273114	0.123494	0.0393901	20.1761	27.9485	1.33152	14.1972	0.934813	0.0442193	0.00399515	0.000397963	0.00355859	0.000185214	0.00145035	0.00813452	0.00268805	6.4421e-05	0.0360789	0.58077	0.0905883	0.0609356	0.273112	0.123493	0.00268884	15.1673	0.0228766	1.88558	1.76266	54.0632	1e-15	0.00077195	0
1	110.809	8.81186	3.38035	18.6097	4.81751	5.05253	0.00443976	101.874	14.559	10.8816	1.81781	0.24752	0.601469	0.695012	0.0549943	22.8551	5.22184	0.170494	0.0794368	5.04001	4.86249	27.9874	1.06682	23.3919	0.113483	0.207576	0.197921	0.0384161	0.382335	0.167778	0.0359512	22.8551	27.9874	1.06682	23.3919	0.925799	0.0379443	0.00643244	0.000554339	0.00337437	0.000141892	0.000692233	0.0213844	0.00233432	6.32848e-05	0.0549943	0.609862	0.0793655	0.0383816	0.381992	0.167627	0.00438801	19.7848	0.0219253	1.77116	1.63974	158.873	2.37748	0.00253063	5.06021e-05
2	88.129	8.76646	3.58226	11.5691	4.49003	5.50433	0.00967221	90.0832	12.6694	6.19389	2.8536	0.189634	0.570219	0.618701	0.0984713	19.2781	3.83733	0.218255	0.315662	7.18892	11.6429	28.8578	1.52976	30.288	0.114071	0.222716	0.181675	0.0569586	0.216814	0.13362	0.056254	19.2781	28.8578	1.52976	30.288	0.932786	0.0493427	0.0023368	0.00107762	0.00139487	0.000470129	0.000719401	0.00904512	0.00225299	7.05432e-05	0.0984713	0.602955	0.315623	0.0569515	0.216787	0.133604	0.00503583	17.0944	0.0339186	1.76177	1.64335	161.953	1.76361	0.00258685	4.12506e-05
3	73.3401	7.45008	3.40256	14.2229	4.3098	7.07516	0.0184247	68.9898	33.1406	4.44408	1.84909	0.516931	0.59641	0.916737	0.0465161	26.3175	3.90065	0.0866403	0.3746	9.86042	10.4947	22.6008	1.46268	32.0086	0.134227	0.232029	0.14134	0.123029	0.495777	0.0450292	0.0338128	26.3175	22.6008	1.46268	32.0086	0.958889	0.0317213	0.000955785	0.000555596	0.000340526	0.000106583	0.000465702	0.00455039	0.00150375	4.87638e-05	0.0465161	0.766586	0.368334	0.120971	0.487485	0.044276	0.00426524	18.5536	0.0259204	1.67047	1.60179	81.4906	1.18214	0.00170323	3.2942e-05
4	72.7908	10.556	3.54265	13.7113	3.55899	5.43002	0.00619085	93.8888	9.98	4.97872	2.99312	0.365255	0.287888	0.754897	0.0553586	22.1234	4.02803	0.152118	0.171268	3.92649	8.12497	23.3312	1.03293	36.4769	0.0947329	0.280979	0.184161	0.0436509	0.252211	0.0818888	0.0475826	22.1234	23.3312	1.03293	36.4769	0.927387	0.0460853	0.00324861	0.000671348	0.00199097	0.00030176	0.000643691	0.0159873	0.00207448	5.37216e-05	0.0553586	0.643896	0.171265	0.0436502	0.252207	0.0818875	0.00404457	14.1378	0.0306383	1.71216	1.58784	153.514	1.61655	0.00247064	3.73691e-05
5	55.6999	17.9622	3.43009	18.2833	2.91122	5.05722	0.0098253	101.788	29.485	7.24991	1.29562	0.560971	0.645288	0.832928	0.109178	21.3262	3.08056	0.0733554	0.212643	7.19484	11.5673	24.7664	0.771291	43.7349	0.0556725	0.343499	0.197737	0.0741359	0.64288	0.128951	0.037097	21.3262	24.7664	0.771291	43.7349	0.886504	0.0837647	0.00305121	0.000789823	0.00141699	0.000148477	0.000740432	0.0181476	0.0025005	7.70669e-05	0.109178	0.850045	0.206205	0.0718912	0.623415	0.125047	0.00520058	14.5583	0.0315341	1.62721	1.44253	170.176	1.94009	0.00272035	4.53352e-05
6	127.585	12.9126	3.54079	7.36561	2.72806	7.06423	0.00601533	89.7584	28.9389	11.3321	2.58416	0.409577	0.53251	0.665124	0.0600431	20.4818	3.40059	0.208693	0.200215	10.9061	11.0633	26.4117	1.15785	23.5507	0.0774437	0.366561	0.141558	0.031255	0.257385	0.129588	0.0680498	20.4818	26.4117	1.15785	23.5507	0.915945	0.0538718	0.0026951	0.000657382	0.00262593	0.000331823	0.000830851	0.0181447	0.00233768	5.95056e-05	0.0600431	0.555999	0.196424	0.0306633	0.252512	0.127134	0.00318082	8.45846	0.0378356	1.62573	1.48908	137.931	1.52458	0.00255976	3.7527e-05
7	39.3274	15.2446	3.79353	13.9568	3.57228	6.21568	0.0140791	95.6309	8.51411	7.36895	2.48447	0.188104	0.818992	0.760275	0.1153	19.5289	5.02309	0.169528	0.185532	4.38465	10.5181	33.4996	1.09643	20.2968	0.065597	0.279933	0.160883	0.0844977	0.306011	0.0964894	0.0437289	19.5289	33.4996	1.09643	20.2968	0.948514	0.0367831	0.00192017	0.000437403	0.00140816	0.000213067	0.000792261	0.00722483	0.00211045	8.34083e-05	0.1153	0.693352	0.185531	0.0844974	0.30601	0.0964891	0.00555933	15.1475	0.0303196	1.67499	1.58875	165.116	2.31153	0.00253248	5.02073e-05
8	112.261	9.45022	3.43338	8.64429	3.84204	5.93994	0.00991857	91.7272	4.16145	11.8258	1.65972	0.0380414	0.774158	0.693695	0.0618149	19.9339	5.60799	0.185534	0.401932	3.40605	7.80715	32.6174	1.7845	20.2776	0.105818	0.260278	0.168352	0.0454117	0.417959	0.184552	0.0668668	19.9339	32.6174	1.7845	20.2776	0.9663	0.0224711	0.000720746	0.000484378	0.000658535	0.000183113	0.000456065	0.00718762	0.00154393	4.75905e-05	0.0618149	0.596632	0.401932	0.0454117	0.417959	0.184552	0.0042172	14.4885	0.0398949	1.63377	1.57871	107.798	1.27268	0.0019556	3.56728e-05
9	57.1578	19.4395	3.38339	13.8955	2.694	5.60798	0.00844623	97.2784	28.2113	7.86492	2.93565	0.154391	0.432994	0.628326	0.108017	21.7552	3.8793	0.1699	0.347352	6.60958	11.2662	23.2291	1.21015	42.7867	0.0514417	0.371195	0.178317	0.0345918	0.214033	0.126607	0.0434182	21.7552	23.2291	1.21015	42.7867	0.897854	0.0842822	0.00127752	0.000654994	0.00152131	0.000535076	0.00068355	0.0103859	0.0023036	7.50499e-05	0.108017	0.685157	0.339624	0.0338221	0.209271	0.12379	0.00485475	16.5002	0.0297483	1.57274	1.41209	158.055	1.79457	0.00277659	4.76426e-05
10	510.306	12.2856	2.05683	15.6991	2.09123	6.00292	0.00646908	89.7158	4.40629	7.7714	2.52775	0.296767	0.384876	0.718347	0.227267	19.8125	2.73191	0.166238	0.183664	2.04301	5.14239	30.9432	1.64276	37.9773	0.0813961	0.478187	0.166586	0.0355759	0.284184	0.111424	0.0218253	19.8125	30.9432	1.64276	37.9773	0.960073	0.0267452	0.000521606	0.000117354	0.00068974	8.82223e-05	0.000221875	0.0105765	0.00099877	3.13827e-05	0.227267	0.781685	0.183664	0.0355759	0.284184	0.111424	0.00400433	20.0837	0.0170605	1.47127	1.41253	50.3716	0.72132	0.00120475	2.73947e-05
