"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",28.7298,7.00032,1.46771,7.02121,2.00626,5.01104,0.00184884,85.5304,3.50082,2.01186,1.00088,0.0200662,0.00463257,0.600067,0.0957988,11.8076,1.00024,0.00538126,0.0501685,1.00198,1.01168,21.0024,0.00882783,15.9552,3.13648,0.230157,-58.15316,-742.7382,-793.4733
"1st Qu.",349.55075,9.8997,2.4126625,10.855675,3.506725,9.8914125,0.0067990175,96.2729,5.46986,5.606855,1.6083975,0.1972865,0.2971195,0.66772525,0.52288875,17.205475,2.6402525,0.18987575,0.1853465,3.7020675,4.360075,26.657275,0.563053,54.592275,5.4408775,0.59784,-49.27652,-730.01245,-778.583675
"Median",730.359,12.8515,2.77383,13.49765,4.178445,12.4942,0.008206255,98.41385,6.002515,7.35935,2.03836,0.314651,0.4581535,0.720664,0.622445,18.41225,3.379545,0.3076605,0.27968,5.69416,6.05758,31.4333,0.806723,63.78125,6.005965,0.7326805,-47.630555,-728.5052,-776.36465
"Mean",1058.22413472222,13.2240612843321,2.80232573501873,13.5378079307116,4.19386122971286,13.1722996083021,0.00843114136548065,98.3946799625468,6.12975326466916,7.30635618289638,2.02979887484395,0.311458550639825,0.468186372309613,0.728084924313358,0.621287619662921,18.4190805867665,3.40703069756554,0.326222438089888,0.291690039856429,6.17863482209738,6.29238157771536,32.5483253121099,0.841738233353621,63.6885220193508,6.06232966916355,0.782343641853933,-47.8260512250312,-728.82951156367,-776.65556298377
"3rd Qu.",1371.875,16.287725,3.1644175,16.242,4.8439325,15.8446,0.0098043,100.46125,6.6567425,9.0777825,2.47404,0.43253525,0.63132175,0.77906875,0.7200315,19.6282,4.1413075,0.441572,0.3870125,8.1887925,7.975885,37.2467,1.0877825,72.717875,6.624715,0.90980025,-46.1363225,-727.2818,-774.41565
"Max.",9953.39,20.9849,4.49279,19.9977,6.94325,29.7916,0.0202399,112.842,12.0851,11.9994,2.99968,0.569921,0.994338,0.947348,0.991558,24.9865,7.29353,0.930436,0.73782,13.9897,13.9712,66.515,1.99737,104.884,10.4433,3.16482,-41.83686,-724.4853,-768.729
"rhat.vec",1.00970161205705,0.9998832189328,1.05134857282196,0.999823761311196,0.999967214733271,1.01123364374801,1.00219953769288,1.01815062215114,1.00541623337243,1.00665397903883,1.00038508447677,1.00200853121445,1.00090147902219,1.0002910581255,1.05822273155465,0.999941530468888,1.00058974668593,1.00200737117806,1.0019651554337,1.00086503127495,1.00096179520961,1.00125069864558,1.00703518800739,1.00024617976561,1.00028100608396,1.00151180496443,1.00714871329816,1.00060818493299,1.00339757620184
