"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
111900 827.586 19.0541 2.31926 16.9274 4.77866 12.9277 0.00693944 95.7994 5.72474 7.10108 1.89839 0.355238 0.647628 0.735359 20.052 3.22702 0.399383 0.211179 4.99754 5.53037 41.3166 0.972718 47.0365 6.23835 13.3456 -45.71548 -741.3638 -787.0792
66300 494.887 7.59896 3.68547 12.0687 5.66517 17.0605 0.00805335 96.0031 6.53366 9.94343 2.35571 0.644394 0.649416 0.651113 16.1844 3.42865 0.751402 0.308199 11.5668 4.48668 39.5949 1.15093 78.1133 7.14215 10.7304 -48.52276 -740.3576 -788.8804
200000 650.452 11.7947 1.88143 15.3931 3.07377 6.09895 0.00522201 101.233 5.98712 5.87808 1.17475 0.394924 0.838719 0.759912 17.9586 2.25469 0.659117 0.0694162 2.13461 11.1808 35.9681 1.04521 66.7204 5.61691 8.6631 -46.9513 -738.1336 -785.0849
161800 244.716 10.4705 2.79463 13.9552 5.21511 13.5783 0.00960048 98.182 8.57934 4.92526 1.5949 0.622445 0.739193 0.765408 20.8583 3.5012 0.124324 0.20645 9.8644 5.34685 26.7457 1.36995 61.9658 6.30764 8.53524 -45.26763 -741.313 -786.5806
170600 782.436 8.30482 2.61933 11.6939 3.04329 19.573 0.00777174 97.84 5.837 9.64331 2.24974 0.424902 0.718808 0.677144 20.1101 3.47159 0.308192 0.272514 5.09308 6.51534 40.5042 1.29055 61.114 6.28868 8.30587 -45.69446 -737.8936 -783.5881
168200 548.001 12.2899 1.96518 17.0616 4.29702 8.22839 0.00681393 96.9493 7.1129 6.28696 1.6886 0.422851 0.75619 0.819732 18.6033 4.58268 0.686619 0.139176 11.3185 5.75792 38.8121 1.05282 54.37 6.14841 10.0629 -44.77075 -742.3022 -787.073
67100 320.873 7.88206 2.75715 8.00167 3.37461 9.54591 0.00630041 98.2543 6.81683 11.8659 2.06585 0.394378 0.751159 0.636171 19.9368 4.39516 0.498048 0.366887 3.68334 11.7194 31.0884 0.735922 73.7101 4.68402 9.12822 -44.85523 -744.4003 -789.2555
106100 955.769 14.0484 3.60493 15.463 3.79297 11.5066 0.00402375 97.7689 5.54639 10.9942 1.07932 0.242938 0.743565 0.45689 17.9704 4.40857 0.619105 0.0810955 9.50762 7.70329 36.393 0.353394 60.7671 6.61177 8.05844 -47.00403 -738.2978 -785.3018
168900 200.497 7.5124 2.40194 9.44518 2.61333 6.18395 0.00429186 96.8998 5.21963 6.57655 1.28691 0.47799 0.657562 0.678644 19.5525 3.39117 0.738803 0.0603011 6.00925 10.017 31.4207 0.452929 69.9042 5.86281 8.28023 -44.62942 -738.7309 -783.3603
47000 514.667 15.7453 2.97661 16.2882 2.27251 8.66851 0.00586013 101.389 5.50686 6.47262 2.4316 0.275361 0.671847 0.535136 17.0701 4.34782 0.746118 0.161336 6.00918 8.33723 23.8677 0.867519 75.1165 5.12852 14.3027 -45.38551 -745.4543 -790.8398
64700 1196.23 13.7082 2.23166 9.88046 4.69967 17.4711 0.00795657 97.6201 5.68434 9.2695 2.74355 0.348106 0.888122 0.695505 18.4542 4.00265 0.322888 0.247862 8.80215 3.05155 29.2754 1.52869 62.0847 5.96601 8.18097 -48.14213 -737.4516 -785.5937
108800 311.708 9.21082 3.36372 12.4914 4.52151 15.6474 0.00893202 97.3386 7.61746 10.1347 1.63718 0.6939 0.696702 0.677325 17.4916 4.49338 0.501872 0.331963 9.03406 6.31054 40.258 1.02366 49.6601 6.4331 8.14208 -45.3344 -740.0744 -785.4088
