Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	595.454	9.00709	3.54941	14.2725	3.4868	5.45912	0.00910927	150.603	25.4232	4.53243	1.49876	0.494713	0.163163	0.609087	0.349602	19.4011	3.27506	0.10953	0.520379	6.26053	13.7391	81.1647	0.82674	24.0771	0.111024	0.286796	0.18318	0.0219265	0.406394	0.260824	0.0455547	19.4011	81.1647	0.82674	24.0771	0.777555	0.0905757	0.00201227	0.00168945	0.00134425	0.00040083	0.000797651	0.116249	0.00665561	0.000411966	0.349602	0.891267	0.463624	0.0195351	0.362071	0.232377	0.00513478	12.6642	0.0406014	1.43229	1.11368	304.31	1e-15	0.006089	0
1	217.178	16.4561	3.55251	9.2291	2.01186	5.6955	0.00698756	168.9	30.6164	11.7927	2.14285	0.314381	0.0737079	0.791239	0.298621	23.5554	2.72838	0.082031	0.514137	4.86728	11.8044	50.4203	0.450294	65.5504	0.0607677	0.497052	0.175577	0.00494548	0.369246	0.0974221	0.067584	23.5554	50.4203	0.450294	65.5504	0.815833	0.0469717	0.000720276	0.000448574	0.00139133	0.000429728	0.000650636	0.125249	0.00697684	0.000407163	0.298621	0.905615	0.390158	0.00375293	0.280206	0.0739298	0.00390118	5.6708	0.0612051	1.18824	0.969406	263.499	4.42841	0.00800962	0.000378341
2	905.841	11.4742	4.20907	15.2292	2.13697	7.59263	0.00458865	176.122	29.9565	11.1087	1.2484	0.438027	0.139601	0.815538	0.376891	22.0752	1.83842	0.468728	0.303006	2.24984	13.7617	59.8214	0.614728	48.5158	0.087152	0.467952	0.131707	0.0102487	0.653267	0.147759	0.0364013	22.0752	59.8214	0.614728	48.5158	0.623727	0.108649	0.00197736	0.000534403	0.00383728	0.000246352	0.000976654	0.24915	0.00697751	0.000444856	0.376891	0.632937	0.217316	0.00735038	0.468523	0.105973	0.00282393	11.5732	0.0230397	1.53749	0.958975	301.523	4.4455	0.00833604	0.000408668
3	867.473	10.9634	3.51898	17.7617	3.892	6.89733	0.00499263	165.957	30.4857	10.7702	2.02093	0.33234	0.323274	0.719875	0.454559	26.0302	5.2338	0.59436	0.221219	3.80588	13.3998	62.3	0.605046	30.1839	0.0912126	0.256937	0.144984	0.0216075	0.35621	0.138612	0.0287244	26.0302	62.3	0.605046	30.1839	0.732175	0.092237	0.0032416	0.00064816	0.00347859	0.000289544	0.000869296	0.157759	0.00703418	0.000405277	0.454559	0.625872	0.171873	0.0167876	0.276752	0.107693	0.00353663	13.9354	0.0179778	1.33184	0.975136	290.95	5.22009	0.00808912	0.000365879
4	1752.93	12.7383	3.0647	10.0737	2.82668	8.21274	0.00256625	172.231	36.1511	9.38539	1.90521	0.115163	0.121506	0.668188	0.348567	28.1646	4.35795	0.0617351	0.098205	8.41385	13.9004	57.4697	0.539344	47.863	0.0785034	0.353772	0.121762	0.00865056	0.350716	0.17416	0.0370434	28.1646	57.4697	0.539344	47.863	0.669517	0.0530268	0.0074501	0.000542093	0.0158446	0.000436057	0.00130409	0.243275	0.00671841	0.000430722	0.348567	0.937007	0.0693887	0.00611223	0.247806	0.123056	0.00353953	7.05072	0.0347099	1.79133	1.19933	394.871	6.02589	0.0077328	0.000376657
5	233.499	13.3421	4.07468	15.2673	4.95089	5.79921	0.0113025	116.214	13.2028	8.60667	1.4045	0.419031	0.51035	0.6318	0.335126	25.4602	3.43992	0.287084	0.319353	2.08169	9.47862	51.3698	0.664812	45.5571	0.0749507	0.201984	0.172437	0.0374639	0.44984	0.262157	0.0460217	25.4602	51.3698	0.664812	45.5571	0.851553	0.0672567	0.00214222	0.00100222	0.00109625	0.000161119	0.000569422	0.0675265	0.0070443	0.000375477	0.335126	0.730626	0.31894	0.0374154	0.449258	0.261818	0.00625407	11.8649	0.0336246	1.41249	1.20281	234.321	6.08549	0.00790551	0.000344888
6	1066.2	12.0846	3.7795	13.9402	3.8463	8.23606	0.00912586	159.529	32.8902	8.68551	1.80243	0.232615	0.410475	0.638674	0.376453	21.6881	1.68614	0.365548	0.440228	6.52963	13.8349	75.3035	0.668545	18.7992	0.0827499	0.25999	0.121417	0.0301836	0.354341	0.200466	0.0329189	21.6881	75.3035	0.668545	18.7992	0.835909	0.0815735	0.00132353	0.00068453	0.00181272	0.00030781	0.000937259	0.069648	0.00694725	0.00040904	0.376453	0.699684	0.349749	0.02398	0.281514	0.159265	0.00344652	11.0591	0.0230329	1.19151	0.995995	271.552	5.17401	0.00801715	0.00036786
7	117.574	11.7445	3.70066	17.458	3.67739	6.13263	0.0133047	142.341	29.5534	6.66615	1.92251	0.189845	0.255295	0.738822	0.352299	24.8114	4.07596	0.136655	0.57496	5.98278	10.151	55.844	0.636215	48.972	0.0851462	0.271932	0.163062	0.0282948	0.384301	0.135853	0.0345651	24.8114	55.844	0.636215	48.972	0.901887	0.0524072	0.000537551	0.000545685	0.000639719	0.000259613	0.000594755	0.0359003	0.00658335	0.000363099	0.352299	0.867128	0.511467	0.0251702	0.341862	0.12085	0.00504645	13.3445	0.0299724	1.06848	0.963647	220.127	5.55994	0.00744546	0.000333742
8	432.843	15.3456	4.13698	16.0224	4.1582	5.81813	0.00998877	175.239	29.9165	5.3826	1.18313	0.312974	0.112994	0.641178	0.286547	20.7668	2.68172	0.112676	0.920326	9.6971	11.757	66.2804	0.600748	42.3752	0.0651653	0.240489	0.171877	0.0134599	0.541934	0.303282	0.0443785	20.7668	66.2804	0.600748	42.3752	0.807103	0.08956	0.000577141	0.00100973	0.000643003	0.000283613	0.000682342	0.0921183	0.00701124	0.000449823	0.286547	0.868638	0.665761	0.00973685	0.392033	0.219393	0.00394854	11.4585	0.0385489	0.827331	0.667741	249.912	5.19206	0.0080771	0.000417011
9	274.672	18.2845	4.26451	18.5452	3.25725	8.10353	0.0103242	156.239	29.2589	10.8987	2.98664	0.272824	0.455605	0.631821	0.268917	24.6881	4.70268	0.101951	0.513724	5.43722	13.4044	61.7268	0.560475	40.201	0.0546911	0.307007	0.123403	0.0264124	0.211549	0.123275	0.0283768	24.6881	61.7268	0.560475	40.201	0.764323	0.147881	0.00114494	0.000833744	0.00176457	0.000658045	0.0010919	0.073646	0.00707865	0.000426113	0.268917	0.87468	0.429726	0.0220938	0.176959	0.103119	0.00366332	12.5861	0.0248206	1.28424	0.98157	325.151	6.2273	0.00838858	0.000377492
