Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
247	172.478	20.5352	2.82326	19.1108	3.54061	11.6713	0.00246385	82.1907	6.09296	9.80503	2.02076	0.333104	0.609722	0.552937	19.1363	5.38302	0.458821	0.490436	6.27081	7.52099	35.7553	0.621663	16.9052	10.7418	17.1131	172.478
248	605.591	15.5162	2.52962	19.0038	2.86688	10.6431	0.00735231	111.145	4.34959	5.93044	2.19227	0.528111	0.844928	0.699677	19.0937	3.40069	0.919944	0.331973	5.31546	8.4554	29.5242	0.481972	50.951	33.5574	9.55558	605.591
249	76.5665	8.83306	2.93478	14.4538	4.45718	8.90668	0.00464927	78.8721	5.55233	6.21476	2.56444	0.434219	0.822172	0.799404	22.2715	3.57502	0.476041	0.341824	6.81159	4.97774	35.6818	0.362354	13.3711	9.10974	20.8046	76.5665
250	1.7317	15.2817	2.1012	14.3637	4.15922	10.7789	0.00521252	102.832	9.02772	10.5865	2.12301	0.657174	0.722375	0.159142	17.5218	4.93732	0.306577	0.119711	6.10147	3.63012	24.327	0.635704	59.5547	5.5467	10.5048	1.7317
251	25.5296	14.0447	3.17608	12.0269	3.9132	6.03668	0.0173935	107.365	10.6573	10.2721	2.2077	0.632465	0.856944	0.252813	17.5376	6.26521	0.287236	0.294904	12.7198	5.78447	32.3077	0.601419	66.9681	37.1326	8.68055	25.5296
252	189.977	13.2188	3.79918	17.3729	3.47421	9.1784	0.0178812	79.0959	6.47092	9.1876	1.68624	0.300468	0.738183	0.369638	20.025	3.36538	0.218453	0.193335	2.23396	4.19931	22.9301	0.489961	53.8393	14.32	9.92207	189.977
253	67.2984	10.6577	2.98867	15.3696	2.82934	10.8288	0.0183058	104.272	8.76104	6.39167	1.73473	0.774029	0.822776	0.464056	20.9984	2.92116	0.0948825	0.108164	6.74748	6.13585	38.2442	0.373365	38.1231	7.08446	12.5778	67.2984
254	4918.71	20.3656	2.43299	15.8301	5.89224	8.31579	0.0410401	104.45	2.98145	5.62103	1.27657	0.65517	0.854423	0.210352	20.4053	4.43947	0.620567	0.35945	4.01304	4.29374	25.1591	0.373985	68.343	27.5128	15.8836	4918.71
255	1783.66	7.81664	1.86093	9.62686	3.63875	8.40085	0.00929123	96.2385	6.18427	4.93675	2.27241	0.674609	0.814445	0.650078	22.1336	4.07756	0.805387	0.205001	3.69676	9.07311	55.0717	0.291344	25.9303	39.7684	21.6955	1783.66
256	176.53	9.4413	2.66041	19.5458	3.91356	7.91448	0.0059687	103.236	11.9315	7.58653	2.13893	0.534839	0.687084	0.690268	19.5889	4.72108	0.839822	0.312398	1.03393	2.14323	29.7337	0.488548	67.8348	30.3199	20.4803	176.53
257	5380.05	16.0232	2.83342	13.6342	4.70362	13.1524	0.00953685	119.532	6.17366	7.46998	2.81824	0.218968	0.77299	0.476029	21.2737	4.48433	0.451841	0.274679	2.42117	1.75566	33.6523	0.531261	34.1262	5.45196	15.5764	5380.05
258	1412.77	8.44978	2.73773	12.6714	3.62132	7.63271	0.0103646	75.6818	9.22911	4.3557	2.25785	0.472757	0.736939	0.766579	18.0261	3.33699	0.451448	0.196673	4.24357	4.60683	65.7436	0.542117	30.2766	29.4503	10.5044	1412.77
259	60.169	8.09751	3.02033	13.0645	4.94976	8.85875	0.0106771	135.241	8.39193	7.74802	2.83174	0.412395	0.678851	0.346755	18.5896	5.82006	0.173757	0.174224	5.81148	5.99678	25.4567	0.505681	28.9067	6.13584	38.8074	60.169
260	274.985	11.4357	2.46229	19.8949	2.40301	9.01028	0.00636199	131.609	11.034	6.98511	2.5525	0.516178	0.726424	0.208771	18.6818	3.43867	0.487066	0.304789	4.67922	4.02719	35.6588	0.425457	67.3855	27.1915	24.5983	274.985
261	1456.95	7.17666	1.67868	17.7457	3.64552	9.85281	0.00859716	91.7644	5.64783	7.31913	2.35312	0.277093	0.657179	0.351877	20.7148	6.26374	0.761367	0.173376	12.3661	2.95741	29.4039	0.593722	31.1296	9.39373	23.2677	1456.95
262	165.949	9.05666	2.85607	13.4065	5.5873	7.76064	0.00427664	81.1481	11.1098	8.68556	2.63834	0.478518	0.734333	0.555402	19.8006	4.54199	0.939801	0.130013	3.36997	5.39635	28.6505	0.279983	57.7581	10.3038	22.0657	165.949
263	914.702	7.90982	2.32351	11.3775	5.15377	8.52492	0.0369635	103.336	6.53925	9.11232	1.38532	0.63847	0.710312	0.38676	19.9357	5.49782	0.44744	0.269278	5.03709	1.61526	42.6996	0.654877	24.496	4.62741	18.2622	914.702
264	554.442	10.3906	3.87715	17.1921	3.32179	8.3611	0.0184253	109.948	2.77748	7.67294	1.33393	0.318495	0.605171	0.462855	20.5853	2.84671	0.665479	0.354031	2.78581	2.47353	56.7226	0.447988	53.3147	4.40669	28.0806	554.442
265	22.7547	10.0293	3.01458	11.0508	4.24165	13.012	0.0114077	102.248	9.61919	5.68723	1.91405	0.421951	0.660895	0.684311	20.0044	3.16309	0.622484	0.428247	10.2218	3.72503	51.1999	0.560393	41.9466	20.4558	8.71707	22.7547
266	24.3299	11.1923	3.2911	10.0311	2.7164	5.92808	0.0375613	65.3579	8.54238	8.41716	2.10741	0.222732	0.703168	0.278685	17.7493	5.64883	0.885234	0.380867	9.78159	12.384	29.9097	0.34639	17.4492	13.1526	14.8486	24.3299
267	5622.3	12.1854	1.83438	16.5416	5.77615	7.35278	0.0096777	120.089	6.32338	3.81449	1.8166	0.756276	0.779621	0.405419	20.1086	2.89604	0.438117	0.439993	12.2341	13.3163	20.3227	0.640285	58.8434	4.79545	33.155	5622.3
268	939.219	8.43272	2.49755	14.2391	5.30566	8.09112	0.00577201	98.3629	9.45148	4.78663	2.44354	0.457752	0.60064	0.54215	19.4961	3.99886	0.865282	0.228599	3.05019	10.1105	54.5856	0.604281	47.3881	8.06447	39.8283	939.219
269	1305.36	10.6236	2.73131	7.9957	3.43179	14.6574	0.0148658	107.591	6.89748	9.89287	2.37865	0.523427	0.711717	0.544566	17.4366	6.51022	0.473446	0.474368	2.15105	7.73254	56.3629	0.42927	43.2775	30.6473	38.9519	1305.36
270	3928.74	15.4759	3.09918	15.0647	5.7823	7.40861	0.00833949	108.905	8.53188	4.52265	1.4386	0.280661	0.744778	0.426982	20.0374	4.84106	0.793286	0.0952788	6.06817	8.60538	62.9915	0.514395	42.637	7.80317	20.2226	3928.74
271	377.676	8.85836	2.1849	9.04603	3.66803	5.51935	0.0138341	110.095	5.76012	6.23463	2.06061	0.437063	0.818271	0.167942	19.2607	2.83536	0.926349	0.0889791	6.99332	4.55271	50.6138	0.440194	50.8716	11.6678	8.8654	377.676
272	77.5974	15.1807	3.21694	12.0434	2.62913	13.356	0.00711632	94.0829	7.24417	4.67677	1.62895	0.463554	0.679637	0.467933	20.8806	4.50261	0.540115	0.48676	8.54531	8.52993	61.9924	0.593157	43.8183	26.1811	13.0585	77.5974
273	77.466	20.1393	2.02068	7.73789	3.7224	11.5436	0.011586	75.8475	6.93718	4.23487	1.34539	0.251458	0.660807	0.265966	18.1005	3.74519	0.564243	0.541485	9.5076	1.49558	42.2441	0.385821	38.7455	14.009	30.945	77.466
274	278.496	14.7989	1.7102	12.557	2.96803	8.9445	0.00313429	116.777	11.361	3.79553	1.84206	0.679938	0.612721	0.43564	18.4792	3.70264	0.537896	0.441466	3.39774	9.39123	60.3436	0.396498	12.7457	9.47981	12.0052	278.496
275	3336.42	15.2661	4.25353	15.8571	4.23491	6.37217	0.00914599	137.541	4.22463	7.20001	1.3868	0.432983	0.750479	0.547294	18.4432	4.13696	0.475329	0.095902	5.72123	5.21336	27.127	0.234912	34.1259	19.9066	15.9997	3336.42
276	248.294	19.1969	2.05279	15.3713	2.58154	7.03372	0.0197584	125.526	5.5702	5.63648	2.89794	0.580065	0.672105	0.241689	17.5009	2.95996	0.472416	0.214062	3.95621	7.68786	30.8534	0.490737	29.7108	36.6613	29.4683	248.294
277	1042.65	20.2834	3.24634	9.91165	4.76752	9.90575	0.0316898	133.065	6.44545	7.67519	2.3783	0.713207	0.62907	0.584922	18.5335	5.9002	0.363368	0.0890498	5.25894	10.3804	26.4501	0.409106	37.1687	5.68526	12.1914	1042.65
278	3464.06	14.9661	2.49939	8.92122	4.7955	8.39443	0.0107063	87.7117	11.623	9.94808	1.75293	0.263484	0.723607	0.0945344	18.8892	3.7827	0.867706	0.135794	6.23345	5.20304	28.1142	0.543669	64.8291	9.41561	22.7762	3464.06
279	309.636	20.5769	2.50235	12.0354	5.61177	7.27572	0.0351739	102.608	6.45096	5.95364	1.96513	0.51313	0.755471	0.488661	18.746	4.19914	0.0688364	0.117589	3.43769	11.9066	31.7401	0.58514	39.3928	11.2064	20.333	309.636
280	268.231	7.91805	2.23798	15.6164	2.27953	8.88948	0.00414404	82.0748	4.96707	5.4285	2.92843	0.488225	0.736893	0.57248	20.4638	3.24528	0.132476	0.0802903	1.73757	5.99214	23.3077	0.520355	12.9331	12.0675	35.0022	268.231
281	400.354	12.8908	1.79172	12.1797	4.60491	17.502	0.0195016	67.2467	5.00447	8.54726	2.71219	0.702145	0.698593	0.253427	19.1995	5.6603	0.635782	0.272075	3.09278	5.49477	22.0256	0.529946	13.4625	35.2316	17.2801	400.354
282	379.269	7.77943	2.4483	12.932	4.72877	11.2596	0.00839872	124.305	13.2284	8.30121	2.87783	0.570781	0.74518	0.693477	17.2404	4.03455	0.86341	0.144269	7.25319	4.2366	42.1319	0.47362	23.905	5.03685	14.259	379.269
283	280.235	9.33233	2.53958	10.5926	3.24398	11.7463	0.021731	103.407	10.3051	6.83727	2.35956	0.58834	0.671796	0.442804	18.799	4.58272	0.1698	0.331275	4.84393	7.75172	48.9072	0.424021	55.2911	4.55848	38.1214	280.235
284	280.007	14.4573	2.59667	15.2193	5.47896	8.64175	0.00275668	130.818	6.64925	2.3115	1.45767	0.562874	0.83329	0.748676	16.4766	5.0074	0.494624	0.167284	6.88385	9.37035	51.7164	0.437881	39.0808	9.88353	23.4054	280.007
285	5166.13	10.1581	2.98846	12.1951	2.31733	7.21352	0.0283455	94.6138	8.63046	5.19568	1.39677	0.252938	0.79946	0.670356	20.0564	4.1992	0.556764	0.352924	4.91985	2.47435	26.0915	0.424423	39.9726	21.5781	36.9695	5166.13
286	3130.22	8.48058	2.65367	14.7169	2.40472	7.73606	0.00322156	81.8002	1.14708	9.35494	1.67017	0.548898	0.844323	0.432014	18.558	4.01379	0.725863	0.172901	9.40159	7.96815	40.3402	0.320949	60.0081	14.7931	14.0292	3130.22
287	2737.81	14.9868	2.40521	16.1512	3.09881	8.14374	0.00994471	102.831	7.36014	11.9763	2.94455	0.248517	0.764916	0.468844	16.3307	5.35704	0.404801	0.256658	2.55996	2.11485	61.7983	0.378333	41.6083	9.52055	19.3044	2737.81
288	9350.03	18.8556	3.21594	16.2208	3.9992	11.3715	0.0110481	122.336	7.29066	4.86652	2.09372	0.62183	0.751778	0.38049	21.0625	5.17929	0.397334	0.160512	7.80658	2.94503	27.7788	0.334274	25.0408	7.58669	11.3446	9350.03
289	746.511	13.9614	3.01796	12.8718	4.21474	6.11246	0.0365778	71.0374	6.72837	8.254	2.95099	0.374931	0.781016	0.604933	18.7518	6.61213	0.141116	0.366677	5.83226	1.30441	30.3757	0.388064	67.0979	29.7208	34.3457	746.511
290	3672.33	12.1443	2.94174	15.8702	5.15076	7.35946	0.00447043	123.761	7.30958	5.06432	1.55803	0.249645	0.642519	0.549065	17.55	5.2518	0.528041	0.138628	3.99683	11.8304	46.5465	0.473889	63.223	7.1587	14.7534	3672.33
291	200.1	8.54524	2.50318	12.1827	5.02455	20.3301	0.0128003	81.9755	7.62941	3.26456	2.09133	0.599538	0.67115	0.713699	23.3651	3.68492	0.760323	0.168536	8.96532	11.0138	48.008	0.415931	41.0377	36.8286	8.59385	200.1
292	273.692	16.1223	3.93946	7.98528	4.00743	12.4807	0.006123	116.425	7.73282	6.05017	2.00441	0.685256	0.64029	0.402348	21.2018	3.33917	0.936741	0.527506	10.1443	9.7043	34.209	0.336032	26.4347	36.3521	39.3468	273.692
293	6253.18	14.2509	1.55484	17.1504	4.96324	6.28539	0.00536322	81.8087	8.492	6.77286	2.53224	0.422446	0.918043	0.379377	21.2633	3.76132	0.255077	0.164895	1.71957	3.76932	32.1095	0.505249	43.0744	17.7078	9.36332	6253.18
294	1147.27	14.8383	3.29166	11.1849	3.14748	10.7593	0.00526858	124.821	6.03283	5.62877	2.2439	0.734974	0.874943	0.737562	19.5172	5.41132	0.334258	0.536299	3.20815	3.39736	34.6573	0.543128	41.6435	7.32784	30.2483	1147.27
295	2203.41	12.2605	3.53501	9.31472	3.1615	8.5218	0.00392972	115.227	5.67997	6.14581	1.54181	0.366227	0.732977	0.206303	19.4192	5.11734	0.595488	0.55121	6.40795	9.6506	20.8812	0.649389	46.948	17.1035	22.8667	2203.41
296	502.634	18.3511	2.72121	9.14245	3.9522	8.52589	0.00477713	107.831	3.88123	7.34187	2.00042	0.773705	0.660486	0.360758	19.6594	4.28149	0.308211	0.0854597	2.12377	11.5418	22.3594	0.642234	17.7167	15.2537	10.6759	502.634
297	555.321	19.1225	1.85667	8.39328	2.34054	8.33131	0.00561839	60.6614	9.27163	10.9733	2.62592	0.59867	0.637461	0.389633	20.2823	4.93895	0.732803	0.734582	6.38784	5.31208	31.1329	0.541719	57.9359	6.84794	16.046	555.321
298	95.7264	13.9929	2.59242	19.9318	3.97473	8.17924	0.00472769	60.3601	4.14156	9.29608	1.96923	0.693197	0.775524	0.642384	20.3808	5.46413	0.644316	0.565957	12.3638	7.05259	33.9427	0.338296	58.5666	17.5338	8.05823	95.7264
299	170.283	9.62943	3.93173	13.5689	3.60072	14.3428	0.00873496	72.2973	7.38138	5.90896	1.9443	0.79911	0.677367	0.372327	18.2801	3.35377	0.141251	0.306614	3.62339	4.05716	22.4998	0.463852	22.8977	4.42384	9.91529	170.283
300	32.7606	8.72933	3.39313	10.1264	3.14724	9.28509	0.00955925	120.838	5.32088	7.08061	1.7407	0.57982	0.639951	0.415374	17.9979	5.90262	0.287454	0.432385	3.66896	6.9006	31.0496	0.464675	46.165	14.763	17.699	32.7606
301	6044.03	18.4933	2.30095	13.6907	4.90669	11.0173	0.00420814	75.8195	8.33705	6.4738	1.40996	0.345326	0.731185	0.460912	19.4921	4.43036	0.323486	0.219398	9.60766	3.85118	70.222	0.370161	66.3974	5.79049	10.0098	6044.03
302	9905.41	17.4827	2.91	12.8756	5.85275	20.4891	0.00888142	93.3767	4.17334	9.43185	1.11639	0.494657	0.624372	0.00159925	16.3923	4.21355	0.528291	0.166573	11.175	4.56349	47.5708	0.586845	53.5407	19.5371	23.7157	9905.41
303	905.507	15.7778	2.09728	10.8456	4.19252	12.8043	0.010968	131.428	5.58985	4.72224	1.82815	0.672752	0.781281	0.191156	16.7052	4.10956	0.693705	0.0642336	2.03917	2.14133	29.034	0.392879	31.1216	15.9383	20.9738	905.507
304	1925.39	17.6891	2.86893	11.2744	3.80989	12.9563	0.0185445	69.9921	13.7817	3.24927	1.9172	0.508449	0.834941	0.27104	18.3071	3.8575	0.876727	0.251462	13.6538	2.33287	32.5114	0.419996	25.2202	13.2493	33.2186	1925.39
305	8.74519	8.54392	1.81948	18.4679	4.41288	14.6374	0.00822775	121.357	8.17762	4.98921	2.78665	0.770756	0.621681	0.400496	20.7728	4.64807	0.415415	0.142483	3.17229	11.9526	25.9558	0.576911	42.5789	16.1804	22.5903	8.74519
306	53.5683	16.7468	2.59423	18.2975	3.94973	8.32956	0.0623722	83.5992	4.67263	5.49994	2.85977	0.394526	0.686745	0.296295	17.2928	4.81526	0.630374	0.249307	2.5631	2.66011	20.9442	0.63924	52.1419	17.2306	23.5477	53.5683
307	2865.48	8.09326	2.65593	8.03506	3.12412	12.7908	0.0276799	74.5519	7.06207	6.53426	2.54428	0.546254	0.758187	0.374424	19.8706	3.37541	0.313969	0.158585	11.7486	5.19514	22.9964	0.652063	40.2666	30.2144	10.0203	2865.48
308	616.131	7.18902	3.17468	16.0602	4.60742	9.04172	0.00450043	97.6373	6.74008	5.35506	1.35491	0.450855	0.885365	0.439139	18.4823	5.10947	0.941524	0.341725	8.18806	7.60066	44.1626	0.424041	55.2992	14.4435	28.4483	616.131
309	1110.83	12.5687	2.87173	14.8347	3.38286	11.2862	0.0164743	69.8599	11.3893	8.57564	2.4935	0.588427	0.877834	0.470569	19.3917	3.07232	0.648883	0.124511	7.00641	6.3447	25.4265	0.413226	58.3589	27.0999	8.70561	1110.83
310	122.956	9.23883	3.31757	16.8977	3.77995	28.1493	0.00520984	71.3985	6.20376	7.55648	2.96707	0.498487	0.788776	0.550942	18.9906	6.76432	0.449365	0.205893	3.33793	6.82427	23.766	0.383254	64.8284	11.0682	36.8427	122.956
311	143.675	12.6881	2.69738	7.40822	4.30119	15.1086	0.043468	98.2482	2.80431	7.08401	2.24851	0.62082	0.756342	0.497707	18.9638	4.6293	0.145635	0.591518	4.25857	3.74148	32.478	0.608177	58.1245	4.39488	10.8864	143.675
312	944.826	18.6168	3.86931	11.7637	3.82552	12.4224	0.026175	106.107	5.47714	4.36517	2.19896	0.456472	0.923931	0.717521	21.6402	4.75157	0.426092	0.0760469	5.49445	5.15042	28.6417	0.323217	47.4464	19.8226	19.6979	944.826
313	62.2107	17.2116	4.01481	14.7834	3.98291	6.96775	0.00368841	143.194	7.14665	4.71419	2.15384	0.643941	0.821416	0.722027	20.2469	6.27499	0.257177	0.165939	11.6233	9.36556	32.8974	0.272758	33.2726	10.0721	21.6072	62.2107
314	1941.77	12.8148	3.99736	9.54864	5.50341	9.81888	0.00345077	91.4606	6.77053	8.91466	2.28477	0.331547	0.689349	0.501915	18.0291	5.863	0.175018	0.253789	8.15088	2.14605	26.4233	0.63069	33.3655	16.8338	22.2548	1941.77
315	3057.04	9.18227	2.12347	12.7128	4.77505	13.358	0.00190204	74.7034	10.7294	3.92245	2.4562	0.634759	0.762006	0.35373	20.3857	6.15785	0.305325	0.426766	2.20637	11.7918	42.3816	0.633822	19.0363	11.2909	15.6216	3057.04
316	525.996	11.6939	3.38913	10.159	4.83186	9.39013	0.0030845	69.1987	5.26686	5.57109	1.68311	0.560829	0.788972	0.424982	21.2166	5.74069	0.492819	0.120822	6.14208	2.30005	47.291	0.28148	28.0311	9.12897	39.1934	525.996
317	1629.37	13.0196	2.80867	15.9656	3.20173	7.73386	0.00963506	62.3568	6.33584	10.2364	1.54547	0.649481	0.651506	0.536743	21.6755	6.76349	0.856043	0.179599	8.43359	6.33078	61.4852	0.610224	27.1937	4.48567	16.092	1629.37
318	319.351	16.4481	2.62175	11.848	4.88468	12.0028	0.00504912	107.573	7.65518	11.2345	1.9335	0.501922	0.699125	0.233499	21.29	4.88333	0.904494	0.0725045	4.5593	13.1539	30.0081	0.652517	30.6692	9.36462	8.15673	319.351
319	6923.02	11.0444	3.0762	18.156	3.79645	12.1834	0.00361152	87.0036	6.4175	7.31949	2.37603	0.407733	0.664251	0.500252	21.0148	4.67677	0.773906	0.123005	4.75153	11.812	44.3385	0.361017	16.4588	20.0904	18.3937	6923.02
320	320.561	8.18104	1.54895	11.359	3.73903	11.3495	0.0154854	121.938	5.30966	9.00522	1.44014	0.53368	0.673053	0.448902	20.7595	5.41884	0.339313	0.539704	11.0475	5.86559	50.9469	0.362068	44.6864	22.4979	22.3573	320.561
321	690.236	8.26754	3.73824	19.8673	5.2008	10.1173	0.0165583	104.643	13.2126	5.97237	1.55041	0.635627	0.742401	0.474599	17.1869	5.14795	0.392826	0.337812	7.15138	2.70677	29.8473	0.546376	40.5848	38.5835	30.2571	690.236
322	457.363	16.2676	3.11518	14.0885	4.28866	12.6175	0.0136964	74.4468	10.7999	7.67541	2.65171	0.562798	0.86396	0.68706	18.4805	4.43581	0.798324	0.229452	4.53795	2.6306	39.5811	0.456182	46.7354	10.4105	29.7966	457.363
323	231.28	16.7228	3.94869	10.363	2.76891	7.04792	0.0258344	61.1342	9.24127	8.32355	1.70725	0.649924	0.686722	0.182142	20.9187	5.65576	0.270902	0.335332	5.64315	1.41423	38.2677	0.379296	52.8547	4.13782	12.0475	231.28
324	160.793	17.5965	2.50708	9.5418	2.46952	9.7967	0.0104272	117.164	4.52377	10.356	2.52624	0.605128	0.756442	0.789267	17.1448	5.08706	0.597953	0.272804	7.98541	7.81281	30.0132	0.306866	13.377	5.4733	36.1114	160.793
325	416.925	17.9896	3.05984	9.96933	3.73479	7.22364	0.0171048	117.17	9.56878	4.70012	1.12901	0.578437	0.72323	0.612387	19.8797	3.65972	0.135043	0.505676	3.32596	10.2476	38.0712	0.494158	59.3625	8.371	12.943	416.925
326	21.5558	7.98216	2.56194	15.8721	3.90244	15.1585	0.0219681	99.5434	9.165	7.78851	2.22972	0.458175	0.701438	0.640115	16.5912	4.47689	0.0986894	0.118188	7.27343	9.01749	45.8206	0.468208	68.2476	6.15624	11.1462	21.5558
327	53.7331	10.7092	3.04353	14.396	5.5114	8.47698	0.0167788	75.0291	7.8523	10.2692	2.34333	0.494083	0.672634	0.340369	17.397	3.82562	0.519625	0.170041	4.73279	10.4442	20.9752	0.26397	25.6781	4.47396	14.2896	53.7331
328	1751.54	19.0116	4.25998	12.991	5.95207	9.02787	0.00442639	84.5146	6.10999	2.26952	1.26339	0.781711	0.72993	0.549775	21.7796	5.30976	0.426517	0.0723853	3.57791	9.45901	40.4282	0.467065	44.6632	32.332	19.9361	1751.54
329	3152.55	17.6887	2.55551	13.9255	4.75231	17.9177	0.00807154	119.993	3.97532	9.9113	1.01147	0.37951	0.7129	0.750057	17.9863	5.26616	0.342596	0.350625	9.83018	10.8681	25.8259	0.384908	58.8388	27.3291	18.8228	3152.55
330	1459.15	16.5739	2.35194	8.19853	6.12043	8.51408	0.00963443	96.8356	7.44763	6.97309	1.28218	0.47286	0.835886	0.340286	20.012	5.36779	0.408487	0.188559	10.1275	6.13937	30.1785	0.562568	44.6335	12.9055	38.7431	1459.15
331	7472.27	11.1352	3.05087	9.16888	3.95954	7.41185	0.00456751	78.8871	5.10125	11.8255	2.11671	0.541516	0.638638	0.527696	20.264	3.44883	0.228448	0.416474	3.87449	11.3297	26.5727	0.490271	58.5752	13.5571	17.9556	7472.27
332	877.826	13.2708	2.94082	14.1704	4.90703	8.8429	0.0248894	73.7735	7.20984	4.14828	1.68003	0.501583	0.746446	0.375887	19.6018	3.91275	0.773123	0.121731	1.92488	4.33106	40.5601	0.491826	26.9047	33.3417	8.38169	877.826
333	139.912	20.4052	3.38817	8.79235	2.78784	13.8593	0.031073	99.8006	4.34175	6.85283	1.63611	0.51459	0.841824	0.607024	18.7666	4.17914	0.507687	0.157515	6.45263	2.46277	44.5179	0.46472	64.6723	35.8786	12.8046	139.912
334	465.126	11.2139	3.2948	9.42109	4.72327	12.2996	0.0100946	97.8297	7.73399	6.78887	1.2784	0.512415	0.72853	0.567079	18.4074	4.07264	0.750816	0.266106	5.48711	7.81734	28.9798	0.527095	43.8096	22.2681	24.7443	465.126
335	3302.53	10.2765	2.90997	13.4442	4.77709	15.6277	0.0327281	131.627	8.50532	5.8882	1.79816	0.320486	0.942955	0.694248	18.4383	4.92818	0.726777	0.250351	6.19395	9.04125	23.3934	0.411933	19.9811	25.5551	23.1281	3302.53
336	2430.53	10.8884	2.42703	8.20777	3.57689	6.54273	0.0276639	73.0584	2.46893	4.0912	1.77842	0.560785	0.688481	0.382764	23.1532	3.36123	0.240641	0.230303	9.317	2.20053	54.8403	0.455169	54.9611	14.8282	24.0856	2430.53
337	931.716	15.6721	3.38374	17.2465	4.2395	9.8834	0.00295758	91.1259	6.81121	7.85434	1.7998	0.696065	0.80331	0.494659	21.642	4.63863	0.124776	0.334801	6.87009	1.75002	23.7039	0.378107	17.9337	18.7839	23.781	931.716
338	55.5456	17.7778	2.89294	9.38255	2.82245	7.23811	0.0131877	130.852	8.07365	5.52497	2.16681	0.661777	0.697435	0.644047	19.2478	5.62477	0.638278	0.151014	5.69523	4.9976	39.7661	0.288809	65.4479	20.9845	13.5624	55.5456
339	85.2345	12.8805	2.05879	16.1237	2.49683	6.65443	0.00737102	106.344	7.53883	3.29941	1.54991	0.434799	0.634007	0.202392	18.6266	4.55564	0.326779	0.516898	9.78673	6.37534	44.6015	0.28879	60.7669	23.8562	18.8985	85.2345
340	9.17857	15.8139	3.68531	12.6586	2.74717	6.13034	0.00790164	60.5526	9.52614	6.47518	2.63317	0.342011	0.796948	0.314304	21.4975	5.82175	0.114869	0.275525	10.2233	8.14758	38.667	0.560568	60.204	13.5309	14.5825	9.17857
341	91.4268	11.3868	3.19397	17.9735	4.87277	10.3995	0.00357439	107.641	10.5582	4.43766	2.48562	0.343343	0.787745	0.728261	19.7338	2.91095	0.206745	0.461937	13.4188	3.08321	41.4876	0.639432	41.7262	20.0759	11.9005	91.4268
342	251.73	12.7945	2.61069	14.8315	5.39942	15.7309	0.0132701	83.3507	8.96599	4.30741	1.09463	0.665991	0.614798	0.520857	18.1122	5.81313	0.583335	0.205623	10.2428	2.46702	31.4833	0.344229	65.4021	8.29404	32.905	251.73
343	70.9606	9.02537	2.60271	14.1252	3.04868	8.46765	0.0175553	79.7138	7.962	7.40744	2.00674	0.462433	0.622197	0.308387	23.2972	5.14529	0.158222	0.252898	4.35211	9.84401	47.0451	0.435516	59.5391	5.03735	9.32722	70.9606
344	1411.62	7.21004	2.60918	11.6291	5.11264	22.4188	0.0143186	77.7762	7.53933	6.84532	1.77492	0.317965	0.681446	0.679325	21.1984	3.11415	0.498017	0.234611	2.40868	10.4204	39.9306	0.505169	32.5026	9.3341	10.776	1411.62
345	4085.49	19.6225	3.12618	13.2084	3.71979	11.6315	0.00945962	72.2897	7.6479	9.54731	1.51816	0.301414	0.637334	0.261072	22.2232	6.1132	0.492948	0.139555	9.60881	8.58293	31.993	0.329095	41.1374	11.9914	26.1612	4085.49
346	342.696	10.3277	3.20894	17.3433	6.98859	10.4279	0.0192008	93.119	6.72154	9.26314	1.54839	0.780022	0.617282	0.639024	20.9602	4.21471	0.405003	0.176913	4.39744	4.77348	27.984	0.337445	25.8152	9.71269	15.1017	342.696
347	916.418	16.5891	3.02923	7.28108	4.43535	5.69131	0.0178929	102.158	5.46547	3.00666	1.92716	0.381736	0.828684	0.54692	18.5333	3.45291	0.732087	0.898512	10.0665	4.18723	53.5813	0.476144	47.4128	6.8577	30.1736	916.418
348	1095.82	7.04009	2.37636	16.7547	3.45833	7.06119	0.0172563	103.229	6.89711	7.9613	2.76596	0.737449	0.648801	0.626148	21.8981	4.93723	0.64714	0.0841135	3.33086	7.38641	29.7391	0.545759	20.0146	20.655	28.8722	1095.82
349	658.965	19.7861	2.96342	13.4281	4.65783	7.37849	0.0246448	62.9891	5.03762	9.73709	1.68449	0.678223	0.930215	0.715439	20.6145	4.51471	0.131541	0.403416	5.8758	3.37861	41.9111	0.603993	39.3893	36.841	18.1983	658.965
350	1576.79	7.40938	2.99743	19.9198	3.56936	7.51632	0.00554744	133.036	11.5839	10.4321	2.10905	0.718003	0.789882	0.604199	20.2003	3.81105	0.603159	0.146627	6.53161	5.88721	30.924	0.377787	26.978	15.2228	14.4328	1576.79
351	41.9088	18.4259	2.64494	14.8486	5.59093	11.7621	0.0101205	112.275	7.01878	11.634	1.50798	0.262738	0.839446	0.436647	20.7285	4.30012	0.905556	0.418046	1.97908	12.0887	23.4468	0.417139	43.9235	5.81983	8.2574	41.9088
