"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
111900 493.16 19.4514 3.57834 16.9957 3.33766 7.19761 0.00742414 113.768 12.6223 9.12144 2.09866 0.23096 0.613419 0.279152 22.301 2.93959 0.018186 0.227182 3.05433 8.64643 50.3621 0.433822 54.0791 4.05819 8.42273 -50.57312 -968.9159 -1019.489
66300 294.182 15.5176 4.26471 11.9469 3.69745 5.98632 0.00755883 128.84 13.2613 8.78213 2.23386 0.306891 0.798648 0.254284 22.3027 4.18724 0.153576 0.100111 3.71813 12.4458 63.443 0.338399 25.7014 4.37037 13.7131 -51.83536 -970.496 -1022.331
200000 244.695 8.33471 4.11801 12.7088 4.59664 5.90011 0.0138734 120.033 12.996 10.3262 1.75446 0.548435 0.735727 0.28784 19.6792 3.14261 0.105822 0.362556 3.607 11.1963 57.5024 0.62792 53.2237 4.4912 15.4436 -50.54427 -972.1908 -1022.735
161800 568.343 13.4995 3.55098 11.6722 3.44121 8.27932 0.0118772 117.884 13.1051 9.89108 1.67344 0.29273 0.696009 0.312724 21.9506 3.34366 0.109202 0.318285 3.69944 9.67265 57.9413 0.610869 37.6606 4.46642 31.1792 -50.56776 -968.7691 -1019.337
170600 295.005 13.219 3.65429 7.12317 3.93911 7.00299 0.00990327 104.687 11.8432 6.83823 2.92875 0.27831 0.625553 0.370975 19.7601 6.30666 0.154754 0.171192 4.22211 9.25981 65.3906 0.589485 56.865 4.46672 15.4818 -49.00762 -974.1565 -1023.164
168200 400.646 15.4299 4.40638 11.8854 3.95242 5.0675 0.00742727 126.188 11.6888 9.31615 2.08184 0.348467 0.614059 0.294196 21.7609 5.86122 0.39987 0.237065 1.54775 12.0472 48.3688 0.557707 35.1855 4.23856 15.2589 -50.15936 -973.3431 -1023.502
67100 120.572 9.37727 4.0764 18.6344 3.46042 5.13919 0.00816034 118.03 13.0668 10.2794 1.27468 0.387392 0.74237 0.331873 20.0075 6.37759 0.255523 0.195282 5.20934 10.6259 60.8316 0.414296 37.973 4.53334 23.8193 -49.93734 -969.3039 -1019.241
106100 933.053 9.28793 3.24905 12.5576 3.95474 5.75506 0.0092825 107.01 8.74988 11.0461 2.27355 0.421247 0.739377 0.328368 18.646 2.81437 0.146378 0.173259 2.90009 11.4092 36.8677 0.445201 55.4404 4.16135 8.03857 -45.31301 -979.6493 -1024.962
168900 342.049 18.4195 3.50205 10.7603 3.60709 6.65186 0.00924309 118.293 12.7582 7.8295 1.38057 0.327811 0.647358 0.330939 22.5476 6.72816 0.135043 0.220666 2.61577 11.2561 51.4591 0.543191 54.4754 4.13128 32.792 -50.33631 -967.973 -1018.309
47000 286.373 20.9738 3.86816 15.2463 3.42934 7.69022 0.0127532 118.086 12.8824 6.109 2.35071 0.432075 0.666814 0.267511 21.4895 2.87287 0.0587692 0.191309 4.62643 9.78424 44.8131 0.597921 66.2033 4.02156 9.26522 -48.92352 -969.8389 -1018.762
64700 370.846 7.78861 4.20985 19.0554 2.69644 5.92213 0.00746373 131.442 12.8158 8.93117 1.74049 0.236166 0.625034 0.215256 21.6274 5.07581 0.0879866 0.362372 2.16055 11.316 47.3302 0.513784 52.3627 4.10362 19.2625 -52.56065 -967.9921 -1020.553
108800 131.204 17.1748 3.78557 18.2888 4.17801 5.67593 0.0116383 107.779 12.6392 7.95289 1.6538 0.375129 0.698477 0.33057 21.7762 5.12955 0.0913186 0.236582 7.76524 11.3885 57.5932 0.445246 42.7461 4.12003 14.668 -48.43038 -972.2556 -1020.686
85300 434.109 8.51962 4.48667 8.54654 4.43526 5.95042 0.00945851 118.926 13.54 10.1527 1.52658 0.212557 0.710875 0.289744 18.12 4.69768 0.271939 0.299159 5.1946 10.8841 56.342 0.58109 56.4316 4.18908 9.94013 -50.84929 -966.6607 -1017.51
78100 74.5813 15.5838 3.65139 8.54887 3.8725 6.49435 0.0122557 98.5495 10.3914 6.20843 2.37617 0.493347 0.620749 0.541738 19.9582 5.38694 0.362596 0.275679 2.28407 5.71751 59.8022 0.506728 49.1842 4.15796 12.8832 -44.32405 -977.786 -1022.11
177000 2031.89 9.21586 3.77204 11.3008 5.98808 7.19714 0.00749546 127.827 12.7668 8.26949 2.43965 0.320018 0.754341 0.234936 23.3053 3.58999 0.101373 0.0985969 2.46144 13.0124 60.9489 0.528714 34.3568 4.4869 10.1091 -53.70238 -971.4497 -1025.152
50600 147.366 7.17841 3.71624 8.41596 4.17037 5.21466 0.0088983 116.513 11.53 7.19078 1.32103 0.59271 0.610012 0.425014 23.1861 4.76368 0.525933 0.0705792 1.77438 9.75798 59.3878 0.565324 33.2399 4.14761 23.5547 -48.76481 -969.1095 -1017.874
121500 518.256 11.1198 4.08576 11.4763 4.4521 5.77434 0.00687249 135.11 13.5478 6.47015 1.28097 0.380268 0.71996 0.270876 22.9799 5.57625 0.210343 0.0783739 3.50469 13.3932 58.4915 0.421957 35.4204 4.15159 9.65733 -50.84566 -967.6119 -1018.458
122100 546.836 12.7541 2.88123 10.9807 3.43852 5.50282 0.0101318 119.946 13.6029 9.33122 1.08651 0.429574 0.657876 0.359282 21.3292 2.90729 0.028189 0.204886 2.50811 12.3921 57.7166 0.554547 45.4934 4.19245 19.8366 -51.54705 -965.2685 -1016.816
128700 922.338 13.7679 3.36017 15.477 3.80618 7.14216 0.00873815 121.738 12.6308 6.80074 1.62199 0.236205 0.619159 0.285653 23.1284 5.62878 0.0847593 0.267241 1.97059 11.3327 45.3026 0.578856 51.7858 5.16412 9.03448 -50.15892 -972.3456 -1022.505
46800 92.4695 7.60223 4.26164 12.9135 4.52474 5.24615 0.0118374 111.846 12.0086 6.40438 1.93045 0.322318 0.815692 0.337192 21.0147 6.05673 0.244681 0.255328 2.20269 10.5483 62.1684 0.613745 47.9724 4.06716 15.7486 -49.41383 -972.2483 -1021.662
