"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_TStartTesting.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",33.1763,7.00004,2.09377,7.00472,2.0005,5.00005,0.00613106,84.3724,4.31467,2.08337,1.00004,0.200002,0.600004,0.211013,15.0048,2.78004,0.00648821,0.0512218,1.01367,1.6831,28.6072,0.250466,46.4043,4.00001,8.00004,-57.34862,-1485.039,-1534.232
"1st Qu.",545.52025,10.71075,3.315005,11.0743,2.4527025,5.125785,0.01981265,92.183675,7.193495,6.6440125,1.41668,0.28241525,0.64926975,0.3726305,17.680625,3.2793225,0.29782275,0.2944085,5.64426,5.7474625,45.093025,0.45387925,55.40175,4.00693,8.0389475,-50.97227,-1472.5105,-1520.533
"Median",961.665,14.0867,3.806325,13.7826,2.97651,5.311635,0.0254839,104.5325,10.60565,8.41135,1.7664,0.3826275,0.6975605,0.467294,18.40865,3.743175,0.4438795,0.392121,8.38166,8.784395,49.6237,0.53926,58.54155,4.01608,8.092585,-49.317975,-1468.862,-1517.536
"Mean",1178.6383230181,14.0701501326467,3.70301737359551,13.7221380243446,3.14190900905119,5.47128940699126,0.0263424782990012,102.684329010612,10.0947002590512,8.24472730961298,1.82962225343321,0.413989943508115,0.708390501716604,0.501707268414482,18.1307362203496,3.7937928417603,0.454093948171036,0.391026545973783,8.21628123751561,8.31178203183521,48.5987835049938,0.531473558520599,58.1851282927591,4.02306904806492,8.13585610330836,-49.353712832397,-1468.06597627965,-1517.41969085518
"3rd Qu.",1544.755,17.552825,4.1541025,16.4611,3.655245,5.64846,0.03278615,112.792,13.003325,10.03755,2.199585,0.525831,0.75651925,0.638592,18.81685,4.251265,0.60218525,0.489544,10.924325,10.703225,53.2333,0.61885125,61.51835,4.0321425,8.1858875,-47.640855,-1463.012,-1514.01475
"Max.",7369.12,20.998,4.49999,19.9974,6.94431,10.3286,0.0507199,122.083,13.9996,11.9991,2.99959,0.799863,0.947478,0.772878,19.0999,5.21682,0.987888,0.758047,13.9991,13.9804,56.9921,0.723971,64.8926,4.20957,9.36787,-43.94106,-1453.913,-1505.417
"rhat.vec",1.04904037285722,1.00065075611875,1.08434776650714,1.00026327053453,1.07413567602675,1.03532132086908,1.16370271073242,1.3063541108067,1.26910564773154,1.01696914235576,1.01596756518167,1.01650866973477,0.999942456112138,1.25208731301611,1.06559965533702,1.00294121337643,1.01606867773934,1.16008871053782,1.03595427526226,1.29537307372248,1.03177258810099,1.00552016264579,1.00028364104407,1.00020794024712,0.999921029444945,1.13487495447735,1.18413178102862,1.12840208748182
