Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	8115.72	16.3092	3.69838	16.8712	3.0815	5.5514	0.0080531	137.058	19.44	11.4406	2.68905	0.298307	0.255275	0.716552	0.541511	19.6152	4.272	0.206817	0.188444	4.89437	11.7371	38.3427	0.754103	54.9558	0.0613151	0.324517	0.180135	0.0159885	0.26647	0.105408	0.0394878	19.6152	38.3427	0.754103	54.9558	0.315165	0.0106031	0.000178902	3.96426e-05	0.000259565	2.79764e-05	7.39037e-05	0.661986	0.0114965	0.00229652	0.541511	0.880857	0.182609	0.0154934	0.25822	0.102145	0.00773545	14.9691	0.0347831	2.23134	0.703241	25.7558	1e-15	0.00746272	0
1	2567.52	18.2204	3.60889	15.6	2.00391	6.47329	0.00710632	136.877	28.4073	8.24314	2.89047	0.565681	0.23965	0.666094	0.691383	20.9211	5.32928	0.40892	0.193256	4.13263	10.185	43.6228	0.574993	49.5898	0.0548835	0.499024	0.154481	0.0193651	0.230445	0.11552	0.0357375	20.9211	43.6228	0.574993	49.5898	0.365979	0.0314716	0.000320447	6.8171e-05	0.000484658	5.11834e-05	0.000142804	0.585652	0.0142666	0.0014188	0.691383	0.859919	0.176627	0.0176988	0.210616	0.105579	0.00562449	13.5538	0.0307314	2.12095	0.776224	72.9268	3.66481	0.0157907	0.00140936
2	3644.08	20.3795	3.57304	15.8895	3.5419	5.3088	0.00748322	149.361	37.1262	7.57873	1.3887	0.518289	0.0931454	0.723008	0.794787	17.6201	3.34105	0.0350805	0.231287	6.56618	11.0527	41.1064	0.65719	65.2335	0.0490689	0.282334	0.188366	0.00888604	0.520637	0.199461	0.0423576	17.6201	41.1064	0.65719	65.2335	0.290534	0.0264851	0.000531702	0.000120016	0.000434003	2.92257e-05	8.83077e-05	0.667043	0.0132116	0.00195315	0.794787	0.991975	0.18811	0.00722717	0.423443	0.162225	0.00889213	14.7717	0.0420177	2.62758	0.763402	57.6564	3.53069	0.0152307	0.00194306
3	1788.99	11.2028	3.49966	7.65628	2.66699	8.11791	0.0282299	94.0092	6.02017	6.38766	2.23716	0.457673	0.336321	0.778193	0.622559	19.8334	4.30974	0.634694	0.555013	4.59343	4.08948	40.3388	0.610806	54.6955	0.0892634	0.374955	0.123184	0.0409732	0.347849	0.0991467	0.0563072	19.8334	40.3388	0.610806	54.6955	0.887226	0.00966885	6.04614e-05	7.54109e-05	8.91118e-05	3.64348e-05	0.000157658	0.0835643	0.0182421	0.00114124	0.622559	0.740232	0.555013	0.0409732	0.347849	0.0991467	0.00675575	6.53159	0.0416804	0.850307	0.754414	59.8735	4.23209	0.0195231	0.00113663
4	6550.48	13.7531	3.30956	15.1071	2.49211	5.85079	0.00651371	161.739	31.2698	11.9519	2.26821	0.507881	0.233845	0.649387	0.719057	18.4978	3.28739	0.116493	0.33015	3.94305	10.5485	25.5914	0.942982	50.396	0.0727109	0.401266	0.170917	0.0127056	0.286299	0.154577	0.0374433	18.4978	25.5914	0.942982	50.396	0.278234	0.0146033	0.000166758	5.77192e-05	0.000251869	3.77427e-05	8.14795e-05	0.694989	0.0115372	0.00150928	0.719057	0.962308	0.262263	0.010093	0.227429	0.122792	0.00543256	14.8651	0.036032	2.24848	0.625603	41.648	2.36447	0.013117	0.00150327
5	4065.88	7.91178	4.3161	16.0817	3.58734	5.53387	0.00486996	137.62	24.982	9.30763	2.19902	0.302533	0.123485	0.813778	0.472842	20.0381	3.44059	0.114942	0.0881941	2.11989	12.7716	44.8525	0.797232	52.2305	0.126394	0.278758	0.180705	0.0107965	0.370064	0.0846841	0.0484988	20.0381	44.8525	0.797232	52.2305	0.228009	0.00223576	0.000457155	4.05026e-05	0.0005697	2.01586e-05	8.04095e-05	0.755326	0.0122117	0.00190326	0.472842	0.917511	0.0824128	0.0100887	0.345806	0.0791329	0.00794855	14.3627	0.0444981	3.12561	0.712667	46.9155	3.30223	0.0141827	0.00189314
6	7346.44	17.8055	3.66991	13.7338	2.29273	7.44666	0.00422611	164.905	36.4652	4.67208	1.0439	0.299846	0.0510971	0.668624	0.649019	17.9601	3.79937	0.165031	0.126003	5.28502	13.4669	35.5831	0.741101	65.8532	0.0561624	0.436161	0.134288	0.00731253	0.640506	0.31744	0.0358842	17.9601	35.5831	0.741101	65.8532	0.234005	0.0114805	0.000266048	2.70088e-05	0.000820309	1.22366e-05	9.44865e-05	0.743086	0.0101052	0.00176044	0.649019	0.931144	0.0938722	0.00544783	0.477177	0.236493	0.00604605	12.4858	0.0334133	2.73822	0.640757	40.5785	3.05777	0.0119343	0.00175039
7	6676.9	19.2986	4.31126	16.3423	3.56837	6.90184	0.00749885	144.726	28.2692	6.10638	2.09601	0.517729	0.0468125	0.782503	0.755258	17.3423	5.09496	0.194076	0.252692	4.43772	10.9161	27.0693	0.656692	59.833	0.0518172	0.28024	0.144889	0.00599879	0.37333	0.103767	0.0382231	17.3423	27.0693	0.656692	59.833	0.235978	0.026764	0.000373966	0.000106157	0.000437943	3.65589e-05	0.000118486	0.723411	0.0123128	0.00171083	0.755258	0.946981	0.225045	0.00534246	0.332483	0.0924139	0.00553891	14.9692	0.0361966	2.84836	0.672149	53.083	3.16305	0.014131	0.00170224
8	2304.23	15.832	3.92974	15.8197	2.44056	5.55848	0.00864031	132.834	25.1977	5.00207	1.01712	0.544974	0.061139	0.637975	0.513662	19.1446	2.91589	0.276366	0.284566	13.7513	12.443	46.2093	0.314235	60.1038	0.0631632	0.409742	0.179905	0.0077978	0.627237	0.355931	0.0446899	19.1446	46.2093	0.314235	60.1038	0.485081	0.0240741	0.000244835	8.91308e-05	0.00029467	1.85248e-05	8.21661e-05	0.478609	0.0101944	0.0014565	0.513662	0.831842	0.268623	0.00736093	0.592096	0.33599	0.00811789	10.5436	0.037175	1.56495	0.759126	51.1943	3.33748	0.0116962	0.00144643
9	2662.06	10.4155	4.05096	10.331	2.5179	5.82722	0.00356327	159.108	37.4112	9.13827	1.28862	0.354974	0.104553	0.653521	0.550906	16.7245	4.64449	0.173948	0.142834	6.65726	10.8762	37.2245	0.685246	48.4402	0.0960108	0.397156	0.171608	0.00747708	0.507148	0.268876	0.0672906	16.7245	37.2245	0.685246	48.4402	0.223651	0.00280769	0.000232439	2.8063e-05	0.000474979	1.31963e-05	5.86109e-05	0.759919	0.0118318	0.00142596	0.550906	0.90149	0.10977	0.00574627	0.389752	0.206636	0.00630286	8.87067	0.0606618	2.73314	0.61127	32.0789	2.08686	0.0132951	0.00142064
