Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
445	33.5512	8.78892	3.77781	18.1051	4.17678	19.5799	0.0116429	60.7312	8.33573	9.28709	2.41904	0.347769	0.662534	0.601783	0.763802	17.6828	3.53603	0.534798	0.258552	9.16784	9.91186	36.7022	0.58019	47.1122	15.7303	33.1027	33.5512
446	234.825	7.65838	2.73737	13.4873	3.02452	13.336	0.0169623	77.5457	37.0024	2.39108	2.64849	0.272842	0.595825	0.762678	0.49736	15.581	4.81125	0.39379	0.280739	4.79499	6.07105	42.9449	0.662488	44.1979	3.54688	4.4959	234.825
447	6399.21	9.30448	3.35141	8.56327	6.0108	19.5737	0.00746813	106.9	26.7738	7.43614	2.03837	0.276171	0.352171	0.721341	0.33993	19.665	4.58417	0.148659	0.616238	3.37604	13.068	30.6979	0.407775	54.921	1.69913	0.278673	6399.21
448	26.9933	19.1481	3.14414	9.02518	4.59711	13.4249	0.0433984	84.9758	34.5631	7.72707	1.12295	0.4326	0.137699	0.812968	0.0468796	16.0285	4.17995	0.450314	0.40385	1.5912	7.37312	32.8488	0.550645	53.6788	3.74245	0.324096	26.9933
449	167.75	12.1185	3.85229	10.8451	4.77421	14.0396	0.0165723	90.2206	13.9354	11.8285	2.7186	0.342027	0.748886	0.733968	0.150036	17.2707	3.95344	0.497014	0.167962	12.4866	11.5508	35.1912	0.546768	59.3684	14.3152	2.56161	167.75
450	223.259	10.1904	3.2486	10.4942	5.39115	6.472	0.0189581	127.386	31.8792	4.10185	1.25758	0.149983	0.169061	0.678831	0.237267	15.9912	3.59288	0.086818	0.155661	5.8251	9.87808	44.5375	0.662743	57.8687	0.51559	16.5893	223.259
451	717.36	17.2369	3.01777	9.62386	6.39559	12.3096	0.0040009	159.267	14.1324	8.81717	2.40393	0.420041	0.384424	0.683526	0.69346	16.9662	3.85886	0.153449	0.249735	6.69847	4.72597	49.6519	0.608546	58.1419	19.3976	14.2958	717.36
452	6749.47	15.7376	3.57962	9.46867	3.69047	7.03895	0.00884764	173.571	6.88968	6.05717	2.08215	0.098102	0.294353	0.702281	0.498489	18.3078	2.8495	0.573305	0.402526	5.9473	3.38924	21.0211	0.734397	53.1502	27.7934	6.35266	6749.47
453	34.3995	12.0498	3.41712	8.54018	3.76243	19.3514	0.00845678	140.074	31.8838	2.90224	1.27542	0.357757	0.474704	0.701495	0.155653	15.8789	4.49251	0.379449	0.0954029	4.4729	9.70217	37.7084	0.685396	58.208	1.0937	0.854436	34.3995
454	1618.24	12.9461	2.07063	12.2675	3.70544	13.3796	0.00393573	128.016	16.8536	9.39648	2.72401	0.362224	0.31877	0.671563	0.384498	18.6583	3.18806	0.199083	0.232812	3.35971	1.80747	40.3819	0.449334	53.3535	0.723665	16.1666	1618.24
455	1445.35	15.2867	2.45572	7.82639	3.61683	5.21312	0.00728093	60.3231	24.9152	4.19168	2.74142	0.484023	0.137074	0.714546	0.215478	16.865	4.29051	0.370619	0.236897	5.72853	2.74245	24.4562	0.274587	57.0742	3.12218	18.7724	1445.35
456	332.484	19.2745	2.25627	11.2338	3.39656	22.5007	0.010657	143.97	20.4485	9.84614	2.1055	0.251293	0.40046	0.681925	0.410864	19.2436	5.5578	0.375508	0.366068	3.20793	10.9705	28.5662	0.700307	48.2698	0.714289	0.499596	332.484
457	23.129	15.6105	3.14494	12.179	3.72876	5.3693	0.00269458	113.808	33.8341	8.88611	1.93131	0.256953	0.482283	0.88985	0.544132	17.8342	3.91913	0.327878	0.414593	3.51483	7.02547	39.0433	0.309697	68.3361	0.773547	15.0816	23.129
458	2496.87	9.19953	3.219	12.1832	2.97232	10.8583	0.0062943	152.193	30.4674	5.15888	1.72512	0.290551	0.794519	0.784736	0.0581174	17.8153	3.78295	0.319795	0.759513	8.49054	9.58698	47.6522	0.57441	67.0062	6.04795	3.80457	2496.87
459	54.8742	15.0023	2.20534	14.2323	3.82241	18.3174	0.00389125	157.519	33.4546	5.68367	2.31852	0.444905	0.153476	0.826249	0.713764	16.697	3.97112	0.74081	0.521147	5.72734	2.57151	40.2037	0.476079	60.2061	15.0403	0.234305	54.8742
460	4.41821	10.1892	2.27942	18.2037	4.01791	12.5566	0.00738089	153.78	13.089	3.6079	1.46583	0.35913	0.236762	0.883307	0.38414	17.1712	3.49975	0.334087	0.260414	3.95163	5.03708	31.8815	0.387665	58.0985	2.8841	0.918722	4.41821
461	4019.81	9.89484	1.92913	18.0189	2.11402	10.7136	0.00500445	110.728	27.4087	10.476	1.43769	0.567612	0.755798	0.843002	0.29975	16.9911	3.68763	0.505102	0.34836	4.91973	5.95557	38.1199	0.480848	62.026	0.194755	15.8924	4019.81
462	967.664	15.7621	1.61063	11.4213	4.31089	14.924	0.00857592	146.196	28.358	5.34174	1.46689	0.264057	0.103827	0.64419	0.093699	18.5838	4.99798	0.129914	0.136766	3.06625	6.40351	42.8589	0.44171	58.4862	1.23687	1.50282	967.664
463	5244.39	19.3967	3.75439	10.7716	4.12053	7.7056	0.0198483	72.7817	36.778	6.54821	2.20158	0.469274	0.562133	0.660652	0.492585	17.7754	2.25864	0.28808	0.219133	2.07313	1.5194	44.0542	0.542038	57.7791	16.9516	7.42592	5244.39
464	371.715	11.3721	2.56531	12.5733	5.02711	9.93657	0.00544338	170.186	11.0273	7.66914	2.42008	0.533559	0.821699	0.804474	0.396598	16.7436	4.44698	0.454101	0.206376	7.0141	9.97513	50.1822	0.534255	49.8348	15.2233	0.146733	371.715
465	2480.38	17.2144	3.02084	11.1074	4.34786	8.0399	0.0109186	94.8343	23.9547	10.9203	1.59403	0.183449	0.148538	0.65044	0.55625	17.541	5.21475	0.310119	0.219279	4.45785	10.5363	31.1793	0.539158	54.8129	6.40557	9.63855	2480.38
466	5970.28	20.0379	2.38578	14.1885	4.63024	14.9897	0.00627382	102.214	24.4271	3.93995	2.8017	0.318262	0.706902	0.657848	0.55471	15.8494	2.88119	0.48601	0.27577	7.14799	9.34047	34.2824	0.971036	64.1785	3.38097	0.443959	5970.28
467	472.379	19.5331	1.59915	9.16878	2.62111	7.73611	0.00825514	121.473	26.5658	3.98428	1.15939	0.441417	0.428842	0.805042	0.51799	16.6883	4.60509	0.249513	0.926231	1.69162	3.99901	35.8884	0.831036	59.8268	0.711434	0.121564	472.379
468	6450.41	12.161	3.66052	11.8538	3.40757	11.7644	0.0146601	73.7102	24.8697	5.77277	2.42174	0.347477	0.823798	0.619957	0.162236	18.1855	5.10942	0.256564	0.303594	4.51617	5.97495	44.2397	0.49028	52.8487	0.297372	0.176267	6450.41
469	313.251	14.0393	3.59018	10.3427	3.13274	18.1963	0.00448374	128.406	26.4773	6.82217	1.43233	0.55341	0.392141	0.655369	0.262084	17.6881	3.53076	0.290176	0.0877571	5.75369	12.067	40.3889	0.629742	47.9551	0.113123	20.0052	313.251
470	184.972	10.0735	3.48213	11.4737	4.10405	27.1922	0.0129951	121.834	11.4387	6.70152	1.64479	0.189483	0.489853	0.761185	0.399933	16.8949	4.43143	0.15867	0.178063	1.95314	11.0447	43.929	0.0802404	51.3559	2.30289	0.158195	184.972
471	2704.27	13.6185	2.55436	9.49429	2.81758	5.80195	0.00341166	83.2307	15.0158	4.20841	1.31452	0.507353	0.68381	0.766225	0.494303	16.7733	3.18434	0.415345	0.198821	9.66904	3.38977	48.1989	0.422468	58.0488	30.3011	0.113883	2704.27
472	1071.99	19.1871	2.19001	13.0066	3.47943	7.1668	0.00924257	121.206	18.8806	7.02954	1.51257	0.238435	0.354695	0.698485	0.498174	19.172	4.10634	0.255423	0.194822	12.7278	3.33719	37.1889	0.819658	56.6744	7.59392	0.234971	1071.99
473	987.917	11.1083	2.6229	14.2179	4.22615	10.5427	0.0710723	163.355	17.221	6.585	2.56258	0.15967	0.41126	0.654429	0.582614	18.4915	4.14743	0.279595	0.085846	2.46988	3.66822	36.3402	0.540722	65.5804	20.261	35.0618	987.917
474	126.664	10.8564	2.34865	14.0565	2.96726	8.32369	0.00757681	141.288	5.09265	3.29521	2.18169	0.167218	0.442207	0.601476	0.465363	18.1082	2.58244	0.227231	0.359717	10.7561	13.8153	25.0809	0.554839	52.0565	0.232436	39.8404	126.664
475	2821.2	11.3352	3.18233	17.3477	3.72248	9.08097	0.0154464	169.622	28.1332	10.4464	1.07558	0.106712	0.706883	0.621803	0.377431	18.2907	5.34781	0.45357	0.226391	11.2941	5.30292	44.5974	0.612913	51.1964	3.82856	0.102813	2821.2
476	1127.13	17.2931	3.5999	14.6265	3.96239	11.2892	0.0654939	167.337	17.1469	9.23907	1.95233	0.505258	0.799933	0.768396	0.645186	17.0787	3.58074	0.138638	0.358666	10.4675	12.4416	34.787	0.471001	50.8312	0.536062	0.162984	1127.13
477	173.462	14.8759	1.74248	11.0798	2.96835	11.5149	0.0179585	169.857	15.7654	3.1446	1.75969	0.378548	0.861443	0.729501	0.686625	16.2557	4.12777	0.558232	0.113321	4.55231	6.91557	38.3957	0.668988	54.7339	1.02024	0.740742	173.462
478	120.246	15.9676	1.95117	13.9767	3.03467	13.727	0.00648353	68.7981	10.4613	9.96087	1.69915	0.066961	0.358162	0.749989	0.123732	16.7811	4.63659	0.220008	0.408173	12.129	7.0318	43.3544	0.361305	57.6117	30.7113	8.64301	120.246
479	533.337	8.57183	2.08301	12.5993	4.81581	10.5561	0.00778418	72.175	7.55941	9.0839	1.85907	0.183607	0.329679	0.732739	0.200566	18.4385	2.43692	0.242594	0.194614	2.23931	7.79551	22.9128	0.710694	65.5006	6.30908	0.300301	533.337
480	2115.03	9.2701	4.15265	8.68084	3.7275	9.71388	0.0290372	85.0981	25.504	8.27653	1.69248	0.530967	0.67252	0.731565	0.431312	16.0417	3.77988	0.293472	0.14958	4.51801	5.54258	35.5073	0.47109	46.3478	5.14697	0.19079	2115.03
481	6591.77	19.5578	2.34742	14.9486	3.45463	7.16231	0.00560404	163.793	17.1223	9.34007	2.15457	0.548185	0.672791	0.75627	0.255685	18.3643	4.42719	0.323565	0.315297	7.20527	7.98922	51.5291	0.608637	58.0466	0.143018	6.15511	6591.77
482	1460.83	19.4401	4.09881	14.6671	2.82098	11.7414	0.0332862	134.613	40.5186	2.24318	2.29268	0.357467	0.775119	0.839546	0.684563	17.8883	4.09366	0.217993	0.277753	3.73669	11.4759	31.7514	0.546161	62.2213	0.325798	0.315231	1460.83
483	13.2387	15.0771	2.03928	17.2229	4.4901	10.462	0.0110543	173.526	34.1718	5.34809	1.07605	0.480075	0.650074	0.936882	0.441405	19.4181	4.51406	0.327564	0.0684896	6.86146	5.59313	25.171	0.617014	59.5808	0.21683	0.119492	13.2387
484	3252.21	9.80855	2.93145	11.3182	2.87507	6.07877	0.0124726	148.434	32.3776	6.12451	2.89244	0.469851	0.097889	0.727274	0.473627	18.695	4.40249	0.0494943	0.906804	1.64723	5.11219	43.504	0.726151	63.9739	36.7811	5.20149	3252.21
485	63.3548	15.4449	3.94679	18.6743	4.03906	16.3001	0.00589357	61.9668	15.345	5.27227	2.11665	0.22741	0.524581	0.725454	0.448303	18.3395	4.37733	0.525067	0.354217	2.63712	11.6069	43.0688	0.370118	59.6599	7.81143	0.866353	63.3548
486	1042.73	14.7577	2.23873	8.1025	2.74644	8.78772	0.0174176	144.726	36.5844	7.88788	1.16689	0.401219	0.822158	0.705146	0.543839	17.9002	3.93884	0.350041	0.253911	7.54169	3.13253	32.3662	0.454346	57.4449	0.163034	0.206613	1042.73
487	9834.66	14.3042	3.19405	12.6443	3.29512	11.1745	0.00778116	128.322	28.5703	9.03276	1.82163	0.0354265	0.401196	0.743297	0.234159	16.4393	2.6357	0.249466	0.224129	1.09181	2.06034	48.8542	0.472332	58.173	13.6385	6.95961	9834.66
488	125.049	18.2208	2.83619	18.091	3.53538	12.6722	0.00495663	102.506	32.278	6.67848	1.24331	0.254226	0.229351	0.626083	0.344587	16.2885	3.70633	0.370665	0.107578	3.01611	6.3877	41.2506	0.583479	44.8431	0.123512	0.899468	125.049
489	1117.99	11.9622	3.62673	8.41844	5.07988	19.3238	0.00603142	151.4	7.12596	4.79877	1.78992	0.370147	0.331346	0.608935	0.386324	17.4228	4.7995	0.147255	0.118795	11.0752	4.95601	40.4264	0.324414	61.6744	0.515401	14.1353	1117.99
490	161.918	7.56693	3.37321	12.7886	5.03113	7.14397	0.014222	78.1946	31.5325	11.856	2.20365	0.460005	0.340664	0.617471	0.212418	16.8343	1.81552	0.42814	0.171728	10.8664	6.68108	45.5341	0.441983	55.2321	0.583853	4.65486	161.918
491	3888.01	13.5118	2.40277	12.5172	4.80107	10.3199	0.0178615	103.959	35.859	9.76573	1.57727	0.183356	0.895821	0.761187	0.18774	18.6902	4.15625	0.181964	0.372893	7.33675	5.22978	36.8517	0.749555	57.9513	4.31777	0.708505	3888.01
492	539.077	17.4245	3.18662	13.3672	5.03298	16.892	0.0114671	159.033	26.8515	6.22469	1.37691	0.552997	0.944774	0.765678	0.729151	15.2469	3.40439	0.698027	0.178916	3.61791	3.29208	50.1659	0.574244	49.0175	29.752	7.55756	539.077
493	98.6059	11.5231	3.36106	15.3144	4.0057	5.56358	0.00688818	97.715	9.21726	10.1921	1.9434	0.442583	0.842748	0.775859	0.132899	17.7662	4.12612	0.223611	0.132616	8.21741	6.63064	21.8679	0.63204	63.6579	0.233321	5.0982	98.6059
494	552.302	10.877	1.73502	13.4907	4.27931	6.82838	0.00793478	168.902	4.50735	4.49677	1.92439	0.299494	0.690962	0.791989	0.381062	17.6546	3.34476	0.598831	0.112271	3.66846	5.47363	37.5597	0.527896	54.8832	0.372389	0.223275	552.302
495	925.699	8.73454	3.84674	16.9829	4.89874	9.45195	0.0258585	119.645	1.91874	10.6289	1.90588	0.226686	0.690052	0.795164	0.679522	17.6922	5.51249	0.208818	0.536515	5.58812	5.28698	27.5307	0.543264	71.2132	0.16941	8.50647	925.699
496	4.3141	13.195	3.54363	12.6329	6.08563	8.59561	0.0198175	140.299	23.8122	5.41307	1.53896	0.297813	0.775408	0.717123	0.251429	19.5471	3.43156	0.611151	0.10949	6.82907	5.25339	23.2821	0.56835	59.5908	1.64467	10.9326	4.3141
497	57.8318	7.01623	2.28247	9.02388	5.35302	8.88616	0.00425236	108.67	31.8743	11.4164	1.54271	0.132025	0.569142	0.699209	0.24675	20.6093	2.54322	0.379323	0.382713	12.9943	8.3961	32.6203	0.388192	60.4925	13.0342	3.04027	57.8318
498	1443.87	11.3585	2.845	9.81625	5.03833	12.5982	0.0316182	115.947	18.7248	6.47756	2.73578	0.0492353	0.601977	0.705766	0.717201	13.53	2.86338	0.31418	0.175702	13.5284	4.24692	49.8018	0.30872	46.7769	1.51288	1.96372	1443.87
499	210.94	11.6864	3.03384	7.75408	2.4373	23.751	0.0132743	149.542	1.53776	5.60015	1.01261	0.142526	0.367727	0.78859	0.143265	17.6835	5.84396	0.294818	0.158501	5.83539	4.45835	28.1939	0.482218	62.4844	7.29253	2.57646	210.94
500	111.904	12.1491	2.73691	19.9048	4.87323	19.7182	0.00803357	82.5351	21.7476	6.6354	1.06285	0.510087	0.363659	0.706455	0.363895	17.2565	6.12298	0.538461	0.147337	5.53832	1.96239	41.4886	0.369786	56.8541	6.7344	0.30919	111.904
501	205.26	11.163	2.53793	13.8349	3.55985	11.3911	0.0111405	65.6195	3.29132	7.38186	1.89597	0.105981	0.828529	0.861838	0.578306	15.5235	4.09993	0.178117	0.147171	7.55098	3.24932	33.3098	0.531381	49.9231	0.387006	0.228527	205.26
502	2185.21	11.041	3.25163	16.7668	4.71212	8.08075	0.0249244	123.893	14.4218	6.27633	2.24794	0.268247	0.461743	0.754204	0.0110262	16.7138	5.15666	0.573705	0.249158	6.09627	7.94398	50.164	0.348754	56.0214	23.0276	0.117904	2185.21
503	6162.35	7.07972	2.94871	9.83844	4.35969	8.1609	0.019742	101.133	2.76021	9.86759	1.4893	0.0803223	0.630317	0.686087	0.261846	17.7685	4.74486	0.23522	0.195961	12.5957	5.0701	44.5935	0.565219	61.9591	0.335488	1.12852	6162.35
504	146.179	9.56999	2.44796	15.1364	3.88683	16.4691	0.00940232	89.9291	10.3279	11.0322	2.25907	0.214512	0.789094	0.671576	0.435396	15.0164	3.82421	0.335456	0.141408	4.7069	8.25476	33.3428	0.49034	53.9685	0.125988	0.124918	146.179
505	852.827	7.82734	3.29796	11.1015	4.76398	10.4314	0.00976645	123.533	26.3133	6.16917	1.70339	0.446355	0.704405	0.731303	0.190479	16.3819	4.16916	0.171162	0.927075	11.1508	3.79453	38.1765	0.689595	58.4332	23.9023	3.88853	852.827
506	52.3301	16.7289	3.25906	16.2083	2.49833	5.325	0.0117226	81.3709	13.943	6.80412	2.60343	0.514488	0.577185	0.898082	0.515044	16.7609	3.79467	0.144103	0.269045	2.53101	4.9774	44.5434	0.26315	65.7552	7.05909	0.532311	52.3301
507	399.712	10.6928	3.60742	10.3004	3.92315	11.7629	0.00861969	179.262	2.48919	10.5354	1.44359	0.265394	0.69357	0.651634	0.150937	17.3232	3.59671	0.259031	0.177446	3.70079	4.86896	36.5498	0.560138	54.9362	0.212263	0.687108	399.712
508	2194.13	16.7961	2.86614	11.3231	5.0972	11.9986	0.0173879	119.136	8.70665	3.80173	1.56063	0.244277	0.422998	0.740049	0.615766	17.5695	4.9596	0.461633	0.296511	4.84498	5.17733	54.1667	0.679205	64.7777	36.419	23.5068	2194.13
509	4061.88	16.9667	2.74979	16.8465	4.63536	11.5277	0.0235998	156.589	18.3935	5.02392	2.46618	0.167707	0.578268	0.646072	0.780281	16.4065	2.75825	0.167543	0.143582	5.41648	3.35617	31.3168	0.507694	49.6823	0.5105	0.115773	4061.88
510	2209.53	18.0412	3.18015	7.15128	5.86047	7.49293	0.0044312	122.548	24.6234	10.8763	2.48087	0.476585	0.297077	0.6284	0.311044	16.4289	4.59172	0.317656	0.208067	9.48763	5.91685	41.1746	0.785649	52.729	12.7312	3.40771	2209.53
511	169.177	11.7702	4.22813	17.1603	5.33298	13.0673	0.00652748	116.889	20.1784	8.39672	2.14002	0.477534	0.299812	0.603675	0.760504	16.1318	3.36937	0.255265	0.324642	10.4059	3.8878	49.4018	0.486231	50.1922	10.1623	0.946615	169.177
512	4301.03	13.8465	2.43145	15.5942	4.15423	7.45363	0.0293437	88.14	35.4433	4.54387	2.81711	0.241925	0.635087	0.67454	0.0850834	20.0888	2.69154	0.264689	0.382906	6.21932	8.69579	28.8207	0.721809	63.2027	0.123681	0.32966	4301.03
513	4632.34	12.0566	1.841	11.6653	2.63237	7.74221	0.00411075	84.7983	29.3124	9.85914	2.38707	0.206089	0.0644026	0.600347	0.217939	13.9331	3.92113	0.537428	0.246189	2.82266	4.60739	44.9844	0.892318	52.2158	0.133309	1.77663	4632.34
514	247.553	9.6234	3.15564	15.2019	5.88963	8.43585	0.0128368	85.8981	25.3089	11.0164	1.39498	0.30161	0.482898	0.608075	0.70226	16.0435	3.08903	0.489126	0.108402	2.05676	5.51918	52.4109	0.322571	51.5867	0.17095	0.224551	247.553
515	612.264	7.33996	1.92802	8.79756	4.05551	7.61219	0.0096937	71.8061	29.9316	4.5766	1.85583	0.383051	0.735354	0.794233	0.881935	18.6061	3.58932	0.402991	0.0724254	1.19968	1.55515	51.3485	0.628804	68.3393	36.4852	39.6518	612.264
516	794.261	11.767	2.56313	16.2333	3.86018	8.21334	0.0310381	110.47	32.2884	6.44505	1.35991	0.161325	0.681513	0.84444	0.434054	17.4821	5.30556	0.596629	0.433397	3.74284	8.29588	43.0351	0.366402	41.0766	3.18235	1.24929	794.261
517	182.567	11.7312	2.42938	14.8146	4.51366	17.5398	0.0171382	129.482	2.98807	6.42146	2.53247	0.0310436	0.645067	0.722846	0.288311	19.0234	2.42753	0.143378	0.183328	5.96131	2.24877	50.6569	0.525777	57.141	21.5055	0.329217	182.567
518	33.7574	7.47018	2.80921	12.3366	3.6062	7.46325	0.0133047	105.861	19.7671	8.87144	1.03942	0.202402	0.570473	0.771689	0.0965511	18.3612	4.9168	0.0604731	0.0602383	7.43327	7.7903	48.3501	0.159907	56.5425	1.48529	18.4233	33.7574
519	2327.34	16.1086	4.01948	7.6226	3.59892	11.6554	0.00908719	105.01	19.684	5.80894	1.11013	0.346346	0.742223	0.682252	0.622451	19.2366	4.57334	0.237669	0.117878	7.90149	10.2379	22.5169	0.691814	58.1837	0.227763	0.118242	2327.34
520	815.674	8.38763	2.5475	17.1463	3.14021	11.5012	0.00849688	130.681	19.1764	6.20339	2.77715	0.15973	0.820558	0.651834	0.681173	16.3782	2.63662	0.227933	0.167123	3.89146	4.86182	44.352	0.454985	50.5275	0.183308	24.4349	815.674
521	56.6994	11.1674	3.15178	12.5952	3.30326	14.9412	0.0131531	108.968	32.0206	7.6764	2.76646	0.0347051	0.497866	0.609044	0.325474	15.4286	2.53678	0.18207	0.20161	1.66941	3.94454	36.7365	0.78665	51.0078	2.0848	37.1738	56.6994
522	604.793	17.5767	2.99738	10.4017	2.89588	6.06844	0.0173526	142.88	31.6126	9.53165	1.78419	0.367552	0.7007	0.645415	0.0366687	15.1238	3.63556	0.243072	0.355556	4.14452	11.2919	35.4336	0.697039	55.8864	3.15059	0.540051	604.793
523	543.477	18.4152	1.5345	8.96326	4.14056	9.02186	0.00661389	119.053	17.786	7.21637	2.13477	0.550825	0.904169	0.756918	0.530754	17.9995	4.8401	0.235564	0.296418	5.61704	7.36921	38.4603	0.419373	56.4853	0.13221	0.45354	543.477
524	909.146	14.8865	1.94451	14.4856	3.83989	12.9647	0.00330036	153.422	22.2697	8.53159	2.64872	0.24886	0.752254	0.665734	0.513872	16.1338	4.21263	0.506606	0.774061	6.4249	8.69279	40.0101	0.329123	48.4563	1.57452	2.29141	909.146
525	704.28	8.42578	2.48368	15.6716	3.21614	9.61591	0.00474868	163.312	20.4229	3.01734	2.41204	0.259709	0.749909	0.618779	0.500203	17.4262	4.52335	0.503185	0.201116	10.1399	12.1941	33.5095	0.737315	41.2858	37.3388	19.2949	704.28
526	1533.13	9.65644	3.43803	15.5393	4.24048	7.46489	0.0110836	130.414	36.7773	5.88667	1.7751	0.126859	0.69199	0.691238	0.672211	17.6884	2.54633	0.240215	0.323626	1.54807	3.14252	34.4716	0.5713	59.9227	0.48234	16.8927	1533.13
527	91.6179	16.595	1.80701	17.1076	5.41695	12.2292	0.00830662	111.597	24.7327	6.78994	2.71219	0.0707393	0.767087	0.683956	0.926346	16.837	3.60415	0.0566257	0.134205	6.4255	5.38807	40.1457	0.304103	53.8111	0.186269	18.0367	91.6179
528	220.44	19.6617	3.85806	10.5419	3.53058	12.3808	0.0305894	108.209	5.22273	9.10782	1.06551	0.0280656	0.586564	0.617206	0.674231	19.3313	3.92847	0.442516	0.102268	4.13462	1.50705	35.9268	0.633973	45.8593	1.92006	0.161675	220.44
529	517.785	17.3781	2.9702	14.9418	3.84182	18.0624	0.00974384	138.846	17.0709	4.40038	1.52705	0.505778	0.722104	0.822484	0.289434	18.1252	3.99292	0.240563	0.0824925	7.14644	6.01353	52.362	0.817498	60.3342	2.25781	4.08744	517.785
530	4935.62	15.1115	3.51109	16.3945	5.90864	9.99511	0.00910717	154.44	23.1275	8.14104	1.66167	0.132198	0.38099	0.752047	0.535232	17.5076	4.16093	0.669665	0.10671	6.58847	3.74001	44.7121	0.341369	60.4619	0.863582	6.28958	4935.62
531	1052.18	13.4165	2.34148	11.6176	4.54237	11.6391	0.0122836	143.681	40.0956	9.54876	1.01732	0.364547	0.373304	0.62245	0.283183	16.5555	3.90453	0.15273	0.171056	2.29409	4.05552	48.6877	0.615901	54.7759	0.471218	1.20443	1052.18
532	18.0165	18.4933	3.22462	15.5059	2.71485	14.2546	0.0492423	69.6283	34.4378	4.03026	1.598	0.540523	0.968178	0.764484	0.901057	19.3268	2.43279	0.240742	0.112899	3.29054	6.28586	33.3303	0.72134	56.3045	0.12374	2.33457	18.0165
533	6686.83	10.8731	3.54461	12.0523	3.85588	12.8484	0.0168281	112.301	7.80753	8.13421	1.8785	0.199944	0.649404	0.635138	0.420707	17.8728	4.03243	0.00724475	0.0500564	12.7777	3.43824	44.7608	0.661212	54.3243	9.35215	0.773552	6686.83
534	358.76	15.3667	3.47887	18.713	2.98263	7.47043	0.00980961	106.823	21.5134	3.16247	1.82817	0.381444	0.252176	0.768949	0.20018	17.567	2.9855	0.229161	0.137643	2.74577	4.44244	37.9712	0.615597	59.6897	0.412085	0.50892	358.76
535	101.977	10.0667	2.46489	19.1861	4.10019	8.85974	0.00628967	98.7605	4.02852	4.8952	1.60433	0.205775	0.743186	0.631607	0.469264	15.6143	5.30611	0.272102	0.283846	1.51823	4.02324	38.4484	0.643252	57.88	0.872183	1.90055	101.977
536	157.181	11.7509	2.8362	16.1633	4.68759	8.47315	0.0122716	73.6137	34.3966	6.49201	1.5841	0.127688	0.287774	0.761321	0.390961	16.4624	5.17533	0.479591	0.238375	10.1351	6.67705	51.5643	0.521564	60.8881	0.281222	1.53394	157.181
537	17.1428	9.40325	3.62455	14.2971	3.94848	11.6268	0.0301838	133.514	41.6645	6.57707	1.05539	0.110439	0.258739	0.672172	0.45949	19.5114	2.52302	0.176524	0.146014	4.13318	3.75346	25.373	0.511707	53.9418	10.5131	3.62966	17.1428
538	123.637	13.584	2.60188	19.4486	5.15786	7.76785	0.00862148	156.314	21.095	9.37439	1.14798	0.0293434	0.666516	0.611855	0.3228	17.4519	4.51283	0.104114	0.35458	6.46379	10.3529	42.7581	0.629382	60.6962	12.3065	1.2601	123.637
539	3246.12	16.8039	3.58206	19.0313	4.58777	9.2307	0.025651	82.7015	29.5889	8.13582	2.84382	0.223633	0.694757	0.698596	0.11921	15.06	5.92251	0.103553	0.52458	12.1287	7.77992	30.8596	0.938111	56.2874	6.44504	38.0642	3246.12
540	600.51	17.7695	1.51224	16.6848	4.53765	6.37364	0.00868814	129.839	32.6284	5.65457	2.91542	0.221093	0.504511	0.691172	0.326315	19.3551	4.16829	0.347669	0.205371	8.26708	6.21513	37.2789	0.483987	48.0917	0.22984	1.93003	600.51
541	5424.5	17.2734	3.01411	12.7028	5.44409	11.1875	0.00651092	95.1453	37.5087	7.49084	2.61663	0.489272	0.424905	0.726458	0.290729	16.7435	5.02098	0.232091	0.335489	12.7125	9.59652	38.0293	0.468404	58.5971	26.5913	5.36286	5424.5
542	152.479	10.0643	2.68991	12.6261	4.04723	9.25332	0.00416909	149.487	4.35353	9.55449	2.49066	0.391016	0.395191	0.841017	0.335311	15.2422	3.24121	0.340576	0.25003	2.39257	3.23749	43.0632	0.606847	53.4859	2.41673	1.30652	152.479
543	441.593	8.01861	3.76012	15.1545	4.25677	7.91783	0.00937329	158.067	30.947	9.06988	1.33857	0.294347	0.479034	0.682362	0.297629	16.8685	4.24619	0.659597	0.150532	10.6673	13.3054	36.7649	0.488769	61.0651	18.052	0.241609	441.593
544	808.541	13.1109	2.76381	8.74986	3.74184	18.5408	0.0154913	136.914	8.64022	11.4848	1.25197	0.0950407	0.650578	0.61663	0.119284	17.1262	3.05897	0.336006	0.181021	3.60113	8.11182	54.4878	0.583219	57.5261	23.0137	0.761737	808.541
545	847.195	14.7789	3.99328	16.2141	4.02194	13.5421	0.00798507	84.6431	33.7379	5.61822	2.41487	0.486132	0.31245	0.600153	0.477419	16.2644	3.88813	0.509195	0.0691393	8.69727	3.89561	43.362	0.655203	65.927	0.205229	11.3303	847.195
