"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",155.682,7.00107,2.08982,7.00075,2.00225,5.00108,0.00218594,60.9263,4.65543,2.00671,1.00027,0.0200304,0.00853585,0.600119,0.103939,13.5339,1.0236,0.00650319,0.0500408,1.01759,1.15248,21.0356,0.297809,14.1075,0.502812,0.725062,-59.50283,-1271.238,-1319.834
"1st Qu.",1322.9175,9.4572825,3.167625,10.327925,3.270665,7.34716,0.006679145,135.196,28.3139,5.7824325,1.601685,0.1495115,0.30543875,0.66944025,0.2947295,20.1166,4.193915,0.15886275,0.13972675,3.6174975,10.0697,33.5773,0.687291,37.92955,0.7566755,1.2583,-49.431115,-1258.86425,-1307.31575
"Median",2276.83,12.1543,3.517645,12.86415,3.875675,9.049605,0.008474355,150.2535,32.579,7.43482,2.035735,0.257986,0.451661,0.720822,0.341314,21.4732,5.801225,0.25509,0.207067,5.18719,11.71595,37.8826,0.80262,43.7829,0.828331,1.41178,-47.822015,-1257.03,-1305.0965
"Mean",2764.20270333958,12.7012756101748,3.50705840980025,13.010594605181,3.92197548689139,9.44919844881398,0.00893670089575531,147.54611011236,32.0594054338327,7.44324855649189,2.02930287453184,0.267914339029338,0.468540511665106,0.728405189450687,0.343907453651685,21.458153511236,5.82765224406991,0.274015541955368,0.231855928511236,5.61160962702871,11.2737775546192,37.7500904494382,0.81125204463171,43.7389265917603,0.834682827871411,1.42672492712235,-48.0315741666667,-1257.39489700375,-1305.42647003745
"3rd Qu.",3713.65,15.632975,3.8527275,15.562225,4.5396525,11.110575,0.01071785,163.30525,36.68835,9.164275,2.46093,0.38189675,0.622728,0.780765,0.390702,22.8102,7.450935,0.3682995,0.2970475,7.181045,12.9462,41.87735,0.92304525,49.41695,0.90600875,1.5710425,-46.36097,-1255.578,-1303.2285
"Max.",9991.36,20.9992,4.49937,19.9976,6.9979,25.3546,0.0265324,179.977,41.9966,11.9991,2.99903,0.569994,0.997412,0.949823,0.643427,29.8653,10.9991,0.923064,0.908832,13.982,13.9996,59.736,1.55968,76.4143,1.38386,2.56573,-40.48363,-1251.992,-1298.023
"rhat.vec",1.00482738688179,0.999914368351805,1.00210239511588,1.00006782361509,1.00022463610113,1.00403086313175,0.999897734600644,1.00288786531784,1.00023597260733,1.0004343876692,1.00048400430641,1.00002473875937,1.00108132259307,1.00041520742096,1.01053221120545,1.00116630984793,1.00007856698099,1.01519027195476,1.00096401376639,1.00040087828731,1.0025906131003,1.00130431853622,1.00081576396873,1.00048378347268,0.999856634453548,1.00018049043691,1.00090363146308,1.00150973961321,1.00056581298968
