"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
111900 3564.04 15.6298 3.64481 11.9093 4.4018 9.94964 0.00958208 110.131 11.7322 9.6712 2.85302 0.329425 0.827714 0.20796 19.9244 5.89247 0.12323 0.0862682 1.05444 10.4087 38.091 0.827254 41.4676 4.00156 8.23429 -51.1691 -1412.997 -1464.166
66300 3540.55 7.35308 4.19263 14.6897 3.31481 12.1677 0.00808387 110.925 13.8064 10.1262 1.74567 0.202287 0.656313 0.151227 20.5589 3.26114 0.0556101 0.209379 3.1378 11.1708 37.9298 0.683362 45.1604 4.03051 8.11073 -52.66419 -1407.992 -1460.656
200000 3552.61 12.0976 3.80471 18.7278 4.08115 6.65949 0.00873678 124.248 12.362 10.1684 1.65628 0.452937 0.695676 0.203607 18.4405 7.64939 0.177019 0.281958 1.96727 11.9711 40.0214 0.900743 43.3265 4.02069 8.11166 -50.72151 -1411.365 -1462.087
161800 2568.65 14.6043 3.92454 12.4357 2.92352 5.92839 0.00684058 133.088 11.9626 8.37405 1.82156 0.357771 0.616238 0.183066 22.1577 4.98282 0.199514 0.225264 2.91831 13.9925 38.5823 0.868708 41.0288 4.00878 8.08044 -50.48068 -1403.565 -1454.046
170600 1553.25 19.8538 3.64097 14.1611 3.39498 8.2458 0.0095427 112.425 13.11 8.53671 1.97974 0.441737 0.656334 0.245739 19.6947 5.61838 0.109723 0.191797 1.80879 11.9474 40.3123 0.777383 40.6313 4.01124 8.14523 -48.59846 -1408.958 -1457.557
168200 1263.7 10.7311 4.40086 8.7238 4.12917 8.75578 0.0104905 116.359 12.1436 11.4361 2.0661 0.75382 0.713706 0.180219 21.1961 4.7566 0.217288 0.109344 1.45847 12.4384 31.5371 0.771833 42.0795 4.04677 8.00928 -50.34207 -1413.199 -1463.541
67100 1015.41 7.08622 4.04392 10.6811 2.74794 6.15259 0.00629805 134.236 12.5211 10.5814 1.05656 0.442023 0.67416 0.229567 22.458 9.54061 0.241934 0.130355 2.27599 13.4897 40.7552 0.684087 44.8997 4.02519 8.38666 -51.53043 -1411.266 -1462.796
106100 2861.9 7.93856 3.71699 17.9643 3.85633 9.92693 0.00998424 108.09 11.8292 8.79754 2.54601 0.209215 0.858306 0.231571 18.9794 6.29401 0.146215 0.208605 2.50075 10.6329 41.7352 0.870232 38.3035 4.11933 8.01432 -50.3049 -1413.798 -1464.103
168900 2952.93 10.9249 3.45506 17.4173 4.43335 8.32219 0.0103887 114.528 13.0947 10.4697 1.44089 0.443097 0.775765 0.243433 18.1127 7.29739 0.0839569 0.230493 1.91515 12.2587 45.1633 0.857729 34.5217 4.01019 8.27092 -51.78176 -1409.097 -1460.879
47000 4087.62 13.0341 3.78363 15.8949 5.41937 8.87807 0.00778923 111.485 11.8458 10.5622 2.22676 0.343027 0.691974 0.192521 20.8837 6.77082 0.167372 0.185557 2.62833 10.5556 39.6223 0.906445 34.7495 4.00711 8.01188 -49.8966 -1411.115 -1461.012
