Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	1573.81	11.2881	2.95637	10.6428	5.5606	9.07581	0.0219803	105.912	11.9374	10.9776	1.00733	0.20654	0.678789	0.507637	18.4542	3.4264	0.677182	0.344785	3.26255	11.9983	31.7462	0.272431	48.7722	0.0885889	0.179837	0.110183	0.0127712	0.67385	0.318874	0.0306068	18.4542	31.7462	0.272431	48.7722	0.953142	0.0165792	0.000266945	0.000138695	0.000496621	2.58862e-05	0.000248317	0.0265444	0.00329891	0.000416372	0.507637	0.631838	0.343431	0.0127211	0.671204	0.317622	0.00867754	6.83025	0.0193385	0.705625	0.672561	23.6248	1e-15	0.00262505	0
1	987.879	11.2883	2.44138	12.8764	4.22472	14.4408	0.0351789	97.0257	10.4488	10.239	1.31893	0.599587	0.624551	0.655191	19.4372	4.16026	0.39253	0.203445	5.56742	13.8421	46.26	0.757371	48.6708	0.0885873	0.236702	0.0692482	0.0365732	0.473529	0.284662	0.0131295	19.4372	46.26	0.757371	48.6708	0.96969	0.0161699	0.000258251	6.58517e-05	0.000608573	2.06159e-05	0.000474478	0.00986889	0.00319902	0.000370866	0.655191	0.847069	0.203289	0.0365452	0.473166	0.284444	0.0066378	11.6356	0.0111216	0.974536	0.944997	44.6295	4.92748	0.00391837	0.000324196
2	945.5	8.97192	2.03689	12.5806	4.38842	11.6388	0.0364082	108.409	12.4835	7.21477	1.28141	0.589365	0.617864	0.739477	17.86	3.73036	0.340486	0.30739	3.52809	11.8911	37.1864	0.552648	47.0069	0.111459	0.227872	0.0859195	0.0504725	0.482175	0.298215	0.013911	17.86	37.1864	0.552648	47.0069	0.976314	0.0103472	0.000129124	5.64805e-05	0.00027278	1.71978e-05	0.000318111	0.00985011	0.0030195	0.000371105	0.739477	0.902341	0.305516	0.0501648	0.479236	0.296397	0.0076602	11.1144	0.0125525	0.711981	0.695117	31.7606	4.37566	0.00365799	0.000337519
3	2245.93	8.81796	2.50827	11.5739	3.38594	14.6451	0.0281544	105.629	11.3346	8.53094	1.4508	0.292458	0.748984	0.582129	17.2932	3.79632	0.761232	0.0955436	5.74765	11.2453	36.7493	0.310087	43.926	0.113405	0.295339	0.0682822	0.0256767	0.516256	0.173019	0.014798	17.2932	36.7493	0.310087	43.926	0.972695	0.0063591	0.000208748	2.19496e-05	0.000814378	9.68455e-06	0.00043839	0.0178223	0.00286195	0.00042004	0.582129	0.662407	0.0952708	0.0256034	0.514782	0.172525	0.00663074	8.23721	0.00980229	0.778085	0.756839	38.2523	4.69187	0.00359415	0.00038427
4	3072.79	10.5276	2.38357	12.6164	5.08156	23.0988	0.0353351	102.222	9.88481	11.7707	2.89718	0.421234	0.637586	0.601628	17.6546	6.10647	0.582835	0.264733	5.18371	8.6232	37.781	0.507505	43.0453	0.0949884	0.19679	0.0432923	0.0228171	0.220071	0.125092	0.00817905	17.6546	37.781	0.507505	43.0453	0.960165	0.0254223	0.00019071	6.84847e-05	0.000783938	4.11359e-05	0.000787211	0.0116524	0.0028208	0.000328369	0.601628	0.743678	0.264506	0.0227975	0.219882	0.124985	0.00395264	10.1411	0.00608258	0.686465	0.659119	39.016	4.7037	0.0038392	0.000300021
5	789.428	15.5043	2.72806	7.67503	4.03132	24.5043	0.049853	95.4849	11.1693	3.71539	1.47578	0.319788	0.664571	0.754845	18.6346	6.18757	0.366558	0.105664	13.2456	11.8498	37.4803	0.739304	42.491	0.0644982	0.248058	0.0408092	0.0572004	0.450318	0.227289	0.0145055	18.6346	37.4803	0.739304	42.491	0.985826	0.00604724	0.000158638	1.87072e-05	0.000453473	6.96866e-06	0.000819014	0.00414629	0.00281738	0.000286667	0.754845	0.902044	0.105552	0.0571399	0.449842	0.227049	0.00375305	7.18451	0.0130846	0.858443	0.846275	45.1908	4.6295	0.0035534	0.000248264
6	1672.78	15.144	2.9988	9.43928	3.22178	16.3525	0.0283091	110.456	12.7034	6.58245	1.53807	0.298799	0.683647	0.47777	19.9264	4.32002	0.591851	0.0867244	5.06475	13.1217	50.5915	0.408513	31.2663	0.0660328	0.310387	0.0611527	0.031033	0.444484	0.205682	0.0194278	19.9264	50.5915	0.408513	31.2663	0.972219	0.00743145	0.00019042	1.78728e-05	0.000772646	8.80048e-06	0.00052935	0.0166568	0.00300342	0.000400713	0.47777	0.64587	0.0860472	0.0307907	0.441013	0.204076	0.00514332	6.52356	0.0125479	0.813688	0.791082	40.261	4.44156	0.00380837	0.000361341
7	734.861	18.8484	2.56335	19.4936	3.17127	12.0159	0.0323414	99.6123	11.867	9.32329	2.44646	0.593626	0.692696	0.586839	16.8022	4.23255	0.277117	0.278882	9.90807	13.101	42.5358	0.718803	38.3059	0.0530549	0.315331	0.0832231	0.0441049	0.283142	0.125612	0.0109436	16.8022	42.5358	0.718803	38.3059	0.953282	0.0336658	0.00012163	4.68372e-05	0.000330665	3.7201e-05	0.000320797	0.0093075	0.00311087	0.000317319	0.586839	0.862686	0.278258	0.0440061	0.282508	0.125331	0.00656406	17.2288	0.00944087	0.922706	0.879599	36.422	3.37	0.00359664	0.000287388
8	532.587	15.6973	3.0354	13.4191	3.81719	12.8234	0.0323908	101.733	12.1441	6.16907	2.72385	0.291472	0.843293	0.63027	19.6035	4.93549	0.811932	0.261954	4.72233	10.8324	37.9927	0.729208	46.5851	0.0637052	0.261973	0.0779824	0.0398433	0.309596	0.0575314	0.0176396	19.6035	37.9927	0.729208	46.5851	0.958614	0.0266633	0.000206212	7.27427e-05	0.000501619	5.3363e-05	0.00049442	0.00983287	0.00361573	0.000337548	0.63027	0.687431	0.261152	0.0397214	0.308648	0.0573554	0.00577781	12.0756	0.012126	0.91916	0.881119	50.8139	4.36583	0.00435139	0.00030471
9	946.413	13.7555	2.84439	17.178	3.75764	8.8585	0.0176098	108.555	11.4419	9.34015	2.37063	0.428036	0.682508	0.474556	18.8641	4.39133	0.466878	0.0677276	3.45409	11.7758	34.8139	0.271619	47.8527	0.0726982	0.266124	0.112886	0.0312777	0.287902	0.133927	0.018692	18.8641	34.8139	0.271619	47.8527	0.962398	0.00863434	0.000395983	2.85851e-05	0.000800224	1.86316e-05	0.000276723	0.0247537	0.00301337	0.000376738	0.474556	0.706099	0.067464	0.0311559	0.286781	0.133406	0.00863777	10.6036	0.0131984	0.906048	0.871979	42.643	3.76633	0.00357889	0.000346368
10	998.28	17.6207	3.62429	18.9706	4.79078	20.4065	0.0324401	98.7753	9.71518	11.9569	1.30168	0.495361	0.659981	0.603488	17.4044	4.44372	0.757086	0.364608	8.64107	7.96884	42.8012	0.492435	39.9069	0.0567514	0.208734	0.049004	0.0273423	0.507022	0.261216	0.0093621	17.4044	42.8012	0.492435	39.9069	0.915326	0.0705662	0.000183513	0.000105119	0.00063184	2.91341e-05	0.000804082	0.00930986	0.00347749	0.000300634	0.603488	0.682256	0.364414	0.0273277	0.506752	0.261076	0.00364932	15.1527	0.00638735	0.805896	0.737658	47.0323	4.40448	0.00442233	0.000276037
11	2024.39	9.05641	2.47202	13.4495	4.58023	13.6547	0.0284823	108.461	12.4543	8.98741	2.25698	0.42742	0.762073	0.550331	16.5429	4.46957	0.480912	0.227497	7.45969	12.7481	37.0059	0.600095	43.9468	0.110419	0.21833	0.0732349	0.0362424	0.337652	0.105418	0.0134606	16.5429	37.0059	0.600095	43.9468	0.968097	0.013588	0.000224648	6.53069e-05	0.000538868	3.3705e-05	0.000485793	0.0147439	0.00334966	0.000361564	0.550331	0.750348	0.226121	0.0360232	0.335609	0.104781	0.00522792	11.0309	0.0101001	0.789149	0.763973	45.6213	4.14302	0.00404224	0.00032587
12	1389.74	19.8217	3.20373	12.844	4.98259	17.5618	0.0414249	112.329	13.117	7.64303	1.02868	0.576883	0.656229	0.404979	18.403	5.69979	0.293966	0.155381	7.92501	13.7604	51.4118	0.518643	38.8182	0.0504498	0.200699	0.0569418	0.0495311	0.637933	0.334187	0.0142032	18.403	51.4118	0.518643	38.8182	0.975277	0.0114925	0.000154967	2.79248e-05	0.000351056	5.90283e-06	0.000470156	0.0100815	0.00276849	0.000392814	0.404979	0.766652	0.153755	0.0490127	0.631257	0.330689	0.00523096	9.16525	0.0108889	0.797089	0.777382	32.3313	4.27891	0.00348514	0.000354257
13	1101.88	13.4225	2.679	10.353	4.20785	12.8493	0.0286954	103.488	12.4017	10.7414	1.57356	0.426423	0.683101	0.54447	19.7335	6.25756	0.373624	0.291967	7.91426	12.7854	44.1818	0.389918	35.2709	0.0745018	0.237651	0.0778253	0.0271184	0.434112	0.20139	0.0201385	19.7335	44.1818	0.389918	35.2709	0.961588	0.019531	0.000214427	8.76487e-05	0.000579151	3.37725e-05	0.000437072	0.0145291	0.00343022	0.00038021	0.54447	0.796808	0.290807	0.0270107	0.432387	0.20059	0.00633222	7.47579	0.0160465	0.811506	0.780334	44.1708	4.52702	0.00411526	0.000341219
14	807.975	14.2022	2.59132	10.2105	4.80991	15.6632	0.0311094	96.8825	10.3664	8.77542	1.83117	0.452097	0.747391	0.673785	19.6739	3.84736	0.298433	0.28749	1.8931	8.9862	34.0368	0.540913	36.1855	0.0704116	0.207904	0.0638439	0.0385045	0.408149	0.13795	0.0162029	19.6739	34.0368	0.540913	36.1855	0.9636	0.0231484	0.000259383	0.000104454	0.000593645	4.06325e-05	0.000676645	0.00818848	0.00369008	0.000292186	0.673785	0.888843	0.287285	0.0384771	0.407859	0.137851	0.00439786	8.68136	0.0144019	0.870879	0.839179	54.275	4.41023	0.00461517	0.00026423
15	562.748	13.779	3.48228	15.7653	4.0142	14.9809	0.0356796	100.316	10.5985	5.50639	1.90753	0.273181	0.773209	0.529745	18.3948	5.89235	0.675062	0.265573	3.69542	11.5256	31.1834	0.566043	40.542	0.0725742	0.249116	0.0667517	0.0383602	0.405346	0.118892	0.0147443	18.3948	31.1834	0.566043	40.542	0.966328	0.0217089	0.000150328	5.42171e-05	0.000412808	2.65052e-05	0.000447828	0.00807426	0.00291441	0.000296568	0.529745	0.65122	0.265267	0.0383159	0.404878	0.118755	0.00544546	12.5481	0.00960178	0.842538	0.814168	37.2712	3.82602	0.00359876	0.000266299
16	605.311	13.0096	2.8145	16.1895	3.70092	11.1567	0.0401903	113.42	13.1482	4.65269	2.8148	0.459043	0.772447	0.474263	18.1444	4.20404	0.225021	0.161189	4.79638	12.693	29.7184	0.458506	43.0604	0.0768663	0.270203	0.0896322	0.076211	0.274423	0.0808416	0.0155823	18.1444	29.7184	0.458506	43.0604	0.977945	0.00819802	0.000136155	2.56511e-05	0.000265069	2.12557e-05	0.00033996	0.0099418	0.00315273	0.000419645	0.474263	0.845469	0.159338	0.0753359	0.271272	0.0799133	0.0077172	11.5806	0.0131744	0.777468	0.760321	38.6094	4.58445	0.00381046	0.000381457
