Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_Pos	alpha_Death	NInit_1.1
1418	25.5919	10.9355	3.20691	10.3484	3.05792	11.5319	0.0200014	61.135	8.65739	3.13535	1.45836	0.43777	0.78516	0.115267	16.0351	4.04437	0.746191	0.050381	4.46386	3.48303	33.0209	0.277601	38.6938	4.25635	15.486	25.5919
1419	119.139	18.6528	3.22613	13.5827	2.77485	17.758	0.0115111	90.694	4.78172	2.61381	2.86514	0.512354	0.780139	0.393132	17.0991	4.40986	0.79037	0.136208	5.10298	11.4775	47.4314	0.450229	57.4224	9.42283	11.772	119.139
1420	1859.22	17.3964	3.09698	10.8254	5.58078	13.2999	0.00846559	67.952	6.82652	5.34017	2.70096	0.270892	0.671764	0.364872	18.0422	3.75823	0.578534	0.327003	4.44202	4.62527	8.0771	0.339928	30.918	25.4597	14.2715	1859.22
1421	179.468	11.998	4.1286	14.6085	2.12661	7.95647	0.00448974	124.786	5.07491	8.87882	2.12651	0.486839	0.620727	0.504574	16.9012	3.70086	0.785997	0.42044	6.4605	6.71965	51.8179	0.338059	48.0383	13.6306	37.3692	179.468
1422	885.802	12.9248	2.64825	17.2571	3.41623	9.39838	0.0182297	93.5057	3.73516	11.235	2.28144	0.490274	0.629465	0.400754	16.3336	3.91776	0.653161	0.999117	2.07546	11.1091	50.0518	0.25574	50.2419	8.20356	29.8028	885.802
1423	1689.83	8.51967	3.35726	7.77738	3.84705	5.93279	0.00269416	67.8854	4.07722	6.53351	1.92719	0.505065	0.701688	0.0078867	16.498	4.00083	0.53589	0.0766765	5.99767	2.70308	6.84355	0.284037	77.8445	4.52922	37.732	1689.83
1424	4096.91	11.4483	3.40059	12.9113	4.57524	9.48704	0.0470627	94.4296	5.17866	9.32454	2.23153	0.405085	0.637844	0.262074	17.7908	3.40589	0.380202	0.267567	12.5496	7.05341	21.5449	0.401223	64.732	4.19239	33.6343	4096.91
1425	344.408	10.1433	2.88643	13.2061	2.9264	13.3739	0.00668819	92.2402	4.96665	6.23336	1.58138	0.756591	0.72464	0.593505	16.4558	4.3996	0.0901103	0.201932	6.79675	9.81899	21.4556	0.254522	77.1041	8.08201	31.8894	344.408
1426	9964.9	16.4868	2.06617	11.1158	4.6679	9.04376	0.0111111	80.3036	11.196	8.66305	2.44912	0.520615	0.658242	0.129034	15.4984	3.94761	0.268151	0.110975	10.4245	4.53724	48.5702	0.297062	42.4773	12.5063	22.6453	9964.9
1427	2.52955	17.2762	2.36284	9.44189	5.2808	13.7648	0.00470563	67.2584	7.66669	6.66312	1.01928	0.590977	0.769745	0.727708	17.6755	3.26481	0.42702	0.138031	5.08283	5.58016	50.0717	0.34019	68.1815	17.1709	14.2028	2.52955
1428	2448.33	7.50629	2.38414	18.2415	4.48595	10.3619	0.00910811	77.3754	5.89223	11.299	2.24444	0.243894	0.679133	0.367259	17.279	3.74716	0.460988	0.250819	9.39771	6.15045	27.3697	0.416183	45.0023	8.84415	21.8354	2448.33
1429	8196.24	14.1864	2.9221	9.75915	3.47411	14.0323	0.00671001	69.8647	9.22643	6.35556	2.22022	0.605121	0.766821	0.468984	17.5153	4.79081	0.145368	0.275914	11.6315	4.24504	16.3244	0.297986	29.5661	14.9585	18.8547	8196.24
1430	1754.06	11.8747	3.99331	13.251	4.04716	13.8262	0.0120332	80.6973	9.43512	10.0574	1.92397	0.45686	0.801796	0.417992	16.3498	3.09574	0.301751	0.193328	11.7561	2.08154	3.47777	0.286657	40.8625	27.4476	9.74319	1754.06
1431	1733.36	7.57626	2.74349	15.2856	3.93257	11.7239	0.00620967	119.895	10.9499	10.1007	1.90997	0.539658	0.676246	0.149123	18.078	4.41882	0.314276	0.0928747	4.09779	4.12508	36.5367	0.316392	32.7434	11.687	8.93648	1733.36
1432	3200.63	9.48439	1.87708	12.8083	2.56961	22.8597	0.0176123	116.852	7.70727	6.56856	1.1915	0.422555	0.767355	0.63567	15.8436	3.54892	0.0529748	0.25517	6.39772	7.14092	61.9438	0.307404	34.1795	27.3886	15.6558	3200.63
1433	2906.23	13.4815	3.75861	13.4559	3.3646	11.8225	0.00548142	73.365	8.23174	3.07435	2.57816	0.686581	0.849688	0.363252	16.8281	4.60158	0.248352	0.214977	13.315	10.7327	8.36392	0.441262	71.8287	5.33192	34.3255	2906.23
1434	2699.66	10.105	3.58421	10.9063	4.32429	19.2788	0.00328606	63.5554	3.99385	4.60175	1.69162	0.527182	0.718275	0.224262	17.6754	3.8686	0.646484	0.0711584	7.22405	9.47996	25.6418	0.384971	71.0125	30.5371	24.0269	2699.66
1435	1990.18	11.8426	2.7571	12.8586	4.02584	9.14731	0.00702712	73.3779	7.59676	10.5152	2.07582	0.416457	0.732706	0.177473	17.2788	4.29361	0.500674	0.255548	4.90966	2.32889	29.8116	0.439666	38.4399	10.8894	9.81075	1990.18
1436	8474.14	7.43589	3.46119	13.7892	3.84641	9.09196	0.00278106	84.3257	8.89796	6.99167	1.57536	0.552036	0.754541	0.199136	15.9751	3.68936	0.254497	0.345321	9.71555	6.39346	19.1086	0.283053	58.1383	14.8286	31.9607	8474.14
1437	2303.36	19.6779	3.12901	9.35301	3.32238	9.25003	0.0113752	141.475	7.31506	3.91325	1.57136	0.318848	0.861522	0.338165	17.9875	3.86918	0.665924	0.253084	8.07074	4.91439	4.46857	0.249561	46.21	5.2458	8.62859	2303.36
1438	969.958	18.6706	2.78164	13.3284	3.98705	11.7107	0.00464832	105.599	9.49596	8.26264	1.67338	0.752094	0.686757	0.289661	17.6432	3.13836	0.396861	0.306184	9.73599	4.71976	23.5639	0.428564	29.2613	4.52561	10.1682	969.958
1439	21.0584	12.0218	2.82663	12.5866	6.04849	8.86131	0.00247575	97.8392	8.64833	9.84644	1.7249	0.601025	0.610043	0.714703	17.8252	4.39095	0.718613	0.718803	8.70166	9.3245	43.0208	0.250307	59.709	11.3049	16.1186	21.0584
1440	87.1605	9.42325	3.20563	10.3864	2.30123	12.2365	0.0105973	73.7378	5.66316	10.4581	1.13639	0.57025	0.688166	0.324677	18.07	4.03219	0.415625	0.0571021	2.79246	8.52504	9.06998	0.348333	69.5053	21.1879	26.4224	87.1605
1441	8241.97	20.548	3.50182	8.6304	3.70823	7.88779	0.0417847	95.6193	5.4874	7.79009	1.75954	0.543398	0.695159	0.384403	17.9207	3.71191	0.610562	0.567076	7.35032	5.12069	56.9754	0.291927	48.7151	12.0886	23.5025	8241.97
1442	469.27	17.6198	3.78552	16.8826	4.47862	6.47486	0.0240243	62.2276	11.6469	3.32198	2.09994	0.559631	0.643563	0.120261	16.32	4.6843	0.631636	0.610971	5.18899	6.98265	60.8947	0.378385	30.1263	20.2865	15.1083	469.27
1443	530.854	12.6289	1.77358	10.4273	4.00836	7.01406	0.0118884	120.822	3.80864	9.45542	1.29172	0.367078	0.871937	0.427098	17.9412	4.21432	0.437708	0.567615	2.47182	4.86898	12.3084	0.346179	29.5525	34.6875	31.9576	530.854
1444	638.196	14.9999	1.66901	19.6277	2.95225	9.15283	0.00704778	80.5597	6.57986	8.47911	1.54147	0.632756	0.684731	0.153815	15.5073	3.21763	0.52008	0.274516	5.02151	4.13299	16.7702	0.281435	45.7148	5.45287	22.226	638.196
1445	4881.39	10.8128	3.13016	15.2812	4.91775	10.1246	0.00955743	78.8804	7.34059	6.74545	1.07397	0.214216	0.761221	0.534092	18.2564	4.67914	0.464516	0.341454	10.5961	7.18987	24.3341	0.267555	47.3128	4.23152	24.6117	4881.39
1446	154.933	10.7589	2.71566	17.142	4.03379	13.7893	0.00734926	101.759	7.22416	4.30245	1.39347	0.606539	0.878414	0.280118	16.6253	4.06831	0.514668	0.133507	5.69903	7.58882	37.8324	0.390528	75.6118	26.0987	12.5284	154.933
1447	3933.38	15.6834	2.27074	17.5489	4.63258	6.16163	0.00999186	98.5117	12.0395	3.85041	1.66858	0.41985	0.635188	0.346161	15.8998	4.44056	0.150737	0.260111	8.79225	5.49674	38.6908	0.329692	45.1622	4.81299	18.6184	3933.38
1448	1224.96	7.66147	2.31441	12.3614	4.91792	11.4177	0.00670358	66.1298	6.74959	7.58372	1.79724	0.625259	0.756517	0.239777	16.9007	3.88572	0.659462	0.129032	3.69429	10.958	13.8516	0.37876	36.3927	4.85551	25.8241	1224.96
1449	835.673	12.6629	2.79299	13.3968	5.50528	6.38736	0.0108837	88.4709	8.70555	5.00548	1.01919	0.616864	0.642328	0.499629	15.985	3.81665	0.875688	0.219797	3.73934	2.58657	43.7159	0.309669	46.8785	6.69385	13.2758	835.673
1450	2454.45	10.8035	3.13763	14.6236	4.89762	8.90502	0.0164617	101.578	8.67152	4.34292	2.39106	0.501952	0.847078	0.376183	17.8358	4.66928	0.52493	0.185792	6.24623	7.41574	29.7535	0.366279	31.3653	5.18855	37.6763	2454.45
1451	2639.46	18.8119	3.46661	15.5849	4.44853	6.74642	0.00800647	71.9255	10.163	6.86282	2.51542	0.548979	0.724227	0.710381	17.2038	3.49643	0.398479	0.503665	10.7998	3.51132	9.93574	0.320054	57.7591	33.1302	20.2757	2639.46
1452	46.5629	7.32776	3.82115	16.7199	3.43419	8.80543	0.00151153	77.3992	12.3552	5.94212	2.33516	0.419868	0.714292	0.49504	16.7257	4.09371	0.704532	0.119048	4.19149	4.36907	26.7306	0.337718	56.9178	39.7456	15.7614	46.5629
1453	296.56	10.4406	3.46216	15.7203	2.43551	19.3235	0.00356184	77.4632	6.27955	8.16117	2.42053	0.601215	0.74273	0.218135	15.7361	3.53314	0.327929	0.217463	4.6794	6.81647	19.3465	0.318963	44.7796	29.6635	29.684	296.56
1454	1436.83	8.81677	2.70895	8.38612	3.70259	13.3788	0.00881133	99.3527	5.60117	2.83212	1.95672	0.343501	0.647718	0.344027	17.5732	3.51571	0.479908	0.170181	7.28144	5.59096	50.4369	0.292204	68.4001	6.48113	20.6972	1436.83
1455	103.209	9.89459	3.71938	18.3843	3.88158	14.3592	0.0200386	111.597	11.406	4.42523	1.27014	0.624234	0.727118	0.0447891	17.2194	3.9329	0.947046	0.146907	6.36266	12.1848	50.1271	0.346925	55.0233	10.0611	23.694	103.209
1456	9.74985	8.03597	3.99631	12.3375	3.68506	18.284	0.0107253	100.558	12.0505	6.8549	2.77641	0.519007	0.857221	0.441537	16.6154	4.27239	0.615479	0.959792	2.88247	3.8529	45.3035	0.286328	45.6751	19.8063	19.4195	9.74985
1457	1183.8	7.18169	2.45909	12.6053	4.04283	9.31697	0.00675909	128.519	7.84707	3.052	1.66532	0.560531	0.673832	0.395184	16.9887	3.98249	0.482726	0.256844	3.66435	13.6987	30.9741	0.299869	43.4003	13.9054	23.4046	1183.8
1458	1591.1	9.11514	2.77716	12.6915	6.78402	9.65165	0.00440355	90.1358	6.05029	9.54197	1.93936	0.457522	0.691699	0.666924	18.3524	4.57616	0.74682	0.272267	11.7483	3.53768	10.806	0.225858	48.4469	35.6449	21.1099	1591.1
1459	91.4176	13.9057	3.20438	13.2106	3.35	6.33525	0.00471697	122.894	7.6981	7.125	1.74229	0.273352	0.62071	0.289859	15.3485	4.4186	0.445342	0.195638	11.8794	6.16599	20.7781	0.377602	48.0885	10.3029	38.5631	91.4176
1460	3481.09	20.3882	2.58649	12.6811	3.81594	10.3942	0.010022	138.713	4.77294	7.89948	1.38409	0.411727	0.68635	0.0444199	18.1572	3.68197	0.40199	0.477567	2.04354	3.65477	0.247913	0.364002	77.0034	34.3718	10.0018	3481.09
1461	886.161	15.769	2.85688	7.75359	3.59992	7.46652	0.0118331	68.1647	9.50777	6.0066	1.63264	0.348732	0.803782	0.0761571	15.7859	4.1496	0.586287	0.274928	4.82934	11.6147	25.1837	0.308984	42.109	16.0401	9.2852	886.161
1462	888.341	16.1674	4.34614	18.2499	3.00534	7.88909	0.0178103	76.6719	6.38455	4.1866	1.38726	0.360174	0.708835	0.169822	17.733	4.29108	0.715644	0.454409	3.09781	9.99709	35.9181	0.239436	56.3234	5.17038	14.1514	888.341
1463	4758.66	7.16598	3.18704	7.17205	3.50641	9.82148	0.0124141	85.08	12.7075	3.98374	1.51892	0.515909	0.774956	0.555228	18.3593	3.70512	0.302199	0.240453	5.08118	7.41327	3.90334	0.295895	66.0356	15.1789	12.9332	4758.66
1464	1221.97	9.29721	2.33135	18.6067	3.18669	17.7327	0.0092668	82.4004	8.66147	6.22565	2.23765	0.262382	0.791249	0.170093	17.433	3.49446	0.661061	0.270468	5.33454	3.5662	1.22074	0.309383	30.3009	19.3626	10.8109	1221.97
1465	188.092	12.0631	3.07044	11.7336	5.5351	19.6517	0.0152497	97.4503	7.20648	8.31888	1.05373	0.423255	0.646982	0.567641	18.2787	3.01526	0.742163	0.413032	8.59949	6.16319	52.2101	0.314406	61.4757	17.9661	27.3593	188.092
1466	3815.64	13.2364	3.15937	8.86041	4.61941	12.0692	0.0039495	69.9479	11.4125	6.93026	2.60155	0.376503	0.632475	0.114729	18.3789	3.36736	0.166177	0.326774	3.03983	2.27288	39.839	0.314323	44.0539	18.9175	15.4491	3815.64
1467	674.834	12.7533	3.63434	12.0982	5.35704	16.3194	0.0468336	115.776	5.37591	4.35344	1.34291	0.535771	0.818851	0.402288	17.6242	4.11385	0.746779	0.136595	5.97144	5.89903	61.3901	0.260676	26.6753	5.18924	35.275	674.834
1468	1.59475	9.78522	3.25842	7.3663	3.65134	10.4217	0.010508	71.6955	8.28487	2.61525	1.60412	0.377747	0.846671	0.358401	17.5222	3.71458	0.761251	0.195187	4.85025	3.74704	37.6886	0.315959	59.2747	4.31033	15.2503	1.59475
1469	436.892	9.1004	2.09124	9.74847	3.98306	6.4379	0.00499941	113.558	5.33966	3.54737	2.0965	0.243734	0.644541	0.505994	16.1326	3.76617	0.0899157	0.35273	6.25637	5.49904	32.922	0.280412	47.3669	4.72783	11.4711	436.892
1470	222.095	15.5551	2.83801	16.7205	2.86678	12.5055	0.0169631	127.993	7.15506	9.71786	1.7803	0.571132	0.814265	0.565905	17.9375	4.05543	0.740348	0.436513	12.8941	8.23823	60.3579	0.254827	76.9963	4.12232	32.2636	222.095
1471	28.5806	9.64311	2.52725	14.9733	4.12743	8.85827	0.0169794	99.8241	8.74614	6.02105	1.88386	0.639923	0.641796	0.183496	15.3304	3.69226	0.654902	0.116296	7.13241	13.7095	39.9177	0.256678	64.9385	16.4753	17.512	28.5806
1472	13.0336	10.0915	2.20571	13.643	4.53468	8.84605	0.00489533	108.842	3.85713	8.48101	1.6626	0.47554	0.761803	0.195472	15.2716	3.40671	0.798158	0.111795	13.8201	9.04192	28.1256	0.327996	45.0908	6.50121	10.6303	13.0336
1473	2.72867	7.43698	3.397	14.7117	4.71065	5.72021	0.0211018	96.0016	5.04174	6.47533	1.93087	0.365035	0.610443	0.287667	16.2617	3.65878	0.173985	0.361557	1.47289	8.42162	47.9991	0.270951	59.7558	19.0959	36.456	2.72867
1474	199.195	14.5763	2.03783	18.7638	2.66781	10.5328	0.0120505	111.076	9.76266	8.61608	2.4491	0.519963	0.66739	0.499466	17.1488	3.95225	0.815259	0.363575	3.74492	5.03252	46.8179	0.305585	65.7269	13.9316	14.7525	199.195
1475	538.848	14.2667	2.60071	11.9676	5.00147	8.87701	0.00263809	109.813	8.00926	7.16996	2.34648	0.634574	0.648819	0.497341	16.1773	4.58349	0.265411	0.261403	13.2068	3.69527	32.4856	0.388984	43.9103	17.522	9.19432	538.848
1476	2065.21	14.6072	3.78505	17.1017	4.36428	12.2797	0.031425	77.3602	9.69055	10.4116	2.24719	0.503006	0.613338	0.346025	16.4803	2.73781	0.695471	0.191556	4.25126	12.6036	48.0363	0.293052	69.3689	5.79558	19.3281	2065.21
1477	5764.56	16.3894	2.93552	18.2946	4.8866	7.38427	0.00644322	79.3828	8.31102	9.94836	1.72869	0.21616	0.617961	0.64603	15.8314	4.59958	0.861663	0.636522	5.74493	3.50163	39.5471	0.363848	48.4012	6.88871	27.1426	5764.56
1478	384.32	12.6121	2.90848	16.127	3.96874	15.6484	0.00626585	69.7182	11.9859	5.67632	2.39471	0.502101	0.867193	0.542448	16.3746	4.3418	0.667192	0.0699371	5.72035	10.6918	16.7883	0.296668	50.2684	18.7213	13.3063	384.32
1479	2291.72	18.6841	2.84604	11.979	3.88659	6.24327	0.00738088	101.619	7.44943	2.25231	2.11861	0.363085	0.644024	0.396505	17.1849	2.94491	0.331506	0.0937275	6.57186	3.43867	51.8901	0.438019	45.1736	9.62556	21.5911	2291.72
1480	3922.19	14.7588	2.82958	14.1541	3.26745	8.63062	0.0351569	72.3244	6.84253	6.29624	2.82108	0.430497	0.799756	0.19669	16.4422	4.56765	0.194336	0.274127	6.18241	10.1775	23.1581	0.26785	38.7496	5.294	29.6151	3922.19
1481	1303.76	10.5355	3.11266	13.2319	5.21349	11.7986	0.0097958	81.4835	6.91608	6.94595	1.39224	0.384603	0.679572	0.387353	16.8464	4.8061	0.865639	0.381123	13.9413	4.27024	9.08458	0.419945	52.6679	13.4825	11.5663	1303.76
1482	204.093	14.2286	3.77604	15.5286	4.15614	16.7018	0.00892636	105.08	11.0909	9.05189	1.62727	0.563391	0.882444	0.733815	16.1866	4.14064	0.504659	0.0805105	1.28792	4.50914	27.6356	0.34608	63.6105	7.90459	30.6351	204.093
1483	1414.53	13.2573	2.68246	15.4335	5.90197	6.46929	0.00449195	109.825	7.41732	11.4793	2.61213	0.493619	0.74721	0.165324	17.9056	3.22598	0.457145	0.206886	12.5713	7.60723	33.558	0.242951	31.8523	14.2155	21.902	1414.53
1484	476.277	9.49291	3.3902	19.8893	4.16387	9.41821	0.00395429	112.738	3.01123	9.31454	1.47226	0.788917	0.690264	0.566827	17.6499	4.62665	0.865819	0.663127	3.258	1.71583	28.0134	0.353824	37.6397	18.1045	28.3802	476.277
1485	998.84	9.17198	1.91577	16.8419	2.52289	6.79344	0.0158316	76.0184	8.83308	5.74399	1.66809	0.758885	0.697254	0.325322	17.942	4.50355	0.730118	0.0927493	9.21618	5.25733	33.5073	0.322324	80.1691	16.7556	22.2371	998.84
1486	1300.69	17.7664	2.99204	8.75881	3.01967	8.64055	0.0103645	134.541	9.178	9.46269	2.58741	0.310761	0.739388	0.489311	16.5461	4.34376	0.698757	0.125851	8.22579	10.0556	25.9814	0.320613	37.6533	14.6024	22.8508	1300.69
1487	548.446	20.9843	2.00358	12.5199	3.95593	11.6608	0.00834533	74.2873	8.60319	4.01567	2.9046	0.746273	0.603718	0.466128	15.988	4.14238	0.471837	0.220301	1.59336	11.4049	62.5796	0.446421	50.3234	4.6038	10.7348	548.446
1488	103.887	15.6619	3.93623	13.5407	4.50388	9.87783	0.0117667	97.7879	9.33643	9.11901	1.49008	0.308169	0.750558	0.488321	16.2005	4.18923	0.277197	0.215881	8.09321	6.67557	26.5685	0.285194	56.2056	19.0924	20.6003	103.887
1489	2579.76	11.3337	2.47915	12.242	3.4184	5.33307	0.00139342	114.781	8.32222	9.7922	1.85903	0.614287	0.723443	0.303509	18.3892	3.13784	0.567796	0.404445	3.03924	13.9413	16.9201	0.361483	41.3424	23.803	11.5772	2579.76
1490	568.06	13.958	3.42087	8.35145	3.52094	10.179	0.00526958	63.2464	3.69791	11.6248	1.53202	0.578946	0.766908	0.68791	17.1635	2.9845	0.492016	0.114253	2.75551	3.74382	53.1234	0.380609	76.4208	23.8718	12.7492	568.06
1491	71.7923	7.52432	4.49963	13.2892	4.90725	8.9134	0.00916466	121.182	8.13864	3.95678	2.11335	0.627699	0.76491	0.370315	17.656	3.87025	0.342162	0.165271	4.31076	5.61381	63.1543	0.318474	66.6824	20.1024	32.033	71.7923
1492	3.22963	18.465	3.21648	10.0723	3.61044	7.47743	0.0224135	63.679	7.95119	8.05864	1.54115	0.390492	0.617288	0.746612	16.0212	4.5829	0.582012	0.39399	2.27419	10.8908	3.91709	0.379934	28.3658	17.7701	25.6116	3.22963
1493	136.509	7.87713	2.10896	12.3165	4.61934	16.7659	0.0325711	94.9784	7.96133	8.11855	1.27743	0.393859	0.651431	0.652966	16.9023	4.21468	0.0803395	0.596982	8.35053	2.36405	8.17537	0.3502	48.0512	16.6244	11.9857	136.509
1494	211.69	11.9315	3.34	18.9276	5.94081	6.60108	0.015259	101.418	6.78638	6.39239	2.47456	0.468317	0.631696	0.701769	18.0955	2.79669	0.174491	0.230535	5.37105	3.7553	48.1977	0.335485	74.2997	26.0747	20.2606	211.69
1495	1626.01	10.6185	2.23292	12.126	4.5408	26.987	0.00902307	101.878	3.04115	7.8048	2.39543	0.67087	0.740714	0.313583	16.2281	3.49359	0.730395	0.0770827	4.79846	2.35752	26.3613	0.463114	31.4146	30.7023	8.64816	1626.01
1496	1822.76	13.961	4.18343	19.5499	4.9606	11.2565	0.00483634	103.366	8.37283	5.8837	1.64163	0.480584	0.657816	0.299359	16.9435	4.21368	0.723192	0.211077	5.56049	9.93131	19.1768	0.438663	55.3119	10.288	15.4451	1822.76
1497	1388.4	13.9423	2.96978	9.1079	4.43107	16.3268	0.0124276	113.404	3.32731	8.98283	2.22945	0.527487	0.731854	0.643094	18.2281	4.30754	0.474647	0.148635	3.15575	3.31707	28.2883	0.299014	79.0464	17.5491	14.773	1388.4
1498	67.7378	8.2947	2.31541	10.5522	4.21558	18.6933	0.0144377	125.441	11.2195	4.76551	2.85579	0.306494	0.618544	0.508501	17.2436	3.78379	0.805322	0.260995	5.427	7.60147	21.7653	0.277711	51.7596	16.8445	11.9226	67.7378
1499	9189.18	13.8931	1.74664	14.8159	5.02009	5.96223	0.00933841	114.753	8.90273	3.78725	2.92635	0.533501	0.784125	0.46033	18.2537	4.78634	0.290588	0.489462	5.4302	3.82341	64.149	0.322713	38.9653	29.4956	14.9983	9189.18
1500	2907.62	7.47756	2.66247	10.1957	4.26634	9.22056	0.0203281	116.168	6.30482	10.1543	2.14138	0.506268	0.778185	0.683504	15.6772	2.75127	0.589025	0.323477	10.6885	12.3692	47.7161	0.279273	72.1255	9.17922	8.7874	2907.62
1501	4318.37	8.07007	2.90244	14.5029	2.20251	6.60507	0.0148835	72.8019	8.53563	10.614	1.82443	0.710874	0.721037	0.0431774	15.5045	3.3083	0.244992	0.132938	6.20149	9.23336	26.2478	0.471953	47.6139	6.28807	31.686	4318.37
1502	4691.06	11.799	3.50669	16.2964	4.60041	6.67135	0.00994376	90.2421	9.24153	3.27941	1.54367	0.685349	0.817632	0.304116	18.1489	3.49437	0.401795	0.702133	2.63586	10.6913	3.44534	0.319746	64.6467	35.8016	21.4019	4691.06
1503	3014.96	13.6986	2.32252	11.4802	3.9763	12.8356	0.017419	89.5383	5.92151	8.12607	1.99017	0.429848	0.612041	0.292719	18.4576	4.4843	0.564244	0.465405	5.31245	4.53582	32.9917	0.344416	37.3332	13.7535	17.4971	3014.96
1504	3912.54	15.8192	2.83963	13.0935	3.91683	7.52631	0.0160288	97.9119	8.15268	5.39655	1.81427	0.763958	0.762049	0.529471	15.832	3.40481	0.665364	0.0872335	2.13097	3.91225	47.6722	0.323618	42.2122	6.27249	26.9774	3912.54
1505	3504.29	10.3992	3.83571	8.40813	3.21309	18.2305	0.0112891	61.7395	7.16819	6.22097	1.9708	0.446733	0.694076	0.704384	17.5284	3.03675	0.714295	0.0772769	9.63681	2.87589	17.167	0.383903	58.0959	4.69887	14.4582	3504.29
1506	916.78	9.39287	3.19728	16.2113	3.71998	7.43808	0.0146618	114.153	10.3737	5.92739	2.27553	0.534372	0.716778	0.508201	17.283	3.64065	0.25927	0.115293	1.56248	13.9918	23.7694	0.30691	57.4881	6.21475	12.0237	916.78
1507	734.016	16.2274	3.42127	16.1276	3.15781	5.90575	0.00819591	82.5358	2.92346	5.53353	1.89912	0.433022	0.831454	0.192856	16.3128	3.31762	0.498821	0.332917	4.78628	2.22079	45.5974	0.353903	68.0749	27.0394	26.7417	734.016
1508	757.685	8.39385	3.15755	15.9957	4.5612	21.4818	0.0112392	85.1025	4.55119	3.98079	2.23569	0.489646	0.887493	0.494026	15.479	4.38181	0.50148	0.0760891	13.7164	6.37205	36.0719	0.315535	65.5794	24.8773	16.3824	757.685
1509	1084.97	12.8653	2.82	17.3646	3.87003	7.38778	0.0134765	72.9907	10.0236	7.77133	1.91496	0.439369	0.613347	0.184081	15.7641	4.13638	0.505533	0.118372	12.1012	10.3411	9.38515	0.411364	35.982	9.83174	13.2416	1084.97
1510	154.505	14.2787	4.05609	16.1683	4.52929	13.1372	0.0220564	112.837	7.85093	10.9165	1.91868	0.341021	0.715287	0.229566	16.5753	4.42545	0.121267	0.440697	10.9448	3.35366	46.6281	0.407237	43.1593	5.53928	15.1987	154.505
1511	576.432	18.0112	1.86902	11.6269	3.62463	9.87145	0.0115622	113.265	8.25308	10.6748	1.34918	0.583367	0.775143	0.227575	16.0758	4.43381	0.779946	0.226403	5.63484	4.57191	25.9453	0.34933	62.6713	4.96543	9.71584	576.432
1512	4235.29	13.7389	2.31499	11.9741	4.66247	9.80343	0.0115496	81.6316	5.95873	7.30475	2.55097	0.724467	0.754663	0.526766	16.2733	3.49924	0.498728	0.22506	4.81696	11.1341	45.8611	0.370674	38.3505	13.2964	28.934	4235.29
1513	4392.4	20.2177	3.42477	16.2539	3.66878	10.8001	0.00690297	73.5595	13.0516	3.38321	2.44348	0.717074	0.864629	0.132308	16.6015	4.183	0.764228	0.456816	5.1322	8.79338	23.7789	0.260545	60.0943	18.5106	25.9316	4392.4
1514	2150.78	19.1245	2.41121	12.7783	6.61266	13.9444	0.0286627	99.9155	4.71783	10.5921	2.3309	0.513503	0.730777	0.767591	16.642	4.25397	0.373195	0.131509	3.70864	3.82227	59.0237	0.348916	60.9393	4.28465	28.3266	2150.78
1515	66.3443	8.78976	3.49438	10.1477	3.90293	8.09774	0.00866765	106.354	12.272	9.72794	1.69062	0.511271	0.62461	0.433866	17.2106	3.94439	0.561782	0.387466	3.39234	6.05685	20.0964	0.396177	53.3679	6.71201	9.25764	66.3443
1516	409.46	15.4511	3.04318	7.90819	3.7372	8.43147	0.0202118	132.077	7.19801	6.98298	2.62233	0.651153	0.639049	0.0867005	17.6961	3.90153	0.829378	0.563762	5.63643	6.34809	59.1242	0.371541	36.2353	10.2616	22.246	409.46
1517	1183.25	10.8835	2.65104	17.8599	4.57789	23.3737	0.0570383	74.6795	8.27416	8.08115	1.03111	0.533532	0.863182	0.526735	15.5362	4.82779	0.339495	0.155511	12.4796	3.10057	49.1562	0.264749	33.5169	28.6635	18.0511	1183.25
1518	954.741	10.9943	3.46349	8.44787	3.55066	6.80332	0.0207897	103.626	4.85126	9.08867	2.74741	0.335149	0.788298	0.140562	17.0348	4.09806	0.529578	0.359355	9.79989	3.01438	12.7555	0.246495	57.331	13.9173	35.7419	954.741
1519	2391.09	13.8081	3.2823	7.6177	4.82682	8.72057	0.0245983	89.0407	4.89116	5.73285	1.21759	0.400951	0.748112	0.162574	16.0465	3.6914	0.45992	0.54006	3.67919	5.63379	23.426	0.348402	63.1129	12.1049	18.8691	2391.09
1520	452.715	16.5199	2.63869	11.0161	4.93289	21.497	0.00498679	111.969	2.155	5.0285	1.75246	0.446505	0.635121	0.520015	18.1761	3.54863	0.380758	0.449961	6.85746	6.1745	37.2695	0.235508	67.954	31.7566	18.1196	452.715
1521	7.51718	17.7765	2.93036	12.6923	2.84526	14.9798	0.00742018	83.3962	12.1714	8.70993	1.89173	0.332227	0.94025	0.465966	17.6859	4.17528	0.258498	0.135604	12.8587	7.05183	54.0303	0.425157	34.1039	6.68604	28.4586	7.51718
