Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	55.2795	8.2045	3.8181	15.6067	3.35693	5.3997	0.00383036	83.6749	7.66665	3.002	2.45809	0.321503	0.686051	0.438657	18.0276	5.57626	0.202258	0.0809818	3.90559	8.02456	30.4022	0.282118	40.7389	0.121884	0.297891	0.185195	0.0734735	0.279099	0.127721	0.0453071	18.0276	30.4022	0.282118	40.7389	0.970663	0.00753545	0.00158471	0.000139639	0.00163143	9.51054e-05	0.000669831	0.0129114	0.00472682	6.03041e-05	0.438657	0.84648	0.080981	0.0734728	0.279096	0.127719	0.00226803	9.31754	0.0383516	1.2696	1.23235	85.0976	1e-15	0.000933447	0
1	351.326	12.5988	3.59169	11.0267	3.2152	10.3281	0.00403677	74.2437	7.70381	6.93332	2.74512	0.586656	0.658541	0.650064	17.5656	3.44846	0.737108	0.0755212	10.706	6.82605	31.7393	0.616023	33.3867	0.0793726	0.311023	0.0968232	0.0557218	0.239895	0.124388	0.0315379	17.5656	31.7393	0.616023	33.3867	0.961926	0.0165203	0.00149797	0.00012237	0.00259384	9.73314e-05	0.00133873	0.01081	0.00514803	5.50777e-05	0.650064	0.727995	0.075521	0.0557216	0.239894	0.124387	0.00101946	9.54507	0.0229594	1.32813	1.27756	419.56	3.62085	0.00520136	4.65892e-05
2	245.543	17.8554	3.48255	9.35974	3.28631	8.30771	0.00415309	81.1505	8.95562	10.0902	1.36766	0.283113	0.866556	0.606511	17.785	3.95529	0.747247	0.186029	8.05789	2.83687	31.7464	0.632015	45.5344	0.0560055	0.304293	0.12037	0.024314	0.633605	0.097571	0.044787	17.785	31.7464	0.632015	45.5344	0.936546	0.0403497	0.00141816	0.00032409	0.00249768	0.000130034	0.000950428	0.0134099	0.00438633	6.44026e-05	0.606511	0.688219	0.186022	0.0243131	0.63358	0.0975672	0.00170136	8.00447	0.0308233	1.38805	1.29998	418.475	4.77951	0.00496419	6.00028e-05
3	176.988	18.6441	3.27649	14.222	3.94366	5.96365	0.00365163	83.119	10.4929	11.0468	1.69655	0.518264	0.792203	0.529902	18.1795	3.83025	0.259959	0.251286	7.8238	4.90702	33.1943	0.672363	48.3416	0.0536363	0.253572	0.167683	0.0371664	0.466949	0.122482	0.038631	18.1795	33.1943	0.672363	48.3416	0.92735	0.0508229	0.00157009	0.00052674	0.00165368	0.000213874	0.000782767	0.0123594	0.00472104	5.5052e-05	0.529902	0.847817	0.251233	0.0371587	0.466852	0.122456	0.00184875	12.0315	0.032752	1.44041	1.33577	467.597	3.87075	0.00514096	4.85561e-05
4	420.957	20.5227	2.77402	15.2081	4.05355	6.59892	0.00318646	78.2412	7.24688	6.92425	2.51074	0.400144	0.771865	0.656645	17.7236	5.156	0.613054	0.0782334	6.36033	8.30113	27.4815	0.583108	35.8123	0.0487265	0.246697	0.15154	0.0446051	0.307425	0.0908636	0.0276415	17.7236	27.4815	0.583108	35.8123	0.939642	0.0327206	0.00227848	0.000193381	0.00255189	0.000113039	0.000833458	0.0167882	0.00494917	6.07481e-05	0.656645	0.772705	0.0782332	0.044605	0.307425	0.0908634	0.00180977	13.0312	0.0213587	1.30799	1.22904	423.404	3.91358	0.00517399	4.94682e-05
5	151.073	15.7172	3.52617	7.48098	3.70188	6.75451	0.00390969	72.5631	10.3534	5.06399	1.50191	0.382278	0.80778	0.576964	17.4627	5.62608	0.35463	0.134809	8.90008	5.34232	34.9581	0.375786	32.4123	0.0636246	0.270133	0.148049	0.0609789	0.537835	0.127984	0.0697832	17.4627	34.9581	0.375786	32.4123	0.963789	0.0143052	0.00173809	0.000270788	0.00197042	0.000105298	0.00098513	0.0115422	0.00528226	5.90255e-05	0.576964	0.822804	0.1348	0.0609748	0.537799	0.127975	0.00161969	5.50552	0.0574179	1.30847	1.26109	476.995	4.35744	0.00538661	5.11553e-05
6	194.541	9.89001	4.0571	14.6792	3.29393	9.93157	0.00462177	75.2173	7.61987	4.60916	2.11768	0.375038	0.657614	0.544725	18.1452	5.54081	0.459189	0.0842799	7.63404	4.74265	31.8965	0.520958	46.9798	0.101112	0.303589	0.100689	0.0535087	0.310535	0.16168	0.0278289	18.1452	31.8965	0.520958	46.9798	0.959872	0.0185554	0.00175117	0.000161171	0.00279369	9.63476e-05	0.00130091	0.0106958	0.00477339	6.08077e-05	0.544725	0.756581	0.0842796	0.0535086	0.310534	0.161679	0.00126262	11.4777	0.0210548	1.43513	1.37754	458.24	4.44326	0.00513908	5.36473e-05
7	187.177	14.3585	3.14306	18.4628	3.90747	6.84132	0.00364462	80.0708	5.68936	6.90218	2.1746	0.634355	0.620737	0.656425	18.4562	3.57552	0.488543	0.150047	5.58969	3.87888	30.7596	0.530537	40.5527	0.0696452	0.25592	0.146171	0.0570497	0.285449	0.174406	0.0248837	18.4562	30.7596	0.530537	40.5527	0.936681	0.0412021	0.0016304	0.000287824	0.00182822	0.000152058	0.000850834	0.012418	0.00495151	5.601e-05	0.656425	0.814117	0.150047	0.0570497	0.285449	0.174406	0.0016237	15.4848	0.0202583	1.31201	1.22893	429.067	4.00295	0.0053153	5.09175e-05
8	71.3564	19.019	3.90173	18.1711	2.82215	7.0822	0.00401014	77.567	3.69645	7.7919	1.11944	0.432911	0.743958	0.59795	17.2155	3.11858	0.685917	0.166761	7.07748	6.20423	42.0593	0.580883	42.6305	0.052579	0.35434	0.141199	0.0413336	0.664581	0.228723	0.0303185	17.2155	42.0593	0.580883	42.6305	0.918314	0.0597989	0.00150957	0.000302119	0.00240427	0.000114884	0.000957065	0.0120816	0.00448099	5.86755e-05	0.59795	0.702766	0.166761	0.0413336	0.664581	0.228723	0.00183402	15.1092	0.0213068	1.46956	1.34952	482.603	4.36518	0.004886	4.90569e-05
9	112.866	12.4961	3.4734	10.7906	2.40369	9.44214	0.00462925	81.749	3.2271	9.1871	2.63493	0.656858	0.764727	0.622351	18.6345	4.19448	0.457609	0.0838377	1.54942	4.73731	41.7073	0.509621	41.6598	0.080025	0.416027	0.105908	0.0546763	0.290227	0.08929	0.0340909	18.6345	41.7073	0.509621	41.6598	0.968125	0.0136364	0.00107666	9.85244e-05	0.00227317	9.85953e-05	0.00107114	0.00934064	0.00426142	5.36595e-05	0.622351	0.804913	0.0838377	0.0546763	0.290227	0.08929	0.00132	8.79228	0.0274402	1.37644	1.33257	468.275	3.8395	0.00519917	4.74909e-05
