"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
111900 830.941 10.924 2.90722 13.9572 2.52892 5.10712 0.00469882 91.4926 3.55838 8.28172 2.91729 0.337874 0.736469 0.269919 18.3116 3.12236 0.422285 0.0670775 2.28118 4.88635 13.7191 0.891682 50.2428 4.01389 8.84897 -46.06213 -572.7365 -618.7986
66300 72.038 9.20174 3.32653 11.225 2.34529 6.42682 0.00589838 86.5252 4.24215 10.089 2.40107 0.627882 0.653227 0.416033 21.101 3.9866 0.548957 0.153414 4.23697 4.34524 27.2199 0.820187 26.731 4.00726 13.6985 -42.32474 -578.0237 -620.3485
200000 73.2649 15.5502 4.03731 17.4199 4.44558 6.78901 0.0146704 82.5579 3.38125 9.12487 1.79936 0.484659 0.700823 0.235116 21.8718 4.42784 0.219364 0.348107 10.4189 6.8845 17.8243 0.842006 40.1934 4.14297 14.8067 -45.6415 -580.4761 -626.1175
161800 233.684 10.3713 3.03831 17.6968 3.35522 6.24811 0.00707211 86.5241 4.18164 11.0228 1.73015 0.528952 0.829884 0.36235 17.1254 3.85225 0.190119 0.130256 7.37308 6.12456 32.7336 0.72082 43.1836 4.07133 8.09671 -43.99008 -578.1858 -622.1759
170600 70.2421 18.3967 4.49891 7.25553 4.31392 7.64996 0.0132548 89.4042 4.11415 6.7533 1.57333 0.497427 0.851554 0.321634 18.0715 4.24831 0.299089 0.315521 2.62762 1.5793 35.3743 0.908851 27.953 4.11263 9.08919 -47.50757 -579.4732 -626.9808
168200 86.5662 16.9879 4.04362 12.2867 4.74654 5.47761 0.0106411 89.2192 4.70631 4.559 1.31791 0.350485 0.778405 0.209187 20.6053 2.82871 0.258491 0.203009 3.25767 5.84043 14.811 0.924359 60.4899 4.11277 19.7546 -45.713 -574.8709 -620.5838
67100 121.693 16.3668 3.80916 15.7408 2.05428 5.88213 0.00688551 116.957 12.7632 6.55065 2.65485 0.497176 0.72467 0.13858 21.9652 4.24617 0.235046 0.064334 4.3633 12.9205 15.6073 0.836309 64.5012 4.06907 10.5239 -49.04507 -570.4358 -619.4808
106100 109.549 11.1524 4.11392 7.99244 4.31746 6.96666 0.00883839 88.2568 3.57424 5.12236 2.23262 0.354419 0.656673 0.277104 19.7447 3.80629 0.320947 0.167395 4.27934 5.11928 19.4546 0.738614 53.1537 4.00507 31.6953 -43.39751 -577.9595 -621.357
168900 700.748 7.72746 3.40694 10.0555 5.76398 7.41667 0.0105236 90.0569 3.0737 10.5297 1.12621 0.766959 0.757205 0.0865275 18.4012 3.09492 0.12697 0.133925 2.75982 3.00119 9.61581 0.942512 63.0672 4.09028 14.1583 -49.79939 -572.8633 -622.6627
47000 206.345 11.1088 3.45327 15.4466 4.09737 7.18008 0.0121686 91.9972 4.58659 4.65448 2.1469 0.394341 0.639744 0.146859 21.7233 5.04692 0.178813 0.191481 6.54591 3.83625 13.6512 0.927302 41.6911 4.00116 28.5784 -45.22377 -580.6751 -625.8988
64700 193.941 15.9662 3.63457 19.3062 3.71936 8.76366 0.0132776 86.0635 2.58276 6.09203 1.14335 0.332275 0.775893 0.31311 19.031 3.98948 0.296497 0.199128 5.38454 2.3593 17.0927 0.852333 56.4122 4.00398 8.12684 -44.3285 -576.7931 -621.1216
108800 179.242 9.59948 4.19702 14.7349 3.37781 5.08863 0.00429889 111.98 11.7083 8.17609 1.62179 0.459409 0.711055 0.0734668 22.2144 4.46467 0.297432 0.160719 5.39472 11.7188 12.615 1.00026 53.0838 4.03788 14.6998 -47.30106 -571.2081 -618.5092
85300 108.484 12.1763 3.28001 14.3711 3.1329 5.52316 0.00843402 89.0094 3.64609 10.3819 2.86209 0.620262 0.820158 0.264598 21.4684 4.32441 0.222839 0.152913 2.94747 3.76089 17.2324 0.607821 35.0687 4.24391 10.3065 -43.89133 -575.7399 -619.6312
78100 96.6127 14.2327 3.09933 9.35776 2.85244 8.47027 0.012213 86.5916 3.29307 5.72512 2.69083 0.566738 0.786631 0.50212 19.3553 3.68423 0.33336 0.100463 5.14548 1.96571 29.2883 0.746406 27.6934 4.01911 12.1127 -43.29527 -579.7844 -623.0797
177000 74.7805 9.93461 3.82808 9.94535 2.87855 7.59051 0.0108927 88.4962 3.10896 6.67764 2.60096 0.592428 0.766097 0.331196 18.831 4.55295 0.29821 0.104738 2.65086 2.87931 18.032 0.727553 56.4757 4.16272 9.80986 -43.23131 -574.1299 -617.3612
