Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	1584.23	10.2686	4.04778	10.4207	3.38004	5.15938	0.0118591	121.348	13.1204	11.3876	1.15406	0.228783	0.642113	0.329244	18.9221	3.85595	0.289156	0.546431	9.07245	8.3719	37.6649	0.302478	28.8732	0.0973843	0.295854	0.193822	0.0129004	0.556395	0.310111	0.0752874	18.9221	37.6649	0.302478	28.8732	0.870934	0.0166531	0.000194851	0.00022	0.000381163	8.17703e-05	0.000322489	0.101158	0.00958275	0.000734619	0.329244	0.725249	0.535162	0.0126344	0.544921	0.303716	0.00638093	5.5452	0.0546022	0.681711	0.593725	269.385	1e-15	0.00899828	0
1	1214.3	11.3664	3.7343	15.0516	2.20437	5.02688	0.00947335	122.433	13.5978	11.8782	1.14344	0.311736	0.69054	0.389153	18.5959	4.36247	0.407426	0.320865	12.2774	10.2198	35.7882	0.262783	30.9674	0.0879786	0.453644	0.198931	0.0181228	0.603915	0.270639	0.0493546	18.5959	35.7882	0.262783	30.9674	0.833696	0.0277763	0.000298665	0.000134812	0.000773011	7.52828e-05	0.000340667	0.127293	0.00899726	0.000816112	0.389153	0.680776	0.312699	0.0176616	0.588544	0.263751	0.00717914	8.27346	0.0335995	0.882113	0.735414	403.985	20.7886	0.00993985	0.000785807
2	2037.09	17.0139	4.18892	19.8753	4.20038	5.03131	0.0108858	124.441	13.9931	11.591	1.03163	0.254077	0.681679	0.409365	19.1897	3.35664	0.59707	0.444143	7.57939	8.83116	46.138	0.416371	23.7535	0.0587755	0.238074	0.198755	0.0149425	0.660779	0.308561	0.0418897	19.1897	46.138	0.416371	23.7535	0.797318	0.0798668	0.000510107	0.00037348	0.000697365	9.85182e-05	0.000417423	0.111223	0.00907313	0.000759239	0.409365	0.586682	0.429782	0.0144594	0.639413	0.298584	0.00674532	13.0241	0.0245759	0.856013	0.682514	462.607	21.6914	0.0101618	0.000730611
3	1063.84	19.1997	4.48944	19.8187	3.45257	5.05806	0.0106977	121.75	13.5451	7.50504	1.49481	0.250792	0.673259	0.408175	19.3124	4.91375	0.719631	0.344753	8.26592	9.74997	33.1706	0.337398	30.6362	0.0520841	0.289639	0.197704	0.0224979	0.450398	0.218584	0.044785	19.3124	33.1706	0.337398	30.6362	0.804263	0.0699661	0.00038398	0.000191902	0.000628822	9.07286e-05	0.000319682	0.114681	0.00884173	0.00080864	0.408175	0.524751	0.336515	0.0219603	0.439635	0.21336	0.00749478	12.0469	0.023501	0.855132	0.687751	360.208	20.3951	0.00983427	0.000780365
4	956.87	16.7705	4.45596	13.4527	3.51109	5.22869	0.0122167	125.692	13.5321	9.22008	1.19823	0.334934	0.677985	0.276997	19.1146	4.60965	0.173971	0.52969	2.99261	8.42081	41.5895	0.392866	53.8146	0.0596285	0.284812	0.191252	0.0246289	0.565822	0.268742	0.0633489	19.1146	41.5895	0.392866	53.8146	0.853512	0.0352013	0.000274776	0.000281979	0.000443825	0.000103286	0.000402395	0.0993898	0.00977932	0.000769798	0.276997	0.799847	0.512945	0.0238503	0.547935	0.260247	0.00599778	7.36867	0.0506694	0.845409	0.721566	414.285	18.8382	0.010918	0.000746364
5	2444.22	8.77227	3.83287	8.94597	3.65922	5.07241	0.00935412	124.468	13.9572	8.77845	1.23997	0.332859	0.687774	0.317756	18.961	4.0481	0.188326	0.277907	7.95414	9.25872	51.5377	0.266775	56.5837	0.113996	0.273282	0.197145	0.0260788	0.55467	0.251801	0.0844661	18.961	51.5377	0.266775	56.5837	0.852832	0.00760939	0.000556313	0.00020112	0.000796849	7.28983e-05	0.000334675	0.128287	0.00888678	0.000827518	0.317756	0.805808	0.26898	0.0252411	0.536853	0.243713	0.00713074	4.03685	0.0680634	0.903188	0.770268	396.131	18.6826	0.00986775	0.00080199
6	919.827	12.8754	4.38415	7.62284	2.78166	5.09283	0.011603	124.46	13.4884	11.9614	1.31839	0.279128	0.710215	0.257944	18.6522	3.33097	0.160227	0.498467	6.64076	9.15219	35.8236	0.361392	55.3658	0.0776675	0.359498	0.196354	0.0165734	0.538699	0.219802	0.11293	18.6522	35.8236	0.361392	55.3658	0.86522	0.0134606	0.000244307	0.000225768	0.000490662	0.00011456	0.000384688	0.109978	0.00927661	0.000757242	0.257944	0.804842	0.484199	0.016099	0.52328	0.213511	0.00613488	4.01052	0.0908908	0.88499	0.765711	422.765	18.1691	0.0103601	0.000732518
7	602.29	9.68507	4.24227	16.152	2.73638	5.22671	0.0179415	119.44	13.0372	9.51825	1.5041	0.201239	0.707015	0.264776	18.8028	3.42278	0.142432	0.657108	6.75506	8.4308	31.4578	0.469504	44.5183	0.103252	0.365446	0.191325	0.014948	0.470059	0.194791	0.0502509	18.8028	31.4578	0.469504	44.5183	0.908489	0.0193727	9.54564e-05	0.000171269	0.000226074	0.000103585	0.000328178	0.0619261	0.00867032	0.000716767	0.264776	0.82756	0.64565	0.0146874	0.461862	0.191394	0.00740107	9.85218	0.0415856	0.704718	0.640228	317.523	20.3875	0.00968863	0.000692209
8	1102.68	16.1501	3.90389	13.6657	2.85269	5.20535	0.0140217	119.135	12.5536	9.72431	1.73398	0.428113	0.618306	0.340459	18.8164	3.09551	0.282972	0.532708	4.67382	8.15805	29.6746	0.423767	38.4461	0.0619191	0.350546	0.19211	0.0272209	0.356582	0.220126	0.0548802	18.8164	29.6746	0.423767	38.4461	0.871226	0.0395377	0.000152738	0.000166935	0.000321151	0.000112897	0.00031494	0.0779954	0.00960743	0.000746942	0.340459	0.737204	0.524924	0.0268232	0.351371	0.216909	0.00730503	8.47206	0.0404579	0.743779	0.648	306.272	19.8753	0.0106238	0.000724173
9	120.097	9.96464	3.5034	19.0759	3.08652	5.23563	0.0197061	90.4692	10.2339	5.1054	1.6005	0.504098	0.689093	0.727633	17.7648	3.92041	0.577348	0.432103	11.4559	3.60165	66.1901	0.26936	47.0566	0.100355	0.323989	0.190999	0.0680398	0.430549	0.194256	0.0350781	17.7648	66.1901	0.26936	47.0566	0.944494	0.0248606	0.000264408	0.000201004	0.000353807	0.000107011	0.000385559	0.0181976	0.0106246	0.000531557	0.727633	0.832291	0.431953	0.0680162	0.430399	0.194189	0.00881222	14.7143	0.0291952	0.94213	0.889836	458.744	21.956	0.0112354	0.0005189
