Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	2248.06	7.25214	3.02834	11.2808	3.29079	7.51029	0.00266019	92.3202	11.5989	7.5866	2.32478	0.558987	0.160286	0.743205	0.45243	17.6541	3.67943	0.430771	0.198424	5.15447	11.4172	23.7997	0.82984	51.6027	0.13789	0.303878	0.133151	0.0157021	0.319688	0.11046	0.0357444	17.6541	23.7997	0.82984	51.6027	0.729436	0.125962	0.00623382	0.00154296	0.00528987	0.000472877	0.00160626	0.110966	0.00980305	0.000121645	0.45243	0.710594	0.198411	0.015701	0.319667	0.110453	0.00154438	10.2297	0.0253998	1.49147	1.08793	484.623	1e-15	0.00735878	0
1	739.311	9.88573	3.87388	13.1726	2.93224	12.9221	0.00374205	88.7818	7.32023	6.79479	2.59808	0.188926	0.369068	0.694734	0.419213	15.8306	3.99176	0.315876	0.159512	2.90689	1.41366	21.581	0.587215	42.8463	0.101156	0.341036	0.0773868	0.0377354	0.267403	0.117497	0.0227584	15.8306	21.581	0.587215	42.8463	0.879477	0.0727468	0.00222336	0.000421959	0.00466829	0.000291458	0.00263543	0.0268614	0.00901166	9.03326e-05	0.419213	0.759865	0.159512	0.0377354	0.267403	0.117497	0.000756935	10.0146	0.0172933	1.38088	1.21445	787.519	6.22852	0.0112382	8.74595e-05
2	784.598	16.9673	2.87545	14.3613	4.51892	6.12482	0.00273974	77.2759	7.31259	7.72062	1.24077	0.542817	0.127884	0.702614	0.555367	17.8467	3.10804	0.0696444	0.264265	7.75018	7.78662	39.7711	0.596782	42.069	0.0589369	0.221292	0.16327	0.0116381	0.566273	0.239679	0.0326903	17.8467	39.7711	0.596782	42.069	0.628311	0.247977	0.00652024	0.00234197	0.00371384	0.000293898	0.00123798	0.0931702	0.010153	0.000121293	0.555367	0.959868	0.264265	0.0116381	0.566273	0.239679	0.001929	11.7865	0.0313784	1.6159	1.01529	666.85	7.27499	0.0111828	0.00010311
3	904.473	14.3094	3.15029	12.8594	4.32427	13.7047	0.00616746	81.5385	7.68335	9.18135	1.67569	0.417804	0.713379	0.829366	0.614882	17.3494	5.15673	0.179295	0.144278	7.05523	6.37097	36.8745	0.542948	35.2518	0.0698841	0.231253	0.0729677	0.0644407	0.49494	0.101829	0.0178756	17.3494	36.8745	0.542948	35.2518	0.849649	0.100468	0.00347971	0.000586692	0.00304954	0.000129101	0.00282811	0.026425	0.00919593	0.000111535	0.614882	0.916498	0.144278	0.0644407	0.49494	0.101829	0.000874172	10.5959	0.0163829	1.47995	1.25744	763.513	7.02709	0.0108297	9.66903e-05
4	781.892	11.1909	3.18877	12.2593	3.3079	10.1923	0.00376649	82.6588	4.87676	4.0947	2.32666	0.510526	0.239024	0.764098	0.620169	17.1433	4.05608	0.64713	0.16508	6.15853	3.55418	41.2548	0.682506	23.8579	0.0893583	0.302307	0.0981133	0.0446035	0.32841	0.101391	0.0255203	17.1433	41.2548	0.682506	23.8579	0.800746	0.12358	0.00391073	0.000773227	0.00370631	0.000258996	0.00217848	0.0490854	0.00947632	9.41611e-05	0.620169	0.734052	0.16508	0.0446035	0.32841	0.101391	0.000964084	10.7809	0.0187332	1.45573	1.16567	757.394	6.35084	0.0107739	8.69218e-05
5	411.632	9.62138	3.1347	18.9293	4.76418	7.02564	0.00356683	79.4742	4.32164	9.94785	1.4497	0.440053	0.61484	0.63877	0.636685	19.0576	5.12725	0.523331	0.220692	6.23417	3.78492	23.8919	0.671398	61.8525	0.103935	0.2099	0.142336	0.03948	0.440622	0.249176	0.0235709	19.0576	23.8919	0.671398	61.8525	0.753023	0.163205	0.00573718	0.00162471	0.00348416	0.000272857	0.00163405	0.0562747	0.0103534	0.000121176	0.636685	0.789565	0.220692	0.03948	0.440622	0.249176	0.00165572	16.6694	0.0186107	1.49203	1.12353	791.746	8.20714	0.0112847	0.000111209
6	884.819	9.68427	2.96995	13.9257	3.48798	8.06035	0.00304572	89.4584	8.93253	10.8678	2.06626	0.293829	0.464015	0.749939	0.535505	17.3669	3.52842	0.440061	0.0997397	2.42518	3.53448	31.7395	0.564708	43.9709	0.10326	0.286699	0.124064	0.0320196	0.362945	0.121021	0.0264593	17.3669	31.7395	0.564708	43.9709	0.850333	0.0682267	0.00502166	0.000556347	0.00587324	0.000225398	0.00186921	0.0549683	0.00976029	0.00012029	0.535505	0.759695	0.0997394	0.0320195	0.362944	0.121021	0.00147353	11.11	0.020101	1.38577	1.17836	840.221	8.24572	0.0113028	0.000110899
7	958.938	18.4948	3.78278	10.7464	3.83379	8.51252	0.00383095	99.977	8.65843	8.54163	1.45541	0.309638	0.902652	0.633053	0.342998	16.6461	3.7505	0.40354	0.18564	4.04986	2.19271	26.3344	0.812626	30.0587	0.0540693	0.260838	0.117474	0.066899	0.434965	0.252126	0.0413514	16.6461	26.3344	0.812626	30.0587	0.862849	0.0848095	0.0025628	0.000584204	0.00234188	0.00015052	0.00167364	0.0338745	0.00941212	9.64922e-05	0.342998	0.649339	0.185639	0.0668986	0.434963	0.252125	0.00109987	9.42346	0.0268511	1.31469	1.13438	686.08	5.71787	0.0105642	9.24179e-05
8	78.0687	15.1912	3.89628	12.0482	3.6853	6.85293	0.00611108	84.419	9.22356	2.93013	2.21906	0.51737	0.619167	0.737226	0.604557	18.0548	4.90851	0.345804	0.423673	1.1942	3.70646	21.2441	0.814698	45.6421	0.0658276	0.271348	0.145923	0.155784	0.332224	0.118417	0.0471902	18.0548	21.2441	0.814698	45.6421	0.854381	0.10353	0.0016415	0.0012067	0.000684111	0.000341419	0.00136151	0.0250152	0.00925901	9.48334e-05	0.604557	0.840272	0.423672	0.155783	0.332224	0.118417	0.00147686	11.1654	0.0396526	1.31285	1.12167	700.317	6.10387	0.0105836	8.75879e-05
9	1613.12	15.195	2.86934	9.94233	4.72841	9.3161	0.00491123	90.8024	12.1446	3.10056	2.91519	0.543015	0.178679	0.838707	0.526085	18.4047	3.41281	0.256834	0.158709	2.7655	5.82919	33.3353	0.633523	39.9152	0.0658111	0.211488	0.107341	0.048333	0.287702	0.0553285	0.0309785	18.4047	33.3353	0.633523	39.9152	0.807966	0.109759	0.00560299	0.00105682	0.00320604	0.000287475	0.00191649	0.0547689	0.00950573	0.000125864	0.526085	0.847925	0.158695	0.0483287	0.287677	0.0553235	0.0013539	8.21556	0.0262674	1.45142	1.1727	743.461	7.57083	0.0111273	0.000111436
