Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	9679.02	14.9951	3.69585	17.7239	3.5938	11.7713	0.00891196	137.06	34.2532	4.34651	2.71808	0.167791	0.280488	0.707677	0.240833	16.199	4.53305	0.138456	0.161966	3.19009	5.2132	35.0371	0.727058	96.5397	0.0666885	0.278257	0.0849524	0.0456677	0.260359	0.107548	0.0177146	16.199	35.0371	0.727058	96.5397	0.916242	0.0434609	0.00124284	0.000202435	0.00191637	0.000133331	0.000939341	0.0311527	0.00515646	0.000217158	0.240833	0.821098	0.141868	0.0400008	0.228052	0.0942022	0.00206745	13.6687	0.0145454	1.47328	1.34988	231.542	1e-15	0.00135577	0
1	6144.12	14.4376	3.97922	9.11921	2.47977	11.4619	0.0128076	167.377	40.2011	5.20582	1.81849	0.147347	0.663519	0.702022	0.259213	14.9764	4.45446	0.347213	0.201329	2.86969	9.0079	29.485	0.769797	73.4069	0.0692636	0.403263	0.0872456	0.0894777	0.386047	0.16386	0.0380701	14.9764	29.485	0.769797	73.4069	0.951961	0.0180532	0.000572511	9.40066e-05	0.00125038	8.04907e-05	0.000935895	0.0227009	0.0045142	0.000245391	0.259213	0.625769	0.143589	0.0638158	0.27533	0.116866	0.00248431	7.5641	0.0238231	1.13171	1.07735	764.464	14.5735	0.00547019	0.000225938
2	7430.2	18.7543	3.29191	12.2106	2.67592	9.78636	0.00601227	172.339	41.2063	9.1432	2.55537	0.0965283	0.681778	0.677014	0.250813	18.749	5.17982	0.121107	0.174752	2.06601	3.36921	33.7005	0.634595	87.2436	0.0533211	0.373703	0.102183	0.0504827	0.264938	0.126395	0.027548	18.749	33.7005	0.634595	87.2436	0.917566	0.0306029	0.00119456	0.00015835	0.0025051	0.000180943	0.000866947	0.0426379	0.00467925	0.000206052	0.250813	0.845779	0.119384	0.034488	0.180996	0.0863486	0.00206832	8.86787	0.0232995	1.37467	1.26135	874.543	12.217	0.0055796	0.00020028
3	6282.1	11.4715	4.04514	14.8307	3.36563	11.5366	0.00997009	146.363	40.8996	8.97537	2.48453	0.240512	0.493702	0.825803	0.210149	18.5074	3.89706	0.270881	0.205118	1.84697	3.42201	23.074	0.714975	78.1468	0.0871726	0.297121	0.0866807	0.0454244	0.332378	0.0701127	0.0236425	18.5074	23.074	0.714975	78.1468	0.911623	0.0472592	0.00133826	0.000259099	0.00216834	0.000171419	0.00109592	0.0307668	0.0048459	0.000218336	0.210149	0.655368	0.164842	0.0365051	0.267114	0.0563457	0.0023129	11.4919	0.0154946	1.32948	1.21198	933.477	17.6786	0.0060158	0.000209992
4	8509.2	7.45559	4.18467	11.6624	3.76279	7.79272	0.00682734	142.769	40.1368	8.05749	1.33215	0.284041	0.135388	0.814267	0.224042	14.0751	3.27205	0.153061	0.419784	1.32725	4.33092	33.3046	0.513361	89.399	0.134128	0.26576	0.128325	0.0136819	0.611243	0.139423	0.0460452	14.0751	33.3046	0.513361	89.399	0.909378	0.0286643	0.00115654	0.000593298	0.00142579	0.000178307	0.000683371	0.0525131	0.00539628	0.000224825	0.224042	0.795355	0.344792	0.0112377	0.502048	0.114516	0.00268186	7.25854	0.0366222	1.27901	1.16311	801.281	12.5689	0.00628348	0.000217217
5	9657.47	7.03051	3.6133	12.1488	2.25736	13.7086	0.0119529	147.836	41.3038	5.8563	1.00292	0.377086	0.347804	0.848885	0.296958	18.1807	3.15059	0.36167	0.168436	4.02206	4.10052	38.3546	0.820217	62.215	0.142237	0.442995	0.0729469	0.050415	0.846413	0.150675	0.0216959	18.1807	38.3546	0.820217	62.215	0.9212	0.0334482	0.00111359	0.00017016	0.00234097	5.77938e-05	0.00130405	0.0341971	0.00492342	0.000239587	0.296958	0.644599	0.134029	0.0401164	0.673511	0.119896	0.00213143	10.6133	0.0139852	1.37259	1.26443	959.528	18.9133	0.00610718	0.000228746
6	9695.37	11.3032	3.51398	13.1746	4.40678	7.6293	0.00681781	151.845	37.7404	8.0767	1.17957	0.202419	0.582478	0.720574	0.358966	14.5359	4.65128	0.419554	0.199677	2.93906	6.87852	46.5784	0.620723	54.7436	0.0884705	0.226923	0.131074	0.0519666	0.610879	0.236888	0.0349605	14.5359	46.5784	0.620723	54.7436	0.919721	0.0256661	0.00140524	0.000259284	0.00141406	6.83452e-05	0.000614229	0.046106	0.00524146	0.000235678	0.358966	0.65061	0.159602	0.041537	0.488277	0.189345	0.00287879	9.97147	0.0227456	1.1751	1.08077	691.394	11.9439	0.00592234	0.000224036
7	7723.76	18.5942	3.73747	18.3932	2.1097	10.9197	0.00798233	149.823	34.9373	4.45337	2.60006	0.414044	0.371806	0.646275	0.306635	16.9747	4.23772	0.362898	0.108512	2.5795	4.67135	46.542	0.657377	55.8365	0.0537802	0.474001	0.0915776	0.0539566	0.248562	0.136045	0.0186084	16.9747	46.542	0.657377	55.8365	0.884772	0.0564022	0.00115461	0.000112211	0.00209352	9.28248e-05	0.000936849	0.048466	0.004554	0.000202093	0.306635	0.651172	0.0895239	0.044515	0.205067	0.112239	0.00210248	14.0237	0.0121173	1.36565	1.20829	823.195	13.2142	0.00545785	0.000193384
8	9185.06	7.66404	2.8985	14.3062	2.78554	8.47117	0.0129267	148.639	34.3976	3.57352	2.24535	0.377068	0.602849	0.813076	0.296366	15.699	3.17957	0.164525	0.0817168	1.61259	10.4421	27.578	0.844105	90.9403	0.130479	0.358997	0.118047	0.137165	0.362115	0.0832494	0.0239169	15.699	27.578	0.844105	90.9403	0.95155	0.0102485	0.00120599	8.68944e-05	0.00103144	4.81941e-05	0.000844512	0.0296551	0.00512416	0.000246069	0.296366	0.818658	0.0680974	0.114304	0.301763	0.0693746	0.00304653	12.7369	0.0195798	1.36542	1.29926	966.981	13.4943	0.00602985	0.000223374
9	9724.36	15.7507	3.66737	11.9004	2.9185	11.2106	0.0081413	128.972	34.3328	5.88413	1.07977	0.0956834	0.235964	0.679835	0.345062	15.6205	4.09745	0.493926	0.181216	3.0089	5.89454	37.45	0.880077	73.7048	0.0634892	0.342642	0.0892013	0.0272626	0.629611	0.296512	0.0274893	15.6205	37.45	0.880077	73.7048	0.906217	0.0499986	0.00102365	0.000197131	0.00240864	7.18396e-05	0.000866461	0.0350624	0.00482416	0.000239252	0.345062	0.591229	0.162899	0.024507	0.565972	0.266542	0.00256595	10.9657	0.0162525	1.34652	1.22024	734.928	14.6938	0.00575784	0.00022694
