Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	1132.6	17.7013	3.30724	18.0524	5.43815	9.30605	0.00792752	118.742	10.8009	4.95162	1.75438	0.47536	0.66796	0.432195	18.7985	6.39238	0.3129	0.237579	8.88707	8.39166	30.9609	0.569231	53.5217	0.056493	0.183886	0.107457	0.0641248	0.380738	0.189263	0.0196864	18.7985	30.9609	0.569231	53.5217	0.915983	0.0495655	0.000723966	0.000221175	0.000850113	7.35158e-05	0.000844609	0.0255653	0.00657725	0.00018102	0.432195	0.769138	0.235876	0.0636651	0.378009	0.187907	0.00196321	13.6369	0.0151415	0.922027	0.844561	53.7565	1e-15	0.0019074	0
1	3444.22	7.26516	2.95033	17.7582	4.38878	10.9393	0.00546151	119.607	8.44239	5.37473	1.73387	0.438065	0.689447	0.531994	17.0568	3.02316	0.689961	0.193947	2.82028	5.19898	26.4903	0.737097	63.4625	0.137643	0.227854	0.0914135	0.0561931	0.397635	0.17911	0.0151874	17.0568	26.4903	0.737097	63.4625	0.926068	0.0249356	0.000588846	0.000140877	0.00106702	5.77596e-05	0.00115271	0.0392211	0.00838453	0.000164006	0.531994	0.646973	0.193557	0.0560799	0.396834	0.178749	0.00114874	15.5732	0.00982581	0.836659	0.774803	167.485	2.85283	0.00952723	0.000156734
2	1853.99	12.1667	2.65639	14.008	3.68181	10.7665	0.00906317	116.559	8.34142	4.89634	1.08116	0.460537	0.78829	0.471025	15.6323	4.97766	0.265646	0.304907	7.02633	3.32973	21.565	0.801496	45.2975	0.0821916	0.271606	0.0928807	0.0741445	0.729115	0.195817	0.0176133	15.6323	21.565	0.801496	45.2975	0.946746	0.0268676	0.00020952	9.15678e-05	0.000422199	2.78727e-05	0.000774294	0.0191483	0.00651618	0.000155053	0.471025	0.818739	0.304512	0.0740483	0.728169	0.195563	0.00156034	12.5371	0.0144207	0.753255	0.713141	115.158	2.56035	0.00719886	0.000150835
3	156.383	12.3625	3.61987	8.83828	3.56763	9.30297	0.00738213	110.084	11.0791	3.22164	2.82369	0.442607	0.65528	0.646898	16.7579	5.26009	0.717676	0.178168	7.75167	2.73685	34.3501	0.484081	60.1463	0.0808898	0.280298	0.107493	0.090026	0.232065	0.122081	0.0440254	16.7579	34.3501	0.484081	60.1463	0.961355	0.0138864	0.000585734	0.000126126	0.000869664	0.00010223	0.00101752	0.0142972	0.00770423	0.000136746	0.646898	0.731546	0.177504	0.0896906	0.2312	0.121626	0.00164273	7.2291	0.0322066	0.971165	0.933634	208.421	3.31801	0.00823245	0.000132111
4	1093.9	15.0912	2.91629	15.9688	4.42808	5.81568	0.00432547	118.313	10.1862	6.58479	2.18541	0.402236	0.895389	0.606774	16.1472	2.76992	0.898207	0.194017	6.65276	7.47378	36.736	0.488833	53.6471	0.0662638	0.225832	0.171949	0.0546954	0.409712	0.0478679	0.031402	16.1472	36.736	0.488833	53.6471	0.91335	0.0345742	0.00074891	0.000178137	0.000819373	9.21315e-05	0.000530045	0.0422151	0.00790704	0.000150974	0.606774	0.63843	0.193025	0.0544157	0.407617	0.0476231	0.00205178	12.759	0.020048	0.911884	0.832869	171.459	2.43053	0.00827125	0.000142217
5	825.54	11.1123	2.69158	13.4074	4.01176	5.78409	0.00528837	117.42	9.39963	7.26313	1.75445	0.692667	0.663368	0.640691	17.5851	7.14473	0.895584	0.120391	5.87926	7.55116	24.183	0.297222	54.2894	0.0899904	0.249267	0.172888	0.0632638	0.378106	0.191873	0.0347078	17.5851	24.183	0.297222	54.2894	0.931528	0.0147408	0.000799855	0.000108777	0.000941259	4.97841e-05	0.000511019	0.0435703	0.0079674	0.000209797	0.640691	0.671178	0.12003	0.0630741	0.376972	0.191298	0.00295356	10.0218	0.0232951	0.870639	0.811025	168.647	3.45768	0.0083136	0.000197354
6	918.706	14.4432	2.32254	17.0928	2.52325	8.54771	0.00648389	117.356	10.7305	9.67966	1.98959	0.592283	0.855405	0.681791	18.7834	2.52999	0.47154	0.211001	1.58332	7.01523	44.6899	0.729299	43.9599	0.0692367	0.396314	0.11699	0.0523409	0.42994	0.0726758	0.0158965	18.7834	44.6899	0.729299	43.9599	0.906318	0.0537475	0.000420602	0.000111336	0.00108197	9.07613e-05	0.000912696	0.02937	0.00824337	0.000179095	0.681791	0.834757	0.209713	0.0520213	0.427315	0.072232	0.00182277	15.6204	0.0132697	0.969218	0.878419	186.52	3.57962	0.00924501	0.000166767
7	267.111	11.1518	4.45339	13.0705	3.71685	15.1426	0.0120588	117.696	12.2982	4.01601	1.72706	0.563674	0.809653	0.494725	16.4056	4.31096	0.258703	0.259788	7.95343	3.62342	37.1338	0.539345	44.746	0.0896716	0.269045	0.0660389	0.11364	0.468804	0.110214	0.0225008	16.4056	37.1338	0.539345	44.746	0.968637	0.0145489	0.000231426	7.92891e-05	0.000413059	3.90692e-05	0.00132939	0.00824032	0.00647933	0.000140162	0.494725	0.833549	0.256685	0.112283	0.463205	0.108898	0.00119967	10.0282	0.0187555	0.784011	0.759422	146.423	3.29362	0.00753884	0.00013418
8	2731.89	9.11038	2.68653	15.8057	3.74437	8.45786	0.00643778	117.877	9.54332	8.99206	1.16979	0.418736	0.69126	0.567092	15.6181	5.43161	0.645898	0.356204	7.30617	8.85566	32.9146	0.489387	41.9729	0.109765	0.267068	0.118233	0.0321901	0.590927	0.263928	0.0200964	15.6181	32.9146	0.489387	41.9729	0.915658	0.0332612	0.000291907	0.000159969	0.000672186	5.21789e-05	0.000582371	0.0436773	0.00686512	0.000191633	0.567092	0.693243	0.354982	0.0320797	0.588899	0.263022	0.0020211	12.3119	0.0139317	0.736042	0.673963	113.118	2.94439	0.00746023	0.000179697
9	1338.45	14.2509	2.92967	10.1956	5.62571	15.7952	0.00952734	114.078	10.1861	5.61038	2.31835	0.529739	0.685236	0.699464	15.6716	5.09878	0.570127	0.279728	8.48567	2.17589	33.5161	0.338058	42.4071	0.070171	0.177755	0.0633104	0.0647008	0.295571	0.135771	0.018192	15.6716	33.5161	0.338058	42.4071	0.950241	0.0285959	0.000362496	0.00013904	0.000651403	6.14209e-05	0.00135977	0.0128055	0.00634198	0.000133388	0.699464	0.815636	0.278782	0.0644821	0.294571	0.135312	0.0011059	8.16731	0.0148381	0.683939	0.649907	138.847	3.03714	0.00743191	0.00013004
