"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_TStartTesting.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",47.6964,7.00135,1.69174,7.00429,2.00231,5.00716,0.00248409,100.456,7.01179,2.0131,1.00008,0.200072,0.600126,0.249839,14.4005,2.45086,0.00902807,0.050364,1.06664,1.00193,19.6044,0.224152,31.2108,4.00014,8.00016,-55.64619,-714.3646,-762.7825
"1st Qu.",645.84275,9.859655,2.6324075,10.723275,3.4749,8.1685725,0.0063200775,113.7495,9.38363,5.24178,1.572955,0.4148495,0.6671405,0.48991175,16.458375,3.4056225,0.31714025,0.16927775,4.8579475,3.6077075,29.063575,0.4161805,41.82495,4.452445,8.2563525,-47.38679,-702.5004,-749.32365
"Median",1107.685,12.73335,3.0224,13.38925,4.137915,10.0476,0.00753505,116.628,10.0261,6.8247,2.011065,0.523953,0.721968,0.5611365,17.47675,4.22102,0.4950225,0.2452615,6.983995,5.179075,34.0991,0.5360205,48.50515,4.839345,8.622695,-46.07114,-700.9602,-747.1875
"Mean",1400.92670468165,13.1190709550562,3.04854532459426,13.4095799563046,4.13986966604245,10.4737136641698,0.00767750450530587,116.514174313358,10.1473288623596,6.91716302746567,2.00999781991261,0.52035303292759,0.729393943820225,0.566524885923845,17.4710645911361,4.35595808364544,0.493894496499688,0.262250229900125,7.20140165106117,5.28672830836454,33.7074161828964,0.537063990792759,48.3024957240949,4.94381649344569,8.99597813202247,-46.2441836235955,-701.255627902622,-747.499811064295
"3rd Qu.",1836.4425,16.199275,3.4241225,16.018625,4.7665,12.328575,0.00884189,119.383,10.804625,8.5232,2.457185,0.62958575,0.78375575,0.6390365,18.502025,5.205965,0.66711325,0.340074,9.4437675,6.792405,38.606275,0.65605775,54.80025,5.3197675,9.3208475,-44.9220325,-699.7,-745.3962
"Max.",9460.39,20.9993,4.49677,19.9869,6.99605,28.9008,0.0205358,131.66,13.9881,11.9991,2.99979,0.799766,0.949709,0.821619,20.1976,7.27668,0.991638,0.855236,13.9922,12.9683,44.79,0.856795,64.1986,8.3183,23.0997,-41.24026,-695.8448,-739.5761
"rhat.vec",1.02395892693452,0.999813198143046,1.02750630843069,1.0001023879569,1.00510569315497,1.00302832839646,1.00217472972331,1.00330269179216,1.0059642226999,1.00277672809275,1.00042522598516,1.00106959143879,1.00037821199688,1.01055893724689,1.00084310897714,1.00047405388002,1.0030798406605,1.00242729330589,1.00154144232113,1.00189186563956,1.00019939771841,1.00020181778355,0.999854599097252,1.00147491069488,1.00091441091024,1.00437786934327,1.0005366247912,1.00188778559158
