Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	5849.48	19.4708	2.93879	11.0796	3.11792	6.25693	0.00400902	171.323	37.3161	5.55937	1.44333	0.53587	0.8867	0.689406	0.476639	21.5307	4.93005	0.485832	0.336157	10.6594	12.6285	36.4881	0.572131	39.0492	0.051359	0.320727	0.159823	0.0510347	0.221692	0.215193	0.0423919	21.5307	36.4881	0.572131	39.0492	0.923791	0.0357418	0.00127817	0.000248555	0.00213211	0.000343052	0.000492105	0.0331174	0.00294444	0.000113013	0.476639	0.697677	0.169603	0.0257488	0.111851	0.108572	0.00324792	8.59855	0.0295759	1.13798	1.05126	1112.6	1e-15	0.00127104	0
1	3499.44	8.81607	2.80283	13.4975	3.12372	6.26623	0.00536996	150.713	33.3987	7.09652	1.87378	0.298618	0.880566	0.79906	0.499561	24.9859	4.66051	0.539262	0.116486	6.54677	11.0528	36.0543	0.638161	33.3955	0.113429	0.320131	0.159586	0.0695425	0.299099	0.107238	0.0331388	24.9859	36.0543	0.638161	33.3955	0.96301	0.00859676	0.00102143	8.1363e-05	0.00151069	9.26494e-05	0.000459698	0.0222398	0.00299551	0.000112799	0.499561	0.687797	0.0762001	0.0454917	0.195658	0.0701503	0.0033522	11.0534	0.0227928	1.13489	1.09291	2356.38	32.4668	0.00315061	9.74607e-05
2	4010.01	10.1625	4.26402	9.19976	4.16992	9.31875	0.00646732	121.758	25.2616	10.0975	1.00749	0.0679415	0.632863	0.64734	0.416183	21.7087	5.27425	0.763497	0.0515668	10.1669	12.9264	35.1741	0.803552	36.6171	0.098401	0.239813	0.107311	0.0378156	0.598873	0.350038	0.0497376	21.7087	35.1741	0.803552	36.6171	0.961363	0.00834114	0.00229935	0.000106998	0.00324624	2.96631e-05	0.000844696	0.0206832	0.0031022	0.000121689	0.416183	0.512065	0.0453594	0.0332635	0.526783	0.307902	0.00279784	8.14464	0.0254689	1.40869	1.35427	2752.1	42.3389	0.00314641	9.67941e-05
3	2902.48	8.3293	2.88604	9.51715	2.21249	5.00267	0.0040384	136.426	24.5555	9.33202	1.28856	0.326447	0.653532	0.693013	0.48646	19.4679	5.41522	0.486287	0.242803	9.32027	13.4496	45.2945	0.70573	35.0975	0.120058	0.451979	0.199893	0.0326892	0.36225	0.23824	0.0606169	19.4679	45.2945	0.70573	35.0975	0.941335	0.0176445	0.0010551	0.000252751	0.00191322	0.00022323	0.000484179	0.0339162	0.00315886	0.000117539	0.48646	0.704393	0.196622	0.0264718	0.293351	0.192927	0.00387124	8.07892	0.0426981	1.22426	1.15244	3050.98	31.6794	0.00335511	9.70092e-05
4	7839.04	11.6849	3.14601	18.6159	2.5653	7.27837	0.00504592	150.528	25.4423	6.06172	2.17298	0.285743	0.479147	0.664885	0.453144	21.8641	4.63466	0.685953	0.367706	10.6842	13.9299	28.8911	0.670946	40.6644	0.0855805	0.389818	0.137393	0.0375382	0.218547	0.154219	0.0232189	21.8641	28.8911	0.670946	40.6644	0.91503	0.0459486	0.000447739	0.000148263	0.00118529	0.00023187	0.000456589	0.0337748	0.0029195	0.000127686	0.453144	0.581024	0.257135	0.0262504	0.152829	0.107845	0.00261739	15.2661	0.0134908	0.934918	0.855478	2055.9	28.8622	0.0031702	0.000111036
5	3217.81	16.6609	2.77836	15.4521	2.79489	5.60296	0.00488122	142.988	29.9402	4.99688	1.50092	0.376157	0.400339	0.90659	0.511038	22.9637	4.30904	0.521236	0.14615	8.06792	11.8914	47.8425	0.683018	22.5686	0.0600208	0.357796	0.178477	0.0453122	0.376815	0.0622352	0.032091	22.9637	47.8425	0.683018	22.5686	0.936562	0.028001	0.00138831	0.000159934	0.00212689	0.000166527	0.000527353	0.0279276	0.00312885	0.000122009	0.511038	0.70475	0.105947	0.0328477	0.273161	0.0451155	0.00387165	13.0571	0.0226162	1.24934	1.17008	2980.47	36.6189	0.00328441	0.000101647
6	4287.17	13.9753	4.38725	15.1811	4.33755	8.24209	0.00587225	150.942	26.9039	11.1235	2.68879	0.249469	0.640901	0.868414	0.371556	22.5419	5.52099	0.755225	0.235038	6.9257	11.9041	36.5972	0.792693	30.9415	0.0715548	0.230545	0.121328	0.037553	0.242403	0.0489387	0.0350632	22.5419	36.5972	0.792693	30.9415	0.917117	0.0467861	0.00174634	0.000316241	0.00250784	0.000332376	0.00076166	0.0276597	0.00279888	0.000121265	0.371556	0.473447	0.161298	0.0257713	0.166353	0.0335849	0.00258827	13.2033	0.0166006	1.24969	1.14611	3285.89	36.3189	0.00327398	0.000101076
7	6869.59	10.2954	3.54951	19.3718	3.8964	6.11101	0.00314036	133.761	22.4965	7.50823	1.92605	0.433024	0.497237	0.728635	0.396814	21.6229	3.52445	0.546732	0.0755867	7.86695	13.4474	32.0072	0.688674	51.789	0.0971308	0.256647	0.163639	0.027359	0.21449	0.140892	0.0299837	21.6229	32.0072	0.688674	51.789	0.907229	0.0285177	0.00368086	0.000244217	0.00435269	0.00018779	0.000653132	0.051859	0.00337858	0.000134322	0.396814	0.603302	0.063909	0.0231322	0.181352	0.119125	0.00339491	15.734	0.0180892	1.42649	1.29415	3276.77	38.6908	0.00348267	0.000110037
8	4102.45	11.1082	2.94002	10.2831	2.3023	7.01614	0.00566832	153.885	34.2499	7.52968	2.47195	0.256268	0.708081	0.833815	0.449437	22.0906	4.35059	0.448821	0.14604	11.3169	13.6237	27.6198	0.585707	47.7707	0.0900236	0.434348	0.142529	0.0583167	0.250869	0.0672283	0.04075	22.0906	27.6198	0.585707	47.7707	0.95848	0.0112483	0.000861517	8.48308e-05	0.00195395	0.00016983	0.000566919	0.0236512	0.00300374	0.000120745	0.449437	0.69841	0.0918925	0.0366945	0.157854	0.0423019	0.00319667	7.93758	0.0284602	1.14464	1.09712	2526.42	34.55	0.00298772	9.92305e-05
9	8655.44	15.6488	2.80602	7.65737	3.58167	6.50742	0.00294402	155.784	35.0903	6.14358	2.0263	0.422048	0.58413	0.681139	0.487063	22.4556	6.2461	0.438017	0.101132	8.0631	13.1926	43.8746	0.719805	45.4199	0.0639027	0.279199	0.153671	0.0374296	0.194278	0.157361	0.0563122	22.4556	43.8746	0.719805	45.4199	0.933387	0.0128712	0.00288515	0.00018363	0.00385885	0.000202809	0.000570989	0.0430926	0.00313726	0.000109535	0.487063	0.729721	0.0620462	0.0229637	0.119193	0.0965438	0.00295159	6.56102	0.0410922	1.43165	1.33628	2738.09	30.3998	0.00321073	9.0892e-05
