"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_TStartTesting.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",73.0545,7.00016,1.73598,7.00696,2.00093,5.00073,0.00774079,98.5962,8.77356,2.00106,1.0008,0.200167,0.60004,0.279274,15.3036,2.44225,0.00528953,0.0503031,1.00315,1.74196,22.1084,0.218169,16.8247,4.00002,8.00126,-58.53997,-889.9007,-940.9128
"1st Qu.",523.47825,9.8336425,2.69031,10.772325,3.267265,5.58157,0.0159223,115.579,12.398475,4.8784375,1.500975,0.4039435,0.664472,0.4882875,16.82545,4.3616075,0.3315745,0.2321365,2.6375675,8.19417,37.4971,0.34108675,41.515825,4.065595,9.1188775,-51.4980125,-875.0122,-925.53405
"Median",855.968,12.7868,3.134245,13.42795,3.902245,6.20491,0.01824165,118.52,13.0456,6.52992,1.929495,0.5160825,0.7183475,0.545415,17.7138,5.511905,0.4927665,0.3215915,3.672335,9.02018,47.4728,0.443949,50.0235,4.159665,10.34435,-50.261545,-872.90325,-923.2905
"Mean",1085.01894406991,13.2100246270287,3.13599745786517,13.4643453870162,3.93390957553059,6.48836471285893,0.0184927528745318,118.361976029963,12.8972762749688,6.67476035736579,1.95145645287141,0.512019833177278,0.725531694600499,0.551806301186017,17.7180376404494,5.54028658395755,0.495182376304619,0.328853449937578,3.96288842384519,8.93355394038702,47.9116586766542,0.456777293851436,48.751751170412,4.21361186953808,10.9181423111735,-50.3804860081149,-873.226266463795,-923.606753776529
"3rd Qu.",1401.915,16.40995,3.57636,16.130775,4.56448,7.0539575,0.020741325,121.4475,13.5331,8.4203025,2.39432,0.626178,0.77958225,0.61365725,18.5966,6.7106875,0.6597095,0.41889075,4.930015,9.7756325,58.257825,0.5591785,57.39605,4.3015275,12.08815,-49.121195,-871.158825,-921.3738
"Max.",7940.01,20.9943,4.49708,19.9975,6.89238,13.2802,0.0366547,134.317,13.9992,11.9975,2.99859,0.799839,0.94837,0.78879,20.1998,8.74815,0.989696,0.82689,13.6328,13.3006,73.7932,0.801846,65.8922,5.49905,25.2464,-45.46706,-866.2133,-915.5276
"rhat.vec",1.0281566462007,1.00032223932381,1.02982706295321,1.00027457780429,1.0018419204794,1.00451306998512,1.00265593182663,1.00864992140962,1.00344101143611,1.00359958946035,0.99973003208439,1.00083572781472,0.999938018189498,1.04414857325166,0.999993977669668,1.00196386129254,1.01312391687236,1.00840299116937,1.00734905754073,1.0047700868375,1.00073151200705,1.00035934220707,1.00013772100065,1.0019319572282,1.00065931385532,1.00007485872482,1.00246210350678,1.00338036266074
