Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	2806.36	14.6117	2.96607	9.96623	3.26078	7.03647	0.0138379	61.2722	8.48094	8.23383	1.56818	0.357946	0.665032	0.419076	15.7165	3.51742	0.12124	0.183678	2.18493	5.62023	13.7238	0.332889	57.9645	0.0684383	0.306675	0.142117	0.0289107	0.424079	0.213603	0.0422956	15.7165	13.7238	0.332889	57.9645	0.975249	0.00893413	0.000382114	8.59778e-05	0.000651517	4.07898e-05	0.000227301	0.0113211	0.00328649	0.000189883	0.419076	0.899926	0.183678	0.0289106	0.424078	0.213603	0.00798438	6.10391	0.0380629	1.10894	1.08149	131.723	1e-15	0.00169348	0
1	3679.4	12.0023	2.9309	13.5141	2.48899	11.5304	0.0185205	60.3628	3.04266	8.90696	1.73134	0.449065	0.749796	0.602434	17.0239	2.69569	0.226831	0.256468	9.38627	5.57386	15.8804	0.484073	49.1427	0.0833174	0.401769	0.0867273	0.0378027	0.433073	0.144515	0.0188092	17.0239	15.8804	0.484073	49.1427	0.974797	0.0151286	0.000161638	5.5754e-05	0.000502992	3.84835e-05	0.000374903	0.00577496	0.0034868	0.000162047	0.602434	0.891408	0.256468	0.0378027	0.433073	0.144515	0.00402074	10.7422	0.0167666	1.07538	1.04828	265.519	11.2017	0.00384912	0.000153747
2	2221.27	20.7632	2.75207	16.3365	5.30968	5.53475	0.0155137	65.0756	11.1083	4.27182	1.86752	0.55032	0.63483	0.503933	18.0879	2.63493	0.0937538	0.148895	2.60503	2.97649	8.97434	0.308401	38.8743	0.0481621	0.188335	0.180677	0.0817824	0.339932	0.195537	0.030437	18.0879	8.97434	0.308401	38.8743	0.979369	0.00886213	0.000365911	6.4004e-05	0.000265593	2.26391e-05	0.000158237	0.00755019	0.00346977	0.000163938	0.503933	0.93777	0.148885	0.081777	0.33991	0.195524	0.00814344	10.7318	0.0285429	0.993359	0.972865	225.275	9.8981	0.00373528	0.00016009
3	2705.83	7.44322	2.57668	15.62	3.0886	8.06201	0.0159275	62.1377	7.24663	9.42171	1.03388	0.473258	0.795084	0.685034	19.9082	4.50739	0.728079	0.229178	2.17742	4.58537	18.331	0.578387	19.6194	0.13435	0.323771	0.124039	0.0399375	0.769029	0.198201	0.0204614	19.9082	18.331	0.578387	19.6194	0.981085	0.00790991	0.00017175	5.1064e-05	0.000345912	1.71508e-05	0.000213606	0.00698305	0.00342076	0.000157057	0.685034	0.759251	0.229178	0.0399375	0.769029	0.198201	0.00558043	13.5458	0.0155354	0.989233	0.970522	206.367	9.21054	0.00376179	0.000151562
4	1455.32	20.9037	3.32461	14.696	4.68099	6.57636	0.0172739	63.7297	6.00564	8.92195	2.10529	0.449762	0.743498	0.646669	18.3009	4.05416	0.856138	0.303461	8.20464	6.18405	28.343	0.571063	32.1723	0.0478384	0.21363	0.15206	0.0374803	0.353157	0.121837	0.0343998	18.3009	28.343	0.571063	32.1723	0.966041	0.02292	0.000303458	0.000132207	0.000333487	5.88665e-05	0.000202285	0.00679188	0.00324339	0.000164247	0.646669	0.688522	0.303461	0.0374803	0.353157	0.121837	0.00758966	12.4687	0.023685	1.08528	1.04842	249.713	11.3382	0.00350943	0.000154897
5	1873.31	8.75832	3.86827	10.5355	5.29092	7.88801	0.0218918	61.0632	1.49047	10.7105	2.29126	0.542667	0.736056	0.579443	19.7386	3.21452	0.487271	0.443906	1.88184	3.91625	16.3382	0.57776	30.2534	0.114177	0.189003	0.126775	0.0372936	0.321245	0.115196	0.0465473	19.7386	16.3382	0.57776	30.2534	0.983778	0.00745414	0.000210657	0.000168158	0.000238728	7.23774e-05	0.000236516	0.00462541	0.00329486	0.00016737	0.579443	0.766517	0.443906	0.0372936	0.321245	0.115196	0.00643552	8.66465	0.0356793	1.04783	1.03083	244.503	11.4663	0.00368175	0.000161425
6	3465.47	16.8675	3.55913	19.8668	2.98102	11.9928	0.0172975	61.5978	2.69833	10.8857	2.00203	0.33991	0.689311	0.557497	15.714	3.87445	0.565138	0.279898	2.24048	1.27769	8.11629	0.522602	78.0822	0.0592856	0.335456	0.0833834	0.021524	0.344306	0.155187	0.0149381	15.714	8.11629	0.522602	78.0822	0.943272	0.044355	0.000237044	9.2137e-05	0.000709943	6.10269e-05	0.000385403	0.00779726	0.00336481	0.000180358	0.557497	0.718773	0.279898	0.021524	0.344306	0.155187	0.0044601	15.6699	0.0107371	1.1549	1.08938	274.521	12.9849	0.00389661	0.00017817
7	3811.3	9.60186	2.64149	9.38551	4.64191	6.52017	0.00876221	63.5742	4.61375	8.88381	2.44843	0.245858	0.620418	0.566153	18.8109	3.74448	0.420395	0.186153	10.0288	3.40121	36.1467	0.425241	50.5861	0.104146	0.215429	0.15337	0.01717	0.253394	0.155031	0.043165	18.8109	36.1467	0.425241	50.5861	0.971461	0.0082295	0.000638421	0.000146028	0.000761067	7.50949e-05	0.000188952	0.015562	0.00328404	0.000154062	0.566153	0.78729	0.186153	0.01717	0.253394	0.155031	0.00712288	7.04516	0.0339834	1.14255	1.10994	235.519	9.9399	0.00350229	0.000149554
8	2697.92	16.9173	3.01898	11.344	4.30721	6.97254	0.012701	60.8159	9.96247	6.34199	1.17227	0.258275	0.721961	0.524697	16.9002	4.84773	0.57232	0.134508	7.11269	5.54715	19.498	0.442752	43.3222	0.0591111	0.232169	0.14342	0.0294016	0.615866	0.23718	0.0381683	16.9002	19.498	0.442752	43.3222	0.971352	0.0120109	0.000575705	8.9469e-05	0.000743606	2.41575e-05	0.000232105	0.0119527	0.00319273	0.000180783	0.524697	0.69135	0.134506	0.0294012	0.615857	0.237177	0.0078635	8.33941	0.0263877	1.10206	1.07049	271.676	13.3649	0.00345396	0.000170859
9	992.904	20.2539	4.33221	14.8341	2.94193	8.99553	0.0116034	61.2697	3.44609	10.9207	2.6085	0.208919	0.869207	0.357916	18.5657	4.8866	0.267651	0.204191	8.99459	3.40168	21.3126	0.274518	72.4288	0.0493732	0.339913	0.111166	0.0166284	0.333221	0.0501411	0.0324655	18.5657	21.3126	0.274518	72.4288	0.964319	0.0205837	0.000344197	8.83151e-05	0.000821726	7.50563e-05	0.000301424	0.00998692	0.00346116	0.000149335	0.357916	0.759572	0.204191	0.0166284	0.333221	0.0501411	0.00478754	7.9155	0.0246599	1.21553	1.17216	283.394	10.5695	0.00379618	0.000144536
