Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	368.828	7.15558	3.77452	17.0299	4.52526	9.31576	0.0119732	89.1891	9.67937	10.9318	2.84358	0.611457	0.651047	0.0648993	18.4659	3.32871	0.0961561	0.138735	2.46354	3.44892	27.4926	0.690882	33.7123	0.139751	0.220982	0.107345	0.0364155	0.228953	0.122716	0.023792	18.4659	27.4926	0.690882	33.7123	0.985119	0.00278141	0.000215632	3.47213e-05	0.000282277	2.0371e-05	0.000109565	0.0102423	0.001685	0.000100574	0.0648993	0.768758	0.138708	0.0364085	0.228909	0.122692	0.00433519	12.1073	0.0182903	1.32678	1.30704	2.90974	1e-15	0.000325995	0
1	1577.23	9.86143	2.9931	11.2812	4.13533	8.60302	0.00658318	89.1705	7.94129	10.8849	2.27942	0.239529	0.732029	0.0258641	17.9187	3.50589	0.0469737	0.0807608	3.93575	8.07456	28.5873	0.733563	35.6644	0.101405	0.241819	0.116238	0.0161088	0.321147	0.117561	0.03084	17.9187	28.5873	0.733563	35.6644	0.967397	0.00294459	0.000441882	3.88198e-05	0.000635474	1.9787e-05	0.000106039	0.0291578	0.0016662	0.000120186	0.0258641	0.842245	0.0807584	0.0161083	0.321138	0.117558	0.0046541	8.35321	0.0259749	1.50704	1.4579	9.51415	0.231645	0.00185495	0.000116722
2	98.8595	13.8348	4.02661	11.2492	4.00134	7.89558	0.018342	84.8117	6.34915	8.30058	2.01962	0.643312	0.628915	0.181962	16.9094	2.8468	0.0964426	0.109891	4.38523	2.94488	33.7605	0.597267	40.5258	0.0722815	0.249916	0.126653	0.0487422	0.311403	0.18374	0.045335	16.9094	33.7605	0.597267	40.5258	0.9902	0.00203749	0.00025685	3.17101e-05	0.000294028	1.47298e-05	0.000106982	0.00576478	0.0013493	0.00010275	0.181962	0.848459	0.109891	0.0487422	0.311402	0.18374	0.00779214	7.54314	0.0384649	1.47246	1.45802	10.2734	0.459634	0.0015019	0.000100452
3	97.291	13.6105	4.25487	11.584	4.65941	6.12941	0.0104532	86.9265	7.20696	10.3036	1.83474	0.410097	0.697795	0.146816	19.8199	3.86151	0.229847	0.0897161	1.99933	3.67463	33.3817	0.770002	37.7814	0.0734727	0.214619	0.163148	0.0277732	0.380324	0.164713	0.0599251	19.8199	33.3817	0.770002	37.7814	0.979023	0.00404508	0.000793492	7.82039e-05	0.000679663	2.77626e-05	0.000126852	0.0137329	0.00153111	0.000118247	0.146816	0.643406	0.0897154	0.027773	0.380321	0.164711	0.00924007	9.31086	0.0385562	1.71162	1.67572	17.0487	0.587959	0.00174082	0.000114393
4	483.295	12.5099	4.30681	7.21448	4.2313	7.37875	0.0137772	94.9206	5.98715	9.6598	1.76824	0.379725	0.826481	0.00269908	17.1389	4.79373	0.0333843	0.274465	2.16212	4.58716	27.197	0.663856	38.1654	0.0799367	0.236334	0.135524	0.0324888	0.467403	0.0981309	0.0809036	17.1389	27.197	0.663856	38.1654	0.97122	0.00175247	0.000136402	5.15996e-05	0.000162251	2.04552e-05	8.65391e-05	0.0257232	0.0014737	0.000147749	0.00269908	0.820811	0.274464	0.0324887	0.467402	0.0981307	0.00528398	4.79592	0.0664065	1.3753	1.33572	9.04235	0.24806	0.00169688	0.000145794
5	615.087	18.9804	3.3887	14.2043	4.44288	7.11395	0.00930268	99.5863	11.6974	5.73509	2.78413	0.320514	0.631063	0.0640435	17.4682	4.82923	0.10373	0.0977411	4.11215	9.61677	26.2852	0.733019	38.6757	0.0526859	0.225079	0.140569	0.0352679	0.226664	0.132514	0.0335353	17.4682	26.2852	0.733019	38.6757	0.974339	0.00412984	0.000324134	3.49942e-05	0.000351919	2.01897e-05	9.51469e-05	0.0201496	0.00140239	0.000138134	0.0640435	0.751962	0.0975413	0.0351958	0.226201	0.132243	0.00561318	10.6549	0.0252173	1.37957	1.34417	9.63802	0.244711	0.001588	0.000133715
6	252.664	18.0531	3.22852	15.3183	3.6354	7.76409	0.00978974	84.9906	9.10177	11.5203	1.98985	0.430221	0.660183	0.183158	18.2078	3.87825	0.056255	0.0820279	3.8129	2.95277	39.0218	0.594183	34.867	0.0553921	0.275073	0.128798	0.0246543	0.331775	0.170775	0.0271458	18.2078	39.0218	0.594183	34.867	0.982814	0.0039553	0.000334962	2.9928e-05	0.00046786	1.50798e-05	9.27557e-05	0.0112145	0.00138494	9.51374e-05	0.183158	0.90893	0.0820221	0.0246525	0.331752	0.170763	0.00657276	10.2405	0.0246736	1.51153	1.48555	9.21798	0.335352	0.00153232	9.3447e-05
7	383.328	12.4803	3.76085	18.8415	4.08262	8.37999	0.0135553	89.873	6.35959	8.80799	2.69524	0.397499	0.724727	0.0682051	17.076	2.89752	0.0669008	0.156501	2.92467	3.18989	30.6655	0.689538	33.7619	0.0801263	0.244941	0.119332	0.0327065	0.268891	0.102133	0.0238192	17.076	30.6655	0.689538	33.7619	0.979303	0.00642071	0.000293593	5.44723e-05	0.00037761	3.25956e-05	0.000129239	0.012418	0.00147281	0.000111863	0.0682051	0.835567	0.156501	0.0327064	0.268891	0.102133	0.00575	13.3909	0.0199025	1.4786	1.448	12.3411	0.409793	0.00167913	0.000109607
8	1294.83	10.7783	2.99019	11.8829	2.63777	6.36311	0.00554608	96.5842	6.65773	9.75736	2.20207	0.272113	0.600008	0.0712958	17.2674	3.37617	0.0394604	0.145232	2.92688	4.73497	29.3395	0.662394	34.1555	0.092779	0.379108	0.157156	0.016733	0.272475	0.181644	0.0395464	17.2674	29.3395	0.662394	34.1555	0.941181	0.00504082	0.000344518	5.85351e-05	0.000614933	4.50585e-05	0.000112209	0.0531454	0.0013963	0.000135971	0.0712958	0.901035	0.14523	0.0167328	0.272471	0.181641	0.00531965	8.15718	0.0356327	1.42878	1.34474	13.3983	0.310224	0.0016161	0.000133395
9	199.334	12.3187	3.94978	9.27248	2.62808	9.04732	0.00970954	86.2292	7.81326	11.644	2.85574	0.411022	0.723665	0.111381	17.5517	3.09147	0.0987564	0.122615	3.89042	2.5398	30.3379	0.579519	36.2135	0.0811774	0.380506	0.11053	0.0255447	0.253407	0.0967648	0.0470822	17.5517	30.3379	0.579519	36.2135	0.983662	0.00299611	0.000238739	3.3363e-05	0.00052453	3.27857e-05	0.000143073	0.0110308	0.00157403	8.43369e-05	0.111381	0.805131	0.122613	0.0255442	0.253403	0.0967631	0.00440327	5.80784	0.0379074	1.41956	1.39637	12.4215	0.35798	0.001753	8.28039e-05
