Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_T50Testing	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_FAsymp	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	2178.53	15.8715	3.79603	12.8002	4.21358	5.80238	0.00719007	174.307	37.5561	8.11819	2.64144	0.533442	0.358402	0.816868	0.237938	21.4766	4.88695	0.0869374	0.382592	5.84656	13.681	38.4103	0.417488	65.0383	0.063006	0.237328	0.172343	0.0360631	0.309251	0.0693304	0.0511101	21.4766	38.4103	0.417488	65.0383	0.828375	0.0632274	0.00294495	0.0010032	0.00159202	0.000407662	0.000631535	0.0946035	0.00461476	0.000245277	0.237938	0.882656	0.263211	0.0248102	0.212754	0.047697	0.00412314	7.11806	0.0451126	1.29221	1.07043	532.311	1e-15	0.00343057	0
1	6634.3	14.1535	3.55457	9.78184	5.46782	9.81797	0.0132234	138.598	18.5906	9.12387	1.21128	0.062223	0.655849	0.699052	0.194917	22.0306	3.63692	0.136299	0.165804	4.36273	13.5742	51.8565	1.07615	47.3982	0.0706539	0.182888	0.101854	0.0502498	0.577118	0.248455	0.0370122	22.0306	51.8565	1.07615	47.3982	0.907453	0.0419678	0.00347444	0.000659964	0.00306846	0.000133908	0.0014667	0.0375465	0.00460907	0.000380626	0.194917	0.800216	0.161028	0.0488024	0.560495	0.241298	0.00362923	10.3815	0.0296177	1.76332	1.60013	1218.27	16.5588	0.00586472	0.000327564
2	825.382	19.5937	4.1069	10.5663	5.12969	6.96749	0.0145671	104.574	21.437	9.67627	1.92152	0.0811937	0.531403	0.628827	0.356235	19.8776	3.30409	0.364424	0.211638	4.10932	13.1274	56.4944	0.986845	48.6972	0.0510368	0.194944	0.143524	0.034534	0.327255	0.193166	0.0557847	19.8776	56.4944	0.986845	48.6972	0.895504	0.0653393	0.00413751	0.00109419	0.00322683	0.000346038	0.00108217	0.0239581	0.00470124	0.000322424	0.356235	0.686502	0.20961	0.0342031	0.324119	0.191315	0.00776212	10.4768	0.0382963	1.81885	1.62879	1233.15	24.5089	0.00569884	0.000244142
3	4641.37	12.4096	4.11058	7.53148	4.45972	6.11804	0.00654809	177.016	33.224	8.71985	2.65981	0.419133	0.127135	0.785242	0.227832	21.7237	4.86685	0.27215	0.469091	3.30383	12.2713	39.8999	0.569864	47.0794	0.0805828	0.224229	0.163451	0.0114488	0.295225	0.0807419	0.0892094	21.7237	39.8999	0.569864	47.0794	0.810169	0.0403298	0.00230939	0.00104274	0.00176546	0.000514118	0.000644689	0.137202	0.00458835	0.00030969	0.227832	0.668613	0.324881	0.00792914	0.204465	0.0559198	0.00382524	5.02999	0.0596465	1.20591	0.97699	731.051	11.4009	0.00549722	0.000281461
4	1595.22	15.1731	3.78067	18.2491	3.16534	7.19952	0.0119752	129.619	24.1816	7.52849	1.42466	0.245734	0.4078	0.746629	0.224852	21.2976	2.26866	0.250395	0.169364	10.4784	12.6655	22.5536	0.661812	74.299	0.0659061	0.315922	0.138898	0.0404431	0.524075	0.177847	0.0287756	21.2976	22.5536	0.661812	74.299	0.89971	0.0542814	0.00155731	0.000298646	0.00185938	0.000102708	0.000721311	0.0363748	0.0041649	0.00030077	0.224852	0.688206	0.161893	0.0386591	0.500958	0.170002	0.00570851	13.4652	0.0198035	1.34477	1.2099	659.67	17.4764	0.00452527	0.000256461
5	1513.92	19.8923	4.27434	14.4004	4.48849	7.31546	0.00966883	147.362	24.8676	11.5213	2.30539	0.368536	0.629236	0.899684	0.216645	23.2251	3.31944	0.198212	0.145938	4.46595	12.8097	39.8166	0.468205	51.5059	0.0502707	0.222792	0.136697	0.0491363	0.390252	0.0435137	0.0405745	23.2251	39.8166	0.468205	51.5059	0.88341	0.0457733	0.0029413	0.000439547	0.00208711	0.000150074	0.000884256	0.0577005	0.00478356	0.000296886	0.216645	0.738478	0.132366	0.0445667	0.35396	0.0394671	0.00409522	8.40142	0.0299633	1.34973	1.19236	853.482	15.5577	0.00556913	0.000256778
6	1839.16	20.3992	4.40615	16.043	2.56255	11.85	0.011744	135.368	25.8619	4.55849	2.17226	0.372541	0.229078	0.678694	0.253189	21.2681	5.24478	0.250947	0.184801	7.51203	13.3106	50.2182	0.667598	51.0838	0.0490215	0.390236	0.0843882	0.0341064	0.312437	0.147913	0.0231769	21.2681	50.2182	0.667598	51.0838	0.824016	0.120302	0.00187238	0.000387573	0.00324825	0.000209202	0.00137485	0.0412735	0.00441547	0.000256142	0.253189	0.708429	0.172649	0.0318637	0.291892	0.138187	0.00298329	12.0605	0.0164192	1.60755	1.32464	892.619	15.5746	0.00534851	0.000211886
7	1442.8	10.1271	3.47481	7.62939	4.05009	6.53911	0.00976947	150.551	37.8986	6.05719	2.85652	0.380548	0.472768	0.775991	0.382513	20.6243	3.26699	0.356791	0.261831	4.25612	13.0426	41.3921	0.584109	57.594	0.098745	0.246908	0.152926	0.0605667	0.271656	0.0784202	0.0696502	20.6243	41.3921	0.584109	57.594	0.920796	0.0246019	0.00222983	0.00057873	0.00158896	0.000297581	0.000791682	0.0422727	0.00527715	0.000241496	0.382513	0.709728	0.210464	0.0486844	0.218361	0.0630354	0.00434047	5.67011	0.0494327	1.23063	1.13316	846.454	15.0545	0.00599424	0.000202158
8	1901.68	8.68497	3.7864	17.1625	4.53686	5.84821	0.0057978	147.315	36.8627	9.73708	2.25855	0.480315	0.209525	0.675381	0.284486	22.0215	4.38483	0.117567	0.262909	5.54157	11.7761	46.4933	0.404519	61.7171	0.115141	0.220417	0.170992	0.014533	0.299033	0.143729	0.0377245	22.0215	46.4933	0.404519	61.7171	0.818442	0.0618191	0.00441746	0.00118649	0.00254165	0.000355887	0.00058636	0.102835	0.0047296	0.000257767	0.284486	0.862612	0.21641	0.0119626	0.246145	0.118308	0.00517431	9.84999	0.0325416	1.41897	1.16134	706.98	13.3746	0.00541512	0.000226344
9	2283.79	11.75	3.17221	17.5219	4.17392	5.848	0.00687102	140.988	36.5027	5.9573	1.99539	0.324627	0.291839	0.674353	0.305622	22.7317	5.35873	0.164099	0.113465	9.09504	13.9891	38.8285	0.493953	43.2988	0.0851064	0.239583	0.170999	0.0330355	0.337955	0.1632	0.030958	22.7317	38.8285	0.493953	43.2988	0.852887	0.0517998	0.0054528	0.000570196	0.00404954	0.000207401	0.000850977	0.0764045	0.00537502	0.00032477	0.305622	0.823226	0.0963238	0.0280448	0.2869	0.138545	0.00633691	11.3649	0.0254855	1.38501	1.18125	941.628	21.778	0.00562541	0.000260932
10	626.059	14.2996	3.56533	7.45641	2.74951	6.75799	0.0106698	158.578	29.9458	4.82862	1.75478	0.0489007	0.369149	0.797664	0.28954	21.9335	5.37236	0.140091	0.285205	6.25696	13.7949	57.3076	0.596746	39.384	0.069932	0.363701	0.147973	0.0609816	0.454566	0.115306	0.0707542	21.9335	57.3076	0.596746	39.384	0.942067	0.0179889	0.00100641	0.000300715	0.00158691	0.000211686	0.000853211	0.0311212	0.00454423	0.000287907	0.28954	0.840602	0.233887	0.050009	0.372775	0.0945584	0.00427397	5.32018	0.0594761	1.24467	1.17256	905.323	13.0662	0.00523128	0.000247215
