Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	4782.84	13.3698	3.76419	7.66449	3.95673	6.46685	0.0239146	93.4029	8.51279	11.8573	2.99062	0.729122	0.71083	0.528723	16.641	3.45597	0.932943	0.108883	11.8033	9.81916	72.794	0.444365	54.0695	0.0747954	0.252734	0.154635	0.0437099	0.237686	0.0966923	0.0759444	16.641	72.794	0.444365	54.0695	0.920024	0.00564223	0.000435481	5.31981e-05	0.000627003	4.29242e-05	0.000263422	0.060855	0.0113132	0.0014371	0.528723	0.551808	0.108872	0.0437057	0.237663	0.0966829	0.0148015	4.72225	0.0419067	0.889121	0.818013	70.3139	1e-15	0.00287314	0
1	1019.84	16.6291	3.78707	12.1328	3.72607	6.46671	0.0330688	89.7943	7.52658	6.60419	1.99469	0.375889	0.688993	0.640137	18.04	3.20337	0.740686	0.423331	5.41553	6.3691	79.3068	0.309581	45.2534	0.0601355	0.268379	0.154638	0.0392152	0.345414	0.155917	0.048268	18.04	79.3068	0.309581	45.2534	0.92027	0.0318993	0.000214363	0.000157352	0.00034578	8.87846e-05	0.000318152	0.0324109	0.0131482	0.00129528	0.640137	0.718636	0.423323	0.0392145	0.345407	0.155915	0.0136273	8.20433	0.0346871	0.846587	0.779089	320.554	36.305	0.0146822	0.00126483
2	2412.84	9.50978	3.61881	18.4723	3.53816	6.19213	0.0262369	92.7443	6.54473	9.56177	1.04459	0.40025	0.80784	0.46952	17.3295	4.26081	0.389291	0.243179	11.6295	6.41499	79.8057	0.319117	33.1553	0.105155	0.282633	0.161495	0.0338157	0.773356	0.183957	0.0316377	17.3295	79.8057	0.319117	33.1553	0.918817	0.0139397	0.000325422	0.000104562	0.000527434	3.13957e-05	0.000278939	0.0523887	0.0125987	0.00133861	0.46952	0.745037	0.243178	0.0338155	0.773352	0.183956	0.0140654	10.0751	0.0235713	0.920238	0.84553	335.629	32.2865	0.0139754	0.00131114
3	3012.78	13.7744	3.05039	16.1429	4.70126	6.19731	0.037359	90.8401	6.51094	2.04566	1.00651	0.274129	0.763332	0.577197	17.2494	3.84252	0.332497	0.108533	9.63448	7.47665	73.7712	0.260948	41.2656	0.0725984	0.212709	0.16136	0.10229	0.758395	0.235137	0.0304909	17.2494	73.7712	0.260948	41.2656	0.950458	0.00755568	0.000417034	5.07713e-05	0.000366234	1.10928e-05	0.000300554	0.0278028	0.0121228	0.00135259	0.577197	0.832992	0.108533	0.10229	0.758392	0.235136	0.0154035	10.2231	0.0253987	0.877954	0.834458	382.511	38.6929	0.0133718	0.00131448
4	1539.78	7.78679	3.34777	11.7853	4.30796	5.4877	0.0318302	89.9768	5.87561	5.54207	1.30787	0.661404	0.616057	0.633418	15.725	4.21809	0.60012	0.292911	6.16282	6.201	66.4729	0.221071	57.5962	0.128423	0.232128	0.182226	0.0735217	0.471038	0.293564	0.0517636	15.725	66.4729	0.221071	57.5962	0.947068	0.00726011	0.00035918	0.000148789	0.000358994	4.6559e-05	0.000277491	0.0313435	0.0121311	0.00122962	0.633418	0.76031	0.292911	0.0735217	0.471038	0.293563	0.0164831	7.95921	0.0393564	0.866061	0.820218	362.403	36.884	0.0134629	0.00119893
5	469.794	17.4949	4.41431	19.8349	4.62646	5.04063	0.033491	89.4275	9.23466	3.62107	2.74382	0.529118	0.64928	0.50353	18.1916	3.36837	0.353415	0.321636	7.13082	7.60409	78.3355	0.469104	52.0484	0.0571595	0.216148	0.198388	0.0948741	0.236634	0.127822	0.0441518	18.1916	78.3355	0.469104	52.0484	0.931193	0.0241777	0.000304969	0.000144531	0.000242813	9.09566e-05	0.000235761	0.0287457	0.0136221	0.00131035	0.50353	0.784678	0.321594	0.0948617	0.236603	0.127805	0.0168307	11.3607	0.0346449	0.910538	0.847887	338.463	34.2412	0.0149889	0.00127665
6	2075.94	8.90684	3.37723	15.7114	4.34742	5.40637	0.0328939	92.1593	7.62415	4.05583	1.6314	0.419206	0.729342	0.532234	18.268	4.27071	0.497516	0.182827	10.8167	8.38239	79.0267	0.262375	28.2133	0.112273	0.230021	0.184967	0.075384	0.447065	0.165905	0.0397594	18.268	79.0267	0.262375	28.2133	0.943585	0.00527775	0.000289286	6.47158e-05	0.000284966	2.53046e-05	0.000190039	0.0374634	0.011708	0.0014126	0.532234	0.730687	0.182822	0.0753818	0.447052	0.165901	0.0180514	9.36719	0.0290517	0.854165	0.805978	285.668	31.2708	0.0130363	0.00137955
7	1615.81	8.60948	3.98996	19.6235	4.41829	5.45378	0.0357772	97.8041	8.57598	6.01853	1.2209	0.340866	0.795914	0.407077	17.6428	3.88803	0.29511	0.46717	6.9262	7.55903	28.0888	0.269905	24.9865	0.116151	0.226332	0.183359	0.0450775	0.651908	0.16716	0.0372816	17.6428	28.0888	0.269905	24.9865	0.931448	0.0125241	0.000175507	0.000153748	0.000209047	4.45677e-05	0.00024051	0.0410371	0.01297	0.00143165	0.407077	0.767029	0.467088	0.0450696	0.651794	0.167131	0.0148711	11.1287	0.0285961	0.742428	0.691533	285.058	32.9357	0.0145674	0.00140027
8	2060.39	12.5312	4.42259	7.84819	4.42265	5.97496	0.0240889	94.318	7.51407	11.7111	2.23149	0.52978	0.604276	0.488869	17.0507	3.42054	0.715197	0.349728	6.34485	6.57288	69.2445	0.327868	44.6613	0.0798008	0.226109	0.167365	0.0273359	0.270795	0.177336	0.0943131	17.0507	69.2445	0.327868	44.6613	0.906905	0.0131964	0.000381527	0.000205161	0.000509421	0.000109127	0.000282337	0.0640085	0.0132962	0.00140523	0.488869	0.599393	0.349717	0.027335	0.270786	0.17733	0.0144745	4.59372	0.0565306	0.867329	0.786585	317.867	34.2957	0.0148875	0.00137559
9	8551.02	13.0913	3.89809	15.8614	4.77418	6.66928	0.0218834	91.6979	6.81544	9.71919	1.7018	0.487797	0.72199	0.478831	16.5836	3.80195	0.895553	0.0501041	13.63	9.77277	71.4222	0.322102	32.124	0.0763866	0.20946	0.149941	0.036236	0.424251	0.163362	0.0368495	16.5836	71.4222	0.322102	32.124	0.906918	0.00579925	0.000609383	3.21418e-05	0.000759597	1.1751e-05	0.000226994	0.075026	0.0103267	0.00153054	0.478831	0.517114	0.0501037	0.0362357	0.424248	0.163361	0.0164745	9.58373	0.0190554	0.931756	0.845027	296.6	33.5585	0.0116467	0.00148895
