"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
111900 4782.84 13.3698 3.76419 7.66449 3.95673 6.46685 0.0239146 93.4029 8.51279 11.8573 2.99062 0.729122 0.71083 0.528723 16.641 3.45597 0.932943 0.108883 11.8033 9.81916 72.794 0.444365 54.0695 6.67533 9.08552 -52.88074 -1129.199 -1182.08
66300 1019.84 16.6291 3.78707 12.1328 3.72607 6.46671 0.0330688 89.7943 7.52658 6.60419 1.99469 0.375889 0.688993 0.640137 18.04 3.20337 0.740686 0.423331 5.41553 6.3691 79.3068 0.309581 45.2534 7.39207 10.2168 -49.36318 -1133.961 -1183.324
200000 2412.84 9.50978 3.61881 18.4723 3.53816 6.19213 0.0262369 92.7443 6.54473 9.56177 1.04459 0.40025 0.80784 0.46952 17.3295 4.26081 0.389291 0.243179 11.6295 6.41499 79.8057 0.319117 33.1553 4.15852 8.5588 -48.90285 -1130.038 -1178.941
161800 3012.78 13.7744 3.05039 16.1429 4.70126 6.19731 0.037359 90.8401 6.51094 2.04566 1.00651 0.274129 0.763332 0.577197 17.2494 3.84252 0.332497 0.108533 9.63448 7.47665 73.7712 0.260948 41.2656 6.01176 8.30474 -50.63119 -1128.335 -1178.966
170600 1539.78 7.78679 3.34777 11.7853 4.30796 5.4877 0.0318302 89.9768 5.87561 5.54207 1.30787 0.661404 0.616057 0.633418 15.725 4.21809 0.60012 0.292911 6.16282 6.201 66.4729 0.221071 57.5962 4.83551 8.11175 -47.3317 -1128.215 -1175.546
168200 469.794 17.4949 4.41431 19.8349 4.62646 5.04063 0.033491 89.4275 9.23466 3.62107 2.74382 0.529118 0.64928 0.50353 18.1916 3.36837 0.353415 0.321636 7.13082 7.60409 78.3355 0.469104 52.0484 5.19104 8.02099 -51.63562 -1128.011 -1179.646
67100 2075.94 8.90684 3.37723 15.7114 4.34742 5.40637 0.0328939 92.1593 7.62415 4.05583 1.6314 0.419206 0.729342 0.532234 18.268 4.27071 0.497516 0.182827 10.8167 8.38239 79.0267 0.262375 28.2133 7.58548 8.56276 -49.52647 -1126.658 -1176.184
106100 1615.81 8.60948 3.98996 19.6235 4.41829 5.45378 0.0357772 97.8041 8.57598 6.01853 1.2209 0.340866 0.795914 0.407077 17.6428 3.88803 0.29511 0.46717 6.9262 7.55903 28.0888 0.269905 24.9865 5.7226 9.13165 -49.42952 -1126.316 -1175.746
168900 2060.39 12.5312 4.42259 7.84819 4.42265 5.97496 0.0240889 94.318 7.51407 11.7111 2.23149 0.52978 0.604276 0.488869 17.0507 3.42054 0.715197 0.349728 6.34485 6.57288 69.2445 0.327868 44.6613 8.38174 9.14506 -49.69279 -1135.026 -1184.719
47000 8551.02 13.0913 3.89809 15.8614 4.77418 6.66928 0.0218834 91.6979 6.81544 9.71919 1.7018 0.487797 0.72199 0.478831 16.5836 3.80195 0.895553 0.0501041 13.63 9.77277 71.4222 0.322102 32.124 4.96776 9.69753 -51.34503 -1131.549 -1182.894
64700 3806.64 13.6159 3.48517 13.3948 3.81587 7.16726 0.0375123 94.0221 7.90141 8.00558 2.73798 0.366691 0.859756 0.531338 16.6149 3.99684 0.484036 0.417479 10.7156 7.69398 33.124 0.286821 36.1338 6.54263 8.36041 -48.91822 -1132.413 -1181.332
108800 1106.37 8.75391 4.1363 9.32235 4.17963 5.41761 0.0295441 90.6466 6.89493 7.053 1.13058 0.652701 0.792027 0.489826 17.4329 4.16009 0.651158 0.144428 11.3745 9.01488 74.3433 0.37747 27.5525 5.74526 8.15316 -48.82285 -1129.299 -1178.122
85300 1523.37 9.79219 3.2411 16.1418 4.40138 5.40416 0.0346191 89.3184 6.77255 6.44442 1.9169 0.428379 0.806119 0.641254 17.5191 4.23381 0.533234 0.374206 7.81931 6.5159 75.2908 0.206761 48.8396 5.86961 8.08634 -48.61764 -1125.46 -1174.077
78100 882.918 9.95781 3.73787 13.6994 4.41156 5.32306 0.0336641 94.4496 7.06042 3.09211 2.08637 0.422586 0.801523 0.631914 16.886 3.33583 0.867243 0.222443 5.15282 5.42766 82.5353 0.329851 55.3929 5.26288 8.07931 -49.53055 -1131.397 -1180.927
177000 466.952 12.6574 4.15332 8.47607 3.30595 5.98608 0.0386215 90.2697 9.5237 3.70976 2.0465 0.78478 0.818131 0.49869 17.2871 3.22414 0.259345 0.0740165 9.45629 10.9634 77.3933 0.457948 34.1607 4.28155 8.44264 -52.30861 -1134.29 -1186.599
50600 940.434 12.0449 3.92767 10.3873 4.63397 5.98843 0.0372109 87.2804 6.30549 3.23792 2.54604 0.482303 0.628917 0.632601 18.1783 3.83072 0.679389 0.331541 9.31886 7.43561 57.7051 0.405339 38.1299 5.37908 8.94906 -48.24618 -1130.315 -1178.561
121500 5144.25 11.5427 3.42622 7.77507 3.99925 5.24339 0.0219251 96.1826 8.74293 5.20199 1.45401 0.382789 0.750713 0.450255 16.1529 3.29835 0.437573 0.12507 11.697 10.4089 67.3166 0.394644 55.634 5.30237 9.22018 -48.79244 -1132.053 -1180.845
122100 1087.94 12.4553 3.94233 14.0204 3.06826 6.17582 0.0294019 93.9596 8.93061 5.39587 1.1814 0.627025 0.617516 0.554882 18.0012 4.24319 0.843573 0.17979 8.87924 9.66465 39.6806 0.262736 41.9011 7.33646 8.92331 -47.36495 -1133.31 -1180.675
128700 1470.65 9.69932 3.33328 18.6768 4.32235 5.09781 0.0326468 89.4328 6.86123 3.64307 2.79642 0.387316 0.685423 0.64099 16.6374 3.69593 0.674836 0.300467 7.73651 8.05244 64.1904 0.295362 43.6463 5.68871 8.03323 -47.7839 -1129.391 -1177.175
46800 2188.62 20.1596 2.94376 12.7497 2.76173 5.87237 0.0289696 93.2934 6.55423 9.01845 2.67492 0.391683 0.805341 0.631988 17.2028 3.36746 0.580477 0.343337 2.98713 5.36981 42.6435 0.327673 7.65422 5.29891 8.35918 -49.49358 -1133.96 -1183.454
196700 1946.67 14.7014 3.40296 11.1259 3.91617 6.13451 0.0330229 88.28 6.08189 4.28806 1.74754 0.465687 0.728567 0.559236 17.4408 3.45453 0.491569 0.16278 11.1725 8.62896 73.5492 0.224064 28.7352 6.9579 8.68541 -48.64196 -1129.92 -1178.562
198800 3056.37 8.68124 2.86634 13.5681 3.34972 8.15663 0.0360017 89.7629 4.64764 6.43493 1.52402 0.522452 0.77503 0.735092 17.8146 3.58379 0.635199 0.323496 9.70774 3.93563 51.783 0.254161 54.4527 5.5016 8.1065 -47.63856 -1133.645 -1181.284
133600 619.267 13.9097 4.13478 10.5704 3.8935 7.00447 0.0433997 88.8653 6.89912 2.47219 1.25409 0.493592 0.674364 0.699916 15.3732 4.44775 0.82546 0.279486 11.2713 6.76313 81.9399 0.276649 43.7759 4.48496 8.16105 -51.95485 -1127.823 -1179.778
88200 2745.99 17.189 3.78763 9.50449 4.20277 7.73237 0.0463393 89.4539 7.12129 5.02115 1.79695 0.502203 0.830547 0.540958 14.4255 3.76005 0.409631 0.252958 12.6709 8.91796 75.6001 0.205562 37.5928 5.3495 8.0576 -52.57967 -1128.887 -1181.466
108100 2652.34 14.0908 4.28809 13.5167 4.54628 6.40961 0.0272898 93.2451 7.38261 5.46895 2.51768 0.371851 0.632413 0.507673 16.9007 4.47782 0.815343 0.250704 8.82274 7.57321 73.0475 0.234977 56.2981 6.48413 8.26808 -49.59502 -1127.158 -1176.753
139400 4680.73 8.28951 3.11493 8.59922 2.79953 5.23152 0.0132489 93.0034 7.43104 9.33827 1.9845 0.210058 0.694227 0.48845 17.5683 4.77274 0.427264 0.145416 11.2833 8.0001 76.5913 0.359452 32.4659 5.51115 8.90961 -49.20275 -1129.318 -1178.52
113900 2441.05 12.6106 3.745 9.50366 3.77166 8.35549 0.0332922 90.1235 5.06969 6.12114 1.55934 0.596331 0.817856 0.592816 18.2513 4.05599 0.813465 0.117746 9.63876 6.11375 70.242 0.34041 40.312 4.92716 8.30798 -48.30842 -1130.539 -1178.847
133400 4670.59 14.1392 4.04646 14.3671 5.20406 6.25746 0.022362 89.9597 6.00282 6.70203 2.74978 0.272246 0.782835 0.514244 17.7887 3.90711 0.944635 0.173497 11.3917 6.90374 66.6679 0.365454 36.0272 4.78196 8.09642 -50.03084 -1128.679 -1178.71
54200 3883.92 8.57968 3.97883 13.1167 4.63159 8.36942 0.027607 87.0222 4.70178 5.95384 2.7079 0.294505 0.642566 0.571061 18.0478 3.4354 0.816345 0.322215 13.4555 4.93921 68.7409 0.281373 37.4011 5.38589 8.72615 -49.84404 -1130.852 -1180.696
178100 366.634 18.5741 3.03123 7.69849 2.04168 5.05189 0.0430739 94.0433 8.26253 4.85978 2.75023 0.794008 0.932565 0.714322 16.1587 3.38655 0.719658 0.194204 3.23149 7.40119 29.5993 0.318923 27.6534 4.97959 8.585 -52.91537 -1131.656 -1184.571
108200 3279.86 9.31316 3.67868 7.71636 3.67617 5.2106 0.0188543 96.135 10.7849 10.9088 2.00518 0.667554 0.682336 0.427568 16.801 4.86895 0.451783 0.126435 12.587 11.3987 70.3069 0.319068 55.6921 6.04946 8.1503 -50.3497 -1127.004 -1177.354
156400 4778.11 10.0213 2.37677 8.20807 4.60695 5.33828 0.0325323 90.8423 6.54242 4.56553 1.32323 0.299948 0.617615 0.73101 15.9054 3.88187 0.3256 0.425743 8.64927 6.07554 39.1441 0.28874 52.1816 5.92016 9.19022 -49.94978 -1133.067 -1183.017
46600 1968.38 19.8142 3.06787 8.05582 3.94725 6.22302 0.0320663 91.2648 6.67194 4.83903 1.91721 0.359767 0.745754 0.641866 17.5477 3.63569 0.407198 0.348399 5.46023 5.32732 71.8001 0.24826 47.791 6.38553 8.66478 -48.09346 -1129.511 -1177.604
187700 4459.68 8.698 3.43827 9.38956 4.688 8.9101 0.0381305 88.3485 5.47213 5.7772 2.62927 0.600073 0.641644 0.640385 17.789 4.33277 0.895825 0.208325 12.2505 7.10554 57.7475 0.319373 52.5123 5.63499 8.17349 -49.46 -1127.733 -1177.193
130000 6707 10.3428 3.6836 10.4433 4.38868 6.42558 0.0265837 96.4667 9.66069 11.3679 1.77247 0.426222 0.943209 0.482552 18.0682 4.67734 0.875697 0.133989 13.8796 11.1608 39.6934 0.308831 48.2488 5.47303 8.65412 -53.04263 -1130.262 -1183.304
171900 9137.46 10.5686 3.23356 11.3781 4.46454 8.51743 0.0283532 94.1855 6.4461 6.49501 1.99091 0.324734 0.728656 0.534915 17.5731 3.66162 0.575622 0.244326 7.27656 6.20606 80.6718 0.373444 39.2201 5.1005 8.74437 -48.2452 -1136.396 -1184.642
173700 1526.24 17.4804 3.44923 19.9697 3.29938 5.14049 0.0268022 94.8681 9.40344 10.0397 1.84824 0.312451 0.726572 0.624593 17.7721 4.012 0.871734 0.372324 12.9384 8.396 40.499 0.242787 33.5158 5.30961 8.39635 -49.89349 -1129.646 -1179.54
52800 5967.27 9.08714 3.53506 12.5818 4.09781 7.61722 0.0232184 90.4204 5.03006 8.64307 2.5596 0.409376 0.664117 0.507841 17.8728 4.01471 0.631672 0.168268 4.49613 5.60804 78.6257 0.221569 41.6842 5.25293 8.87581 -46.87628 -1134.666 -1181.542
115300 3212.35 18.5895 4.05214 12.9559 4.71464 8.66293 0.0397396 88.1758 6.25099 4.41343 2.45541 0.377449 0.697966 0.591204 15.7774 4.32783 0.747786 0.312783 12.8778 7.35831 60.6701 0.295898 39.8378 5.6816 8.95496 -50.29465 -1129.137 -1179.431
86400 4980.52 14.0554 3.59621 12.1489 3.13648 6.95988 0.0184715 92.4842 6.60969 10.7103 2.00145 0.277337 0.789893 0.48772 16.9011 4.29058 0.55974 0.196233 8.10477 6.16539 81.5391 0.35372 42.7227 4.28048 8.42022 -48.08313 -1131.281 -1179.365
136100 1028.46 8.76314 4.08667 15.0914 3.35852 8.07406 0.0439801 91.4858 6.13365 4.60277 1.6297 0.745892 0.773491 0.451703 17.2406 3.64471 0.126786 0.0688474 9.5505 6.76123 81.3315 0.331081 23.6552 4.97146 8.94249 -51.52861 -1128.92 -1180.448
102200 3049 7.42929 2.72842 17.057 4.2365 6.87107 0.0413666 92.0843 6.04403 2.82873 1.0422 0.434508 0.727688 0.700698 17.2955 3.6694 0.422849 0.164801 6.76466 5.72027 62.4676 0.232299 45.8765 5.11157 8.24234 -48.26094 -1128.353 -1176.614
78100 3485.71 17.552 3.46081 14.2163 5.05266 5.30795 0.0237824 91.1289 8.33895 5.96128 2.08596 0.29199 0.72046 0.504633 18.3023 3.82 0.46251 0.26153 13.6467 8.53121 70.9898 0.327688 24.6074 6.24236 8.11445 -49.69521 -1129.509 -1179.204
46100 2935.45 14.1984 2.98913 11.9301 3.72473 7.09069 0.0322666 90.0927 5.6632 11.3319 1.52077 0.68677 0.732456 0.657028 17.6266 3.52039 0.402663 0.366813 8.90303 5.23888 80.9943 0.346182 42.3882 6.65591 8.51238 -50.24084 -1128.307 -1178.548
124900 897.998 20.1254 3.73028 19.5494 2.67686 5.32501 0.0274261 90.2613 8.74672 7.31218 1.61781 0.577876 0.708536 0.567033 17.0052 3.59521 0.812305 0.165882 10.9181 9.95869 71.7058 0.2439 57.0874 5.2384 9.0855 -49.72789 -1127.674 -1177.402
114800 3901.57 8.65775 4.00425 14.9702 4.51965 5.0402 0.0168794 94.5871 9.01046 5.66255 1.61365 0.259588 0.616677 0.459108 17.581 3.71208 0.713874 0.168324 12.5872 9.42033 67.4301 0.399405 33.4751 4.99568 8.28101 -48.35373 -1128.802 -1177.156
117500 493.648 8.87541 3.95057 11.291 3.07828 5.1804 0.0271239 87.4427 6.73891 5.34528 2.52471 0.244955 0.639244 0.587014 17.0767 3.20524 0.586427 0.444847 8.80632 6.15224 73.0373 0.221583 35.5912 7.14147 8.43663 -49.15467 -1128.053 -1177.207
171100 2291.87 15.4297 3.11426 15.3028 4.85565 5.23426 0.0298225 88.8604 5.51691 7.72988 2.5086 0.450043 0.759329 0.65451 16.3618 3.8582 0.452714 0.410383 8.26127 5.03354 65.3131 0.362249 32.3027 5.06536 8.39044 -47.65813 -1130.832 -1178.49
118400 1484.32 19.9103 4.38912 15.6035 5.40334 5.64202 0.0324228 91.901 9.24881 5.1609 1.27683 0.518554 0.683983 0.471947 18.0156 3.48909 0.596876 0.242766 12.2322 8.93889 53.3892 0.251418 49.2278 4.59396 8.68206 -49.74156 -1133.395 -1183.137
40600 876.095 18.8852 3.92502 14.4797 2.99791 5.15151 0.0176783 88.4826 5.55043 9.03583 2.44061 0.312571 0.605408 0.470668 16.8619 3.95108 0.379207 0.253523 6.39603 5.91391 70.5985 0.309673 38.6959 6.22274 9.03974 -46.16771 -1135.667 -1181.835
107400 1222.21 8.73817 4.47475 19.8852 2.92591 5.64523 0.0244658 101.113 13.2411 7.02219 1.03766 0.590214 0.657641 0.46034 16.9877 4.69325 0.785751 0.171507 13.2803 12.3389 67.2265 0.505171 50.7137 5.10385 8.45068 -53.47609 -1130.096 -1183.572
