"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_TStartTesting.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",3689.85,7.00006,3.91036,7.00498,2.00001,5.00008,0.00545574,114.427,12.4244,2.00295,1.00012,0.204218,0.60003,0.16174,17.5525,2.86351,0.00218547,0.0500085,1.00028,8.99713,26.3101,0.423807,55.1396,12.3802,8.00008,-62.70481,-1570.686,-1630.262
"1st Qu.",8082.7875,9.6882175,4.35776,10.7123,2.0574225,5.0574925,0.008428095,121.51575,13.701225,4.5320825,1.2273875,0.4832565,0.71233,0.20096625,19.16735,3.629565,0.045709325,0.11340425,1.20376,10.011875,33.989075,0.5760765,67.034225,20.44955,8.43432,-57.9929175,-1558.7365,-1615.694
"Median",8947.685,12.57425,4.42552,13.28855,2.13305,5.13717,0.009334455,123.062,13.8522,5.913135,1.517065,0.5878135,0.7720865,0.215859,19.41265,3.963,0.0738933,0.154886,1.411655,10.2328,35.58185,0.610303,69.9633,22.56575,8.966905,-57.00568,-1556.494,-1613.6295
"Mean",8681.10088171036,13.0050347971286,4.40071192259675,13.3342987031835,2.17387615792759,5.17567056491885,0.00942054286360799,123.226095037453,13.7885734550562,6.00642878589263,1.60925778870162,0.578063095193508,0.772824102372035,0.217307974563046,19.3305093632959,3.93685598938826,0.0816206360658552,0.161242304369538,1.48479548845193,10.2344855181024,35.4982899188514,0.60170806772784,69.6175995474407,22.6745094569288,9.24231291978777,-57.1138694210362,-1556.82319054307,-1613.93705836454
"3rd Qu.",9526.3175,16.024775,4.4676175,15.93075,2.2498325,5.250755,0.0103668,124.751,13.939025,7.3628825,1.9051175,0.68366225,0.833574,0.2320605,19.5738,4.2684125,0.109478,0.2028645,1.691805,10.4606,37.072025,0.634127,72.6812,24.7483,9.7671825,-56.1266225,-1554.54875,-1611.822
"Max.",9999.79,20.9973,4.49995,19.995,2.94389,6.2721,0.0143891,132.678,13.9999,11.9386,2.99478,0.799985,0.949798,0.302834,19.6999,4.70972,0.277033,0.378794,4.38405,11.4977,44.154,0.655975,75.9964,36.6611,16.558,-53.35528,-1548.6,-1605.978
"rhat.vec",1.01605415710867,1.00016006634319,1.00779692967637,0.999920792681975,1.02140907914884,1.00243099647644,1.010461999287,1.01202900286526,0.999840908892045,1.03259831243224,1.00101126708447,1.02437638945046,1.0039064036809,1.00354771717044,1.00542074908552,1.00097214409257,1.00528758531051,1.0050252121154,1.0004939708632,1.00236975991565,1.00066118533579,1.00993460588302,1.00148437353115,1.00070047565075,1.00043265156401,1.00316164814954,1.00166542582713,1.00350897232967
