"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
111900 1108.79 14.3008 3.29505 14.6214 4.65137 5.76548 0.039263 88.6129 5.4348 8.19875 1.9879 0.236148 0.722335 0.684625 17.006 2.94968 0.761703 0.522558 5.80716 4.94777 54.5658 0.478418 40.2804 4.03558 8.11544 -49.08098 -1135.31 -1184.391
66300 447.773 8.05809 3.65946 11.5453 4.63401 5.30842 0.0434188 88.9035 5.34464 9.30807 2.38389 0.351902 0.79897 0.626874 16.609 4.04347 0.511776 0.614999 1.34879 4.45176 29.7216 0.383884 30.5681 4.05957 8.30171 -49.45452 -1134.641 -1184.096
200000 2015.02 9.78693 3.0857 15.1515 3.76906 5.97888 0.0278261 92.1608 5.61203 9.39866 2.1444 0.500809 0.751426 0.556258 17.6698 3.37811 0.48334 0.297812 1.9392 5.75513 59.4644 0.31497 39.865 4.06813 8.44908 -47.42755 -1140.623 -1188.05
161800 1814.43 12.1403 2.62748 16.4037 5.86967 5.34719 0.0390363 93.7693 5.80963 3.73604 1.03311 0.453532 0.730508 0.74035 17.6877 4.37062 0.439243 0.470076 2.13017 5.06024 28.0471 0.647869 54.5109 4.09967 8.32566 -50.63517 -1137.587 -1188.223
170600 442.596 9.77502 3.31487 15.2558 4.60965 5.37951 0.0431466 89.6074 6.84068 7.87289 2.08674 0.497592 0.723016 0.690833 18.1666 4.93375 0.353407 0.593329 3.64792 4.95373 29.2615 0.256105 46.0739 4.00269 8.05374 -47.01597 -1131.131 -1178.147
168200 1431.95 7.29438 3.48245 8.73382 5.52989 6.25757 0.0340086 89.4144 4.52717 9.38898 2.18264 0.436468 0.680117 0.653136 17.4961 3.81235 0.862952 0.508594 2.39706 3.28623 41.8517 0.307863 41.2537 4.02094 8.55265 -48.35174 -1138.699 -1187.051
67100 1479.15 11.6422 2.65741 11.6641 4.07123 5.34273 0.0418958 90.4568 6.20931 9.74879 2.14074 0.407896 0.81379 0.713441 16.7092 4.75062 0.65585 0.43776 9.87235 6.47945 45.9918 0.304622 57.8823 4.02129 8.34821 -49.20181 -1137.664 -1186.866
106100 1071.27 14.92 2.4429 9.12337 2.17742 5.80115 0.0359997 91.6464 6.62509 8.92385 2.03813 0.764291 0.71069 0.703555 17.6964 4.30466 0.476461 0.253634 8.16814 6.38383 46.845 0.326168 52.5343 4.00652 8.08513 -48.07969 -1134.171 -1182.25
168900 1478.9 16.1248 3.2076 10.741 4.41012 5.29097 0.0314943 91.8439 5.94678 7.20487 1.2824 0.422144 0.76007 0.618055 17.1599 3.93087 0.748972 0.381178 5.46191 5.89541 46.8159 0.394583 43.9207 4.00715 8.30736 -45.44947 -1139.313 -1184.762
47000 1420.31 13.518 3.08668 7.62695 3.96721 6.06638 0.0382936 87.8884 6.23426 5.99549 2.62969 0.577022 0.614152 0.698177 17.3945 4.40821 0.895868 0.394727 13.2575 8.66783 33.1773 0.46475 50.4455 4.05448 8.14623 -48.35589 -1138.638 -1186.994
64700 1019.88 15.8025 3.23965 13.0785 2.46548 7.95054 0.0389382 90.3377 4.93132 6.62705 2.11048 0.490533 0.723142 0.678423 15.2827 4.02715 0.549605 0.433246 6.5509 5.74935 32.4708 0.560242 52.898 4.02118 8.02847 -46.77361 -1142.53 -1189.304
108800 775.997 7.35818 3.72036 12.1279 4.92809 6.26365 0.0387983 91.7422 6.43176 9.38936 1.47123 0.454743 0.735148 0.539701 18.485 4.54756 0.326992 0.569834 5.68726 5.75439 49.599 0.338682 38.7091 4.01278 8.33445 -47.49099 -1137.994 -1185.485
85300 291.283 7.6938 3.7201 11.2363 3.93287 7.65485 0.0413978 87.9346 5.4817 7.7969 1.15481 0.574703 0.622395 0.771874 18.2447 4.21938 0.21564 0.669019 5.24636 4.20683 47.431 0.602747 54.904 4.09666 8.16652 -47.73219 -1136.792 -1184.525
78100 311.367 13.2882 3.64363 7.90795 4.15345 6.08644 0.0410964 89.7288 6.10908 3.55442 1.35219 0.437757 0.635012 0.688576 17.7537 3.27451 0.355521 0.545621 3.94742 4.88036 38.9016 0.489441 45.5213 4.02149 8.13381 -46.20999 -1134.001 -1180.211
177000 361.138 7.80439 3.25127 17.9649 2.973 5.73897 0.0418434 88.3133 6.25167 10.3915 2.09589 0.657463 0.759364 0.709982 18.5606 4.31229 0.748655 0.471109 11.2851 7.26892 46.7533 0.310285 51.8601 4.04838 8.07294 -48.90051 -1137.133 -1186.034
50600 1067.3 13.5387 3.15382 7.52428 6.81138 5.28245 0.0486629 89.7548 4.62081 3.93787 2.30447 0.69091 0.704592 0.579305 18.0747 4.44484 0.0704265 0.4168 6.94085 5.72765 33.375 0.344031 46.5958 4.01677 8.35763 -52.92029 -1139.025 -1191.945
121500 2508.91 8.87215 2.5895 9.48123 5.34294 7.08314 0.0400791 89.9368 4.73161 6.8201 1.06809 0.590357 0.63508 0.768304 15.9413 3.71093 0.225812 0.546248 4.15414 4.46104 36.574 0.342118 50.3778 4.02411 8.12529 -48.88875 -1135.407 -1184.296
122100 1475.54 11.4856 2.6079 15.3543 3.83719 5.63305 0.0373463 92.3246 7.09944 11.6462 1.25204 0.375104 0.776599 0.764151 17.7145 2.78272 0.616953 0.554736 7.18978 5.59752 39.143 0.392608 43.7259 4.04575 8.13731 -48.79066 -1135.995 -1184.785
128700 2284.53 8.76739 2.76569 11.2406 4.26295 5.0187 0.0302693 93.9716 6.90952 5.48287 2.58291 0.359906 0.643186 0.561461 17.9729 4.81417 0.32713 0.366358 7.50802 6.3318 39.3123 0.465831 53.2955 4.01828 8.27858 -45.52143 -1140.525 -1186.047
46800 587.314 20.005 3.43923 10.4898 4.64171 5.91342 0.0410336 91.3133 5.94388 4.69252 1.55581 0.642362 0.605136 0.710109 15.2503 4.827 0.624167 0.459482 3.67477 4.60213 39.3715 0.317625 53.4245 4.00595 8.08758 -48.17911 -1133.388 -1181.567
196700 537.026 10.8372 3.93207 11.257 2.93554 9.39588 0.0498339 92.0281 6.09507 3.76574 1.29778 0.703536 0.675257 0.679972 17.3734 4.62233 0.897803 0.208492 8.55291 5.83487 32.2797 0.425458 42.5871 4.05606 8.22513 -47.72805 -1140.523 -1188.251
198800 491.434 15.147 4.14054 12.8877 5.34965 5.40173 0.0413946 90.0913 5.79032 7.02347 2.04276 0.622892 0.641573 0.541826 17.2929 4.2348 0.46571 0.526855 7.90202 5.71744 35.1938 0.333361 32.9927 4.04793 8.05765 -48.16822 -1135.646 -1183.814
133600 834.318 10.6106 2.85395 7.70497 2.62682 7.44577 0.0383143 88.9906 6.73888 9.09153 2.82209 0.618606 0.667703 0.735249 17.4422 4.71877 0.24168 0.524577 7.20951 5.73087 38.8032 0.258675 56.3521 4.0077 8.01386 -48.53597 -1136.737 -1185.273
88200 2646.92 9.3133 3.18576 15.0507 4.15325 5.5502 0.032553 91.7994 6.14895 6.46573 2.03479 0.54549 0.725482 0.568963 15.7863 2.91633 0.739078 0.185223 11.3626 7.57434 51.2599 0.429177 57.1694 4.03166 8.07521 -47.3376 -1140.248 -1187.585
108100 1690.66 8.2703 4.16753 11.2651 5.85969 8.49692 0.0399015 88.991 5.17017 6.50995 1.63079 0.286272 0.714632 0.609918 16.4802 3.56574 0.796131 0.57187 6.75525 3.57279 39.3633 0.274921 46.9994 4.0105 8.11996 -49.95774 -1140.585 -1190.542
139400 507.349 15.6233 4.44254 13.8304 4.59334 5.41898 0.0344763 92.5357 7.81088 8.20879 1.1949 0.540722 0.612782 0.452129 16.943 3.79952 0.388833 0.535839 11.2143 7.47529 29.2178 0.262293 30.0634 4.03211 8.7888 -49.97744 -1140.005 -1189.982
113900 1309.26 7.41973 2.84378 15.1473 3.42308 5.84483 0.0336513 90.9339 5.74814 7.98879 2.28908 0.311147 0.689539 0.657775 17.6003 2.89316 0.411242 0.498758 3.70309 4.44831 31.1269 0.276864 36.4622 4.01889 8.02682 -46.78559 -1132.457 -1179.243
133400 3810.77 7.24967 2.47546 19.3334 3.69107 5.05152 0.0315227 95.9295 7.96909 10.0288 1.71144 0.441142 0.659868 0.595769 15.9178 3.54341 0.270173 0.421026 12.9696 7.3312 43.3294 0.423396 50.0777 4.01295 8.11767 -48.75563 -1136.484 -1185.24
