Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	1089.37	10.4447	4.24222	16.1386	5.0628	7.44934	0.00814665	114.121	12.5285	11.3568	1.45903	0.490262	0.765463	0.33703	22.433	6.40616	0.589944	0.0817683	3.14513	10.8022	39.694	0.670335	12.8258	0.0957423	0.197519	0.13424	0.0330443	0.524638	0.160749	0.0352866	22.433	39.694	0.670335	12.8258	0.925249	0.0248272	0.00286464	0.000250845	0.00307589	7.11964e-05	0.000868578	0.0381553	0.00459957	0.000260136	0.33703	0.526442	0.0809703	0.0327218	0.519518	0.15918	0.00467457	12.6114	0.0185764	1.28954	1.19315	181.358	1e-15	0.00127737	0
1	205.089	10.6077	3.93307	18.2914	2.10127	5.61729	0.00891401	110.576	11.0449	11.0673	1.19761	0.679783	0.709157	0.390991	19.0147	5.88367	0.571208	0.0906269	4.29501	10.9869	30.9469	0.705167	48.3473	0.0942711	0.475903	0.178022	0.0435583	0.592144	0.242853	0.0382788	19.0147	30.9469	0.705167	48.3473	0.921966	0.0297809	0.0017982	0.000178292	0.00327951	9.74755e-05	0.000884284	0.03675	0.00501224	0.000295246	0.390991	0.584847	0.0902799	0.0433915	0.589876	0.241923	0.00679926	15.0071	0.0223872	1.38039	1.27267	868.591	18.595	0.00563092	0.000242197
2	697.349	17.0077	3.66553	9.91605	4.04445	5.16671	0.00945593	117.433	13.4771	9.48578	1.38992	0.709134	0.725706	0.354485	19.8342	6.06731	0.40705	0.0795194	5.421	11.9455	29.5702	0.611433	47.4036	0.0587969	0.247252	0.193547	0.054252	0.522121	0.197345	0.0715458	19.8342	29.5702	0.611433	47.4036	0.935215	0.0139587	0.00261874	0.000220518	0.0023751	7.43464e-05	0.000718189	0.0395812	0.00503822	0.000341838	0.354485	0.655638	0.0781562	0.053322	0.51317	0.193962	0.00742838	7.42885	0.0469081	1.30125	1.21695	725.497	18.326	0.00546072	0.000287706
3	1774.76	13.731	3.53327	9.97882	4.72295	5.58374	0.00775686	119.434	12.994	11.166	1.67291	0.652757	0.827547	0.38566	19.6146	5.78436	0.554802	0.0722995	4.09691	12.3325	36.8121	0.754031	32.685	0.0728279	0.211732	0.179091	0.0483779	0.494675	0.103086	0.0634121	19.6146	36.8121	0.754031	32.685	0.927361	0.0140844	0.00302309	0.000229205	0.00257973	7.95946e-05	0.000770574	0.0468847	0.00503895	0.000310476	0.38566	0.589421	0.0710558	0.0475457	0.486166	0.101312	0.0056488	8.47093	0.0373764	1.29774	1.20347	739.649	15.3108	0.00564086	0.000264189
4	710.175	13.7328	4.45034	14.2892	3.95757	7.14188	0.0119644	117.111	13.2326	10.4084	2.80498	0.550923	0.847729	0.24728	19.7129	6.98758	0.268085	0.118377	4.49482	11.6164	37.4134	0.515244	23.1424	0.0728184	0.25268	0.140019	0.0448708	0.302223	0.0542859	0.0436087	19.7129	37.4134	0.515244	23.1424	0.9296	0.0263053	0.0022261	0.000291723	0.00272811	0.000197274	0.00104571	0.0325894	0.00483181	0.000329742	0.24728	0.68758	0.116536	0.0441731	0.297523	0.0534418	0.00560846	9.07528	0.0299844	1.30519	1.2133	821.891	20.6881	0.00569355	0.000271011
5	1477.64	18.1908	3.49206	13.8762	3.53164	7.13451	0.01138	115.156	13.0845	10.2191	1.29319	0.234167	0.759655	0.267762	20.678	7.08034	0.151468	0.363888	3.3973	11.1481	33.1184	0.792476	46.9682	0.0549728	0.283155	0.140164	0.0174072	0.587427	0.185854	0.0352734	20.678	33.1184	0.792476	46.9682	0.883905	0.0730937	0.00103124	0.000574342	0.00162538	0.000207066	0.000864917	0.0340855	0.00463812	0.000276573	0.267762	0.819072	0.359225	0.0171842	0.5799	0.183473	0.00481184	11.7676	0.0288914	1.38453	1.22379	715.452	14.8912	0.00568847	0.000236429
6	290.248	19.3549	3.21934	12.7212	3.86769	6.44319	0.00832258	79.8046	2.50087	7.14828	2.49227	0.285756	0.618145	0.629349	18.254	5.1484	0.455141	0.227339	11.1849	4.63357	43.7274	0.451239	31.3051	0.0516665	0.258552	0.155203	0.0247106	0.248025	0.153216	0.039277	18.254	43.7274	0.451239	31.3051	0.898439	0.0696647	0.0021106	0.000620999	0.00266108	0.000377219	0.000853015	0.0198706	0.00527649	0.000185437	0.629349	0.809967	0.227339	0.0247106	0.248025	0.153216	0.00541976	10.1337	0.031813	1.38452	1.24391	697.728	20.0293	0.00567759	0.000165294
7	1626.92	10.9206	3.60632	11.529	2.80997	8.41908	0.0084799	108.858	12.1725	11.3674	1.53865	0.400279	0.6139	0.332099	19.7849	4.81124	0.311454	0.0971195	4.53006	10.9321	38.0845	0.5021	21.4123	0.0915701	0.355876	0.118778	0.0216172	0.398986	0.250934	0.0371542	19.7849	38.0845	0.5021	21.4123	0.918362	0.0268633	0.00204702	0.00021846	0.00455516	0.000116837	0.000989861	0.0423656	0.00451661	0.000297176	0.332099	0.709409	0.0965799	0.0214971	0.396769	0.24954	0.00532193	7.69506	0.0263575	1.30625	1.19961	665.76	20.0658	0.0053804	0.000246005
8	2236.47	9.9787	2.88821	10.9946	3.04623	5.77098	0.00849056	121.017	13.8037	6.87861	1.31922	0.271284	0.68926	0.338964	19.3296	5.62049	0.121818	0.299841	6.46098	12.267	37.2579	0.689882	42.5039	0.100213	0.328275	0.173281	0.0271836	0.522475	0.235548	0.0455197	19.3296	37.2579	0.689882	42.5039	0.912618	0.0305027	0.00107989	0.000442594	0.00164445	0.000192158	0.000710777	0.047936	0.00503058	0.000298716	0.338964	0.876525	0.29256	0.0265235	0.509789	0.229829	0.00512506	8.74072	0.0398992	1.2348	1.1269	672.195	13.3617	0.00577446	0.000259284
9	1859.18	10.2806	2.9148	14.2387	4.3902	6.80046	0.0152888	118.069	12.2713	5.07946	2.00783	0.472183	0.831613	0.306445	21.5463	6.73666	0.139675	0.223485	3.40389	11.8352	32.2795	0.87949	27.1178	0.0972706	0.22778	0.147049	0.0773062	0.414185	0.0838652	0.0301023	21.5463	32.2795	0.87949	27.1178	0.944061	0.0256906	0.00111604	0.000313701	0.00108536	0.000141819	0.000844449	0.0219123	0.00491283	0.000300695	0.306445	0.847728	0.220761	0.0763638	0.409136	0.0828429	0.00517247	13.0486	0.0255186	1.16141	1.09644	675.824	17.4021	0.00578177	0.000253488
