"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",32.5069,7.00116,2.33775,7.00018,2.00017,5.0006,0.00162232,79.7795,7.53142,2.03291,1.00004,0.0200454,0.00882116,0.600259,0.169893,14.8172,2.0479,0.00567212,0.0501383,1.08932,3.19914,21.0054,0.128614,14.0129,4.37674,1.15145,-61.27962,-848.007,-899.1601
"1st Qu.",402.131,9.7530325,3.5762375,10.732725,2.8051225,5.838485,0.0069382225,127.85125,22.85495,5.6996525,1.5773575,0.16263675,0.2924715,0.6661105,0.32801275,20.6539,5.0493225,0.267171,0.1697725,4.8082425,9.9310025,28.20645,0.4458805,33.4759,7.3611025,2.066535,-51.421335,-835.780825,-886.183775
"Median",749.43,12.67045,3.8669,13.27675,3.384175,6.70659,0.008932455,140.4105,27.91445,7.417965,2.01027,0.2809185,0.4560565,0.717673,0.373354,21.7998,5.92669,0.4025155,0.2549535,6.393115,11.3766,33.0217,0.5559465,41.81415,8.17651,2.362865,-50.00876,-833.7435,-883.98585
"Mean",1065.79446524657,13.0937980446317,3.84756096285893,13.3420351310861,3.45803370318352,7.06691746566792,0.00925812982209738,141.09013798377,27.7403961672909,7.37236577715356,2.01281825686642,0.284839092852684,0.463950388508115,0.725889414637953,0.37132252340824,21.7999643726592,5.93261150280899,0.408413428598627,0.28549588670412,6.58166575842697,11.1290728199126,33.3884160736579,0.567641253433208,41.8214235330836,8.25483387172285,2.4225823954432,-50.1686217368914,-834.10322659176,-884.271849079276
"3rd Qu.",1363.6575,16.17095,4.1568125,15.986475,4.02721,7.9677975,0.011185225,154.1555,32.80335,9.0557575,2.4536125,0.40358625,0.624034,0.775958,0.41602,22.9493,6.776905,0.5426845,0.364793,8.13803,12.670125,37.99355,0.67767475,49.764225,9.0904225,2.71875,-48.711255,-832.088725,-881.96295
"Max.",9565.55,20.9998,4.49969,19.9933,6.98312,15.964,0.0281187,179.965,41.9859,11.9962,2.99984,0.569833,0.993112,0.949454,0.56024,28.0462,10.9869,0.949549,0.992709,13.9986,13.9982,59.3461,1.27579,95.6228,13.722,5.38568,-44.53885,-827.3616,-875.4811
"rhat.vec",1.00968507297858,1.00001987523198,1.01438956602793,1.00003892762674,1.00562088494386,1.01052706820495,1.00188298374215,1.00109600138375,1.00806503932843,1.00025860503305,1.00004765270127,1.00010211019934,1.00428960633994,1.00003798495817,1.05194994815592,1.00083437302684,1.00032468388104,1.01661527791164,0.99994355377548,1.00051820990363,1.00458487905384,1.00088621080359,1.00234141136518,1.00066495859977,1.00028320331961,0.999979470318867,1.0034670419197,1.0011248827262,1.0006483327823
