"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",87.4509,7.00056,1.7844,7.0003,2.00176,5.01583,0.00241093,87.5643,5.45651,2.01934,1.00101,0.0201313,0.00250331,0.600053,0.268323,12.1898,1.05388,0.00751074,0.0513488,1.00176,1.39958,4.16482,0.000381079,2.39631,9.47579,1.23243,-67.22682,-751.0452,-811.5067
"1st Qu.",772.796,9.9457325,2.7521975,10.92605,3.41877,8.3561125,0.021654575,96.496475,7.980965,5.7956625,1.57753,0.2190205,0.183654,0.65182325,0.5289825,16.8504,3.15555,0.30929925,0.3520325,4.7643425,6.5535,30.3542,0.27224825,40.334875,15.197075,2.48501,-55.4904775,-741.4256,-795.94885
"Median",1353.66,12.84355,3.13853,13.6455,4.09711,10.0876,0.02650815,98.7116,8.808785,7.51855,1.98749,0.344422,0.36948,0.699369,0.6302905,18.0412,3.820165,0.475149,0.5081445,7.52927,7.90519,36.98515,0.438828,47.7125,17.1562,2.894575,-53.77333,-739.7733,-793.7985
"Mean",1832.74169923533,13.2830537359551,3.16461251248439,13.5899306445069,4.10591066791511,10.4745835315231,0.026658255553995,98.8935797752809,8.91358076310861,7.49591986423221,2.00009473470662,0.331994823189763,0.390942332645131,0.709247228932584,0.634184958489388,18.0672459581773,3.82589126560549,0.480632101882022,0.493127797237828,7.78584460362047,8.0156254650437,37.4536438795256,0.452033187918071,47.7806507475031,17.3744189122971,2.96595279494382,-54.0113779509987,-740.072267509363,-794.083645848939
"3rd Qu.",2354.725,16.442925,3.5444175,16.218325,4.7717375,12.16945,0.03147525,101.1275,9.70172,9.28922,2.4231825,0.456047,0.5737895,0.755639,0.73649825,19.27295,4.4911,0.648198,0.637225,10.9582,9.35483,44.2391,0.614433,55.1008,19.295275,3.36824,-52.2345875,-738.4341,-791.896175
"Max.",9977.83,20.9989,4.49425,19.9994,6.93172,28.6957,0.0540762,120.367,16.4131,11.9996,2.99993,0.569917,0.997216,0.949716,0.999982,24.1272,7.85907,0.988507,0.992698,13.9985,13.9917,81.9255,1.25622,85.7235,29.3381,7.0098,-48.05239,-733.7409,-786.2291
"rhat.vec",1.02521146380855,1.00075670591986,1.11129198250624,1.00028992369887,1.00084603217053,1.00991128619693,1.01901018983866,1.01204740902464,1.0034394441987,1.00443588257344,1.0001289754355,1.00276089414053,1.00311704123682,0.999942794519557,1.04805341806613,1.0016069832376,1.00043817017238,1.00582062937106,1.00428024202365,1.00405399520037,1.00947387566899,1.00098909264075,1.00184444777421,1.0003570141324,1.00012576825639,1.00018168645406,1.00091487910826,1.00072730214096,0.999980101611426
