"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_TStartTesting.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",52.6458,7.00413,2.29041,7.00179,2.0011,5.0006,0.00210497,60.3528,1.00578,2.02026,1.00043,0.200069,0.600035,0.0653272,15.6015,3.06033,0.002879,0.0500299,1.00664,1.08533,19.7002,0.315114,24.3463,4.00418,8.00001,-56.43954,-865.7242,-911.982
"1st Qu.",518.963,9.7168675,3.2463675,10.56465,3.043045,5.7421175,0.00489547,79.293475,8.37202,5.917045,1.4773125,0.38116525,0.66685075,0.2210365,17.174175,3.9000675,0.20429525,0.11192775,3.0631525,5.4277525,22.19555,0.5359575,39.170525,5.1156075,8.135635,-48.86278,-853.043975,-898.673275
"Median",1567.135,12.52735,3.62713,13.2111,3.70365,6.548695,0.005835135,106.211,10.4807,7.51915,1.94806,0.488894,0.7174355,0.3395355,18.2219,4.39238,0.3254205,0.1624015,4.41552,9.235535,25.0834,0.6525945,44.80235,5.671415,8.345,-47.15585,-849.5171,-896.33415
"Mean",2608.39644926654,12.9932330493134,3.60466609394507,13.2546792088015,3.74852422128589,6.8360348860799,0.00595403257490637,99.0234622659176,9.582876360799,7.53598163077403,1.95630665886392,0.490893933520599,0.726187038233458,0.384827978916979,18.3202310237203,4.37133062578028,0.3636118269897,0.182105960127965,5.66581090043695,8.56718415106117,26.5077239856429,0.64013228417603,44.9103685081149,5.73416992977528,8.51212453495631,-46.992925173221,-849.522464372659,-896.515389591136
"3rd Qu.",4076.9,16.0649,3.9766325,15.91405,4.3823975,7.59513,0.006895275,114.51625,11.964075,9.159585,2.42019,0.59960925,0.77927325,0.54967125,19.474275,4.8442025,0.49594625,0.23352175,7.697125,11.6848,29.94825,0.75371225,50.7703,6.27571,8.6912825,-44.9626875,-845.744775,-894.103675
"Max.",9999.79,20.9985,4.49991,19.9974,6.99301,13.5109,0.0117167,128.728,13.9988,11.9987,2.99973,0.799864,0.949712,0.821231,21.2988,5.57965,0.985334,0.550073,13.9971,13.9983,40.6926,0.88399,63.3915,9.26184,15.0708,-40.74687,-838.598,-886.7636
"rhat.vec",1.18824692292767,1.00061552743652,1.01337937670047,0.999876370806173,1.00630385473992,1.00332875973499,1.02812450550355,1.23971499127378,1.09282431178282,1.00946117499156,1.00220830799451,1.0079489717961,1.00096964312586,1.21920838814232,1.0712347318916,1.00320962525904,1.12985412818282,1.00801020337547,1.11710161211857,1.1622959759302,1.08203871969802,1.05384596488785,1.00316047886285,1.00223883553294,1.00199443640827,1.13931532207026,1.12012245410876,1.03112460083594
