"","GM_NInit.1.","GM_TIsolation.1.","GM_R0.1.","GM_c0.1.","GM_TLatent.1.","GM_TRecover.1.","GM_IFR.1.","GM_T50Testing.1.","GM_TauTesting.1.","GM_TTestingRate.1.","GM_TContactsTestingRate.1.","GM_FAsymp.1.","GM_TestingCoverage.1.","GM_TestSensitivity.1.","GM_ThetaMin.1.","GM_TauTheta.1.","GM_PwrTheta.1.","GM_HygienePwr.1.","GM_FracTraced.1.","GM_TPosTest.1.","GM_TFatalDeath.1.","GM_TauS.1.","GM_rMax.1.","GM_TauR.1.","alpha_Pos.1.","alpha_Death.1.","LnPrior","LnData","LnPosterior"
"Min.",33.3355,7.00053,2.07838,7.00006,2.00011,5.0001,0.00100793,90.9974,10.9141,2.00812,1.00008,0.0200219,0.00430195,0.600291,0.188189,15.5209,1.00188,0.00171293,0.0503065,1.12336,1.11013,21.0223,7.44442e-05,16.9644,3.5107,1.76948,-68.44724,-964.2957,-1017.787
"1st Qu.",824.6345,9.91568,3.3822125,10.84295,2.7997275,5.397565,0.00547052,136.802,19.103275,4.9188625,1.38031,0.14443075,0.280426,0.67171075,0.34349425,19.637975,3.155875,0.233516,0.35933675,6.7204425,8.0131825,37.496975,0.14128425,43.0392,5.719515,3.014625,-54.2921225,-948.926075,-1001.543
"Median",2010.625,12.9107,3.74215,13.45025,3.32949,5.880255,0.007078775,145.6845,21.4613,7.019655,1.753295,0.2542345,0.473207,0.727034,0.39179,20.64235,3.841455,0.3516765,0.538789,8.75343,10.3436,45.23225,0.2583105,49.39785,6.38494,3.434485,-52.382175,-946.58165,-999.2636
"Mean",2867.32770555556,13.273577230025,3.70039611423221,13.4880202184769,3.41607629837703,6.15956307428215,0.00737322584737828,145.233962796504,21.8271108770287,6.93308909956305,1.82291310861423,0.264300477309613,0.47587466565387,0.732443509675406,0.399351369069913,20.6409039637953,3.86117978308365,0.36587768065231,0.538060390371411,8.63061858770287,9.84981550717853,45.9353038233458,0.277296707451202,49.4988198813983,6.44834802122347,3.49810605024969,-52.5970939076155,-946.97328545568,-999.57037815231
"3rd Qu.",4276.8775,16.44245,4.0649925,16.15485,3.95528,6.6424225,0.008977575,154.1005,24.05065,8.94299,2.2128275,0.37637075,0.66329125,0.78497025,0.44591325,21.66205,4.533585,0.48764175,0.713391,10.63915,12.149025,54.18885,0.38827275,55.937875,7.10484,3.9227175,-50.6916475,-944.63865,-997.231925
"Max.",9989.78,20.9999,4.49984,19.9997,6.61299,12.3338,0.0211157,179.972,39.3531,11.9916,2.99998,0.569973,0.990801,0.949921,0.724142,26.11,7.57994,0.929626,0.999902,13.9977,13.9998,89.7382,1.11566,82.8599,10.8903,7.06126,-45.09239,-939.7253,-990.2668
"rhat.vec",1.10094969013637,1.00034132044234,1.0783660816928,1.00042534749038,1.00847029731641,1.0136553231306,1.0254971163269,1.01890219716091,1.0333357025974,1.00683647540579,1.00129564727546,1.00146724844626,1.01016126322733,1.00100445450754,1.01231829217477,1.0008107101875,1.00038088584338,1.00532765865908,1.00025172435915,1.00216414681502,1.05638229481495,1.0010867222706,1.00114295216819,1.00039388294674,0.999808124802411,1.00035417404305,1.01603169450965,1.00153484683403,1.0067079098054
