Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	1283.78	17.446	4.15045	16.6034	3.45356	5.1044	0.00880559	141.132	13.8264	3.99347	2.18463	0.494211	0.851169	0.356665	19.1221	5.32915	0.498114	0.150632	7.24461	11.9132	61.2694	0.587448	42.1404	0.0573197	0.289556	0.195909	0.105336	0.389617	0.0681264	0.0489726	19.1221	61.2694	0.587448	42.1404	0.919048	0.00764829	0.000271742	4.11782e-05	0.00029769	3.01745e-05	0.00021731	0.0676264	0.00451558	0.00045446	0.356665	0.598377	0.136041	0.0951327	0.351876	0.0615273	0.00443026	10.6285	0.0293041	0.924562	0.849717	90.6274	1e-15	0.000893767	0
1	3570.91	13.9089	3.75312	11.267	5.35584	5.1759	0.0073201	120.482	12.7255	9.33742	2.05001	0.685137	0.600574	0.45836	18.3663	3.53677	0.749798	0.327096	8.28961	9.55779	37.7238	0.360586	51.4969	0.0718964	0.186712	0.193203	0.0440674	0.292961	0.194841	0.0643574	18.3663	37.7238	0.360586	51.4969	0.926198	0.0160033	0.000393197	0.00018194	0.000362744	7.56996e-05	0.00022366	0.0511027	0.00560446	0.000272192	0.45836	0.557152	0.321486	0.0433116	0.287937	0.191499	0.00456203	7.36488	0.0358568	0.757596	0.701685	365.383	11.5698	0.00595046	0.000260825
2	2211.04	9.64558	3.97715	19.9798	2.49218	5.89685	0.00670759	135.411	12.5615	5.28701	1.09637	0.431597	0.642947	0.240587	18.8209	5.18522	0.0704737	0.275565	6.29861	12.9037	51.5713	0.322391	44.8527	0.103674	0.401255	0.169582	0.052486	0.586432	0.325668	0.0337568	18.8209	51.5713	0.322391	44.8527	0.879351	0.0116611	0.000249022	8.65608e-05	0.000514925	4.09279e-05	0.000316114	0.102291	0.00530294	0.000445385	0.240587	0.904474	0.261367	0.0497817	0.556217	0.308888	0.00345783	9.34461	0.0305321	0.960687	0.844781	457.01	12.2801	0.00589064	0.000428691
3	3142.77	16.3681	4.35011	13.3853	3.54028	6.13863	0.0092298	134.558	13.2137	6.87239	1.63451	0.295912	0.898371	0.373586	18.6811	3.33912	0.70693	0.491791	6.78631	9.65027	43.2574	0.646711	47.6165	0.0610944	0.282464	0.162903	0.0386821	0.549627	0.062177	0.052942	18.6811	43.2574	0.646711	47.6165	0.890271	0.0310588	0.000172823	0.000143617	0.000314726	7.47849e-05	0.000367578	0.0720611	0.00556567	0.000338126	0.373586	0.498552	0.464479	0.0365339	0.519103	0.0587239	0.00297062	10.4231	0.0263943	0.738718	0.657659	464.962	12.028	0.00618164	0.000325791
4	6715.06	8.56935	3.71701	10.0728	4.41888	5.14228	0.00559259	130.693	13.6633	5.05576	1.17963	0.220744	0.681052	0.3846	16.7706	4.87869	0.466373	0.269924	7.77541	11.093	60.2773	0.328533	55.3591	0.116695	0.226302	0.194466	0.029736	0.577344	0.27038	0.0717609	16.7706	60.2773	0.328533	55.3591	0.887456	0.00675781	0.000443749	0.000148464	0.000543756	4.32644e-05	0.000233554	0.0995517	0.00526138	0.000346639	0.3846	0.640412	0.257403	0.0283566	0.550562	0.257837	0.00411622	5.15979	0.0459565	0.790266	0.701326	383.082	11.3927	0.00570349	0.000333689
5	2887.8	14.9965	3.57781	13.5991	4.10122	5.49426	0.00761659	127.652	13.9076	8.98359	1.14036	0.214188	0.645322	0.359851	19.2355	2.61703	0.24197	0.597402	2.20811	7.27243	48.4815	0.564139	54.1703	0.0666822	0.24383	0.182008	0.0153859	0.565893	0.311023	0.0478848	19.2355	48.4815	0.564139	54.1703	0.898298	0.0336422	0.000209657	0.00026961	0.000334782	8.13311e-05	0.000317658	0.0606626	0.00624601	0.000276658	0.359851	0.780899	0.57375	0.0147767	0.543489	0.298709	0.00351273	8.90835	0.0373932	0.721544	0.648161	423.913	11.8224	0.00682886	0.000267475
6	377.36	13.9015	3.12681	18.2512	2.88102	5.91829	0.0105943	101.026	13.0746	8.91976	1.24612	0.543239	0.777749	0.656829	18.2568	3.32121	0.595921	0.351174	13.4915	5.43618	48.4753	0.383052	56.8916	0.0719347	0.347099	0.168968	0.0473671	0.624137	0.178354	0.0289477	18.2568	48.4753	0.383052	56.8916	0.944132	0.0317884	0.000236671	0.000126982	0.000410209	5.61452e-05	0.000344882	0.0161501	0.00658891	0.000209811	0.656829	0.778424	0.349639	0.0471601	0.621408	0.177575	0.00443918	13.8969	0.0225336	0.942305	0.88966	509.611	14.3276	0.00684987	0.000201082
7	1115.66	14.7237	4.28766	10.5333	2.33276	5.07228	0.00751763	141.462	13.7255	8.98846	1.44488	0.592711	0.74894	0.278108	18.7841	3.86588	0.250188	0.398275	5.74172	12.3662	52.9011	0.57866	55.6649	0.0679177	0.428677	0.19715	0.0493861	0.518341	0.173758	0.0802514	18.7841	52.9011	0.57866	55.6649	0.862819	0.0119812	0.000195507	0.000106262	0.000399937	7.54998e-05	0.000290385	0.118681	0.00508805	0.000494673	0.278108	0.72602	0.359429	0.0445692	0.467784	0.156811	0.00390248	6.11611	0.0582642	0.94435	0.814803	487.485	11.9687	0.00576263	0.000478223
8	2446.53	15.2928	4.36132	10.3368	4.78844	5.42148	0.00783913	128.208	12.9015	10.0097	1.5545	0.726381	0.697355	0.413682	18.4649	4.64086	0.795532	0.259735	7.8802	10.9941	54.6816	0.737168	46.3837	0.0653902	0.208836	0.184451	0.0506055	0.448604	0.19469	0.0778241	18.4649	54.6816	0.737168	46.3837	0.916442	0.0152063	0.000557996	0.000182426	0.000529395	6.18178e-05	0.000296244	0.0615627	0.00510975	0.000337886	0.413682	0.495503	0.251301	0.0489621	0.434037	0.188367	0.00445648	8.01855	0.038562	0.99183	0.908955	483.567	13.1248	0.00552856	0.000322048
9	3851.04	13.0919	3.45525	9.84144	2.55744	5.63184	0.00666174	129.357	13.1545	11.4676	1.63998	0.343013	0.714506	0.457183	19.3087	3.9537	0.780416	0.336158	7.25046	10.5193	32.2901	0.40835	39.4425	0.0763831	0.391016	0.177562	0.0213719	0.43568	0.174084	0.0623405	19.3087	32.2901	0.40835	39.4425	0.878	0.0204615	0.000211912	9.98115e-05	0.000543812	7.18579e-05	0.000284726	0.0951165	0.00531221	0.000349192	0.457183	0.542911	0.32351	0.0205678	0.419287	0.167534	0.00401362	6.68079	0.0338454	0.772039	0.67785	389.529	13.6509	0.00585138	0.000334505
