"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
111900 1283.78 17.446 4.15045 16.6034 3.45356 5.1044 0.00880559 141.132 13.8264 3.99347 2.18463 0.494211 0.851169 0.356665 19.1221 5.32915 0.498114 0.150632 7.24461 11.9132 61.2694 0.587448 42.1404 6.30634 8.67391 -53.11185 -959.5428 -1012.655
66300 3570.91 13.9089 3.75312 11.267 5.35584 5.1759 0.0073201 120.482 12.7255 9.33742 2.05001 0.685137 0.600574 0.45836 18.3663 3.53677 0.749798 0.327096 8.28961 9.55779 37.7238 0.360586 51.4969 5.92104 8.01421 -48.61801 -967.4094 -1016.027
200000 2211.04 9.64558 3.97715 19.9798 2.49218 5.89685 0.00670759 135.411 12.5615 5.28701 1.09637 0.431597 0.642947 0.240587 18.8209 5.18522 0.0704737 0.275565 6.29861 12.9037 51.5713 0.322391 44.8527 5.36526 8.22847 -51.87838 -958.6374 -1010.516
161800 3142.77 16.3681 4.35011 13.3853 3.54028 6.13863 0.0092298 134.558 13.2137 6.87239 1.63451 0.295912 0.898371 0.373586 18.6811 3.33912 0.70693 0.491791 6.78631 9.65027 43.2574 0.646711 47.6165 6.21932 8.039 -52.35444 -960.7329 -1013.087
170600 6715.06 8.56935 3.71701 10.0728 4.41888 5.14228 0.00559259 130.693 13.6633 5.05576 1.17963 0.220744 0.681052 0.3846 16.7706 4.87869 0.466373 0.269924 7.77541 11.093 60.2773 0.328533 55.3591 6.25492 8.75724 -52.26953 -961.4741 -1013.744
168200 2887.8 14.9965 3.57781 13.5991 4.10122 5.49426 0.00761659 127.652 13.9076 8.98359 1.14036 0.214188 0.645322 0.359851 19.2355 2.61703 0.24197 0.597402 2.20811 7.27243 48.4815 0.564139 54.1703 5.45552 8.45987 -51.74144 -958.6768 -1010.418
67100 377.36 13.9015 3.12681 18.2512 2.88102 5.91829 0.0105943 101.026 13.0746 8.91976 1.24612 0.543239 0.777749 0.656829 18.2568 3.32121 0.595921 0.351174 13.4915 5.43618 48.4753 0.383052 56.8916 4.27608 8.45999 -46.43218 -967.008 -1013.44
106100 1115.66 14.7237 4.28766 10.5333 2.33276 5.07228 0.00751763 141.462 13.7255 8.98846 1.44488 0.592711 0.74894 0.278108 18.7841 3.86588 0.250188 0.398275 5.74172 12.3662 52.9011 0.57866 55.6649 5.35524 8.29654 -52.08079 -953.8174 -1005.898
168900 2446.53 15.2928 4.36132 10.3368 4.78844 5.42148 0.00783913 128.208 12.9015 10.0097 1.5545 0.726381 0.697355 0.413682 18.4649 4.64086 0.795532 0.259735 7.8802 10.9941 54.6816 0.737168 46.3837 5.05798 8.40244 -51.56786 -961.6351 -1013.203
47000 3851.04 13.0919 3.45525 9.84144 2.55744 5.63184 0.00666174 129.357 13.1545 11.4676 1.63998 0.343013 0.714506 0.457183 19.3087 3.9537 0.780416 0.336158 7.25046 10.5193 32.2901 0.40835 39.4425 4.93334 8.05951 -49.61755 -959.3005 -1008.918
64700 3253.09 20.0791 3.2988 19.2182 4.01753 6.0888 0.00764458 122.273 12.8439 7.30018 1.30117 0.591426 0.620727 0.470775 18.8489 2.70275 0.527031 0.260272 6.6249 7.62433 42.3946 0.287931 42.6331 4.98356 8.1151 -47.31013 -967.4336 -1014.744
108800 4175.31 14.2915 3.27312 18.8304 3.81442 5.31021 0.00663772 130.93 13.7167 5.15599 1.75901 0.445397 0.72352 0.459813 19.0136 2.88267 0.613566 0.197759 6.9644 11.5896 49.2174 0.641444 55.7686 5.00758 8.04628 -49.4872 -962.3962 -1011.883
85300 1625.99 8.37477 3.97544 17.9243 3.07488 5.20902 0.00878264 136.068 13.5735 6.24952 1.62953 0.639197 0.813649 0.424429 18.742 3.77687 0.777989 0.179354 6.91142 12.4291 34.4716 0.316725 44.5078 4.95674 8.05726 -48.51655 -959.8028 -1008.319
78100 1712.92 10.7343 4.3376 16.9786 2.62641 5.95726 0.00877549 138.845 13.977 6.76565 1.03469 0.473746 0.61104 0.31105 18.5721 5.25361 0.382761 0.559204 7.18869 12.6498 46.7671 0.436034 43.5148 6.2601 8.04217 -52.55312 -955.8907 -1008.444
177000 2615.47 10.0558 3.28342 11.5037 4.01659 5.01172 0.0111414 136.105 13.5989 3.55224 2.31377 0.624712 0.784932 0.448281 18.9891 4.6148 0.587898 0.169462 7.34913 11.5759 47.4023 0.560151 45.7547 5.31128 8.30665 -48.44672 -963.2168 -1011.663
50600 2270.72 16.692 4.28002 7.58374 2.98819 5.20435 0.00739851 133.513 13.215 10.5926 2.02689 0.406414 0.703817 0.288268 19.0256 4.20055 0.338024 0.401549 7.02292 13.807 42.1784 0.384314 46.4632 5.4225 8.27796 -50.78492 -963.4668 -1014.252
121500 4596.83 15.4167 3.27647 14.1964 3.43654 5.44985 0.00606706 128.876 13.2998 8.26195 1.18181 0.542315 0.679853 0.339382 18.6215 3.16909 0.158622 0.155339 8.42981 11.411 56.9178 0.272609 49.8472 6.34034 8.09807 -49.56257 -959.3233 -1008.886
122100 6746.83 7.69499 3.05202 10.2069 2.89433 5.16738 0.00506543 128.165 13.6034 11.921 2.43613 0.313542 0.680137 0.424686 18.6528 4.44416 0.393847 0.274878 6.27522 10.7163 43.1974 0.308233 35.7543 7.77714 8.15695 -50.60585 -962.2701 -1012.876
128700 796.37 7.92859 4.15761 15.8314 3.8691 5.09113 0.00761588 125.818 13.1661 4.99588 1.17641 0.554396 0.706359 0.425632 19.0624 2.84352 0.659996 0.10784 4.07831 8.20301 48.6926 0.279438 36.8645 7.48096 8.19183 -47.36361 -964.6462 -1012.01
46800 1537.57 12.1608 4.19965 10.1246 3.07531 5.25604 0.00767898 134.03 13.6668 5.20301 1.72974 0.519858 0.641479 0.418141 18.068 2.99728 0.763781 0.365069 6.4417 10.4943 44.2788 0.779264 56.3619 6.47802 9.58863 -51.2777 -963.0122 -1014.29
196700 4298.16 13.5564 3.88958 11.8605 2.30224 5.33101 0.00336321 139.937 13.9103 10.4775 1.0913 0.244232 0.627939 0.401889 19.3196 3.29047 0.566307 0.216895 7.3861 12.1972 31.8728 0.244932 52.9939 6.40971 9.27954 -53.16527 -960.1314 -1013.297
198800 274.276 8.77346 2.80479 10.3846 2.61071 6.18559 0.0130813 99.8934 12.5161 9.10756 1.78277 0.561265 0.813014 0.728914 17.9756 3.71954 0.308832 0.496541 4.27494 1.54589 34.895 0.563418 50.3513 4.18914 8.67044 -45.88941 -968.2069 -1014.096
133600 3567.07 13.283 4.40551 9.11136 4.15824 5.75215 0.00762091 137.046 13.9752 4.81973 1.66613 0.484244 0.613303 0.399452 17.6247 4.58012 0.791816 0.270178 9.70569 12.951 48.1865 0.528582 53.6326 6.59792 8.01988 -51.57797 -958.6757 -1010.254
88200 194.558 15.3377 3.74071 10.3165 3.00662 5.42635 0.0105546 101.711 12.5555 8.12053 2.63317 0.449287 0.697053 0.557105 17.6995 5.09198 0.587643 0.359775 3.29008 3.89748 31.5107 0.197502 49.0302 6.15999 8.17677 -44.35811 -967.9078 -1012.266
