"iter" "GM_NInit.1." "GM_TIsolation.1." "GM_R0.1." "GM_c0.1." "GM_TLatent.1." "GM_TRecover.1." "GM_IFR.1." "GM_TStartTesting.1." "GM_TauTesting.1." "GM_TTestingRate.1." "GM_TContactsTestingRate.1." "GM_TestingCoverage.1." "GM_TestSensitivity.1." "GM_ThetaMin.1." "GM_TauTheta.1." "GM_PwrTheta.1." "GM_HygienePwr.1." "GM_FracTraced.1." "GM_TPosTest.1." "GM_TFatalDeath.1." "GM_TauS.1." "GM_rMax.1." "GM_TauR.1." "alpha_Pos.1." "alpha_Death.1." "LnPrior" "LnData" "LnPosterior"
117500 896.6 13.9534 3.15298 14.4696 4.85486 7.01905 0.0132809 121.954 10.9746 3.19661 2.57544 0.575267 0.797969 0.478897 18.8562 3.78499 0.270917 0.223781 2.09047 8.17271 45.1839 0.920017 42.966 4.68936 12.4293 -47.70547 -779.6464 -827.3519
171100 1257.88 19.0578 2.69649 13.6638 4.51117 7.07137 0.0106102 108.801 9.65506 8.59808 2.87189 0.723119 0.764272 0.662884 15.8109 6.30705 0.725161 0.206927 4.98439 5.84561 36.5417 0.581507 42.8105 7.54471 8.17923 -45.04994 -783.0523 -828.1022
118400 278.098 9.77565 3.64873 8.04774 4.992 5.445 0.015844 111.795 11.5181 3.64151 1.89814 0.622404 0.693167 0.508381 16.7792 7.38535 0.478906 0.254447 6.03831 9.16127 38.8043 0.753773 55.8724 5.88134 13.1605 -47.08401 -783.691 -830.775
40600 178.605 17.693 4.03262 14.5326 3.47385 6.16257 0.0107764 117.978 11.3917 4.17948 1.22759 0.509889 0.779089 0.524027 18.5226 7.06269 0.855446 0.0937829 4.95154 8.89437 50.43 0.469595 38.2194 7.27022 11.1784 -48.04854 -776.7518 -824.8003
107400 1025.26 10.1526 2.48197 10.6326 4.32532 5.78525 0.00966368 108.906 11.1282 5.44952 1.85217 0.364926 0.756014 0.666246 19.4359 3.00697 0.610058 0.22239 6.61231 9.02097 44.7453 0.441387 51.7775 6.03917 9.94927 -45.94908 -779.4244 -825.3735
129000 416.943 9.0848 2.85864 14.7667 4.7864 5.86147 0.0130399 110.884 11.6355 2.80977 1.44707 0.587074 0.679442 0.636754 16.8494 6.40974 0.4258 0.106022 8.74698 8.97105 45.8289 0.890501 54.3422 6.18764 8.60111 -46.83588 -780.7454 -827.5813
126000 623.788 9.73956 2.69094 10.0532 4.68715 5.88007 0.0111841 106.869 11.8652 5.65344 2.89212 0.423919 0.704882 0.663435 18.5283 3.95541 0.493834 0.376321 7.35418 7.17558 32.4175 0.410112 44.5235 6.04847 11.0501 -45.38382 -780.2735 -825.6573
126100 1034.55 18.7364 3.3878 14.1971 3.76789 8.18275 0.0125655 110.61 10.2969 9.15103 2.71823 0.615773 0.753016 0.495274 16.6837 5.64915 0.498326 0.1974 5.3663 8.12415 43.0265 0.59279 40.9962 6.20435 10.0013 -44.75614 -781.8876 -826.6437
173200 1570.26 15.1042 3.27235 16.5759 2.95667 6.53145 0.00895961 119.1 11.5062 11.1169 2.71476 0.61392 0.688187 0.545955 17.3725 3.43973 0.92401 0.285425 6.10517 10.3012 41.806 0.88445 46.8097 6.58227 14.406 -49.7235 -779.5936 -829.3171
151600 2243.28 16.3033 2.13699 16.5725 3.97517 5.51329 0.00888734 110.795 8.96861 6.75292 2.81093 0.631207 0.746481 0.623643 15.9143 6.52737 0.267747 0.0554694 1.55653 7.53702 44.1781 0.443975 40.6713 5.26705 8.65313 -48.30245 -780.6994 -829.0018
48100 629.63 15.792 2.83491 12.6996 2.64791 7.84014 0.00995013 109.922 11.8286 5.24586 2.32288 0.219315 0.744351 0.530798 19.325 5.85684 0.201636 0.31675 3.44858 5.9017 51.8 0.582754 35.5028 5.90152 10.1782 -47.97271 -780.8389 -828.8117
115200 1991.18 9.66138 2.97427 7.90809 5.57414 8.58843 0.0137366 114.41 10.7083 3.73799 1.45179 0.27869 0.754685 0.578009 19.2104 3.25924 0.692407 0.231751 6.91298 8.33018 40.8199 0.503019 52.1664 5.90312 12.2994 -48.47444 -782.9524 -831.4269
156100 1319.56 18.3993 3.37535 8.20187 4.29702 5.85346 0.00986872 117.904 10.9498 9.41039 2.97524 0.713871 0.761886 0.449159 17.4314 4.78161 0.458215 0.3323 2.82935 10.2014 44.5648 0.632515 43.6805 4.59043 10.5211 -47.46637 -782.4089 -829.8752
