Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	902.376	14.0118	2.55592	15.4594	3.11061	5.42627	0.00852217	109.682	9.28386	6.03147	2.00479	0.421007	0.786763	0.5587	16.7651	8.68088	0.333025	0.151863	2.81737	8.48271	31.4056	0.353121	43.6937	0.0713684	0.32148	0.184289	0.0549174	0.392442	0.106364	0.0304687	16.7651	31.4056	0.353121	43.6937	0.931249	0.0235971	0.000682193	0.000121882	0.000964559	8.05299e-05	0.000474147	0.035444	0.00738582	0.000286888	0.5587	0.823767	0.151679	0.0548507	0.391965	0.106235	0.00514273	11.0462	0.0250991	0.983515	0.915898	99.5895	1e-15	0.00265816	0
1	583.441	17.6244	4.26071	16.1147	4.87089	9.10549	0.0126287	112.044	12.4371	4.15971	2.52473	0.406032	0.661893	0.570642	15.7085	6.26468	0.924842	0.318087	5.73676	7.46409	45.1806	0.655231	50.8541	0.0567395	0.205301	0.109824	0.0646078	0.262164	0.133918	0.0290373	15.7085	45.1806	0.655231	50.8541	0.927441	0.0464568	0.000440789	0.000201546	0.000568022	0.000108361	0.000659014	0.017624	0.00644827	0.000237298	0.570642	0.595216	0.315543	0.0640912	0.260068	0.132847	0.00309263	13.7353	0.0172835	0.934282	0.866491	214.949	7.2256	0.00712653	0.000221141
2	336.953	9.45256	3.33342	12.5929	2.30425	10.2362	0.0100875	112.178	12.2878	6.29292	2.81186	0.610323	0.660273	0.638414	18.5284	4.422	0.574854	0.358767	1.47312	1.56197	40.097	0.669466	46.9554	0.105791	0.433981	0.0976925	0.064037	0.234817	0.120819	0.0258598	18.5284	40.097	0.669466	46.9554	0.94683	0.0264183	0.000210478	0.000116033	0.000645652	0.000150485	0.000928184	0.0168713	0.00773752	0.000198429	0.638414	0.772614	0.356031	0.0635486	0.233026	0.119898	0.00205825	11.0878	0.0199796	0.884757	0.837715	243.915	6.1968	0.00880282	0.000195402
3	469.22	14.7994	2.51907	18.0657	3.3265	6.63323	0.0116766	108.777	11.3812	5.68838	1.64647	0.601117	0.633897	0.658544	19.9152	8.6492	0.269915	0.247865	1.88985	7.26048	37.1424	0.372612	41.4408	0.0675703	0.300616	0.150756	0.0669868	0.385004	0.222356	0.0210213	19.9152	37.1424	0.372612	41.4408	0.931226	0.0378646	0.000418422	0.00013687	0.000631973	7.00815e-05	0.000500751	0.0217238	0.00729015	0.000285835	0.658544	0.893374	0.24691	0.0667287	0.38352	0.2215	0.00468292	14.1956	0.0187799	0.923133	0.859646	222.581	8.39256	0.00799561	0.000267665
4	1318.07	13.8015	2.42687	16.5992	4.8635	5.26615	0.00962892	113.324	10.9308	6.17029	1.81137	0.476763	0.727786	0.598392	19.9331	3.10983	0.293385	0.25757	5.02196	8.50782	35.1644	0.365969	54.8183	0.0724559	0.205613	0.189892	0.0562342	0.401788	0.150281	0.027763	19.9331	35.1644	0.365969	54.8183	0.924721	0.0311936	0.000666491	0.000228422	0.000608962	8.85602e-05	0.000397816	0.0345061	0.00769632	0.000310178	0.598392	0.860144	0.256374	0.0559732	0.399922	0.149583	0.00528075	12.3725	0.0238802	0.89362	0.82635	231.607	7.93361	0.00822371	0.000290571
5	1672.11	19.6021	2.44584	14.1844	3.76341	5.97861	0.0087894	112.477	9.92239	4.63314	2.12543	0.420049	0.689758	0.637712	16.8882	5.19974	0.605423	0.158384	3.05623	9.65421	44.3587	0.692652	36.9834	0.0510149	0.265716	0.167263	0.0625347	0.324526	0.145967	0.0288414	16.8882	44.3587	0.692652	36.9834	0.91984	0.0354442	0.000768218	0.000143876	0.000922124	8.28599e-05	0.000514633	0.0352299	0.00729439	0.000289475	0.637712	0.761579	0.157992	0.0623799	0.323723	0.145605	0.00446975	12.605	0.021965	1.01517	0.933792	270.743	7.84397	0.00792053	0.000266369
6	3595.34	14.0234	2.23112	14.9915	3.93881	8.06286	0.00857277	109.872	10.2497	7.94898	2.06366	0.420903	0.789314	0.644022	18.7963	3.98594	0.489922	0.0791433	8.92251	10.6356	52.7749	0.582975	43.0903	0.0713094	0.253884	0.124025	0.0417946	0.382483	0.102093	0.0184582	18.7963	52.7749	0.582975	43.0903	0.93408	0.0195966	0.000933569	7.99047e-05	0.00146793	4.21074e-05	0.000641216	0.0372876	0.0067208	0.000290267	0.644022	0.806076	0.0789592	0.0416974	0.381593	0.101856	0.00372423	12.5738	0.0148787	1.03975	0.971209	255.792	8.32763	0.00709211	0.000263606
7	1173.11	15.9329	2.75562	11.2494	3.68383	5.12399	0.00780809	114.141	10.3132	7.1582	2.15359	0.551506	0.677569	0.570753	18.5513	5.70415	0.658081	0.186802	5.11704	10.6906	35.6667	0.540528	42.6736	0.0627632	0.271457	0.19516	0.0522035	0.314623	0.149718	0.0478059	18.5513	35.6667	0.540528	42.6736	0.91721	0.0252518	0.00078928	0.000180016	0.000915183	0.000108583	0.00043331	0.0477579	0.00740443	0.000321297	0.570753	0.69139	0.186121	0.0520132	0.313476	0.149172	0.00526243	9.03071	0.0330525	0.982845	0.901475	267.898	8.1426	0.00790741	0.000295274
8	1589	12.594	3.03781	13.2668	3.88745	5.8621	0.00883624	114.928	10.3554	7.4135	2.20419	0.554438	0.72573	0.593981	15.4025	2.91331	0.961369	0.183531	2.12611	8.42078	34.1776	0.474432	44.9869	0.0794029	0.257238	0.170587	0.0542756	0.32925	0.124431	0.0390608	15.4025	34.1776	0.474432	44.9869	0.932256	0.0202556	0.000587453	0.000130964	0.000739671	7.79637e-05	0.000419315	0.039049	0.00669065	0.000297316	0.593981	0.606055	0.182792	0.0540572	0.327925	0.12393	0.00470356	10.4358	0.023673	0.898701	0.837819	212.378	7.26376	0.00732067	0.000279305
9	1620.61	9.80649	2.02127	14.6043	4.37901	6.44334	0.0121992	108.907	10.2542	5.17351	2.73696	0.482845	0.664871	0.795563	18.3072	5.80816	0.673342	0.202917	1.84133	7.94625	47.838	0.855453	39.5056	0.101973	0.228362	0.155199	0.0620526	0.242923	0.122446	0.0214799	18.3072	47.838	0.855453	39.5056	0.94432	0.0219507	0.000685565	0.00017369	0.00075916	0.000111918	0.000496754	0.0248386	0.00686487	0.000312513	0.795563	0.857275	0.202486	0.0619209	0.242407	0.122186	0.00541141	14.1727	0.0184142	0.958616	0.90524	236.924	9.34715	0.00758671	0.000290092
