Iter	GM_NInit	GM_TIsolation	GM_R0	GM_c0	GM_TLatent	GM_TRecover	GM_IFR	GM_TStartTesting	GM_TauTesting	GM_TTestingRate	GM_TContactsTestingRate	GM_TestingCoverage	GM_TestSensitivity	GM_ThetaMin	GM_TauTheta	GM_PwrTheta	GM_HygienePwr	GM_FracTraced	GM_TPosTest	GM_TFatalDeath	GM_TauS	GM_rMax	GM_TauR	alpha_1.1	kappa_1.1	rho_1.1	lambda0_1.1	lambda0_C_1.1	rho0_C_1.1	beta0_1.1	TauTheta_1.1	TauS_1.1	rMax_1.1	TauR_1.1	S_1.1	S_C_1.1	E_1.1	E_C_1.1	I_U_1.1	I_C_1.1	I_T_1.1	R_U_1.1	R_T_1.1	F_T_1.1	ThetaFit_1.1	HygieneFit_1.1	FTraced_1.1	lambda_1.1	lambda_C_1.1	rho_C_1.1	delta_1.1	c_1.1	beta_1.1	Rt_1.1	Refft_1.1	N_pos_1.1	D_pos_1.1	CumPosTest_1.1	CumDeath_1.1
0	193.974	9.69001	3.18101	16.2997	3.80829	6.50157	0.00599798	101.06	6.68894	7.79105	2.56747	0.733112	0.656113	0.373186	18.4075	2.10085	0.0700477	0.10791	2.62934	8.89672	29.242	0.354139	49.6193	0.103199	0.262585	0.153809	0.0617381	0.255548	0.13394	0.030017	18.4075	29.242	0.354139	49.6193	0.958408	0.00957125	0.000940141	0.000113715	0.00109865	7.49165e-05	0.000525749	0.0232585	0.00608865	0.000140199	0.373186	0.933285	0.107907	0.0617365	0.255542	0.133937	0.00288012	9.70102	0.0280144	1.12479	1.078	16.9362	1e-15	0.001218	0
1	68.5644	10.2025	4.2196	14.1425	2.57755	12.3568	0.00773379	98.2068	6.19606	6.46183	1.74124	0.663502	0.681667	0.587526	19.7908	2.88772	0.761069	0.316784	1.27724	4.15908	26.7648	1.05496	34.696	0.0980152	0.387965	0.0809271	0.0699937	0.391484	0.18282	0.0241457	19.7908	26.7648	1.05496	34.696	0.951164	0.0310451	0.000278234	0.000129005	0.000713433	8.71055e-05	0.00102139	0.00936348	0.00617813	9.76566e-05	0.587526	0.667135	0.316782	0.0699932	0.391481	0.182818	0.00119199	14.4631	0.0161084	1.05469	1.00319	74.3231	1.07656	0.00723335	9.25944e-05
2	107.181	12.4536	3.10859	9.00371	4.68884	8.04911	0.00650547	95.5982	6.5314	4.43567	1.60354	0.480312	0.695193	0.748445	17.4156	2.61175	0.898821	0.311665	6.95578	5.43947	33.5362	0.879591	48.6333	0.0802981	0.213272	0.124237	0.0752783	0.433536	0.190084	0.0428938	17.4156	33.5362	0.879591	48.6333	0.968056	0.0145206	0.000398311	0.00018034	0.000433904	6.20453e-05	0.000490658	0.0100101	0.00588114	8.80658e-05	0.748445	0.770712	0.311662	0.0752776	0.433533	0.190082	0.00172009	8.73099	0.0330587	0.995809	0.963999	53.4558	0.766895	0.00622969	8.34145e-05
3	1157.46	8.6818	2.05589	11.412	5.32397	14.4755	0.00609589	95.9959	4.62171	9.49432	2.86634	0.563977	0.670741	0.773649	20.0335	2.12422	0.406024	0.100382	3.88701	3.46061	34.8077	0.634479	23.0717	0.115183	0.18783	0.0690822	0.039843	0.234006	0.114871	0.0124453	20.0335	34.8077	0.634479	23.0717	0.962822	0.0136485	0.000837493	9.34495e-05	0.00150837	5.09966e-05	0.00109461	0.015458	0.00569856	9.62369e-05	0.773649	0.901044	0.100382	0.039843	0.234006	0.114871	0.00107896	10.4678	0.0112137	0.969474	0.933431	64.6873	1.06056	0.00665361	9.21176e-05
4	170.095	9.32967	2.87674	17.8061	3.25947	8.09999	0.00584322	94.7466	5.92087	8.78533	2.31573	0.645525	0.730735	0.59769	17.8667	1.90271	0.315634	0.182071	12.1491	9.77896	36.469	0.461425	49.1874	0.107185	0.306798	0.123457	0.0536927	0.315553	0.116277	0.0199456	17.8667	36.469	0.461425	49.1874	0.955896	0.0199608	0.0005537	0.000123253	0.000933028	8.6568e-05	0.000600639	0.0156774	0.00625499	0.000106363	0.59769	0.850057	0.182071	0.0536925	0.315552	0.116276	0.00192313	13.948	0.0169549	1.0919	1.04374	66.232	1.00251	0.00637059	9.52089e-05
5	1036.26	9.06916	2.5556	15.4855	5.98119	9.69095	0.00645227	97.815	5.98412	5.13176	1.66813	0.38793	0.658699	0.555735	17.0631	1.94394	0.424538	0.106443	12.5213	5.98162	34.5695	0.823529	34.7591	0.110264	0.167191	0.103189	0.0497937	0.394873	0.204601	0.0170295	17.0631	34.5695	0.823529	34.7591	0.956707	0.0158123	0.00119446	0.00014228	0.00126673	3.93817e-05	0.000719175	0.0195389	0.00562905	0.000121769	0.555735	0.779268	0.106443	0.0497935	0.394871	0.2046	0.00187815	14.2714	0.0132705	1.10621	1.05832	66.2881	1.16613	0.00570337	0.000113789
6	890.588	8.19055	3.44946	14.6801	4.55806	18.1218	0.0061324	95.9533	6.30798	10.9475	1.15264	0.284784	0.692256	0.505679	16.2776	4.81254	0.273202	0.323239	12.6389	3.59213	52.6422	0.741454	53.5165	0.122092	0.219392	0.0551822	0.0180081	0.600583	0.266991	0.0129664	16.2776	52.6422	0.741454	53.5165	0.927115	0.0474831	0.000614775	0.000293624	0.00177053	7.35088e-05	0.00134844	0.0168995	0.00531646	9.20836e-05	0.505679	0.830038	0.323237	0.018008	0.60058	0.266989	0.000880918	11.7547	0.0107626	1.1698	1.08454	67.3014	1.05192	0.00635638	8.78159e-05
7	403.103	12.86	2.95478	18.0505	2.66977	10.0708	0.00776103	104.281	7.5159	7.31216	1.67259	0.506312	0.681171	0.464913	18.54	3.96669	0.335861	0.170081	11.5869	9.27089	33.0524	0.952118	46.3037	0.0777605	0.374564	0.099297	0.047166	0.407255	0.19062	0.0162544	18.54	33.0524	0.952118	46.3037	0.930495	0.0420246	0.00063037	0.000129157	0.00144365	7.87388e-05	0.000855508	0.0194765	0.00518556	0.000137051	0.464913	0.773184	0.17006	0.0471602	0.407205	0.190597	0.00205328	17.588	0.0125677	1.25259	1.16553	77.4425	1.35953	0.00546426	0.000121846
8	885.766	10.6012	2.58276	15.4227	5.45341	9.26757	0.0065096	99.6535	5.24196	5.64992	2.57846	0.313194	0.813157	0.625612	17.7096	2.45422	0.67256	0.24603	1.5978	10.8634	29.3543	1.00673	44.3554	0.0943289	0.183372	0.107903	0.045076	0.315365	0.072463	0.01807	17.7096	29.3543	1.00673	44.3554	0.938256	0.0327776	0.00067287	0.000219559	0.000833083	0.000105125	0.000678764	0.0206365	0.00669972	0.000121502	0.625612	0.729462	0.24603	0.045076	0.315365	0.0724629	0.00168965	15.4616	0.0131814	1.00447	0.942448	62.8093	1.08207	0.00743973	0.000108647
9	144.896	18.8579	2.60448	12.4373	2.51756	10.0642	0.00809135	93.3925	7.78346	9.12718	1.33201	0.769507	0.647461	0.810019	20.5272	1.99263	0.808202	0.244188	11.7901	12.1713	39.1188	1.09077	41.4897	0.0530282	0.39721	0.0993621	0.054587	0.486078	0.264667	0.0208073	20.5272	39.1188	1.09077	41.4897	0.935446	0.044668	0.00033697	0.00010886	0.000857035	5.7437e-05	0.000731024	0.0118496	0.00598447	0.000124328	0.810019	0.843423	0.244178	0.0545848	0.486058	0.264656	0.0019234	12.6518	0.0175494	1.09009	1.01972	65.047	1.2519	0.00629561	0.000107222
